ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,DEBIT_CARD_ISSUED,INTERNET_BANKING
ACCT100000238,CUST0006704,NRE,DORMANT,2013-11-27,331957.37,USD,3,364603.23,5,1,1,0
ACCT100000239,CUST0004513,SAVINGS,ACTIVE,2021-04-19,15336.63,INR,1,35077.1,4,2,1,1
ACCT100000240,CUST0005517,CURRENT,ACTIVE,2014-08-10,61437.16,INR,1,63275.26,4,1,0,1
ACCT100000241,CUST0003423,SAVINGS,ACTIVE,2012-08-07,31061.32,SGD,3,24344.51,5,2,1,1
ACCT100000242,CUST0001994,SAVINGS,ACTIVE,2013-11-10,70901.58,INR,1,7152.42,3,1,1,1
ACCT100000243,CUST0000483,CURRENT,ACTIVE,2012-11-11,12286.84,INR,1,92016.63,5,1,1,0
ACCT100000244,CUST0003238,SAVINGS,ACTIVE,2013-01-15,1836.21,INR,1,85872.8,3,1,1,1
ACCT100000245,CUST0005241,SHELL,DORMANT,2019-06-29,13968.93,INR,2,381810.11,10,3,1,1
ACCT100000246,CUST0003828,SAVINGS,ACTIVE,2018-03-28,5130.32,USD,3,3108.26,1,1,0,1
ACCT100000247,CUST0004311,SHELL,DORMANT,2015-07-27,11304627.44,GBP,1,157869.11,8,2,1,1
ACCT100000248,CUST0001007,CURRENT,CLOSED,2013-11-11,8617.03,INR,1,70306.22,1,1,1,1
ACCT100000249,CUST0002765,SAVINGS,ACTIVE,2018-05-14,9401.71,INR,3,594.33,3,3,1,1
ACCT100000250,CUST0004210,SAVINGS,ACTIVE,2020-05-11,76697.8,USD,2,15203.83,1,4,1,1
ACCT100000251,CUST0001503,CURRENT,ACTIVE,2017-12-01,5552.91,INR,1,19216.74,2,1,1,1
ACCT100000252,CUST0004274,SALARY,ACTIVE,2017-03-19,7703.9,GBP,1,33121.9,3,2,1,1
ACCT100000253,CUST0000893,SALARY,ACTIVE,2016-04-22,8731.15,INR,1,9750.84,5,2,1,1
ACCT100000254,CUST0005607,SAVINGS,ACTIVE,2020-01-17,2760.77,INR,1,11816.49,3,1,1,1
ACCT100000255,CUST0006412,SAVINGS,ACTIVE,2021-05-26,7471.01,INR,1,5210.29,3,3,1,1
ACCT100000256,CUST0007895,NRO,ACTIVE,2016-12-08,1648660.73,INR,1,59031.92,6,1,1,0
ACCT100000257,CUST0004890,CURRENT,ACTIVE,2019-10-08,197285.31,USD,1,2894.7,3,1,1,1
ACCT100000258,CUST0004447,CURRENT,ACTIVE,2014-11-09,149914.79,USD,3,257136.7,1,2,0,1
ACCT100000259,CUST0005851,SALARY,ACTIVE,2020-07-02,797.35,USD,3,19828.79,1,1,1,1
ACCT100000260,CUST0002003, CURRENT ,ACTIVE,2012-09-05,92796.38,USD,1,107198.06,1,4,0,1
ACCT100000261,CUST0000113,NRO,ACTIVE,2021-02-24,967948.47,INR,1,521279.08,4,2,1,0
ACCT100000262,CUST0005581,SAVINGS,ACTIVE,2012-08-13,7843.78,INR,1,57491.54,5,3,1,0
ACCT100000263,CUST0003422,CURRENT,ACTIVE,2015-07-22,31817.13,SGD,2,174652.79,2,1,1,1
ACCT100000264,CUST0002625,SAVINGS,ACTIVE,2017-08-25,468.61,USD,2,23164.17,5,2,1,1
ACCT100000265,CUST0004611,SAVINGS,ACTIVE,2012-03-12,190410.93,INR,1,12029.15,4,1,1,1
ACCT100000266,CUST0001160,SAVINGS,CLOSED,2018-01-30,104928.03,INR,1,15375.65,3,3,1,1
ACCT100000267,CUST0007035,SAVINGS,BLOCKED,2012-09-24,12406.12,INR,1,11507.62,2,1,1,1
ACCT100000268,CUST0000766,SALARY,ACTIVE,2013-02-08,14787.01,USD,1,2831.69,1,1,0,1
ACCT100000269,CUST0005210,NRO,ACTIVE,2012-07-18,148875.12,INR,1,835464.79,5,3,1,1
ACCT100000270,CUST0005065,CURRENT,ACTIVE,2015-10-02,126966.33,AED,2,13464.04,4,1,1,1
ACCT100000271,CUST0003230,SALARY,DORMANT,2013-07-19,11617.64,INR,1,11311.27,4,1,1,0
ACCT100000272,CUST0005931,SAVINGS,ACTIVE,2017-12-14,22120.53,INR,1,8823.96,2,2,1,1
ACCT100000273,CUST0001422,SAVINGS,ACTIVE,2018-04-08,2798.37,GBP,1,4334.81,2,4,1,1
ACCT100000274,CUST0000017,SALARY,ACTIVE,2021-09-09,23515.05,INR,2,17794.15,2,1,0,1
ACCT100000275,CUST0003445,NRO,ACTIVE,2015-12-22,734929.42,AED,2,113260.88,4,1,1,1
ACCT100000276,CUST0002759,SAVINGS,ACTIVE,2016-04-20,8164.74,INR,1,6045.53,3,4,1,1
ACCT100000277,CUST0006142,SALARY,ACTIVE,2018-06-09,17661.64,INR,1,1831.61,5,1,0,1
ACCT100000278,CUST0001960,SALARY,ACTIVE,2014-12-04,9338.02,INR,1,46470.87,1,2,1,1
ACCT100000279,CUST0001730,salary,ACTIVE,2018-06-23,3468.52,GBP,1,3431.38,5,3,1,1
ACCT100000280,CUST0007637,CURRENT,ACTIVE,2019-06-15,143888.73,INR,1,52149.48,3,1,1,1
ACCT100000281,CUST0007048,SHELL,ACTIVE,2017-01-14,592040.0,INR,1,584552.36,9,1,1,1
ACCT100000282,CUST0003558,SAVINGS,ACTIVE,2014-05-24,18738.84,INR,1,4003.23,5,1,1,1
ACCT100000283,CUST0005368,CURRENT,ACTIVE,2017-06-26,1480648.41,INR,1,20990.05,2,1,1,1
ACCT100000284,CUST0003206,SALARY,ACTIVE,2015-03-05,51240.88,INR,2,3676.56,5,2,1,1
ACCT100000285,CUST0002962,SAVINGS,DORMANT,2012-08-25,1812.88,USD,1,18051.44,3,3,1,1
ACCT100000286,CUST0005351,CURRENT,ACTIVE,2015-03-10,16850.61,INR,1,15072.61,3,3,1,1
ACCT100000287,CUST0006466,CURRENT,ACTIVE,2014-11-03,22646.65,INR,1,14338.18,4,3,1,1
ACCT100000288,CUST0006274,SAVINGS,ACTIVE,2016-11-29,5914.22,GBP,1,16434.5,1,2,0,1
ACCT100000289,CUST0006588,SAVINGS,ACTIVE,2015-08-05,7779.45,INR,1,1766.04,4,1,1,0
ACCT100000290,CUST0000636,SHELL,ACTIVE,2012-10-18,2815105.07,INR,1,898788.12,10,2,1,1
ACCT100000291,CUST0006531,SAVINGS,BLOCKED,2017-01-19,83245.63,SGD,1,22719.41,5,1,1,1
ACCT100000292,CUST0004317,SAVINGS,DORMANT,2012-04-01,248701.18,GBP,2,1731.29,3,1,0,1
ACCT100000293,CUST0002161,SAVINGS,ACTIVE,2019-11-19,39916.67,INR,1,9854.51,4,3,1,1
ACCT100000294,CUST0003335,current,ACTIVE,2014-06-19,281607.28,INR,1,119506.53,5,1,1,1
ACCT100000295,CUST0001711, SALARY ,ACTIVE,2014-11-08,57042.11,INR,2,13550.33,3,2,1,1
ACCT100000296,CUST0003102,savings,BLOCKED,2013-08-29,9520.35,INR,1,11166.35,5,2,1,1
ACCT100000297,CUST0003619,SALARY,ACTIVE,2017-07-31,3892.76,AED,2,455.77,5,1,0,1
ACCT100000298,CUST0005435,CURRENT,ACTIVE,2015-01-25,1081774.3,USD,1,82225.27,4,2,1,1
ACCT100000299,CUST0006609,CURRENT,ACTIVE,2021-07-14,338994.0,INR,2,170975.07,1,1,1,1
ACCT100000300,CUST0000446,SAVINGS,ACTIVE,2014-04-10,1431.02,AED,1,20035.1,5,1,1,1
ACCT100000301,CUST0002991,NRO,ACTIVE,2014-12-10,69921.14,INR,2,194036.85,7,1,1,1
ACCT100000302,CUST0007121,current,CLOSED,2015-08-24,636481.3,USD,1,61246.99,5,1,1,1
ACCT100000303,CUST0006929,SAVINGS,CLOSED,2013-08-19,103658.37,USD,3,19715.04,3,1,1,1
ACCT100000304,CUST0006130,NRE,ACTIVE,2019-07-26,80835.81,INR,1,54105.96,6,3,1,1
ACCT100000305,CUST0007989,nre,ACTIVE,2015-12-19,334611.43,AED,2,178240.92,4,1,1,1
ACCT100000306,CUST0004927,CURRENT,ACTIVE,2021-06-08,17330.44,INR,1,15068.4,1,1,1,1
ACCT100000307,CUST0000637,SALARY,ACTIVE,2012-07-17,3857.69,INR,2,4402.57,3,3,1,1
ACCT100000308,CUST0007082,salary,ACTIVE,2018-03-26,83975.46,INR,1,5472.67,2,2,0,0
ACCT100000309,CUST0000176,SAVINGS,ACTIVE,2018-05-14,9334.59,INR,1,11091.33,4,1,1,1
ACCT100000310,CUST0000574,SHELL,DORMANT,2019-10-03,1885964.68,USD,1,463805.54,8,1,1,1
ACCT100000311,CUST0005219,NRE,ACTIVE,2017-10-01,1809456.04,INR,1,523484.17,5,1,1,0
ACCT100000312,CUST0001799,SALARY,ACTIVE,2020-04-21,22348.16,AED,1,6263.42,4,2,0,1
ACCT100000313,CUST0004211,NRE,ACTIVE,2017-11-08,119672.89,USD,1,83094.18,7,2,1,1
ACCT100000314,CUST0002791,TRUST,ACTIVE,2018-10-09,17413226.48,INR,1,208805.06,9,4,1,1
ACCT100000315,CUST0000695,SALARY,ACTIVE,2013-05-04,31637.34,USD,1,4066.18,5,3,1,1
ACCT100000316,CUST0002277,salary,ACTIVE,2012-08-06,1915.14,INR,3,8682.06,1,1,1,1
ACCT100000317,CUST0005588,SAVINGS,DORMANT,2020-05-01,30050.42,AED,1,118173.92,2,2,1,1
ACCT100000318,CUST0000166,CURRENT,ACTIVE,2018-06-08,485396.63,GBP,2,16155.36,5,1,1,1
ACCT100000319,CUST0003930,CURRENT,DORMANT,2014-08-13,85985.93,INR,1,16792.74,4,3,1,1
ACCT100000320,CUST0002373,SAVINGS,DORMANT,2012-05-18,100512.63,INR,1,23201.43,4,1,1,0
ACCT100000321,CUST0003582,CURRENT,ACTIVE,2017-10-06,55169.01,GBP,1,20142.84,3,2,1,1
ACCT100000322,CUST0005877,CURRENT,CLOSED,2016-04-22,52309.06,USD,2,27045.09,5,1,0,1
ACCT100000323,CUST0007207,CURRENT,ACTIVE,2017-01-05,27252.82,USD,1,17095.91,3,1,0,1
ACCT100000324,CUST0004509,TRUST,DORMANT,2021-08-15,25314.93,USD,1,111460.46,7,3,1,1
ACCT100000325,CUST0002560,SALARY,BLOCKED,2020-12-23,10838.44,INR,3,39756.73,1,2,1,0
ACCT100000326,CUST0006990,CURRENT,ACTIVE,2016-11-03,188738.84,USD,1,21311.38,1,3,0,1
ACCT100000327,CUST0006813,current,ACTIVE,2019-09-10,36032.18,SGD,1,70981.96,1,4,0,1
ACCT100000328,CUST0000109,NRE,DORMANT,2013-03-12,44179.18,INR,1,643167.06,6,1,1,1
ACCT100000329,CUST0002919,SALARY,ACTIVE,2018-05-04,104586.01,INR,1,90421.09,4,2,1,1
ACCT100000330,CUST0007910,nro,ACTIVE,2021-03-25,10613.34,INR,2,221688.77,5,2,1,1
ACCT100000331,CUST0005559,SALARY,ACTIVE,2017-05-24,6429.28,INR,1,49867.66,2,2,1,0
ACCT100000332,CUST0007375,NRO,ACTIVE,2013-10-26,12235.97,INR,2,82524.86,5,1,1,1
ACCT100000333,CUST0001084,CURRENT,ACTIVE,2014-12-27,40016.77,INR,1,32450.16,3,1,1,1
ACCT100000334,CUST0004586,NRE,ACTIVE,2012-12-26,160706.11,SGD,2,35459.1,5,2,1,0
ACCT100000335,CUST0004348,SAVINGS,ACTIVE,2014-01-09,29851.13,INR,3,6049.97,2,4,1,1
ACCT100000336,CUST0000194,SALARY,ACTIVE,2017-04-04,393831.56,USD,1,16075.56,1,1,1,1
ACCT100000337,CUST0004100,CURRENT,ACTIVE,2020-07-28,6446.34,INR,2,48063.55,2,2,1,1
ACCT100000338,CUST0004628,CURRENT,ACTIVE,2017-01-19,8049.14,USD,3,53085.29,1,2,1,1
ACCT100000339,CUST0001894,SALARY,ACTIVE,2016-05-12,2867.25,INR,2,3173.17,2,1,1,1
ACCT100000340,CUST0004019,SALARY,ACTIVE,2019-11-29,65658.01,SGD,3,2003.19,3,1,1,1
ACCT100000341,CUST0002770,SALARY,ACTIVE,2012-07-06,4251.87,INR,3,62988.65,5,2,1,1
ACCT100000342,CUST0005354, SAVINGS ,DORMANT,2018-12-08,308.47,SGD,2,45800.35,3,1,0,1
ACCT100000343,CUST0007366,CURRENT,ACTIVE,2021-09-16,32835.5,USD,1,115373.76,4,1,1,1
ACCT100000344,CUST0004663,TRUST,ACTIVE,2020-10-25,105297.38,USD,1,295840.29,10,1,0,1
ACCT100000345,CUST0001582,NRE,BLOCKED,2014-08-10,45266.08,USD,1,52053.83,5,1,1,1
ACCT100000346,CUST0007215,CURRENT,ACTIVE,2021-07-02,59514.57,AED,2,32865.91,1,2,1,1
ACCT100000347,CUST0000598,SALARY,ACTIVE,2015-07-02,50774.57,USD,1,3135.96,5,1,0,1
ACCT100000348,CUST0007244,SAVINGS,ACTIVE,2013-12-12,121755.33,USD,2,6763.38,3,4,0,1
ACCT100000349,CUST0004422,SAVINGS,ACTIVE,2016-04-18,1003.43,GBP,1,13422.23,5,3,0,1
ACCT100000350,CUST0005006,NRO,ACTIVE,2019-01-09,573955.13,SGD,1,65942.22,4,2,1,1
ACCT100000351,CUST0007378,CURRENT,ACTIVE,2013-02-23,203231.74,INR,2,12899.78,3,3,1,1
ACCT100000352,CUST0004055,TRUST,DORMANT,2015-04-08,203955.13,INR,2,581211.43,8,1,0,1
ACCT100000353,CUST0007636,SAVINGS,ACTIVE,2018-05-30,38680.03,INR,2,7698.91,2,2,1,1
ACCT100000354,CUST0005587,NRE,ACTIVE,2014-02-09,60245.74,INR,1,36314.53,6,2,0,1
ACCT100000355,CUST0003461,SAVINGS,ACTIVE,2016-01-30,554.88,USD,1,6369.22,4,3,1,1
ACCT100000356,CUST0002848,SAVINGS,ACTIVE,2012-07-17,12172.93,INR,1,4750.07,2,4,1,0
ACCT100000357,CUST0000378,SAVINGS,ACTIVE,2015-08-02,13284.27,GBP,1,4162.17,1,3,1,1
ACCT100000358,CUST0003930,SAVINGS,ACTIVE,2021-06-03,1045.09,INR,2,8086.71,2,1,1,1
ACCT100000359,CUST0007409,SAVINGS,ACTIVE,2017-09-06,31969.66,USD,2,6407.45,2,1,0,1
ACCT100000360,CUST0004778,SAVINGS,CLOSED,2018-04-20,233587.89,USD,1,11908.7,1,1,0,1
ACCT100000361,CUST0004084,NRO,ACTIVE,2021-07-21,229162.5,INR,1,33560.88,6,3,1,1
ACCT100000362,CUST0007080,NRO,ACTIVE,2012-10-23,128130.12,INR,3,286464.54,4,1,1,1
ACCT100000363,CUST0004086,SAVINGS,BLOCKED,2021-03-23,110841.62,INR,1,5775.84,2,2,1,1
ACCT100000364,CUST0000404,CURRENT,DORMANT,2016-11-22,708358.46,AED,2,20166.91,2,4,1,1
ACCT100000365,CUST0006957,SALARY,ACTIVE,2020-10-04,1198.15,INR,2,1459.25,2,4,1,1
ACCT100000366,CUST0003724,SALARY,ACTIVE,2018-04-02,2317.52,INR,3,1949.57,5,1,0,0
ACCT100000367,CUST0000242,SAVINGS,ACTIVE,2020-04-17,10072.86,INR,1,39230.69,3,5,1,1
ACCT100000368,CUST0007406,NRO,ACTIVE,2021-09-22,100215.63,INR,1,93909.58,4,1,1,1
ACCT100000369,CUST0001162,CURRENT,ACTIVE,2016-03-30,3162.75,AED,1,235158.67,4,1,1,0
ACCT100000370,CUST0004981,CURRENT,ACTIVE,2013-07-08,169887.01,AED,1,24710.08,2,2,1,1
ACCT100000371,CUST0006634,SAVINGS,ACTIVE,2013-10-24,7836.5,INR,1,17499.56,4,2,1,1
ACCT100000372,CUST0006530,current,ACTIVE,2012-06-15,84667.25,USD,1,37477.24,5,4,1,1
ACCT100000373,CUST0000952,SALARY,DORMANT,2020-09-02,6104.7,INR,1,1835.06,1,1,1,1
ACCT100000374,CUST0004752,CURRENT,ACTIVE,2014-12-16,640578.87,INR,1,28051.71,3,1,1,1
ACCT100000375,CUST0001069,NRO,ACTIVE,2018-11-20,42166.5,INR,1,23853.98,6,1,0,0
ACCT100000376,CUST0001967,SAVINGS,ACTIVE,2018-09-17,14033.49,INR,1,2644.31,1,3,0,0
ACCT100000377,CUST0004265,SAVINGS,ACTIVE,2016-11-17,36749.33,INR,1,83346.98,3,2,1,1
ACCT100000378,CUST0006444,CURRENT,ACTIVE,2020-08-31,36241.28,AED,1,61133.04,1,1,1,1
ACCT100000379,CUST0007866,SALARY,ACTIVE,2015-08-25,5834.76,INR,1,4693.01,2,1,1,1
ACCT100000380,CUST0007351,CURRENT,ACTIVE,2018-07-09,371509.87,INR,1,23895.82,3,1,1,1
ACCT100000381,CUST0003539,NRO,ACTIVE,2012-09-07,64847.27,INR,1,817092.01,6,1,1,1
ACCT100000382,CUST0002261,SAVINGS,ACTIVE,2017-12-15,10462.96,INR,1,11052.24,3,1,1,1
ACCT100000383,CUST0002329,SAVINGS,DORMANT,2020-03-03,16076.27,SGD,1,7043.62,2,3,1,1
ACCT100000384,CUST0003059,NRO,ACTIVE,2021-08-05,142855.64,INR,2,892229.74,6,2,1,1
ACCT100000385,CUST0001523,CURRENT,ACTIVE,2017-04-09,60296.15,INR,1,25990.93,4,4,1,1
ACCT100000386,CUST0007436,SALARY,ACTIVE,2018-10-09,841.81,GBP,2,20230.52,5,1,1,0
ACCT100000387,CUST0001938,CURRENT,ACTIVE,2015-02-27,271397.77,INR,1,74487.19,4,3,1,1
ACCT100000388,CUST0004545,CURRENT,ACTIVE,2013-10-30,23921.38,GBP,3,11404.8,1,1,1,1
ACCT100000389,CUST0002025,SAVINGS,ACTIVE,2014-05-14,93168.22,INR,1,24018.89,4,3,0,0
ACCT100000390,CUST0000847,NRO,ACTIVE,2012-08-29,165467.39,INR,2,11274.63,7,2,1,0
ACCT100000391,CUST0003510,NRE,ACTIVE,2018-12-17,233825.9,INR,1,886344.38,7,3,1,0
ACCT100000392,CUST0005440,CURRENT,ACTIVE,2013-10-03,4670.36,INR,1,22358.8,4,2,1,1
ACCT100000393,CUST0002239,SAVINGS,ACTIVE,2020-04-12,4279.64,AED,1,17092.87,5,4,1,1
ACCT100000394,CUST0005647,SAVINGS,ACTIVE,2019-12-23,4545.83,GBP,1,11454.98,4,1,1,1
ACCT100000395,CUST0001400,SAVINGS,ACTIVE,2017-07-24,9257.83,USD,1,21791.21,5,1,1,1
ACCT100000396,CUST0003653,CURRENT,ACTIVE,2017-02-08,7892.9,INR,1,144137.87,1,1,0,1
ACCT100000397,CUST0005841,SAVINGS,ACTIVE,2017-04-03,18168.52,USD,1,22944.34,2,1,1,1
ACCT100000398,CUST0002403,CURRENT,ACTIVE,2018-01-01,878484.08,USD,1,23471.63,5,1,1,1
ACCT100000399,CUST0006109,SAVINGS,ACTIVE,2019-01-28,3763.59,SGD,2,41112.28,5,1,0,1
ACCT100000400,CUST0004998,SAVINGS,ACTIVE,2017-09-27,149774.54,USD,1,22517.68,1,3,1,1
ACCT100000401,CUST0004253,CURRENT,ACTIVE,2014-10-09,13399.84,INR,1,126799.62,2,4,1,1
ACCT100000402,CUST0005018,SAVINGS,DORMANT,2016-07-04,916.23,INR,1,97790.66,5,3,1,1
ACCT100000403,CUST0005880,SAVINGS,ACTIVE,2018-09-13,1940.35,INR,2,194136.8,1,2,1,1
ACCT100000404,CUST0001611,SAVINGS,ACTIVE,2019-07-12,5461.85,INR,1,22310.46,4,1,1,1
ACCT100000405,CUST0000363,NRE,ACTIVE,2015-08-03,28242.65,SGD,1,79361.93,6,1,1,1
ACCT100000406,CUST0007809,SHELL,DORMANT,2021-04-23,1029292.86,AED,1,2079936.27,10,2,1,0
ACCT100000407,CUST0000464,NRE,BLOCKED,2017-06-27,63062.34,INR,1,50260.86,6,3,1,1
ACCT100000408,CUST0000413,CURRENT,ACTIVE,2014-03-13,498033.31,AED,1,53738.63,5,1,1,1
ACCT100000409,CUST0001228,NRE,ACTIVE,2016-12-06,1087580.1,USD,2,52236.32,5,2,1,1
ACCT100000410,CUST0003983,SAVINGS,ACTIVE,2018-09-13,18463.16,SGD,1,10197.34,5,1,0,1
ACCT100000411,CUST0000814,CURRENT,DORMANT,2017-06-18,72605.5,AED,1,93135.91,3,1,0,0
ACCT100000412,CUST0002240,CURRENT,BLOCKED,2012-09-15,9571.62,AED,1,42324.97,3,2,0,1
ACCT100000413,CUST0001445,SAVINGS,ACTIVE,2020-08-14,14130.81,INR,1,14355.28,3,2,1,1
ACCT100000414,CUST0002487,TRUST,ACTIVE,2021-11-03,171639.41,USD,2,323157.71,9,1,0,1
ACCT100000415,CUST0007992,CURRENT,ACTIVE,2012-03-12,95739.02,INR,3,16666.61,2,2,1,1
ACCT100000416,CUST0007242,SHELL,DORMANT,2017-05-11,1878640.25,INR,1,113610.96,10,3,0,1
ACCT100000417,CUST0002705,SAVINGS,ACTIVE,2021-05-03,9034.61,INR,1,4497.13,2,2,1,1
ACCT100000418,CUST0003791,SHELL,DORMANT,2019-09-18,5245874.91,INR,3,638976.06,9,2,1,0
ACCT100000419,CUST0005887,SALARY,ACTIVE,2021-08-20,72385.55,INR,1,1314.75,5,3,1,1
ACCT100000420,CUST0005746,CURRENT,ACTIVE,2019-07-01,42983.97,AED,3,7699.1,5,1,1,0
ACCT100000421,CUST0007641,NRE,ACTIVE,2018-01-30,7837833.92,USD,1,312174.03,7,1,0,1
ACCT100000422,CUST0000712,CURRENT,ACTIVE,2013-05-08,62989.32,GBP,1,2243.73,2,3,1,1
ACCT100000423,CUST0006073,NRE,ACTIVE,2020-10-08,279101.09,GBP,2,72339.19,4,4,1,1
ACCT100000424,CUST0005910,CURRENT,ACTIVE,2018-10-12,87706.25,INR,3,8903.94,5,4,1,1
ACCT100000425,CUST0000135,CURRENT,ACTIVE,2016-02-15,104068.6,AED,1,69604.85,3,1,1,1
ACCT100000426,CUST0000585,SALARY,ACTIVE,2015-05-29,1230.39,INR,1,30000.97,5,5,0,0
ACCT100000427,CUST0006915,NRE,ACTIVE,2016-08-12,145027.87,INR,1,352567.67,5,1,1,1
ACCT100000428,CUST0002486,SAVINGS,ACTIVE,2012-03-05,3871.31,INR,3,3657.57,3,2,1,1
ACCT100000429,CUST0005816,CURRENT,BLOCKED,2018-10-25,44636.43,USD,1,51051.2,1,1,1,1
ACCT100000430,CUST0003264,SAVINGS,ACTIVE,2018-05-10,72577.17,INR,1,11412.9,1,1,1,1
ACCT100000431,CUST0004873,TRUST,ACTIVE,2021-09-02,1455662.97,AED,1,47738.76,7,2,1,0
ACCT100000432,CUST0005707,SHELL,ACTIVE,2012-08-19,1075495.52,INR,2,1151054.47,7,2,0,1
ACCT100000433,CUST0007218,NRO,ACTIVE,2020-12-23,216208.82,USD,2,63426.37,5,1,1,1
ACCT100000434,CUST0006215,CURRENT,BLOCKED,2013-01-09,2763.01,USD,1,6246.55,1,2,1,1
ACCT100000435,CUST0005433,NRE,ACTIVE,2018-08-08,92062.96,INR,1,75081.98,5,3,1,1
ACCT100000436,CUST0003080,TRUST,ACTIVE,2021-09-27,66458.89,USD,1,354267.93,8,1,1,1
ACCT100000437,CUST0003447,NRO,ACTIVE,2019-10-27,9867.32,SGD,1,173545.21,4,1,1,1
ACCT100000438,CUST0005429,CURRENT,ACTIVE,2012-10-01,32837.41,INR,1,27428.79,4,3,1,1
ACCT100000439,CUST0006219,SAVINGS,ACTIVE,2019-07-20,65634.07,INR,1,900.34,5,3,1,1
ACCT100000440,CUST0005539,NRO,DORMANT,2012-04-25,115917.65,INR,3,69574.25,4,1,1,1
ACCT100000441,CUST0001137,nre,ACTIVE,2020-08-02,22091.14,INR,3,288209.26,6,1,1,1
ACCT100000442,CUST0002225,CURRENT,ACTIVE,2013-11-02,100508.74,SGD,1,4005.21,5,3,0,1
ACCT100000443,CUST0005110,CURRENT,ACTIVE,2018-09-01,157802.31,INR,1,3619.81,2,1,0,0
ACCT100000444,CUST0003224,SHELL,DORMANT,2012-06-17,10835473.0,SGD,1,394089.15,9,1,1,1
ACCT100000445,CUST0002126,SALARY,ACTIVE,2013-12-16,319.79,INR,1,42462.13,1,1,0,1
ACCT100000446,CUST0005895,SAVINGS,ACTIVE,2018-11-27,6727.48,INR,2,11665.69,3,1,1,0
ACCT100000447,CUST0006952,SAVINGS,ACTIVE,2016-05-14,5963.09,USD,3,42070.97,2,1,1,1
ACCT100000448,CUST0007859,SAVINGS,ACTIVE,2012-03-19,68703.21,USD,2,11264.62,4,1,1,1
ACCT100000449,CUST0000420,SALARY,ACTIVE,2020-02-03,1561.42,INR,1,7824.31,1,2,0,1
ACCT100000450,CUST0000162,SAVINGS,ACTIVE,2019-11-29,30081.69,AED,1,3739.21,1,2,0,1
ACCT100000451,CUST0006474,NRE,ACTIVE,2019-06-03,161656.84,AED,1,100699.49,6,2,1,0
ACCT100000452,CUST0001381,CURRENT,ACTIVE,2017-06-29,16464.58,INR,1,27829.2,2,2,1,1
ACCT100000453,CUST0007861,CURRENT,ACTIVE,2019-03-22,25602.75,INR,1,23110.63,3,3,0,1
ACCT100000454,CUST0002941,NRE,ACTIVE,2018-08-19,34233.15,INR,1,50117.17,7,1,1,1
ACCT100000455,CUST0000067,SAVINGS,ACTIVE,2018-06-23,11894.69,USD,1,5391.41,1,1,0,1
ACCT100000456,CUST0005793,CURRENT,DORMANT,2014-07-21,47974.04,INR,1,180964.46,3,4,1,1
ACCT100000457,CUST0005990,CURRENT,ACTIVE,2014-05-24,16279.27,INR,3,14517.64,3,1,1,1
ACCT100000458,CUST0002896,SAVINGS,ACTIVE,2015-06-01,812.32,INR,1,24501.39,4,1,1,1
ACCT100000459,CUST0007414,savings,ACTIVE,2012-11-14,100563.34,AED,1,22555.09,2,1,1,0
ACCT100000460,CUST0006386, SALARY ,ACTIVE,2012-09-07,14475.98,AED,2,9603.72,2,1,0,1
ACCT100000461,CUST0000872,SALARY,ACTIVE,2014-11-01,26251.13,GBP,1,4719.23,4,3,0,1
ACCT100000462,CUST0004418,SAVINGS,ACTIVE,2017-02-19,11506.36,USD,1,38830.98,2,1,1,1
ACCT100000463,CUST0000618,TRUST,ACTIVE,2018-10-13,998498.65,INR,1,1248394.92,9,1,1,1
ACCT100000464,CUST0002358,SAVINGS,ACTIVE,2015-10-02,935.92,INR,3,4513.04,3,1,1,1
ACCT100000465,CUST0002813,SALARY,ACTIVE,2017-03-21,8789.56,INR,2,8100.24,2,1,1,1
ACCT100000466,CUST0005953, CURRENT ,ACTIVE,2018-12-20,16095.29,INR,1,21380.61,3,1,1,1
ACCT100000467,CUST0005317,SALARY,ACTIVE,2020-05-02,3846.82,USD,1,22755.66,4,2,0,1
ACCT100000468,CUST0007674,NRE,ACTIVE,2020-02-18,713994.9,INR,1,72633.03,5,1,1,1
ACCT100000469,CUST0003368,SAVINGS,ACTIVE,2014-04-15,1685.79,INR,3,19903.26,1,1,1,1
ACCT100000470,CUST0006992,NRE,ACTIVE,2014-04-14,856936.33,AED,1,94515.22,4,1,1,1
ACCT100000471,CUST0006080,SAVINGS,ACTIVE,2021-07-26,4947.01,INR,1,6933.97,4,1,0,1
ACCT100000472,CUST0007278,CURRENT,DORMANT,2016-07-25,25940.45,AED,1,95070.38,4,2,0,1
ACCT100000473,CUST0004746,CURRENT,ACTIVE,2014-03-04,54847.43,INR,1,30997.88,5,1,1,1
ACCT100000474,CUST0000978,CURRENT,ACTIVE,2016-03-16,57295.3,USD,1,18167.93,1,1,1,1
ACCT100000475,CUST0002062,SAVINGS,ACTIVE,2019-12-24,45354.89,INR,2,91124.55,2,4,1,1
ACCT100000476,CUST0001149,SALARY,DORMANT,2016-08-05,2102.92,USD,1,6118.13,4,2,1,1
