CUSTOMER_ID,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,IS_ACTIVE,CDD_TIER,KYC_REVIEW_OVERDUE,LAST_TRANSACTION_DAYS_AGO,CORRESPONDENT_BANK_FLAG,SHELL_CO_INDICATOR
CUST0000200,GB,SALARIED,0-50k,6,0,0,0,85.8,221,BRANCH,13,2,0,0,STANDARD,0,136,0,0
CUST0000201,GB,SALARIED,100k-250k,4,0,0,0,80.9,152,THIRD_PARTY,1,3,0,1,SIMPLIFIED,0,553,0,0
CUST0000202,GB,,0-50k,1,0,0,0,98.4,192,BRANCH,9,1,0,1,SIMPLIFIED,0,85,0,0
CUST0000203,IN,POLITICIAN,0-50k,1,0,0,0,100.0,33,MOBILE,9,4,0,1,SIMPLIFIED,0,677,0,0
CUST0000204,NG,SALARIED,0-50k,7,0,0,0,84.2,3,WEB,5,2,1,1,STANDARD,0,0,0,0
CUST0000205,NG,BUSINESS_OWNER,100k-250k,4,0,0,0,77.0,481,THIRD_PARTY,2,3,1,1,SIMPLIFIED,1,539,0,0
CUST0000206,IN,SALARIED,100k-250k,1,0,0,0,100.0,492,MOBILE,1,2,0,1,SIMPLIFIED,1,463,0,0
CUST0000207,VG,SALARIED,50k-100k,1,1,0,0,99.4,279,BRANCH,9,1,1,1,SIMPLIFIED,0,73,0,0
CUST0000208,IN,SALARIED,100k-250k,4,0,0,0,91.4,83,THIRD_PARTY,5,4,0,1,SIMPLIFIED,0,604,0,0
CUST0000209,SG,SALARIED,0-50k,1,0,0,0,100.0,29,WEB,19,1,0,1,SIMPLIFIED,0,365,0,0
CUST0000210,IN,SALARIED,50k-100k,1,0,0,0,87.7,79,MOBILE,1,1,0,1,SIMPLIFIED,0,589,0,0
CUST0000211,VG,SALARIED,50k-100k,3,0,0,0,82.5,233,BRANCH,3,3,1,1,SIMPLIFIED,0,119,0,0
CUST0000212,IN,BUSINESS_OWNER,100k-250k,5,0,0,0,87.3,73,BRANCH,0,1,0,1,STANDARD,0,429,1,0
CUST0000213,US,SALARIED,50k-100k,4,0,0,0,85.2,286,BRANCH,11,5,0,1,SIMPLIFIED,0,652,0,0
CUST0000214,US,SELF_EMPLOYED,0-50k,2,0,0,0,74.2,201,WEB,9,1,0,1,SIMPLIFIED,0,577,0,0
CUST0000215,IN,SALARIED,250k+,5,0,0,0,66.7,178,BRANCH,3,3,0,0,STANDARD,0,403,0,0
CUST0000216,AE,SELF_EMPLOYED,250k+,2,0,0,0,97.3,479,BRANCH,11,3,0,1,SIMPLIFIED,1,502,0,0
CUST0000217,IN,SELF_EMPLOYED,100k-250k,2,0,0,0,98.7,402,BRANCH,9,3,0,1,SIMPLIFIED,1,577,0,0
CUST0000218,SG,SALARIED,50k-100k,5,0,0,0,69.2,223,MOBILE,18,2,0,1,STANDARD,0,17,0,0
CUST0000219,NG,SALARIED,50k-100k,4,0,0,0,92.8,39,BRANCH,2,2,1,1,SIMPLIFIED,0,409,1,0
CUST0000220,CN,BUSINESS_OWNER,0-50k,6,0,0,0,74.4,503,THIRD_PARTY,13,5,0,1,STANDARD,1,323,0,0
CUST0000221,MY,STUDENT,50k-100k,4,0,0,0,75.8,46,BRANCH,14,4,0,1,SIMPLIFIED,0,376,0,0
CUST0000222,IN,SALARIED,250k+,4,0,0,0,79.5,83,THIRD_PARTY,1,2,0,1,SIMPLIFIED,0,486,0,0
CUST0000223,IN,SALARIED,50k-100k,1,0,0,0,86.2,315,THIRD_PARTY,15,1,0,1,SIMPLIFIED,0,507,0,0
CUST0000224,US,STUDENT,50k-100k,2,0,0,0,87.1,42,WEB,3,4,0,1,SIMPLIFIED,0,428,0,0
CUST0000225,IN,,250k+,2,0,0,0,77.0,183,BRANCH,4,3,0,1,SIMPLIFIED,0,56,0,0
CUST0000226,VG,SELF_EMPLOYED,250k+,2,1,0,0,91.4,110,BRANCH,13,1,1,1,SIMPLIFIED,0,321,0,0
CUST0000227,IN,SALARIED,50k-100k,9,0,0,0,68.7,176,BRANCH,3,1,0,1,ENHANCED,0,76,0,0
CUST0000228,KY,SALARIED,0-50k,2,0,0,0,81.2,570,MOBILE,13,2,1,1,SIMPLIFIED,1,119,0,0
CUST0000229,IN,SELF_EMPLOYED,0-50k,7,0,0,0,72.1,297,BRANCH,4,2,0,0,STANDARD,0,573,0,0
CUST0000230,CN,SELF_EMPLOYED,100k-250k,4,0,0,1,77.6,63,BRANCH,12,2,0,1,SIMPLIFIED,0,244,0,0
CUST0000231,IN,,250k+,6,0,0,0,81.4,10,BRANCH,19,2,0,1,STANDARD,0,721,0,0
CUST0000232,IN,SELF_EMPLOYED,50k-100k,3,0,0,0,69.5,614,MOBILE,18,1,0,1,SIMPLIFIED,1,36,0,0
CUST0000233,SG,RETIRED,0-50k,4,0,0,1,89.7,158,BRANCH,5,1,0,1,SIMPLIFIED,0,284,0,0
CUST0000234,IN,SELF_EMPLOYED,50k-100k,3,0,0,0,73.5,34,BRANCH,8,2,0,1,SIMPLIFIED,0,671,0,0
CUST0000235,SG,SALARIED,50k-100k,1,0,0,0,94.3,177,BRANCH,7,1,0,1,SIMPLIFIED,0,508,0,0
CUST0000236,AE,SELF_EMPLOYED,0-50k,5,0,0,0,74.3,7,WEB,0,2,0,1,STANDARD,0,346,0,0
CUST0000237,IN,BUSINESS_OWNER,250k+,2,0,0,0,89.1,37,BRANCH,6,1,0,0,SIMPLIFIED,0,333,0,0
CUST0000238,VG,RETIRED,0-50k,1,0,0,0,83.8,180,WEB,11,1,1,1,SIMPLIFIED,0,264,0,0
CUST0000239,US,BUSINESS_OWNER,100k-250k,4,0,0,0,97.3,92,MOBILE,6,1,0,1,SIMPLIFIED,0,266,0,0
CUST0000240,GB,SALARIED,50k-100k,1,0,0,0,85.7,70,WEB,16,1,0,1,SIMPLIFIED,0,150,1,0
CUST0000241,US,BUSINESS_OWNER,100k-250k,8,0,0,0,58.3,191,MOBILE,17,1,0,1,ENHANCED,0,152,0,0
CUST0000242,AE,BUSINESS_OWNER,100k-250k,9,0,0,1,78.4,362,THIRD_PARTY,15,2,0,1,ENHANCED,0,209,0,0
CUST0000243,IN,,0-50k,8,0,0,1,70.6,204,BRANCH,3,1,0,1,ENHANCED,0,359,0,0
CUST0000244,IN,SELF_EMPLOYED,50k-100k,2,0,0,0,82.0,112,WEB,4,4,0,1,SIMPLIFIED,0,262,0,0
CUST0000245,US,SALARIED,0-50k,1,0,0,0,95.0,193,BRANCH,8,2,0,0,SIMPLIFIED,0,672,0,0
CUST0000246,US,BUSINESS_OWNER,100k-250k,8,0,0,0,66.1,214,WEB,8,2,0,1,ENHANCED,0,220,0,0
CUST0000247,IN,SALARIED,50k-100k,3,0,0,0,74.5,268,BRANCH,11,1,0,1,SIMPLIFIED,0,261,0,0
CUST0000248,SG,SELF_EMPLOYED,0-50k,9,0,0,0,57.9,66,MOBILE,1,4,0,1,ENHANCED,0,3,0,0
CUST0000249,SG,POLITICIAN,,9,1,0,0,63.8,21,MOBILE,2,4,0,1,ENHANCED,0,592,1,0
CUST0000250,IN,RETIRED,0-50k,7,0,0,0,82.1,206,MOBILE,7,1,0,0,STANDARD,0,217,0,0
CUST0000251,IN,POLITICIAN,0-50k,2,1,0,0,90.5,23,MOBILE,8,3,0,1,SIMPLIFIED,0,491,1,0
CUST0000252,US,SHELL_CO,100k-250k,2,0,0,0,91.1,111,MOBILE,10,1,0,1,SIMPLIFIED,0,528,0,1
CUST0000253,IN,SALARIED,50k-100k,7,0,0,0,65.5,47,WEB,12,2,0,1,STANDARD,0,232,1,0
CUST0000254,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,100.0,72,BRANCH,19,4,0,1,SIMPLIFIED,0,356,0,0
CUST0000255,IN,SELF_EMPLOYED,100k-250k,1,0,0,0,100.0,114,BRANCH,17,5,0,1,SIMPLIFIED,0,713,0,0
CUST0000256,NG,RETIRED,50k-100k,4,0,0,0,90.3,407,WEB,13,1,1,1,SIMPLIFIED,1,94,0,0
CUST0000257,GB,SALARIED,100k-250k,8,0,0,0,68.9,205,BRANCH,10,5,0,1,ENHANCED,0,210,0,0
CUST0000258,IN,,100k-250k,5,0,0,0,67.2,33,THIRD_PARTY,1,1,0,1,STANDARD,0,392,0,1
CUST0000259,IN,BUSINESS_OWNER,100k-250k,4,0,0,0,92.7,380,MOBILE,14,4,0,0,SIMPLIFIED,1,499,0,0
CUST0000260,SG,RETIRED,100k-250k,1,0,0,0,96.5,124,BRANCH,1,3,0,1,SIMPLIFIED,0,313,0,0
CUST0000261,US,SALARIED,100k-250k,4,0,0,0,81.5,41,BRANCH,12,4,0,1,SIMPLIFIED,0,499,0,0
CUST0000262,GB,SALARIED,100k-250k,10,0,0,0,63.6,134,WEB,10,2,0,1,ENHANCED,0,496,0,0
CUST0000263,KY,BUSINESS_OWNER,100k-250k,1,0,0,0,97.8,38,WEB,14,5,1,1,SIMPLIFIED,0,473,0,0
CUST0000264,AE,SALARIED,0-50k,3,0,0,0,79.4,82,BRANCH,5,4,0,1,SIMPLIFIED,0,483,0,0
CUST0000265,IN,RETIRED,0-50k,7,0,0,0,69.4,294,BRANCH,14,2,0,1,STANDARD,0,81,1,0
CUST0000266,GB,SALARIED,0-50k,5,0,0,0,64.8,193,THIRD_PARTY,15,2,0,1,STANDARD,0,254,0,0
CUST0000267,VG,,0-50k,5,0,0,0,80.7,116,WEB,0,2,1,1,STANDARD,0,650,1,0
CUST0000268,AE,SALARIED,100k-250k,5,0,0,0,90.6,46,BRANCH,7,2,0,1,STANDARD,0,685,0,0
CUST0000269,SG,BUSINESS_OWNER,250k+,2,0,0,0,77.6,59,MOBILE,19,1,0,1,SIMPLIFIED,0,571,0,0
CUST0000270,IN,BUSINESS_OWNER,100k-250k,2,0,0,0,93.0,688,THIRD_PARTY,7,2,0,1,SIMPLIFIED,1,33,0,0
CUST0000271,IN,SALARIED,250k+,6,0,0,0,81.3,75,MOBILE,9,1,0,1,STANDARD,0,208,0,0
CUST0000272,GB,SALARIED,0-50k,6,0,0,0,82.5,172,MOBILE,0,2,0,1,STANDARD,0,349,0,0
CUST0000273,KY,SALARIED,100k-250k,7,0,0,0,66.0,124,BRANCH,10,3,1,1,STANDARD,0,575,1,0
CUST0000274,AE,SELF_EMPLOYED,0-50k,8,0,0,0,59.2,4,WEB,7,2,0,1,ENHANCED,0,410,0,0
CUST0000275,GB,SELF_EMPLOYED,,3,0,0,0,83.3,521,BRANCH,14,2,0,1,SIMPLIFIED,1,623,0,0
CUST0000276,IN,BUSINESS_OWNER,100k-250k,3,0,0,0,97.5,16,MOBILE,18,1,0,1,SIMPLIFIED,0,413,0,0
CUST0000277,IN,SELF_EMPLOYED,250k+,6,0,0,0,62.3,193,MOBILE,13,2,0,1,STANDARD,0,508,0,0
CUST0000278,US,SELF_EMPLOYED,,4,0,0,0,74.3,299,MOBILE,3,1,0,0,SIMPLIFIED,0,110,0,0
CUST0000279,IN,SELF_EMPLOYED,50k-100k,5,0,0,0,76.3,248,BRANCH,7,1,0,1,STANDARD,0,508,0,0
CUST0000280,AE,,,6,0,0,1,68.2,298,WEB,11,3,0,1,STANDARD,0,658,0,0
CUST0000281,IN,SALARIED,250k+,7,0,0,0,71.7,242,MOBILE,17,1,0,1,STANDARD,0,58,0,0
CUST0000282,GB,SHELL_CO,50k-100k,2,0,0,0,100.0,106,MOBILE,8,1,0,1,SIMPLIFIED,0,635,0,1
CUST0000283,CN,STUDENT,100k-250k,2,0,0,0,82.4,407,BRANCH,3,4,0,1,SIMPLIFIED,1,666,0,0
CUST0000284,US,SALARIED,50k-100k,1,0,0,0,94.8,438,MOBILE,5,1,0,1,SIMPLIFIED,1,161,0,0
CUST0000285,IN,SELF_EMPLOYED,0-50k,4,0,0,0,83.9,103,MOBILE,13,1,0,1,SIMPLIFIED,0,36,0,0
CUST0000286,AE,RETIRED,0-50k,1,0,0,0,93.3,119,WEB,12,2,0,1,SIMPLIFIED,0,15,0,0
CUST0000287,NG,SELF_EMPLOYED,100k-250k,3,0,0,0,75.4,119,MOBILE,7,2,1,1,SIMPLIFIED,0,611,0,0
CUST0000288,AE,SALARIED,,3,0,0,0,82.9,58,THIRD_PARTY,19,1,0,1,SIMPLIFIED,0,699,0,0
CUST0000289,IN,SALARIED,,2,0,0,0,86.9,21,WEB,6,2,0,1,SIMPLIFIED,0,180,0,0
CUST0000290,IN,SELF_EMPLOYED,50k-100k,4,0,0,0,89.1,54,MOBILE,13,3,0,0,SIMPLIFIED,0,322,0,0
CUST0000291,IN,SHELL_CO,,1,0,0,0,99.4,334,BRANCH,7,2,0,1,SIMPLIFIED,0,257,0,1
CUST0000292,IN,BUSINESS_OWNER,100k-250k,1,0,0,0,83.6,140,BRANCH,11,4,0,0,SIMPLIFIED,0,36,0,0
CUST0000293,CN,SALARIED,0-50k,6,0,0,0,72.9,341,BRANCH,19,5,0,0,STANDARD,0,401,0,0
CUST0000294,CN,SALARIED,50k-100k,2,0,0,0,88.0,246,MOBILE,1,2,0,1,SIMPLIFIED,0,383,0,0
CUST0000295,IN,,100k-250k,1,0,0,0,100.0,77,WEB,3,5,0,1,SIMPLIFIED,0,414,0,0
CUST0000296,IN,RETIRED,250k+,3,0,0,0,90.3,36,WEB,3,3,0,1,SIMPLIFIED,0,176,1,0
CUST0000297,IN,BUSINESS_OWNER,,5,0,0,0,71.4,150,BRANCH,10,2,0,1,STANDARD,0,372,0,0
CUST0000298,KY,BUSINESS_OWNER,50k-100k,2,0,0,0,85.8,494,MOBILE,9,4,1,1,SIMPLIFIED,1,431,0,0
CUST0000299,US,SALARIED,250k+,4,0,0,0,81.0,329,MOBILE,4,5,0,1,SIMPLIFIED,0,249,0,0
CUST0000300,SG,RETIRED,50k-100k,1,0,0,0,98.9,259,MOBILE,8,5,0,1,SIMPLIFIED,0,413,0,0
CUST0000301,US,RETIRED,250k+,1,0,0,0,99.9,260,MOBILE,6,3,0,1,SIMPLIFIED,0,371,0,0
CUST0000302,AE,SALARIED,250k+,3,0,0,0,89.6,135,MOBILE,11,2,0,1,SIMPLIFIED,0,306,1,0
CUST0000303,IN,BUSINESS_OWNER,250k+,3,0,0,0,86.3,33,MOBILE,4,1,0,1,SIMPLIFIED,0,504,0,0
CUST0000304,IN,SALARIED,100k-250k,4,1,0,0,82.9,60,MOBILE,2,2,0,1,SIMPLIFIED,0,592,0,0
CUST0000305,AE,SALARIED,50k-100k,5,0,0,0,79.0,155,MOBILE,7,3,0,1,STANDARD,0,716,0,0
CUST0000306,AE,SALARIED,0-50k,9,0,0,0,49.7,68,THIRD_PARTY,19,1,0,1,ENHANCED,0,443,0,0
CUST0000307,IN,SALARIED,0-50k,3,0,0,0,87.5,273,MOBILE,2,1,0,1,SIMPLIFIED,0,14,0,0
CUST0000308,IN,SALARIED,0-50k,2,0,0,0,87.4,84,WEB,3,2,0,1,SIMPLIFIED,0,41,0,0
CUST0000309,IN,SELF_EMPLOYED,0-50k,6,0,0,0,62.8,21,WEB,11,3,0,1,STANDARD,0,693,0,0
CUST0000310,US,SELF_EMPLOYED,0-50k,2,0,0,0,100.0,274,MOBILE,0,3,0,1,SIMPLIFIED,0,576,0,0
CUST0000311,AE,SELF_EMPLOYED,0-50k,3,0,0,0,90.5,215,MOBILE,7,2,0,1,SIMPLIFIED,0,271,0,0
CUST0000312,KY,SALARIED,0-50k,1,0,0,0,96.1,52,WEB,8,4,1,1,SIMPLIFIED,0,611,0,0
CUST0000313,IN,SALARIED,0-50k,1,0,0,0,93.0,714,MOBILE,2,2,0,1,SIMPLIFIED,1,169,0,0
CUST0000314,IN,BUSINESS_OWNER,0-50k,9,0,0,0,69.8,92,WEB,5,3,0,0,ENHANCED,0,576,0,0
CUST0000315,IN,SELF_EMPLOYED,50k-100k,6,0,0,0,66.7,205,WEB,19,3,0,1,STANDARD,0,114,0,0
CUST0000316,US,SALARIED,100k-250k,5,0,0,0,77.5,434,THIRD_PARTY,8,4,0,1,STANDARD,1,299,0,0
CUST0000317,US,STUDENT,100k-250k,3,0,0,0,80.4,30,BRANCH,1,4,0,0,SIMPLIFIED,0,0,0,0
CUST0000318,SG,BUSINESS_OWNER,250k+,1,0,0,0,100.0,380,THIRD_PARTY,2,5,0,1,SIMPLIFIED,1,49,0,0
CUST0000319,IN,RETIRED,100k-250k,1,0,0,0,89.4,219,THIRD_PARTY,13,2,0,1,SIMPLIFIED,0,496,0,0
CUST0000320,AE,SELF_EMPLOYED,,2,0,0,0,100.0,33,BRANCH,12,1,0,1,SIMPLIFIED,0,378,0,0
CUST0000321,MY,SALARIED,100k-250k,3,0,0,0,87.2,196,MOBILE,13,3,0,1,SIMPLIFIED,0,700,0,0
CUST0000322,KY,BUSINESS_OWNER,100k-250k,5,0,0,1,86.2,373,BRANCH,13,4,1,1,STANDARD,1,725,0,0
CUST0000323,VG,SALARIED,50k-100k,4,1,0,0,87.2,288,BRANCH,16,1,1,1,SIMPLIFIED,0,241,0,0
CUST0000324,GB,SELF_EMPLOYED,100k-250k,2,0,0,0,100.0,257,MOBILE,14,2,0,1,SIMPLIFIED,0,162,0,0
CUST0000325,KY,SALARIED,0-50k,9,0,0,0,56.5,31,WEB,11,4,1,1,ENHANCED,0,273,0,0
CUST0000326,IN,RETIRED,50k-100k,5,0,0,0,87.2,38,MOBILE,6,3,0,1,STANDARD,0,694,0,0
CUST0000327,IN,,50k-100k,4,0,0,0,69.1,142,WEB,8,3,0,1,SIMPLIFIED,0,431,0,0
CUST0000328,IN,STUDENT,100k-250k,4,0,0,0,84.3,156,WEB,11,2,0,0,SIMPLIFIED,0,43,0,0
CUST0000329,SG,STUDENT,0-50k,3,0,0,0,83.6,517,BRANCH,16,2,0,1,SIMPLIFIED,1,522,0,0
CUST0000330,VG,SELF_EMPLOYED,0-50k,2,1,0,0,80.8,113,WEB,18,4,1,1,SIMPLIFIED,0,292,0,0
CUST0000331,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,84.9,64,MOBILE,6,2,0,1,SIMPLIFIED,0,40,0,0
CUST0000332,AE,BUSINESS_OWNER,250k+,5,0,0,0,74.9,38,BRANCH,15,2,0,1,STANDARD,0,54,0,0
CUST0000333,GB,RETIRED,0-50k,1,0,0,0,94.4,10,BRANCH,2,3,0,1,SIMPLIFIED,0,95,0,0
CUST0000334,KY,SELF_EMPLOYED,100k-250k,1,0,0,0,91.8,12,MOBILE,18,1,1,1,SIMPLIFIED,0,445,0,0
CUST0000335,AE,,0-50k,1,0,0,0,96.6,153,WEB,18,2,0,1,SIMPLIFIED,0,367,0,0
CUST0000336,NG,SELF_EMPLOYED,0-50k,1,0,0,0,89.4,34,BRANCH,19,2,1,1,SIMPLIFIED,0,160,0,0
CUST0000337,IN,POLITICIAN,50k-100k,7,1,0,0,68.2,343,BRANCH,19,1,0,1,STANDARD,0,305,0,0
CUST0000338,IN,SELF_EMPLOYED,,5,0,0,0,77.7,163,WEB,7,3,0,1,STANDARD,0,421,1,0
CUST0000339,US,,100k-250k,3,0,0,0,89.5,360,THIRD_PARTY,4,2,0,1,SIMPLIFIED,0,143,0,0
CUST0000340,IN,RETIRED,50k-100k,1,0,0,0,100.0,100,MOBILE,13,4,0,1,SIMPLIFIED,0,417,0,0
CUST0000341,IN,RETIRED,50k-100k,3,0,0,0,94.8,163,MOBILE,18,2,0,1,SIMPLIFIED,0,639,0,0
CUST0000342,GB,SELF_EMPLOYED,0-50k,3,0,0,0,89.9,134,BRANCH,11,1,0,1,SIMPLIFIED,0,526,0,0
CUST0000343,GB,SALARIED,0-50k,1,0,0,0,99.4,777,BRANCH,8,2,0,1,SIMPLIFIED,1,208,1,0
CUST0000344,GB,SELF_EMPLOYED,100k-250k,3,0,0,0,90.5,286,BRANCH,5,1,0,1,SIMPLIFIED,0,567,0,0
CUST0000345,IN,SHELL_CO,0-50k,2,0,0,0,89.5,162,BRANCH,3,5,0,1,SIMPLIFIED,0,440,1,1
CUST0000346,US,BUSINESS_OWNER,0-50k,4,0,0,0,91.2,167,MOBILE,0,2,0,1,SIMPLIFIED,0,589,0,0
CUST0000347,IN,RETIRED,100k-250k,4,0,0,0,76.7,51,THIRD_PARTY,4,2,0,1,SIMPLIFIED,0,87,0,0
CUST0000348,IN,SALARIED,,1,0,0,0,79.6,238,WEB,8,2,0,1,SIMPLIFIED,0,522,0,0
CUST0000349,AE,SELF_EMPLOYED,0-50k,2,0,0,0,83.7,731,MOBILE,6,2,0,0,SIMPLIFIED,1,604,0,0
CUST0000350,IN,BUSINESS_OWNER,50k-100k,4,0,0,0,95.2,24,MOBILE,17,1,0,1,SIMPLIFIED,0,323,0,0
CUST0000351,IN,RETIRED,0-50k,3,0,0,0,85.6,182,MOBILE,1,2,0,1,SIMPLIFIED,0,543,0,0
CUST0000352,GB,SALARIED,0-50k,7,0,0,0,74.2,131,MOBILE,7,3,0,1,STANDARD,0,389,0,0
CUST0000353,IN,RETIRED,100k-250k,4,0,0,0,81.8,341,BRANCH,4,2,0,1,SIMPLIFIED,0,402,0,0
CUST0000354,VG,SELF_EMPLOYED,50k-100k,1,1,0,0,100.0,1,MOBILE,4,2,1,1,SIMPLIFIED,0,656,0,0
CUST0000355,US,SALARIED,0-50k,1,0,0,0,96.6,26,MOBILE,6,4,0,1,SIMPLIFIED,0,123,0,0
CUST0000356,NG,SALARIED,250k+,4,0,0,0,83.5,6,THIRD_PARTY,11,2,1,1,SIMPLIFIED,0,47,0,0
CUST0000357,IN,SALARIED,50k-100k,1,0,0,0,100.0,32,MOBILE,12,2,0,1,SIMPLIFIED,0,703,0,0
CUST0000358,AE,SELF_EMPLOYED,100k-250k,4,0,0,0,80.3,221,WEB,3,1,0,1,SIMPLIFIED,0,201,0,0
CUST0000359,IN,SALARIED,50k-100k,8,0,0,0,71.0,27,BRANCH,8,2,0,1,ENHANCED,0,636,0,0
CUST0000360,CN,SALARIED,0-50k,4,0,0,0,82.6,175,WEB,7,1,0,1,SIMPLIFIED,0,346,0,0
CUST0000361,IN,RETIRED,50k-100k,2,0,0,0,91.1,364,THIRD_PARTY,13,2,0,0,SIMPLIFIED,0,291,0,0
CUST0000362,IN,SALARIED,0-50k,4,0,0,0,77.5,6,WEB,5,4,0,1,SIMPLIFIED,0,468,0,0
CUST0000363,CN,SALARIED,0-50k,3,0,0,0,86.3,4,WEB,0,1,0,1,SIMPLIFIED,0,495,0,0
CUST0000364,IN,SELF_EMPLOYED,50k-100k,3,0,0,0,83.7,826,THIRD_PARTY,5,3,0,1,SIMPLIFIED,1,607,0,0
CUST0000365,IN,SELF_EMPLOYED,0-50k,8,0,0,0,77.0,201,MOBILE,15,2,0,1,ENHANCED,0,42,0,0
CUST0000366,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,78.5,27,WEB,16,1,0,1,SIMPLIFIED,0,97,0,0
CUST0000367,SG,SELF_EMPLOYED,50k-100k,9,0,0,0,71.1,65,MOBILE,4,5,0,1,ENHANCED,0,240,0,0
CUST0000368,IN,RETIRED,100k-250k,7,0,0,0,58.0,756,MOBILE,12,1,0,1,STANDARD,1,334,0,0
CUST0000369,US,BUSINESS_OWNER,50k-100k,1,0,0,0,100.0,46,WEB,17,2,0,1,SIMPLIFIED,0,129,0,0
CUST0000370,IN,SALARIED,250k+,1,0,0,1,89.3,251,BRANCH,18,2,0,1,SIMPLIFIED,0,102,0,0
CUST0000371,AE,SALARIED,250k+,1,0,0,0,100.0,49,THIRD_PARTY,10,5,0,1,SIMPLIFIED,0,428,0,0
CUST0000372,GB,,250k+,1,0,0,0,95.0,91,MOBILE,11,2,0,1,SIMPLIFIED,0,325,0,0
CUST0000373,US,SELF_EMPLOYED,100k-250k,1,0,0,0,84.5,382,BRANCH,7,4,0,1,SIMPLIFIED,1,474,0,0
CUST0000374,US,BUSINESS_OWNER,100k-250k,5,0,0,0,90.9,5,MOBILE,12,2,0,0,STANDARD,0,724,0,0
CUST0000375,IN,SELF_EMPLOYED,0-50k,1,0,0,0,100.0,66,WEB,14,1,0,0,SIMPLIFIED,0,417,0,0
CUST0000376,IN,SELF_EMPLOYED,,2,0,0,0,96.0,120,MOBILE,10,2,0,1,SIMPLIFIED,0,21,0,0
CUST0000377,IN,SALARIED,100k-250k,6,0,0,0,70.9,176,MOBILE,5,1,0,1,STANDARD,0,519,0,0
CUST0000378,US,SALARIED,50k-100k,1,0,0,0,100.0,5,THIRD_PARTY,17,1,0,1,SIMPLIFIED,0,531,0,0
CUST0000379,US,SELF_EMPLOYED,50k-100k,6,1,0,0,65.7,95,BRANCH,15,1,0,0,STANDARD,0,549,0,0
CUST0000380,VG,SELF_EMPLOYED,,2,0,0,0,74.2,75,BRANCH,5,1,1,0,SIMPLIFIED,0,392,0,0
CUST0000381,IN,SELF_EMPLOYED,250k+,1,0,0,0,83.5,4,BRANCH,4,1,0,1,SIMPLIFIED,0,658,1,0
CUST0000382,AE,SALARIED,0-50k,5,0,0,0,72.6,79,MOBILE,13,2,0,1,STANDARD,0,74,0,0
CUST0000383,US,BUSINESS_OWNER,50k-100k,4,0,0,0,78.0,483,BRANCH,9,1,0,1,SIMPLIFIED,1,376,0,0
CUST0000384,US,RETIRED,100k-250k,7,0,0,0,68.5,57,MOBILE,3,1,0,1,STANDARD,0,189,0,0
CUST0000385,MY,SALARIED,0-50k,5,0,0,0,76.9,158,WEB,8,1,0,1,STANDARD,0,117,0,0
CUST0000386,IN,SELF_EMPLOYED,100k-250k,6,0,0,0,70.8,63,WEB,1,5,0,1,STANDARD,0,347,0,0
CUST0000387,IN,SHELL_CO,100k-250k,2,0,0,0,75.1,20,MOBILE,14,2,0,1,SIMPLIFIED,0,624,0,1
CUST0000388,SG,SALARIED,50k-100k,1,0,0,0,97.5,61,WEB,12,2,0,1,SIMPLIFIED,0,163,0,0
CUST0000389,IN,SELF_EMPLOYED,100k-250k,5,0,0,0,77.9,114,BRANCH,18,2,0,1,STANDARD,0,532,0,0
CUST0000390,IN,SALARIED,0-50k,6,0,0,0,70.4,63,MOBILE,3,2,0,1,STANDARD,0,582,0,0
CUST0000391,IN,BUSINESS_OWNER,100k-250k,10,0,0,0,71.2,176,BRANCH,12,1,0,1,ENHANCED,0,227,0,0
CUST0000392,IN,SALARIED,,3,0,0,0,86.1,535,MOBILE,6,2,0,0,SIMPLIFIED,1,568,0,0
CUST0000393,AE,POLITICIAN,50k-100k,2,1,0,0,92.5,12,MOBILE,12,4,0,1,SIMPLIFIED,0,84,0,0
CUST0000394,IN,BUSINESS_OWNER,0-50k,6,0,0,0,82.4,227,BRANCH,0,2,0,1,STANDARD,0,232,0,0
CUST0000395,US,RETIRED,100k-250k,2,0,0,0,80.1,1,WEB,8,4,0,1,SIMPLIFIED,0,76,0,0
CUST0000396,US,BUSINESS_OWNER,100k-250k,8,1,0,0,67.8,1,BRANCH,15,1,0,0,ENHANCED,0,601,1,0
CUST0000397,US,SELF_EMPLOYED,100k-250k,7,0,0,0,78.3,25,MOBILE,16,4,0,1,STANDARD,0,598,0,0
CUST0000398,NG,SELF_EMPLOYED,100k-250k,3,0,0,0,87.3,117,MOBILE,18,3,1,1,SIMPLIFIED,0,140,0,0
CUST0000399,IN,RETIRED,100k-250k,5,0,0,0,69.6,8,MOBILE,15,3,0,1,STANDARD,0,163,0,0
CUST0000400,VG,POLITICIAN,50k-100k,5,0,0,0,76.1,230,BRANCH,14,2,1,1,STANDARD,0,595,0,0
