ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE
ALT00000220,TXN000118386,ACCT100002051,R004_MULE_SIGNAL,78,2023-07-24 09:29:20.078563,2,9,0,3
ALT00000221,TXN000119163,ACCT100007293,R005_RAPID_MVT,91,2022-12-01 15:09:04.663033,3,15,0,3
ALT00000222,TXN000119741,ACCT100009866,R005_RAPID_MVT,71,2022-08-19 15:58:17.414964,1,15,0,3
ALT00000223,TXN000118471,ACCT100004240,R004_MULE_SIGNAL,68,2022-07-22 05:49:53.771770,2,5,0,3
ALT00000224,TXN000118245,ACCT100010085,R003_LAYERING_SIGNAL,80,2023-06-03 10:55:02.252590,2,10,1,4
ALT00000225,TXN000118572,ACCT100000329,R003_LAYERING_SIGNAL,93,2024-02-27 16:16:07.651013,2,16,0,4
ALT00000226,TXN000118784,ACCT100006784,R002_STRUCTURING_SIGNAL,81,2022-02-11 10:38:28.442600,2,10,0,3
ALT00000227,TXN000119142,ACCT100000750,R003_LAYERING_SIGNAL,85,2024-06-02 07:16:53.094389,1,7,1,4
ALT00000228,TXN000119019,ACCT100006831,R005_RAPID_MVT,76,2024-01-21 11:49:18.687912,1,11,1,3
ALT00000229,TXN000118397,ACCT100002109,R004_MULE_SIGNAL,82,2024-06-07 07:12:38.434345,2,7,0,3
ALT00000230,TXN000119099,ACCT100000438,R005_RAPID_MVT,86,2022-03-08 16:20:46.455150,1,16,0,3
ALT00000231,TXN000119208,ACCT100011546,R002_STRUCTURING_SIGNAL,80,2023-02-11 02:18:39.358862,4,2,1,3
ALT00000232,TXN000118438,ACCT100011002,R002_STRUCTURING_SIGNAL,72,2023-05-25 02:42:24.527601,2,2,0,3
ALT00000233,TXN000118260,ACCT100008838,R005_RAPID_MVT,70,2022-02-17 10:47:59.059070,2,10,0,3
ALT00000234,TXN000119427,ACCT100000997,R003_LAYERING_SIGNAL,87,2023-05-28 05:11:37.815369,3,5,1,4
ALT00000235,TXN000118599,ACCT100005902,R002_STRUCTURING_SIGNAL,74,2024-01-01 06:05:49.881206,1,6,0,3
ALT00000236,TXN000119189,ACCT100008833,R004_MULE_SIGNAL,85,2024-02-15 01:23:21.963746,3,1,0,3
ALT00000237,TXN000119670,ACCT100000352,R002_STRUCTURING_SIGNAL,66,2022-01-08 21:31:55.496527,1,21,1,3
ALT00000238,TXN000118566,ACCT100010577,R004_MULE_SIGNAL,78,2022-03-23 08:10:03.702084,2,8,0,3
ALT00000239,TXN000119761,ACCT100007149,R002_STRUCTURING_SIGNAL,81,2023-05-23 16:24:14.419619,2,16,0,3
ALT00000240,TXN000118508,ACCT100008809,R005_RAPID_MVT,81,2023-07-16 05:15:10.170352,2,5,1,3
ALT00000241,TXN000119653,ACCT100006077,R002_STRUCTURING_SIGNAL,76,2023-02-04 02:48:20.117018,2,2,1,3
ALT00000242,TXN000119473,ACCT100002794,R004_MULE_SIGNAL,80,2022-02-03 11:05:19.081257,4,11,0,3
ALT00000243,TXN000118324,ACCT100010727,R005_RAPID_MVT,70,2023-08-16 23:38:31.059474,4,23,0,3
ALT00000244,TXN000118972,ACCT100001999,R004_MULE_SIGNAL,80,2022-12-26 02:07:42.843690,3,2,0,3
ALT00000245,TXN000118455,ACCT100001285,R005_RAPID_MVT,94,2023-04-02 05:20:05.669546,3,5,1,3
ALT00000246,TXN000118506,ACCT100005987,R004_MULE_SIGNAL,74,2023-05-13 17:31:56.710099,3,17,1,3
ALT00000247,TXN000119223,ACCT100000340,R002_STRUCTURING_SIGNAL,76,2022-04-11 05:48:59.402174,3,5,0,3
ALT00000248,TXN000118883,ACCT100000776,R004_MULE_SIGNAL,89,2022-05-16 03:16:09.714921,2,3,0,3
ALT00000249,TXN000119317,ACCT100001603,R004_MULE_SIGNAL,72,2022-02-14 18:16:28.344601,1,18,0,3
ALT00000250,TXN000119752,ACCT100000448,R005_RAPID_MVT,87,2022-12-13 03:36:17.770190,4,3,0,3
ALT00000251,TXN000119837,ACCT100011619,R002_STRUCTURING_SIGNAL,71,2022-07-11 02:27:08.444977,2,2,0,3
ALT00000252,TXN000119569,ACCT100005872,R003_LAYERING_SIGNAL,81,2023-11-14 23:03:36.557975,1,23,0,4
ALT00000253,TXN000119675,ACCT100009583,R002_STRUCTURING_SIGNAL,63,2023-06-06 00:14:44.428371,1,0,0,3
ALT00000254,TXN000119380,ACCT100011877,R004_MULE_SIGNAL,85,2024-01-14 17:19:33.482846,1,17,1,3
ALT00000255,TXN000119980,ACCT100009937,R004_MULE_SIGNAL,80,2023-02-03 22:55:24.412927,3,22,0,3
ALT00000256,TXN000118498,ACCT100001277,R005_RAPID_MVT,90,2022-05-01 21:20:53.711384,2,21,1,3
ALT00000257,TXN000119214,ACCT100011605,R004_MULE_SIGNAL,82,2022-09-02 14:48:15.680028,1,14,0,3
ALT00000258,TXN000118567,ACCT100005098,R004_MULE_SIGNAL,67,2023-10-09 10:01:31.173020,3,10,0,3
ALT00000259,TXN000119637,ACCT100006371,R003_LAYERING_SIGNAL,89,2023-12-16 06:44:44.780332,2,6,1,4
ALT00000260,TXN000119748,ACCT100003043,R003_LAYERING_SIGNAL,98,2024-01-24 23:53:02.259677,2,23,0,4
ALT00000261,TXN000119960,ACCT100010829,R004_MULE_SIGNAL,73,2022-08-31 08:40:00.305957,1,8,0,3
ALT00000262,TXN000118552,ACCT100010847,R004_MULE_SIGNAL,71,2023-07-24 10:59:19.002841,1,10,0,3
ALT00000263,TXN000118268,ACCT100007989,R004_MULE_SIGNAL,73,2022-07-13 05:47:18.255587,2,5,0,3
ALT00000264,TXN000119281,ACCT100005213,R003_LAYERING_SIGNAL,86,2023-04-17 05:44:45.721856,2,5,0,4
ALT00000265,TXN000119812,ACCT100007856,R004_MULE_SIGNAL,69,2022-03-03 17:24:34.871063,2,17,0,3
ALT00000266,TXN000118946,ACCT100007201,R005_RAPID_MVT,80,2023-01-08 00:43:23.337912,1,0,1,3
ALT00000267,TXN000119469,ACCT100003042,R005_RAPID_MVT,88,2022-10-17 05:50:53.425157,3,5,0,3
ALT00000268,TXN000119936,ACCT100007738,R002_STRUCTURING_SIGNAL,84,2023-08-04 03:43:34.368623,2,3,0,3
ALT00000269,TXN000118595,ACCT100001929,R005_RAPID_MVT,85,2022-09-15 13:06:02.805375,1,13,0,3
ALT00000270,TXN000118934,ACCT100004709,R005_RAPID_MVT,87,2022-08-30 13:21:03.958362,1,13,0,3
ALT00000271,TXN000119014,ACCT100007353,R002_STRUCTURING_SIGNAL,75,2022-09-29 10:37:18.361244,2,10,0,3
ALT00000272,TXN000119551,ACCT100004094,R002_STRUCTURING_SIGNAL,62,2022-09-13 05:02:17.099349,1,5,0,3
ALT00000273,TXN000118504,ACCT100008349,R002_STRUCTURING_SIGNAL,66,2022-06-21 20:34:03.304866,2,20,0,3
ALT00000274,TXN000118794,ACCT100001898,R003_LAYERING_SIGNAL,91,2022-01-04 17:51:29.451366,1,17,0,4
ALT00000275,TXN000119580,ACCT100008434,R005_RAPID_MVT,74,2022-04-29 06:06:49.090366,4,6,0,3
ALT00000276,TXN000119625,ACCT100007408,R005_RAPID_MVT,79,2022-10-10 06:01:11.355222,2,6,0,3
ALT00000277,TXN000119698,ACCT100008149,R005_RAPID_MVT,78,2022-12-24 07:45:29.560664,2,7,1,3
ALT00000278,TXN000118517,ACCT100007621,R003_LAYERING_SIGNAL,91,2024-02-28 22:55:43.234394,2,22,0,4
ALT00000279,TXN000119732,ACCT100010710,R005_RAPID_MVT,82,2022-01-21 09:38:02.625958,3,9,0,3
ALT00000280,TXN000118955,ACCT100002188,R005_RAPID_MVT,87,2022-08-26 11:30:17.594244,4,11,0,3
ALT00000281,TXN000118844,ACCT100009085,R005_RAPID_MVT,83,2022-02-05 19:56:13.114560,2,19,1,3
ALT00000282,TXN000118735,ACCT100011900,R004_MULE_SIGNAL,71,2022-02-01 13:52:10.899543,2,13,0,3
ALT00000283,TXN000118956,ACCT100009346,R003_LAYERING_SIGNAL,83,2022-07-24 12:11:12.070956,5,12,1,4
ALT00000284,TXN000118462,ACCT100002391,R005_RAPID_MVT,83,2022-02-27 15:16:22.705159,1,15,1,3
ALT00000285,TXN000119285,ACCT100010802,R003_LAYERING_SIGNAL,76,2022-02-17 03:26:13.973997,1,3,0,4
ALT00000286,TXN000118441,ACCT100006074,R005_RAPID_MVT,70,2022-10-13 01:43:37.274080,2,1,0,3
ALT00000287,TXN000118871,ACCT100003031,R005_RAPID_MVT,72,2023-12-21 13:28:15.227112,1,13,0,3
ALT00000288,TXN000118499,ACCT100006920,R002_STRUCTURING_SIGNAL,62,2023-09-25 06:17:37.710722,2,6,0,3
ALT00000289,TXN000119311,ACCT100000216,R002_STRUCTURING_SIGNAL,75,2023-09-03 19:47:20.859468,1,19,1,3
ALT00000290,TXN000119167,ACCT100002949,R003_LAYERING_SIGNAL,77,2022-01-05 20:24:14.387080,2,20,0,4
ALT00000291,TXN000119047,ACCT100003426,R004_MULE_SIGNAL,84,2022-01-07 12:00:30.199722,1,12,0,3
ALT00000292,TXN000118633,ACCT100001573,R005_RAPID_MVT,88,2022-06-02 11:55:12.391118,2,11,0,3
ALT00000293,TXN000118272,ACCT100008780,R003_LAYERING_SIGNAL,95,2024-05-16 05:59:13.129591,1,5,0,4
ALT00000294,TXN000118582,ACCT100000880,R004_MULE_SIGNAL,85,2024-02-29 06:49:28.685848,3,6,0,3
ALT00000295,TXN000118460,ACCT100001693,R003_LAYERING_SIGNAL,92,2022-01-24 22:11:24.969648,2,22,0,4
ALT00000296,TXN000118252,ACCT100010448,R005_RAPID_MVT,90,2022-09-10 15:08:07.529462,2,15,1,3
ALT00000297,TXN000118575,ACCT100009199,R002_STRUCTURING_SIGNAL,78,2023-08-13 17:29:17.207132,3,17,1,3
ALT00000298,TXN000118540,ACCT100000360,R003_LAYERING_SIGNAL,94,2022-05-15 13:34:32.099205,3,13,1,4
ALT00000299,TXN000118733,ACCT100005773,R005_RAPID_MVT,76,2024-04-02 03:55:53.034064,2,3,0,3
ALT00000300,TXN000119422,ACCT100010015,R002_STRUCTURING_SIGNAL,70,2022-07-09 23:40:15.553752,1,23,1,3
ALT00000301,TXN000119515,ACCT100006853,R002_STRUCTURING_SIGNAL,61,2023-01-09 18:39:49.432425,2,18,0,3
ALT00000302,TXN000119264,ACCT100002323,R004_MULE_SIGNAL,71,2022-03-05 02:16:47.493621,1,2,1,3
ALT00000303,TXN000119938,ACCT100002019,R002_STRUCTURING_SIGNAL,64,2024-03-04 08:04:50.394713,2,8,0,3
ALT00000304,TXN000119943,ACCT100001909,R005_RAPID_MVT,80,2023-11-11 22:02:29.241108,3,22,1,3
ALT00000305,TXN000119256,ACCT100009319,R005_RAPID_MVT,93,2023-03-21 19:17:40.832378,3,19,0,3
ALT00000306,TXN000119431,ACCT100003252,R002_STRUCTURING_SIGNAL,67,2024-06-16 12:47:27.514642,3,12,1,3
ALT00000307,TXN000119139,ACCT100003926,R004_MULE_SIGNAL,67,2024-05-07 05:49:41.684988,1,5,0,3
ALT00000308,TXN000119692,ACCT100008093,R004_MULE_SIGNAL,74,2022-11-10 14:05:49.909629,2,14,0,3
ALT00000309,TXN000118626,ACCT100008419,R003_LAYERING_SIGNAL,87,2022-04-19 17:33:06.226820,1,17,0,4
ALT00000310,TXN000118663,ACCT100008565,R003_LAYERING_SIGNAL,83,2024-02-23 02:06:45.914832,5,2,0,4
ALT00000311,TXN000118695,ACCT100009922,R002_STRUCTURING_SIGNAL,66,2022-07-01 06:01:12.471473,2,6,0,3
ALT00000312,TXN000119044,ACCT100006167,R002_STRUCTURING_SIGNAL,67,2024-01-24 19:44:05.576774,2,19,0,3
ALT00000313,TXN000119740,ACCT100006583,R003_LAYERING_SIGNAL,78,2022-12-05 23:48:40.318072,1,23,0,4
ALT00000314,TXN000118727,ACCT100001618,R003_LAYERING_SIGNAL,95,2022-01-29 23:39:00.595488,2,23,1,4
ALT00000315,TXN000118342,ACCT100007355,R003_LAYERING_SIGNAL,86,2023-09-13 12:18:08.531552,1,12,0,4
ALT00000316,TXN000119677,ACCT100011656,R002_STRUCTURING_SIGNAL,60,2023-12-24 05:22:57.841108,1,5,1,3
ALT00000317,TXN000118818,ACCT100009309,R005_RAPID_MVT,84,2023-03-17 06:10:27.984619,2,6,0,3
ALT00000318,TXN000119882,ACCT100010556,R002_STRUCTURING_SIGNAL,74,2022-07-24 08:26:21.312001,3,8,1,3
ALT00000319,TXN000119058,ACCT100001669,R005_RAPID_MVT,77,2023-09-10 06:16:09.473607,2,6,1,3
ALT00000320,TXN000118634,ACCT100011230,R002_STRUCTURING_SIGNAL,80,2023-01-22 10:54:55.646068,1,10,1,3
ALT00000321,TXN000119199,ACCT100004060,R005_RAPID_MVT,87,2023-07-17 15:29:38.889035,1,15,0,3
ALT00000322,TXN000118472,ACCT100011313,R005_RAPID_MVT,83,2023-04-01 22:11:01.857602,3,22,1,3
ALT00000323,TXN000118385,ACCT100005670,R003_LAYERING_SIGNAL,85,2024-05-13 03:46:16.691542,1,3,0,4
ALT00000324,TXN000118973,ACCT100007862,R003_LAYERING_SIGNAL,78,2023-02-18 15:28:11.219108,3,15,1,4
ALT00000325,TXN000118445,ACCT100000105,R002_STRUCTURING_SIGNAL,72,2023-01-11 16:32:36.783220,1,16,0,3
ALT00000326,TXN000119664,ACCT100005342,R005_RAPID_MVT,87,2023-08-30 03:43:28.445080,1,3,0,3
ALT00000327,TXN000119269,ACCT100002060,R004_MULE_SIGNAL,77,2023-08-01 20:10:59.912685,2,20,0,3
ALT00000328,TXN000119661,ACCT100003668,R005_RAPID_MVT,75,2022-05-12 13:19:24.306378,4,13,0,3
ALT00000329,TXN000119600,ACCT100011990,R004_MULE_SIGNAL,74,2023-07-04 14:54:09.066200,2,14,0,3
ALT00000330,TXN000119688,ACCT100011572,R003_LAYERING_SIGNAL,86,2022-06-19 12:07:21.139559,1,12,1,4
ALT00000331,TXN000119682,ACCT100006672,R004_MULE_SIGNAL,73,2023-10-07 07:58:52.576355,3,7,1,3
ALT00000332,TXN000119108,ACCT100003503,R003_LAYERING_SIGNAL,91,2022-04-07 11:04:35.467699,2,11,0,4
ALT00000333,TXN000118803,ACCT100007788,R004_MULE_SIGNAL,69,2022-04-13 20:09:45.434923,2,20,0,3
ALT00000334,TXN000119967,ACCT100010315,R004_MULE_SIGNAL,85,2023-04-21 08:48:14.108976,2,8,0,3
ALT00000335,TXN000119509,ACCT100005167,R003_LAYERING_SIGNAL,99,2023-02-16 07:34:41.374758,3,7,0,4
ALT00000336,TXN000118451,ACCT100000155,R005_RAPID_MVT,78,2023-10-03 07:00:22.896064,1,7,0,3
ALT00000337,TXN000118698,ACCT100005137,R002_STRUCTURING_SIGNAL,66,2022-10-16 16:13:33.155154,1,16,1,3
ALT00000338,TXN000119378,ACCT100010710,R005_RAPID_MVT,88,2022-08-11 11:18:55.547275,3,11,0,3
ALT00000339,TXN000119491,ACCT100008307,R002_STRUCTURING_SIGNAL,78,2022-12-16 19:33:48.963372,1,19,0,3
ALT00000340,TXN000119577,ACCT100008605,R002_STRUCTURING_SIGNAL,82,2022-06-04 15:12:01.479954,1,15,1,3
ALT00000341,TXN000118555,ACCT100011411,R005_RAPID_MVT,82,2023-09-01 01:31:49.405865,1,1,0,3
ALT00000342,TXN000119254,ACCT100001542,R004_MULE_SIGNAL,71,2023-02-19 07:55:08.389033,2,7,1,3
ALT00000343,TXN000118819,ACCT100004579,R002_STRUCTURING_SIGNAL,68,2023-02-28 13:22:04.297533,3,13,0,3
ALT00000344,TXN000118829,ACCT100004732,R004_MULE_SIGNAL,74,2024-04-24 16:47:35.914674,1,16,0,3
ALT00000345,TXN000119227,ACCT100006315,R005_RAPID_MVT,92,2022-05-15 06:14:24.064750,2,6,1,3
ALT00000346,TXN000119504,ACCT100000307,R003_LAYERING_SIGNAL,75,2023-12-14 10:45:13.611749,4,10,0,4
ALT00000347,TXN000118616,ACCT100006348,R003_LAYERING_SIGNAL,77,2023-08-23 00:03:24.762903,3,0,0,4
ALT00000348,TXN000119198,ACCT100000853,R003_LAYERING_SIGNAL,87,2023-09-10 22:34:36.494323,1,22,1,4
ALT00000349,TXN000118371,ACCT100006019,R005_RAPID_MVT,91,2024-04-22 01:07:26.552395,2,1,0,3
ALT00000350,TXN000119767,ACCT100010930,R003_LAYERING_SIGNAL,75,2022-04-26 15:45:24.691234,2,15,0,4
ALT00000351,TXN000118614,ACCT100011744,R003_LAYERING_SIGNAL,79,2022-11-04 20:34:44.783547,2,20,0,4
ALT00000352,TXN000119622,ACCT100010139,R003_LAYERING_SIGNAL,89,2023-02-03 21:36:37.875595,1,21,0,4
ALT00000353,TXN000118501,ACCT100010650,R002_STRUCTURING_SIGNAL,68,2022-05-30 12:14:39.280642,1,12,0,3
ALT00000354,TXN000119982,ACCT100008923,R002_STRUCTURING_SIGNAL,66,2023-10-18 04:12:55.950186,3,4,0,3
ALT00000355,TXN000118612,ACCT100010382,R005_RAPID_MVT,80,2024-05-28 14:22:40.998164,3,14,0,3
ALT00000356,TXN000118966,ACCT100008180,R004_MULE_SIGNAL,84,2024-03-05 02:24:06.772647,3,2,0,3
ALT00000357,TXN000119666,ACCT100007705,R004_MULE_SIGNAL,83,2022-04-09 23:31:39.266528,1,23,1,3
ALT00000358,TXN000119935,ACCT100009603,R002_STRUCTURING_SIGNAL,80,2022-04-08 05:53:23.786537,1,5,0,3
ALT00000359,TXN000119470,ACCT100001332,R002_STRUCTURING_SIGNAL,77,2024-03-10 03:03:56.046721,1,3,1,3
ALT00000360,TXN000119475,ACCT100003576,R002_STRUCTURING_SIGNAL,73,2023-03-03 01:32:05.088764,6,1,0,3
ALT00000361,TXN000119033,ACCT100006764,R004_MULE_SIGNAL,89,2024-03-24 12:47:34.671211,2,12,1,3
ALT00000362,TXN000119037,ACCT100008855,R005_RAPID_MVT,87,2024-06-16 14:47:23.117665,1,14,1,3
ALT00000363,TXN000119304,ACCT100001307,R005_RAPID_MVT,87,2023-05-22 22:13:37.930845,2,22,0,3
ALT00000364,TXN000119060,ACCT100009631,R004_MULE_SIGNAL,84,2022-06-25 08:24:41.487504,1,8,1,3
ALT00000365,TXN000118768,ACCT100002728,R003_LAYERING_SIGNAL,82,2023-01-20 20:42:47.365547,2,20,0,4
ALT00000366,TXN000118376,ACCT100002514,R004_MULE_SIGNAL,88,2023-09-11 15:00:46.124476,3,15,0,3
ALT00000367,TXN000119662,ACCT100007074,R004_MULE_SIGNAL,83,2024-01-04 18:22:09.377570,1,18,0,3
ALT00000368,TXN000118878,ACCT100002930,R003_LAYERING_SIGNAL,92,2022-09-20 16:58:49.596716,1,16,0,4
ALT00000369,TXN000119595,ACCT100005742,R003_LAYERING_SIGNAL,92,2022-03-06 06:06:13.452435,1,6,1,4
ALT00000370,TXN000118535,ACCT100005225,R004_MULE_SIGNAL,81,2023-06-28 23:21:06.972238,3,23,0,3
ALT00000371,TXN000118960,ACCT100006854,R003_LAYERING_SIGNAL,87,2022-06-14 07:36:24.766638,2,7,0,4
ALT00000372,TXN000118838,ACCT100002924,R002_STRUCTURING_SIGNAL,66,2023-08-12 00:50:39.062503,1,0,1,3
ALT00000373,TXN000119094,ACCT100006542,R005_RAPID_MVT,79,2023-07-06 00:24:35.205319,1,0,0,3
ALT00000374,TXN000119406,ACCT100001197,R003_LAYERING_SIGNAL,86,2022-05-01 14:18:26.047771,1,14,1,4
ALT00000375,TXN000118399,ACCT100005219,R003_LAYERING_SIGNAL,84,2022-05-29 00:56:41.031792,4,0,1,4
ALT00000376,TXN000118216,ACCT100007963,R003_LAYERING_SIGNAL,79,2024-01-14 09:31:56.685997,1,9,1,4
ALT00000377,TXN000118466,ACCT100006438,R005_RAPID_MVT,92,2022-11-29 12:41:58.954594,3,12,0,3
ALT00000378,TXN000118758,ACCT100002216,R003_LAYERING_SIGNAL,97,2023-01-27 18:55:32.935497,3,18,0,4
ALT00000379,TXN000119234,ACCT100008725,R005_RAPID_MVT,73,2023-05-04 11:45:05.254533,3,11,0,3
ALT00000380,TXN000119017,ACCT100006975,R004_MULE_SIGNAL,77,2024-01-25 16:57:37.187635,2,16,0,3
ALT00000381,TXN000119708,ACCT100007907,R003_LAYERING_SIGNAL,91,2023-05-27 20:53:54.257057,1,20,1,4
ALT00000382,TXN000118942,ACCT100000478,R002_STRUCTURING_SIGNAL,76,2022-08-24 09:35:19.223035,3,9,0,3
ALT00000383,TXN000119593,ACCT100001227,R004_MULE_SIGNAL,81,2022-08-17 23:03:45.091602,3,23,0,3
ALT00000384,TXN000118679,ACCT100005571,R005_RAPID_MVT,87,2024-05-12 17:32:46.070320,1,17,1,3
ALT00000385,TXN000119206,ACCT100009041,R002_STRUCTURING_SIGNAL,64,2023-12-03 21:25:01.638531,2,21,1,3
ALT00000386,TXN000118617,ACCT100004820,R005_RAPID_MVT,70,2023-02-17 13:01:06.663947,2,13,0,3
ALT00000387,TXN000118400,ACCT100008026,R004_MULE_SIGNAL,69,2023-10-08 15:53:13.660456,3,15,1,3
ALT00000388,TXN000118928,ACCT100000740,R004_MULE_SIGNAL,73,2022-04-27 18:55:20.869018,2,18,0,3
ALT00000389,TXN000119194,ACCT100007186,R005_RAPID_MVT,85,2023-08-21 20:53:53.343307,2,20,0,3
ALT00000390,TXN000119923,ACCT100003977,R004_MULE_SIGNAL,86,2024-03-12 04:12:35.470200,2,4,0,3
ALT00000391,TXN000119352,ACCT100002283,R002_STRUCTURING_SIGNAL,62,2023-03-03 06:19:15.593419,2,6,0,3
ALT00000392,TXN000119693,ACCT100001446,R002_STRUCTURING_SIGNAL,77,2022-10-18 01:27:17.709056,2,1,0,3
ALT00000393,TXN000119650,ACCT100003005,R002_STRUCTURING_SIGNAL,74,2023-05-05 03:38:58.985337,4,3,0,3
ALT00000394,TXN000119373,ACCT100011491,R005_RAPID_MVT,79,2023-01-24 20:17:21.937117,3,20,0,3
ALT00000395,TXN000119318,ACCT100004521,R004_MULE_SIGNAL,71,2023-04-28 10:21:36.152649,1,10,0,3
ALT00000396,TXN000119769,ACCT100000454,R005_RAPID_MVT,70,2022-06-25 11:07:51.230572,3,11,1,3
ALT00000397,TXN000118800,ACCT100007305,R003_LAYERING_SIGNAL,88,2023-07-16 11:07:06.755316,1,11,1,4
ALT00000398,TXN000119586,ACCT100008994,R004_MULE_SIGNAL,72,2023-02-20 16:53:35.410207,3,16,0,3
ALT00000399,TXN000119131,ACCT100001791,R004_MULE_SIGNAL,77,2023-08-03 13:26:41.843537,2,13,0,3
ALT00000400,TXN000118511,ACCT100002249,R004_MULE_SIGNAL,79,2023-10-02 01:35:14.999275,2,1,0,3
ALT00000401,TXN000118257,ACCT100005508,R005_RAPID_MVT,70,2023-09-02 08:15:10.228678,1,8,1,3
ALT00000402,TXN000118749,ACCT100003472,R002_STRUCTURING_SIGNAL,69,2022-07-05 15:54:46.005459,2,15,0,3
ALT00000403,TXN000118623,ACCT100006252,R003_LAYERING_SIGNAL,98,2022-12-20 01:29:41.416471,2,1,0,4
ALT00000404,TXN000118797,ACCT100008423,R003_LAYERING_SIGNAL,85,2022-04-04 06:20:00.248532,1,6,0,4
ALT00000405,TXN000118244,ACCT100005068,R004_MULE_SIGNAL,78,2023-08-31 12:56:47.239324,2,12,0,3
ALT00000406,TXN000118301,ACCT100009986,R005_RAPID_MVT,74,2024-03-04 08:02:13.145176,4,8,0,3
ALT00000407,TXN000118475,ACCT100002693,R002_STRUCTURING_SIGNAL,63,2024-04-27 03:49:27.732096,2,3,1,3
ALT00000408,TXN000119459,ACCT100010978,R005_RAPID_MVT,84,2022-11-12 04:45:33.872001,1,4,1,3
ALT00000409,TXN000118554,ACCT100006250,R002_STRUCTURING_SIGNAL,71,2022-12-03 12:35:52.807459,1,12,1,3
ALT00000410,TXN000118302,ACCT100000154,R003_LAYERING_SIGNAL,97,2024-03-29 21:44:10.093545,2,21,0,4
ALT00000411,TXN000119175,ACCT100009912,R004_MULE_SIGNAL,89,2022-05-30 10:38:15.815349,1,10,0,3
ALT00000412,TXN000118308,ACCT100008698,R005_RAPID_MVT,75,2023-04-03 03:14:26.455770,1,3,0,3
ALT00000413,TXN000119931,ACCT100001550,R005_RAPID_MVT,83,2023-10-10 23:59:03.052069,2,23,0,3
ALT00000414,TXN000119981,ACCT100005218,R002_STRUCTURING_SIGNAL,76,2023-01-08 01:48:28.297710,1,1,1,3
ALT00000415,TXN000119039,ACCT100009588,R004_MULE_SIGNAL,83,2024-02-05 20:43:09.198745,2,20,0,3
ALT00000416,TXN000119445,ACCT100008519,R005_RAPID_MVT,73,2023-11-13 13:31:28.363337,2,13,0,3
ALT00000417,TXN000118894,ACCT100011938,R005_RAPID_MVT,77,2024-03-27 15:31:11.509836,3,15,0,3
ALT00000418,TXN000118786,ACCT100009322,R002_STRUCTURING_SIGNAL,79,2023-07-16 04:04:42.424591,1,4,1,3
ALT00000419,TXN000119829,ACCT100002187,R002_STRUCTURING_SIGNAL,71,2022-09-23 11:40:23.266508,2,11,0,3
ALT00000420,TXN000119179,ACCT100004621,R002_STRUCTURING_SIGNAL,83,2023-05-18 10:55:09.695246,2,10,0,3
ALT00000421,TXN000119370,ACCT100001321,R002_STRUCTURING_SIGNAL,70,2024-03-19 12:42:26.653400,1,12,0,3
ALT00000422,TXN000118329,ACCT100001883,R003_LAYERING_SIGNAL,95,2023-11-26 17:36:34.332002,1,17,1,4
ALT00000423,TXN000119471,ACCT100004571,R003_LAYERING_SIGNAL,96,2022-05-08 22:16:32.431981,4,22,1,4
ALT00000424,TXN000118654,ACCT100011531,R005_RAPID_MVT,85,2024-06-01 06:00:10.036378,1,6,1,3
ALT00000425,TXN000118628,ACCT100005867,R004_MULE_SIGNAL,82,2022-03-08 09:27:56.564475,2,9,0,3
ALT00000426,TXN000119884,ACCT100001620,R003_LAYERING_SIGNAL,80,2022-09-05 14:53:59.911691,1,14,0,4
ALT00000427,TXN000119259,ACCT100001196,R004_MULE_SIGNAL,86,2022-07-23 04:47:36.266358,2,4,1,3
ALT00000428,TXN000119066,ACCT100002659,R004_MULE_SIGNAL,88,2022-04-06 12:23:39.872963,1,12,0,3
ALT00000429,TXN000119587,ACCT100008902,R002_STRUCTURING_SIGNAL,84,2022-04-25 23:51:09.697773,2,23,0,3
ALT00000430,TXN000119141,ACCT100006037,R002_STRUCTURING_SIGNAL,69,2023-02-16 16:44:12.655568,2,16,0,3
ALT00000431,TXN000119432,ACCT100003533,R004_MULE_SIGNAL,68,2023-05-19 17:43:27.771750,1,17,0,3
ALT00000432,TXN000119321,ACCT100011565,R005_RAPID_MVT,94,2023-06-28 05:47:45.983687,1,5,0,3
ALT00000433,TXN000118810,ACCT100007327,R003_LAYERING_SIGNAL,82,2022-06-28 06:03:17.940818,1,6,0,4
ALT00000434,TXN000119604,ACCT100009673,R005_RAPID_MVT,83,2024-02-03 14:31:41.908044,1,14,1,3
ALT00000435,TXN000119582,ACCT100008469,R004_MULE_SIGNAL,66,2023-06-10 19:10:53.981830,3,19,1,3
ALT00000436,TXN000119258,ACCT100004012,R005_RAPID_MVT,78,2023-09-30 11:13:52.154153,3,11,1,3
ALT00000437,TXN000118908,ACCT100006961,R004_MULE_SIGNAL,80,2023-09-22 08:02:51.863367,2,8,0,3
ALT00000438,TXN000119117,ACCT100007248,R003_LAYERING_SIGNAL,95,2023-07-28 17:33:53.497778,2,17,0,4
ALT00000439,TXN000119195,ACCT100000660,R005_RAPID_MVT,87,2022-05-02 18:47:12.377592,2,18,0,3
ALT00000440,TXN000118606,ACCT100000895,R004_MULE_SIGNAL,76,2022-01-11 14:36:12.169892,2,14,0,3
