CASE_ID,ALERT_ID,INVESTIGATOR_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS,CASE_OPEN_DATE,ANALYST_RISK_SCORE,DOCS_REQUESTED,CUSTOMER_CONTACTED,EDD_TRIGGERED,LINKED_CASES_COUNT
CASE0000799,ALT00008344,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,16,2023-10-06 01:09:50.341853,40,0,0,0,1
CASE0000800,ALT00002466,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,24,2023-06-22 01:27:33.294326,44,1,1,0,0
CASE0000801,ALT00000497,AUTO_SYS,MEDIUM,CLOSED_MONITORING,31,2023-05-29 05:24:21.061998,90,0,1,0,1
CASE0000802,ALT00005406,INV_03,LOW,CLOSED_FALSE_POSITIVE,29,2023-05-30 12:10:34.191223,49,1,0,0,1
CASE0000803,ALT00005432,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,25,2023-09-02 21:33:53.851974,46,0,0,0,0
CASE0000804,ALT00006168,INV_03,LOW,CLOSED_SAR_FILED,25,2023-05-23 11:44:31.198494,42,1,0,0,3
CASE0000805,ALT00009559,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,20,2023-12-24 05:32:33.003723,11,1,0,0,0
CASE0000806,ALT00001079,INV_04,HIGH,CLOSED_SAR_FILED,26,2022-09-08 18:54:16.024191,45,0,1,0,4
CASE0000807,ALT00005251,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,29,2023-08-23 00:29:12.719289,40,0,1,0,0
CASE0000808,ALT00000399,INV_03,LOW,OPEN,23,2023-08-03 13:26:41.843537,47,1,1,1,3
CASE0000809,ALT00001965,INV_04,LOW,CLOSED_FALSE_POSITIVE,11,2023-07-09 09:18:03.297378,31,1,0,0,1
CASE0000810,ALT00005829,INV_04,MEDIUM,CLOSED_MONITORING,11,2022-06-12 18:04:12.013905,5,1,0,0,1
CASE0000811,ALT00001027,AUTO_SYS,MEDIUM,CLOSED_MONITORING,7,2022-03-24 01:34:25.227977,45,1,1,0,2
CASE0000812,ALT00006598,INV_03,LOW,CLOSED_FALSE_POSITIVE,26,2022-07-19 21:48:45.479956,46,0,0,0,1
CASE0000813,ALT00008588,INV_03,LOW,CLOSED_FALSE_POSITIVE,34,2022-04-27 17:55:46.216723,25,1,1,0,0
CASE0000814,ALT00007589,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,23,2024-03-14 10:06:29.441875,53,1,1,0,1
CASE0000815,ALT00002518,INV_03,LOW,CLOSED_FALSE_POSITIVE,3,2022-07-01 15:04:45.898902,27,1,0,0,0
CASE0000816,ALT00003316,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,40,2023-11-30 17:38:09.918876,17,0,0,0,0
CASE0000817,ALT00007930,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,3,2023-08-05 09:21:08.665753,11,1,0,0,0
CASE0000818,ALT00007679,INV_03,HIGH,CLOSED_FALSE_POSITIVE,40,2022-01-28 08:46:23.247582,11,1,1,0,1
CASE0000819,ALT00008300,INV_03,MEDIUM,CLOSED_MONITORING,33,2023-08-19 23:10:27.529051,49,0,0,0,0
CASE0000820,ALT00009480,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,16,2023-04-13 20:33:01.784004,40,1,1,0,0
CASE0000821,ALT00001618,INV_02,MEDIUM,CLOSED_SAR_FILED,23,2024-05-14 16:28:56.517877,93,1,0,0,3
CASE0000822,ALT00007160,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,28,2023-01-30 02:04:06.703248,28,0,0,0,0
CASE0000823,ALT00005359,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,11,2022-05-21 09:48:55.334106,18,1,1,0,0
CASE0000824,ALT00006828,AUTO_SYS,MEDIUM,CLOSED_MONITORING,43,2024-06-07 02:39:28.704665,9,0,1,0,1
CASE0000825,ALT00004813,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,38,2022-04-05 22:29:37.199458,23,1,0,0,1
CASE0000826,ALT00009918,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,12,2023-05-11 09:13:23.027049,33,1,1,0,0
CASE0000827,ALT00003861,INV_01,HIGH,CLOSED_MONITORING,37,2024-03-14 15:06:08.572049,66,1,1,0,1
CASE0000828,ALT00008094,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,25,2022-02-05 00:27:48.286152,35,1,0,0,0
CASE0000829,ALT00004620,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,17,2024-04-08 04:50:43.014095,80,0,0,0,1
CASE0000830,ALT00007932,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,24,2024-06-21 10:42:02.084668,25,0,0,0,0
CASE0000831,ALT00003756,AUTO_SYS,LOW,OPEN,20,2022-12-09 20:51:32.488836,12,1,1,0,1
CASE0000832,ALT00010328,INV_02,LOW,CLOSED_SAR_FILED,31,2022-02-03 22:37:12.137962,6,1,1,0,1
CASE0000833,ALT00001361,INV_04,HIGH,OPEN,33,2023-07-27 15:20:07.373601,24,1,0,0,0
CASE0000834,ALT00000389,INV_01,HIGH,OPEN,28,2023-08-21 20:53:53.343307,91,1,1,0,4
CASE0000835,ALT00001624,AUTO_SYS,HIGH,CLOSED_SAR_FILED,18,2023-06-26 11:41:18.350405,32,1,1,0,3
CASE0000836,ALT00009173,INV_01,HIGH,CLOSED_FALSE_POSITIVE,36,2024-04-05 22:13:32.832290,6,0,1,0,1
CASE0000837,ALT00002626,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,27,2022-01-31 10:24:50.242274,36,1,0,0,1
CASE0000838,ALT00008918,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,22,2023-08-18 04:55:31.938280,18,1,0,0,1
CASE0000839,ALT00005232,INV_02,LOW,CLOSED_MONITORING,33,2024-01-31 01:15:17.872641,52,1,0,0,0
CASE0000840,ALT00003690,INV_04,MEDIUM,CLOSED_SAR_FILED,34,2024-01-05 00:13:43.877298,86,1,0,1,3
CASE0000841,ALT00007269,INV_01,HIGH,CLOSED_FALSE_POSITIVE,43,2023-01-18 00:37:33.014260,11,1,1,0,1
CASE0000842,ALT00007666,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,22,2024-06-18 05:06:08.063771,26,1,1,0,1
CASE0000843,ALT00002992,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,27,2024-06-19 18:49:25.082613,50,1,1,0,1
CASE0000844,ALT00000089,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,8,2023-09-17 21:29:37.287860,75,0,1,1,3
CASE0000845,ALT00000511,INV_03,LOW,CLOSED_SAR_FILED,7,2022-12-06 22:29:08.189373,72,0,1,0,0
CASE0000846,ALT00009319,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,12,2022-07-01 06:45:42.181260,36,1,1,0,1
CASE0000847,ALT00004924,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,30,2023-11-16 10:20:17.763383,32,1,0,0,1
CASE0000848,ALT00005970,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,27,2022-06-05 04:46:04.598964,84,1,0,0,3
CASE0000849,ALT00003066,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,6,2023-12-15 06:22:42.006073,39,1,0,0,0
CASE0000850,ALT00009005,INV_01,LOW,CLOSED_FALSE_POSITIVE,7,2024-02-12 02:36:41.458311,52,0,1,0,0
CASE0000851,ALT00001567,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,32,2023-03-22 19:11:49.701270,38,0,1,0,0
CASE0000852,ALT00005222,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,38,2022-01-16 20:44:15.029417,10,1,0,0,0
CASE0000853,ALT00001886,INV_02,LOW,CLOSED_FALSE_POSITIVE,2,2023-01-16 12:34:15.534706,27,0,0,0,1
CASE0000854,ALT00007154,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,26,2022-08-31 21:01:41.667716,17,1,1,0,0
CASE0000855,ALT00001577,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,4,2023-02-23 21:39:50.212730,29,0,1,0,0
CASE0000856,ALT00001209,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,14,2022-04-21 02:11:28.776672,45,0,1,0,1
CASE0000857,ALT00010193,INV_03,HIGH,CLOSED_FALSE_POSITIVE,24,2022-07-14 07:31:16.733160,37,1,0,0,0
CASE0000858,ALT00010247,INV_02,LOW,CLOSED_FALSE_POSITIVE,42,2022-12-30 12:31:30.727087,14,0,0,0,1
CASE0000859,ALT00007365,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,33,2022-05-12 10:29:01.852684,34,1,1,0,1
CASE0000860,ALT00002426,INV_02,MEDIUM,CLOSED_MONITORING,11,2022-02-20 12:18:02.956015,19,1,0,0,0
CASE0000861,ALT00003892,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,20,2023-06-11 06:48:46.697057,34,0,0,0,0
CASE0000862,ALT00004422,INV_04,HIGH,CLOSED_FALSE_POSITIVE,8,2024-05-08 00:09:23.760038,12,1,1,0,1
CASE0000863,ALT00000652,INV_04,LOW,CLOSED_SAR_FILED,29,2023-04-21 14:54:13.649781,94,0,1,1,4
CASE0000864,ALT00008331,INV_02,HIGH,CLOSED_FALSE_POSITIVE,42,2024-05-20 01:18:00.926444,12,1,0,0,1
CASE0000865,ALT00006941,INV_04,LOW,CLOSED_FALSE_POSITIVE,39,2023-02-12 18:37:05.110694,13,1,1,0,1
CASE0000866,ALT00003858,INV_03,MEDIUM,CLOSED_SAR_FILED,3,2024-04-07 04:52:22.132560,59,1,1,0,3
CASE0000867,ALT00007955,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,5,2022-03-04 15:42:03.540126,53,1,1,0,1
CASE0000868,ALT00004150,INV_01,HIGH,CLOSED_FALSE_POSITIVE,39,2022-05-07 19:52:50.072065,29,1,0,0,1
CASE0000869,ALT00004588,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,44,2023-12-01 04:23:00.059352,30,1,1,0,1
CASE0000870,ALT00010028,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,7,2022-10-08 19:05:17.861891,44,1,1,0,1
CASE0000871,ALT00004328,INV_04,LOW,CLOSED_FALSE_POSITIVE,9,2022-10-18 21:10:18.079813,14,1,0,0,1
CASE0000872,ALT00006663,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,16,2022-06-14 11:11:35.749917,40,0,1,0,0
CASE0000873,ALT00008340,INV_04,LOW,CLOSED_FALSE_POSITIVE,10,2024-04-06 15:26:01.985623,48,1,0,0,0
CASE0000874,ALT00000417,INV_02,MEDIUM,CLOSED_SAR_FILED,35,2024-03-27 15:31:11.509836,53,1,1,0,4
CASE0000875,ALT00003028,INV_04,MEDIUM,OPEN,36,2023-05-20 12:39:13.467484,69,1,0,0,2
CASE0000876,ALT00000622,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,1,2022-12-20 19:54:53.863251,52,1,1,0,3
CASE0000877,ALT00007390,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,41,2023-06-25 13:53:36.043600,53,0,1,0,1
CASE0000878,ALT00000719,INV_02,LOW,OPEN,14,2024-03-17 23:52:51.124094,48,0,0,0,2
CASE0000879,ALT00002883,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,34,2024-02-16 06:15:49.936836,17,1,0,0,1
CASE0000880,ALT00006384,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,28,2023-03-03 14:18:08.845509,48,1,1,0,1
CASE0000881,ALT00003129,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,31,2023-05-28 05:40:58.893788,18,1,0,0,1
CASE0000882,ALT00002725,INV_04,LOW,CLOSED_MONITORING,4,2022-04-10 03:20:35.838861,9,0,0,0,1
CASE0000883,ALT00005145,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,32,2022-10-05 12:24:00.409874,44,0,1,0,0
CASE0000884,ALT00001733,INV_03,HIGH,CLOSED_FALSE_POSITIVE,1,2022-01-04 14:36:44.559578,48,0,0,0,1
CASE0000885,ALT00004296,INV_03,HIGH,CLOSED_MONITORING,24,2022-06-11 16:20:18.595068,73,0,1,0,4
CASE0000886,ALT00006975,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,6,2023-11-13 05:23:39.368826,21,0,1,0,1
CASE0000887,ALT00009798,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,25,2023-07-31 07:26:47.415092,44,1,1,0,0
CASE0000888,ALT00001714,INV_03,LOW,CLOSED_FALSE_POSITIVE,2,2024-01-11 13:11:46.841271,15,0,1,0,1
CASE0000889,ALT00000550,INV_02,MEDIUM,CLOSED_MONITORING,43,2022-05-03 07:36:50.210850,43,1,0,0,4
CASE0000890,ALT00003149,INV_02,LOW,CLOSED_FALSE_POSITIVE,7,2023-01-11 03:34:50.352050,5,0,0,0,0
CASE0000891,ALT00004251,INV_03,HIGH,CLOSED_MONITORING,21,2024-06-14 15:50:06.399931,70,1,1,0,3
CASE0000892,ALT00002909,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,18,2023-11-21 21:34:11.111368,14,1,1,0,0
CASE0000893,ALT00002168,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,4,2023-06-07 12:49:01.292759,18,1,0,0,0
CASE0000894,ALT00009207,INV_01,LOW,CLOSED_FALSE_POSITIVE,30,2022-06-09 08:22:37.118169,24,1,0,0,0
CASE0000895,ALT00000009,INV_02,LOW,CLOSED_SAR_FILED,28,2022-03-19 15:21:54.520906,70,1,0,0,3
CASE0000896,ALT00000400,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,22,2023-10-02 01:35:14.999275,61,1,1,1,2
CASE0000897,ALT00003680,INV_04,HIGH,CLOSED_FALSE_POSITIVE,8,2023-07-22 01:20:54.887522,42,0,1,0,1
CASE0000898,ALT00008604,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,31,2022-08-15 15:03:19.602226,38,0,1,0,1
CASE0000899,ALT00006623,INV_01,MEDIUM,CLOSED_SAR_FILED,5,2022-07-20 08:54:34.232897,31,0,0,0,3
CASE0000900,ALT00001113,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,44,2024-05-25 02:49:54.855551,32,1,1,0,1
CASE0000901,ALT00003882,INV_04,LOW,OPEN,6,2024-01-23 16:46:22.176703,84,1,1,0,4
CASE0000902,ALT00002458,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,32,2022-03-29 14:14:27.999102,10,0,0,0,0
CASE0000903,ALT00009574,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,37,2023-12-22 09:52:02.622058,25,1,1,0,1
CASE0000904,ALT00010081,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,3,2024-02-14 09:07:10.339537,28,0,1,0,0
CASE0000905,ALT00005274,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,42,2023-01-15 07:54:30.733367,33,1,1,0,0
CASE0000906,ALT00010434,INV_04,LOW,CLOSED_FALSE_POSITIVE,34,2022-08-24 20:24:22.634426,18,1,1,0,1
CASE0000907,ALT00007350,INV_02,HIGH,CLOSED_FALSE_POSITIVE,15,2023-05-03 12:34:27.759122,53,0,0,0,1
CASE0000908,ALT00001704,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,15,2023-01-29 17:54:41.045463,18,0,0,0,1
CASE0000909,ALT00002326,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,4,2023-10-16 07:16:40.763433,45,0,0,0,0
CASE0000910,ALT00009800,INV_01,HIGH,CLOSED_FALSE_POSITIVE,4,2023-02-26 04:12:14.397215,42,1,1,0,1
CASE0000911,ALT00007074,INV_01,HIGH,CLOSED_FALSE_POSITIVE,31,2023-11-22 07:25:34.046237,45,1,1,0,1
CASE0000912,ALT00007320,INV_02,HIGH,CLOSED_SAR_FILED,29,2022-04-04 20:23:48.868381,39,0,0,0,4
CASE0000913,ALT00009309,INV_03,HIGH,CLOSED_FALSE_POSITIVE,27,2022-12-24 17:46:35.681585,35,0,1,0,0
CASE0000914,ALT00003469,INV_04,LOW,CLOSED_FALSE_POSITIVE,28,2023-06-12 00:26:19.324838,41,1,1,0,0
CASE0000915,ALT00003456,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,1,2022-10-31 04:02:47.210207,50,1,1,0,0
CASE0000916,ALT00009199,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,10,2022-07-17 14:45:00.315366,24,0,0,0,1
CASE0000917,ALT00007841,INV_02,LOW,CLOSED_FALSE_POSITIVE,28,2023-07-29 23:45:00.295853,53,1,0,0,0
CASE0000918,ALT00003025,AUTO_SYS,LOW,OPEN,42,2023-01-13 16:38:50.291145,46,1,1,0,0
CASE0000919,ALT00000583,AUTO_SYS,HIGH,CLOSED_SAR_FILED,24,2024-01-26 00:18:57.296689,57,0,0,0,3
CASE0000920,ALT00008981,INV_04,HIGH,CLOSED_FALSE_POSITIVE,28,2022-11-17 10:25:42.097119,41,1,0,0,1
CASE0000921,ALT00000625,INV_03,MEDIUM,OPEN,38,2023-05-24 08:32:48.708141,68,0,0,0,0
CASE0000922,ALT00000795,INV_01,LOW,CLOSED_SAR_FILED,43,2022-11-24 21:14:10.183173,79,0,0,1,4
CASE0000923,ALT00000569,INV_03,LOW,CLOSED_FALSE_POSITIVE,19,2023-05-22 21:59:34.614822,88,1,0,0,2
CASE0000924,ALT00000731,INV_04,MEDIUM,CLOSED_SAR_FILED,24,2022-02-05 11:25:59.885630,75,0,0,0,4
CASE0000925,ALT00009894,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,35,2024-01-27 15:08:37.575709,21,1,0,0,1
CASE0000926,ALT00005063,INV_03,LOW,CLOSED_FALSE_POSITIVE,44,2024-04-25 12:36:34.911116,6,1,0,0,0
CASE0000927,ALT00002993,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,5,2023-01-28 10:03:41.849010,12,0,1,0,0
CASE0000928,ALT00004503,INV_03,LOW,CLOSED_SAR_FILED,10,2022-09-22 23:17:54.560564,33,1,0,0,0
CASE0000929,ALT00008651,INV_03,HIGH,CLOSED_FALSE_POSITIVE,42,2024-06-01 21:44:47.324570,48,1,1,0,1
CASE0000930,ALT00002886,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,14,2024-05-26 20:06:49.287959,48,1,0,0,0
CASE0000931,ALT00008289,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,39,2023-03-09 19:18:27.837601,40,1,1,0,1
CASE0000932,ALT00000361,INV_02,HIGH,CLOSED_SAR_FILED,22,2024-03-24 12:47:34.671211,68,1,0,0,1
CASE0000933,ALT00004519,INV_02,HIGH,CLOSED_FALSE_POSITIVE,41,2023-05-26 23:45:51.399152,49,0,1,0,0
CASE0000934,ALT00005501,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,4,2023-04-08 19:50:00.623895,52,0,0,0,1
CASE0000935,ALT00000292,INV_01,HIGH,CLOSED_SAR_FILED,18,2022-06-02 11:55:12.391118,37,1,1,0,3
CASE0000936,ALT00008096,INV_04,LOW,CLOSED_FALSE_POSITIVE,7,2023-05-22 06:25:45.540289,10,0,0,0,0
CASE0000937,ALT00003007,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,32,2022-11-17 19:51:19.946176,54,0,1,0,0
CASE0000938,ALT00000102,INV_03,LOW,OPEN,24,2022-04-23 06:24:48.653719,50,1,1,0,3
CASE0000939,ALT00009179,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,37,2023-05-03 13:06:44.255345,9,1,1,0,0
CASE0000940,ALT00001531,INV_02,HIGH,CLOSED_FALSE_POSITIVE,25,2023-08-10 22:50:07.220925,33,0,1,0,1
CASE0000941,ALT00000705,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,20,2022-06-06 00:45:21.829471,71,0,1,0,4
CASE0000942,ALT00007451,INV_01,MEDIUM,CLOSED_SAR_FILED,42,2022-08-01 20:29:32.755555,32,1,1,0,0
CASE0000943,ALT00005333,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,28,2023-02-12 03:31:32.510414,47,0,0,0,0
CASE0000944,ALT00008640,INV_01,HIGH,CLOSED_FALSE_POSITIVE,4,2023-03-06 18:35:23.420935,42,0,1,0,1
CASE0000945,ALT00005285,AUTO_SYS,HIGH,CLOSED_SAR_FILED,30,2023-05-26 17:33:27.504224,68,1,0,0,2
CASE0000946,ALT00009303,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,1,2023-03-17 19:40:43.918132,14,0,0,0,1
CASE0000947,ALT00004393,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,40,2023-07-09 18:53:23.422237,43,0,1,0,1
CASE0000948,ALT00003814,INV_03,HIGH,CLOSED_MONITORING,37,2022-04-20 08:14:24.619709,12,1,1,0,0
CASE0000949,ALT00000857,INV_02,MEDIUM,CLOSED_SAR_FILED,7,2022-06-04 07:05:47.693376,85,1,0,0,2
CASE0000950,ALT00009278,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,6,2022-09-01 03:59:36.030060,30,1,0,0,1
CASE0000951,ALT00009214,INV_02,HIGH,CLOSED_FALSE_POSITIVE,2,2022-12-29 17:53:14.109451,12,0,1,0,1
CASE0000952,ALT00001351,INV_01,HIGH,CLOSED_FALSE_POSITIVE,6,2023-01-26 07:31:17.303046,26,1,0,0,1
CASE0000953,ALT00005182,INV_03,MEDIUM,CLOSED_MONITORING,37,2022-04-16 05:15:43.361739,30,1,0,0,0
CASE0000954,ALT00004505,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,38,2024-06-04 11:06:21.731810,41,1,0,0,1
CASE0000955,ALT00009852,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,16,2022-12-04 13:11:01.402719,17,1,0,0,1
CASE0000956,ALT00004373,INV_04,LOW,CLOSED_FALSE_POSITIVE,12,2023-08-16 06:35:42.844162,9,1,1,0,1
CASE0000957,ALT00006720,INV_02,MEDIUM,CLOSED_SAR_FILED,31,2024-03-28 02:55:30.277326,77,1,0,0,1
CASE0000958,ALT00005024,INV_04,HIGH,OPEN,6,2022-01-31 19:06:40.909815,48,0,1,0,0
CASE0000959,ALT00007860,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,23,2022-04-08 17:47:59.500867,33,0,1,0,1
CASE0000960,ALT00006949,INV_01,LOW,OPEN,29,2022-11-10 20:33:50.672005,76,1,1,1,0
CASE0000961,ALT00001471,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,2,2023-01-07 01:59:18.272057,50,0,1,0,1
CASE0000962,ALT00007976,INV_02,HIGH,CLOSED_FALSE_POSITIVE,18,2024-05-27 22:57:40.461811,14,0,0,0,0
CASE0000963,ALT00006965,INV_03,MEDIUM,CLOSED_SAR_FILED,11,2023-09-20 10:41:26.883482,73,0,0,0,4
CASE0000964,ALT00000851,INV_02,HIGH,CLOSED_MONITORING,16,2024-06-24 04:44:58.916345,44,0,0,0,4
CASE0000965,ALT00009979,INV_01,LOW,CLOSED_SAR_FILED,43,2023-01-08 18:11:49.501615,23,1,0,0,1
CASE0000966,ALT00004059,INV_04,LOW,CLOSED_FALSE_POSITIVE,26,2022-04-02 10:17:39.784151,12,0,0,0,1
CASE0000967,ALT00004943,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,28,2023-06-03 03:17:18.813849,13,1,1,0,1
CASE0000968,ALT00000564,AUTO_SYS,HIGH,OPEN,18,2023-04-08 06:09:15.850193,70,0,1,0,4
CASE0000969,ALT00005523,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,22,2023-10-12 17:17:44.420638,30,0,1,0,0
CASE0000970,ALT00001489,INV_03,HIGH,CLOSED_FALSE_POSITIVE,23,2023-09-06 04:59:57.024825,37,1,0,0,0
CASE0000971,ALT00005303,INV_03,LOW,CLOSED_FALSE_POSITIVE,19,2022-06-30 11:52:16.404878,45,1,1,0,0
CASE0000972,ALT00006714,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,44,2023-09-24 21:45:19.367640,8,0,0,0,1
CASE0000973,ALT00007293,INV_04,HIGH,CLOSED_FALSE_POSITIVE,6,2023-04-24 10:00:15.622149,28,0,1,0,1
CASE0000974,ALT00003679,AUTO_SYS,MEDIUM,CLOSED_MONITORING,7,2022-10-03 21:03:41.111067,21,0,0,0,0
CASE0000975,ALT00010010,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,39,2022-01-29 21:56:26.271059,31,0,1,0,1
CASE0000976,ALT00009401,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,18,2022-10-06 18:06:05.808037,15,1,0,0,1
CASE0000977,ALT00006862,INV_02,HIGH,CLOSED_MONITORING,23,2024-03-21 13:17:23.171619,25,1,0,0,0
CASE0000978,ALT00001692,INV_02,LOW,CLOSED_MONITORING,20,2023-06-09 13:04:16.342807,9,1,0,0,1
CASE0000979,ALT00000064,INV_02,LOW,CLOSED_SAR_FILED,13,2023-08-11 07:06:33.446364,69,1,1,0,3
CASE0000980,ALT00007345,INV_03,HIGH,CLOSED_FALSE_POSITIVE,42,2024-02-08 23:28:06.969464,27,1,1,0,0
CASE0000981,ALT00008858,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,11,2023-12-05 18:16:07.621413,42,1,1,0,0
CASE0000982,ALT00004041,INV_04,HIGH,CLOSED_FALSE_POSITIVE,34,2022-05-05 05:30:48.295362,46,1,0,0,0
CASE0000983,ALT00003849,INV_04,LOW,CLOSED_FALSE_POSITIVE,21,2023-09-22 08:41:10.234682,9,0,1,0,0
CASE0000984,ALT00007357,INV_04,LOW,CLOSED_SAR_FILED,27,2022-01-08 14:42:47.202918,78,1,1,0,1
CASE0000985,ALT00005014,INV_02,LOW,CLOSED_FALSE_POSITIVE,43,2023-07-24 07:53:40.843281,32,0,1,0,1
CASE0000986,ALT00002587,INV_03,HIGH,CLOSED_FALSE_POSITIVE,33,2023-05-26 13:12:49.098441,54,1,1,0,0
CASE0000987,ALT00000737,AUTO_SYS,LOW,CLOSED_MONITORING,14,2022-12-13 13:25:39.998568,41,0,1,0,1
CASE0000988,ALT00003579,INV_02,LOW,CLOSED_FALSE_POSITIVE,35,2024-03-14 17:17:09.977778,31,0,1,0,0
CASE0000989,ALT00008119,INV_04,HIGH,CLOSED_FALSE_POSITIVE,12,2024-03-10 11:38:11.688134,33,1,1,0,0
CASE0000990,ALT00001672,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,10,2024-01-21 18:48:13.558871,18,1,1,0,1
CASE0000991,ALT00006966,INV_04,HIGH,CLOSED_FALSE_POSITIVE,8,2024-03-27 23:56:21.211035,30,0,1,0,1
CASE0000992,ALT00009322,INV_04,LOW,CLOSED_FALSE_POSITIVE,38,2023-03-03 01:57:11.247449,20,1,1,0,1
CASE0000993,ALT00009368,INV_01,HIGH,CLOSED_FALSE_POSITIVE,4,2023-06-01 01:23:16.533723,10,0,0,0,0
CASE0000994,ALT00003119,INV_04,HIGH,CLOSED_FALSE_POSITIVE,44,2023-09-20 10:59:29.991380,12,1,1,0,1
CASE0000995,ALT00005734,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,34,2022-06-02 22:21:17.085331,45,0,0,1,0
CASE0000996,ALT00003245,INV_02,LOW,CLOSED_SAR_FILED,13,2023-05-23 13:09:24.408299,49,1,0,0,4
CASE0000997,ALT00008017,INV_01,MEDIUM,CLOSED_MONITORING,24,2023-05-14 12:00:26.701681,32,1,1,0,1
