ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE,FINAL_LABEL,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,OPEN_DATE,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,CDD_TIER,KYC_REVIEW_OVERDUE,SHELL_CO_INDICATOR,CORRESPONDENT_BANK_FLAG,ACCOUNT_AGE_DAYS
ALT00000255,TXN000119980,ACCT100005147,R005_RAPID_MVT,85,2022-04-09 03:44:01.980934,1,3,1,3,1,CUST0006129,TRUST,ACTIVE,136120.97,USD,1,2017-09-09,211550.74,7,2,US,BUSINESS_OWNER,0-50k,1,0,0,0,100.0,156,MOBILE,11,5,0,SIMPLIFIED,0,0,0,1673
ALT00000256,TXN000118498,ACCT100011865,R005_RAPID_MVT,90,2022-03-13 10:44:34.931145,1,10,1,3,1,CUST0000297,SAVINGS,ACTIVE,8230.26,INR,3,2015-05-25,4957.03,5,1,IN,BUSINESS_OWNER,0-50k,5,0,0,0,71.4,150,BRANCH,10,2,0,STANDARD,0,0,0,2484
ALT00000264,TXN000119281,ACCT100000649,R004_MULE_SIGNAL,76,2023-04-20 12:21:51.127911,2,12,0,3,1,CUST0004642,SAVINGS,ACTIVE,4364.75,INR,1,2016-01-24,10030.21,3,2,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,79.0,154,MOBILE,15,2,0,SIMPLIFIED,0,0,0,2643
ALT00000266,TXN000118946,ACCT100004430,R005_RAPID_MVT,80,2022-09-01 07:36:28.810386,2,7,0,3,1,CUST0001573,SAVINGS,ACTIVE,54853.39,INR,1,2016-03-12,5824.17,5,2,AE,SALARIED,100k-250k,5,0,0,0,81.2,146,BRANCH,18,1,0,STANDARD,0,0,0,2364
ALT00000268,TXN000119936,ACCT100009287,R005_RAPID_MVT,94,2022-11-10 05:28:23.862410,3,5,0,3,1,CUST0002897,SAVINGS,ACTIVE,8413.41,INR,1,2013-09-02,9446.58,4,3,AE,SALARIED,0-50k,3,0,0,0,86.6,20,THIRD_PARTY,16,3,0,SIMPLIFIED,0,0,0,3356
ALT00000270,TXN000118934,ACCT100001450,R005_RAPID_MVT,87,2022-08-12 09:44:14.039213,1,9,0,3,1,CUST0002005,SALARY,ACTIVE,7354.9,INR,1,2019-06-03,8929.6,2,2,MY,SELF_EMPLOYED,0-50k,2,0,0,0,100.0,73,BRANCH,15,2,0,SIMPLIFIED,0,0,0,1166
ALT00000275,TXN000119580,ACCT100009801,R004_MULE_SIGNAL,69,2023-11-05 11:49:23.809157,1,11,1,3,0,CUST0006825,SAVINGS,ACTIVE,14181.01,INR,1,2012-10-26,7852.99,2,5,IN,SELF_EMPLOYED,250k+,2,0,0,0,97.8,42,MOBILE,13,2,0,SIMPLIFIED,0,0,0,4027
ALT00000279,TXN000119732,ACCT100005659,R003_LAYERING_SIGNAL,87,2024-06-04 08:35:20.688943,1,8,0,4,1,CUST0003974,SAVINGS,BLOCKED,15720.24,USD,1,2019-11-12,3031.75,3,1,MY,BUSINESS_OWNER,50k-100k,5,0,0,0,72.8,551,BRANCH,10,4,0,STANDARD,1,0,0,1666
ALT00000285,TXN000119285,ACCT100008314,R003_LAYERING_SIGNAL,76,2022-03-13 04:59:20.131627,2,4,1,4,1,CUST0007844,NRO,ACTIVE,410477.61,INR,2,2015-06-16,88498.15,5,3,CN,SALARIED,100k-250k,3,0,0,0,87.8,350,BRANCH,5,5,0,SIMPLIFIED,0,0,1,2462
ALT00000288,TXN000118499,ACCT100001246,R002_STRUCTURING_SIGNAL,62,2022-11-07 06:43:11.312154,3,6,0,3,1,CUST0001800,SAVINGS,ACTIVE,27328.06,USD,3,2014-09-26,38289.82,1,1,GB,POLITICIAN,0-50k,1,1,0,0,94.8,57,WEB,6,4,0,SIMPLIFIED,0,0,0,2964
ALT00000291,TXN000119047,ACCT100001724,R003_LAYERING_SIGNAL,94,2022-12-28 02:13:42.241948,1,2,0,4,0,CUST0004020,SAVINGS,ACTIVE,1241.78,USD,1,2014-04-10,18623.81,3,3,IN,SALARIED,50k-100k,2,0,0,1,91.2,71,BRANCH,19,2,0,SIMPLIFIED,0,0,0,3184
ALT00000292,TXN000118633,ACCT100011941,R005_RAPID_MVT,88,2023-01-15 16:19:08.106782,2,16,1,3,1,CUST0003603,NRO,ACTIVE,474443.26,INR,1,2014-07-31,576921.36,6,3,US,POLITICIAN,250k+,1,1,0,0,100.0,49,THIRD_PARTY,7,3,0,SIMPLIFIED,0,0,0,3090
ALT00000294,TXN000118582,ACCT100011481,R004_MULE_SIGNAL,85,2024-01-28 20:39:28.748199,2,20,1,3,1,CUST0006267,NRE,ACTIVE,75804.32,INR,2,2012-05-26,54684.16,4,2,SG,POLITICIAN,0-50k,10,1,0,0,65.7,101,BRANCH,17,1,0,ENHANCED,0,0,1,4264
ALT00000296,TXN000118252,ACCT100010927,R004_MULE_SIGNAL,85,2023-01-08 01:06:09.194582,1,1,1,3,0,CUST0000772,SAVINGS,ACTIVE,53280.86,GBP,1,2016-04-23,8159.86,1,4,MY,SALARIED,50k-100k,6,1,0,1,70.0,167,WEB,16,1,0,STANDARD,0,0,0,2451
ALT00000304,TXN000119943,ACCT100003271,R002_STRUCTURING_SIGNAL,70,2024-04-04 00:44:57.515382,1,0,0,3,1,CUST0002050,SALARY,ACTIVE,1499.44,INR,2,2019-09-20,76526.64,3,1,VG,SHELL_CO,250k+,1,0,0,0,97.6,70,MOBILE,14,2,1,SIMPLIFIED,0,1,0,1658
ALT00000305,TXN000119256,ACCT100007540,R003_LAYERING_SIGNAL,98,2023-02-26 12:22:24.253329,1,12,1,4,0,CUST0007408,CURRENT,ACTIVE,33730.75,AED,2,2019-11-01,10291.49,3,4,GB,SALARIED,0-50k,9,0,0,1,66.3,651,WEB,3,2,0,ENHANCED,1,0,0,1213
ALT00000309,TXN000118626,ACCT100006511,R002_STRUCTURING_SIGNAL,72,2023-05-18 22:06:46.240576,1,22,0,3,1,CUST0006967,CURRENT,ACTIVE,82827.67,INR,2,2012-10-25,33000.76,5,1,CN,SELF_EMPLOYED,0-50k,6,0,0,0,80.9,37,BRANCH,13,2,0,STANDARD,0,0,1,3857
ALT00000312,TXN000119044,ACCT100004724,R003_LAYERING_SIGNAL,82,2023-05-23 13:08:12.240844,1,13,0,4,1,CUST0007277,NRO,DORMANT,499171.09,GBP,1,2013-05-14,16339.07,4,1,IN,SELF_EMPLOYED,250k+,2,0,0,0,95.4,368,WEB,9,1,0,SIMPLIFIED,1,0,0,3661
ALT00000315,TXN000118342,ACCT100009727,R005_RAPID_MVT,81,2022-04-10 08:21:24.749007,3,8,1,3,1,CUST0005065,NRO,ACTIVE,46395.59,USD,1,2020-09-15,144557.02,6,1,AE,,,5,0,0,0,73.3,195,BRANCH,1,3,0,STANDARD,0,0,0,572
ALT00000316,TXN000119677,ACCT100011972,R003_LAYERING_SIGNAL,75,2022-07-17 04:16:34.640179,3,4,1,4,1,CUST0001905,NRE,ACTIVE,363988.23,INR,2,2015-05-12,332820.98,5,1,US,POLITICIAN,0-50k,5,1,0,0,77.7,102,WEB,16,2,0,STANDARD,0,0,0,2623
ALT00000317,TXN000118818,ACCT100005304,R003_LAYERING_SIGNAL,89,2023-10-30 05:14:46.661723,3,5,0,4,1,CUST0005390,SALARY,BLOCKED,11805.04,INR,1,2018-12-24,849.1,2,1,IN,SALARIED,100k-250k,7,0,0,0,79.9,775,WEB,2,2,0,STANDARD,1,0,1,1771
ALT00000319,TXN000119058,ACCT100006375,R005_RAPID_MVT,77,2023-03-21 01:42:52.262487,4,1,0,3,1,CUST0005276,NRE,ACTIVE,50303.31,INR,1,2019-10-10,74164.05,4,1,IN,SALARIED,250k+,2,0,0,0,94.4,25,BRANCH,10,2,0,SIMPLIFIED,0,0,0,1258
ALT00000321,TXN000119199,ACCT100010461,R002_STRUCTURING_SIGNAL,77,2022-12-27 20:01:41.626586,1,20,0,3,1,CUST0004443,NRE,ACTIVE,290801.33,INR,1,2017-02-03,35673.37,7,2,IN,POLITICIAN,50k-100k,2,1,0,0,95.9,342,THIRD_PARTY,0,3,0,SIMPLIFIED,0,0,0,2153
ALT00000322,TXN000118472,ACCT100009439,R004_MULE_SIGNAL,78,2022-10-18 12:30:37.502698,2,12,0,3,1,CUST0000450,CURRENT,ACTIVE,88124.04,INR,1,2014-04-11,7092.12,4,2,US,RETIRED,,1,0,0,0,92.5,250,MOBILE,4,1,0,SIMPLIFIED,0,0,0,3112
ALT00000324,TXN000118973,ACCT100001323,R005_RAPID_MVT,73,2022-01-06 18:49:37.867787,4,18,0,3,1,CUST0006584,TRUST,DORMANT,87648.52,INR,3,2012-05-21,3441560.85,10,1,GB,SELF_EMPLOYED,50k-100k,1,0,0,0,84.1,585,MOBILE,11,4,0,SIMPLIFIED,1,0,1,3517
ALT00000331,TXN000119682,ACCT100008553,R005_RAPID_MVT,78,2022-10-16 18:16:26.957080,4,18,1,3,0,CUST0003132,NRE,ACTIVE,279398.97,INR,2,2018-03-09,326655.25,6,2,AE,SALARIED,250k+,6,0,0,0,72.9,9,WEB,15,4,0,STANDARD,0,0,0,1682
ALT00000332,TXN000119108,ACCT100005728,R005_RAPID_MVT,86,2022-03-27 05:59:12.224666,2,5,1,3,1,CUST0005241,SAVINGS,ACTIVE,16643.82,INR,1,2015-04-16,1437.32,2,5,CN,SALARIED,50k-100k,9,0,0,0,63.8,104,BRANCH,5,3,0,ENHANCED,0,0,0,2537
ALT00000334,TXN000119967,ACCT100002599,R002_STRUCTURING_SIGNAL,80,2022-11-05 10:43:27.276473,4,10,1,3,1,CUST0004417,SALARY,ACTIVE,1768.08,INR,1,2015-03-11,8411.61,5,1,GB,SALARIED,100k-250k,3,0,0,0,82.7,229,MOBILE,17,1,0,SIMPLIFIED,0,0,0,2796
ALT00000336,TXN000118451,ACCT100000152,R003_LAYERING_SIGNAL,83,2022-09-29 20:02:50.258097,3,20,0,4,1,CUST0001667,CURRENT,ACTIVE,37090.6,USD,1,2013-12-09,55553.15,4,1,US,SALARIED,50k-100k,2,0,0,0,99.7,267,MOBILE,15,2,0,SIMPLIFIED,0,0,0,3216
ALT00000338,TXN000119378,ACCT100010119,R005_RAPID_MVT,88,2022-05-19 22:09:59.507197,2,22,0,3,1,CUST0005662,SAVINGS,ACTIVE,27634.64,INR,1,2014-11-19,2291.68,4,3,IN,SALARIED,250k+,1,0,0,0,97.9,32,MOBILE,18,5,0,SIMPLIFIED,0,0,0,2738
ALT00000345,TXN000119227,ACCT100011100,R002_STRUCTURING_SIGNAL,82,2022-05-06 00:41:33.495354,4,0,0,3,1,CUST0001252,SAVINGS,ACTIVE,40952.31,AED,2,2012-05-12,14937.61,4,1,AE,BUSINESS_OWNER,100k-250k,3,0,0,0,89.1,125,WEB,6,1,0,SIMPLIFIED,0,0,0,3646
ALT00000361,TXN000119033,ACCT100002151,R005_RAPID_MVT,94,2024-04-21 05:25:50.997126,2,5,1,3,1,CUST0003244,CURRENT,ACTIVE,2325375.95,INR,1,2014-12-08,483628.56,4,4,AE,SELF_EMPLOYED,250k+,5,0,0,0,75.3,35,THIRD_PARTY,15,2,0,STANDARD,0,0,0,3422
ALT00000364,TXN000119060,ACCT100000462,R004_MULE_SIGNAL,84,2023-06-22 21:53:31.589808,1,21,0,3,1,CUST0004418,SAVINGS,ACTIVE,11506.36,USD,1,2017-02-19,38830.98,2,1,VG,SELF_EMPLOYED,0-50k,1,1,0,0,92.7,94,WEB,7,2,1,SIMPLIFIED,0,0,0,2314
ALT00000368,TXN000118878,ACCT100002800,R003_LAYERING_SIGNAL,92,2024-04-11 01:29:41.122202,2,1,0,4,0,CUST0007177,CURRENT,ACTIVE,26104.13,INR,1,2018-06-10,13198.05,5,2,SG,SALARIED,0-50k,10,0,0,0,65.5,93,WEB,17,3,0,ENHANCED,0,0,1,2132
ALT00000371,TXN000118960,ACCT100004962,R004_MULE_SIGNAL,77,2022-12-31 23:02:31.034298,1,23,1,3,1,CUST0002964,NRO,ACTIVE,7294.72,INR,2,2020-04-24,203596.45,7,2,IN,SALARIED,0-50k,9,0,0,1,65.5,193,MOBILE,0,5,0,ENHANCED,0,0,0,981
ALT00000372,TXN000118838,ACCT100009442,R004_MULE_SIGNAL,71,2022-12-14 14:07:26.975858,1,14,0,3,1,CUST0004988,CURRENT,DORMANT,37555.37,AED,1,2017-03-12,10566.7,1,3,US,SALARIED,100k-250k,4,0,0,0,73.4,252,WEB,6,1,0,SIMPLIFIED,0,0,0,2103
ALT00000374,TXN000119406,ACCT100010570,R003_LAYERING_SIGNAL,86,2024-06-03 00:30:28.107843,2,0,0,4,1,CUST0005693, CURRENT ,ACTIVE,73252.82,AED,1,2012-06-02,41169.98,4,1,IN,BUSINESS_OWNER,250k+,5,0,0,0,84.6,46,MOBILE,6,1,0,STANDARD,0,0,0,4384
ALT00000377,TXN000118466,ACCT100006185,R004_MULE_SIGNAL,87,2022-12-09 05:06:50.223768,1,5,0,3,1,CUST0005591,SALARY,ACTIVE,54504.58,INR,1,2017-07-18,21411.82,4,3,AE,SALARIED,100k-250k,2,0,0,0,96.5,202,THIRD_PARTY,19,1,0,SIMPLIFIED,0,0,0,1970
ALT00000379,TXN000119234,ACCT100009568,R005_RAPID_MVT,73,2023-08-15 21:51:19.748234,1,21,0,3,1,CUST0001456,SALARY,ACTIVE,4875.4,INR,3,2018-07-27,11896.07,4,1,US,SALARIED,250k+,8,0,0,0,73.9,1,MOBILE,16,2,0,ENHANCED,0,0,0,1845
ALT00000382,TXN000118942,ACCT100010447,R005_RAPID_MVT,86,2022-06-02 09:28:52.378994,2,9,0,3,0,CUST0001795,current,ACTIVE,64495.98,SGD,1,2017-07-26,83011.92,3,1,KY,SELF_EMPLOYED,,1,0,0,0,92.5,228,BRANCH,0,3,1,SIMPLIFIED,0,0,0,1772
ALT00000397,TXN000118800,ACCT100006468,R003_LAYERING_SIGNAL,88,2022-08-16 15:43:43.388217,2,15,0,4,1,CUST0002439,SAVINGS,ACTIVE,73203.96,USD,1,2014-12-17,19666.64,3,1,US,SELF_EMPLOYED,250k+,3,0,0,0,93.9,816,BRANCH,11,2,0,SIMPLIFIED,1,0,0,2799
ALT00000398,TXN000119586,ACCT100000932,R002_STRUCTURING_SIGNAL,67,2022-03-11 19:02:15.642493,2,19,0,3,1,CUST0007271,CURRENT,ACTIVE,1044899.65,INR,1,2016-11-25,81423.73,4,4,US,SALARIED,0-50k,2,0,0,0,85.9,30,MOBILE,15,1,0,SIMPLIFIED,0,0,1,1932
ALT00000399,TXN000119131,ACCT100007725,R003_LAYERING_SIGNAL,87,2022-01-18 21:08:30.310827,1,21,0,4,1,CUST0003769,SALARY,ACTIVE,40852.68,INR,1,2016-07-05,71319.46,5,4,GB,SALARIED,50k-100k,1,1,0,0,92.9,362,MOBILE,11,2,0,SIMPLIFIED,0,0,0,2023
ALT00000400,TXN000118511,ACCT100011392,R004_MULE_SIGNAL,79,2022-07-02 23:25:01.016335,1,23,1,3,1,CUST0002392,TRUST,DORMANT,320530.61,INR,1,2016-03-15,2045121.89,7,1,VG,SELF_EMPLOYED,250k+,1,0,0,0,100.0,68,BRANCH,17,1,1,SIMPLIFIED,0,0,0,2300
ALT00000401,TXN000118257,ACCT100000758,R003_LAYERING_SIGNAL,75,2022-08-12 01:14:14.581424,2,1,0,4,1,CUST0000321,SAVINGS,ACTIVE,520.7,INR,1,2018-05-20,61326.75,4,5,MY,SALARIED,,3,0,0,0,87.2,196,MOBILE,13,3,0,SIMPLIFIED,0,0,0,1545
ALT00000405,TXN000118244,ACCT100002901,R003_LAYERING_SIGNAL,88,2024-03-13 23:17:02.035532,1,23,0,4,1,CUST0001026,SALARY,DORMANT,7390.36,INR,1,2012-12-25,11171.04,2,1,IN,SELF_EMPLOYED,100k-250k,3,0,0,0,85.8,125,MOBILE,5,2,0,SIMPLIFIED,0,0,0,4096
ALT00000411,TXN000119175,ACCT100000867,R003_LAYERING_SIGNAL,99,2024-05-22 02:14:59.746687,1,2,0,4,1,CUST0005922,TRUST,DORMANT,3852444.5,AED,1,2012-01-07,309513.98,9,4,CN,SALARIED,50k-100k,9,0,0,0,89.8,484,WEB,0,2,0,ENHANCED,1,0,0,4519
ALT00000413,TXN000119931,ACCT100005947,R003_LAYERING_SIGNAL,88,2023-07-22 18:20:15.295809,1,18,1,4,1,CUST0002369,SALARY,ACTIVE,2787.44,SGD,3,2020-06-15,2845.83,4,3,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,93.8,136,MOBILE,4,5,0,SIMPLIFIED,0,0,0,1132
ALT00000417,TXN000118894,ACCT100011869,R004_MULE_SIGNAL,72,2023-06-03 06:54:02.044725,1,6,1,3,1,CUST0006193, NRE ,ACTIVE,510971.75,INR,1,2019-12-01,759887.46,6,1,IN,,0-50k,6,0,0,0,79.7,192,MOBILE,3,4,0,STANDARD,0,0,0,1280
ALT00000423,TXN000119471,ACCT100003958,R004_MULE_SIGNAL,86,2022-01-04 18:54:03.001244,1,18,0,3,1,CUST0006589,SHELL,DORMANT,390680.27,INR,2,2017-07-10,194393.12,10,3,IN,SELF_EMPLOYED,,1,0,0,0,95.0,22,THIRD_PARTY,0,2,0,SIMPLIFIED,0,0,0,1639
ALT00000428,TXN000119066,ACCT100003306,R003_LAYERING_SIGNAL,98,2023-03-29 17:21:07.988277,1,17,0,4,1,CUST0004433,CURRENT,ACTIVE,47601.02,SGD,1,2018-06-27,34299.28,2,1,US,STUDENT,50k-100k,3,0,0,0,85.4,327,WEB,10,3,0,SIMPLIFIED,0,0,0,1736
ALT00000432,TXN000119321,ACCT100008776,R004_MULE_SIGNAL,89,2022-06-22 23:02:53.580589,1,23,0,3,1,CUST0006440,TRUST,ACTIVE,60048.22,USD,2,2021-10-02,186270.65,8,1,MY,SALARIED,100k-250k,3,0,0,0,86.5,134,WEB,9,1,0,SIMPLIFIED,0,0,0,263
ALT00000441,TXN000119592,ACCT100003852,R004_MULE_SIGNAL,67,2023-09-29 04:32:53.367536,1,4,0,3,1,CUST0005042,CURRENT,ACTIVE,14102.82,USD,1,2020-05-15,171536.68,2,5,AE,BUSINESS_OWNER,50k-100k,4,0,0,0,85.3,100,MOBILE,14,2,0,SIMPLIFIED,0,0,0,1232
ALT00000444,TXN000118776,ACCT100002864,R004_MULE_SIGNAL,77,2023-02-21 12:08:02.739428,1,12,0,3,1,CUST0000257,SALARY,ACTIVE,23965.82,INR,1,2018-08-21,9524.66,1,3,GB,SALARIED,,8,0,0,0,68.9,205,BRANCH,10,5,0,ENHANCED,0,0,0,1645
ALT00000445,TXN000118680,ACCT100005254,R005_RAPID_MVT,79,2022-08-08 10:51:31.248966,3,10,0,3,1,CUST0007160,TRUST,ACTIVE,51424.68,SGD,2,2016-10-06,272302.03,8,2,IN,SALARIED,,4,0,0,0,80.7,7,MOBILE,14,1,0,SIMPLIFIED,0,0,0,2132
ALT00000448,TXN000118432,ACCT100005991,R004_MULE_SIGNAL,66,2023-11-19 18:33:30.697235,1,18,1,3,1,CUST0003495,SALARY,ACTIVE,24852.54,USD,1,2016-10-08,2942.38,1,2,US,SELF_EMPLOYED,100k-250k,4,0,0,0,81.0,70,MOBILE,4,1,0,SIMPLIFIED,0,0,0,2598
ALT00000451,TXN000118785,ACCT100006747,R004_MULE_SIGNAL,82,2022-04-21 10:44:11.271242,1,10,0,3,1,CUST0005598,SHELL,DORMANT,2855904.7,INR,1,2019-07-23,47198.59,7,3,NG,SALARIED,100k-250k,5,0,0,0,78.6,50,WEB,7,4,1,STANDARD,0,0,0,1003
ALT00000457,TXN000119578,ACCT100004275,R002_STRUCTURING_SIGNAL,64,2022-07-02 15:58:41.232169,2,15,1,3,1,CUST0007779,SALARY,DORMANT,31236.33,SGD,1,2018-05-28,57553.94,3,1,US,SALARIED,100k-250k,7,0,0,0,82.1,289,MOBILE,13,3,0,STANDARD,0,0,0,1496
ALT00000458,TXN000119185,ACCT100007307,R004_MULE_SIGNAL,66,2022-03-18 10:34:20.231111,2,10,0,3,1,CUST0003060,SALARY,ACTIVE,86406.65,INR,2,2013-06-14,1945.19,2,2,KY,BUSINESS_OWNER,0-50k,9,0,0,0,60.8,459,BRANCH,1,3,1,ENHANCED,1,0,0,3199
ALT00000462,TXN000118507,ACCT100004406,R003_LAYERING_SIGNAL,91,2022-10-02 07:56:02.350178,1,7,1,4,1,CUST0004579,CURRENT,ACTIVE,15216.53,INR,1,2017-01-06,129369.81,1,3,US,SELF_EMPLOYED,0-50k,9,0,0,0,66.1,122,WEB,7,5,0,ENHANCED,0,0,0,2095
ALT00000463,TXN000118393,ACCT100008915,R004_MULE_SIGNAL,65,2023-04-08 04:12:45.928874,1,4,1,3,1,CUST0002244,CURRENT,ACTIVE,17187.24,AED,1,2014-04-22,19618.4,3,2,IN,SALARIED,100k-250k,10,0,0,0,68.1,350,WEB,6,3,0,ENHANCED,0,0,0,3273
ALT00000466,TXN000119999,ACCT100000512,R003_LAYERING_SIGNAL,95,2023-07-19 03:51:59.918431,2,3,0,4,1,CUST0001901,SAVINGS,ACTIVE,201135.11,INR,3,2020-05-04,13056.81,5,2,IN,SALARIED,0-50k,4,0,0,0,100.0,5,BRANCH,8,2,0,SIMPLIFIED,0,0,0,1171
ALT00000468,TXN000119849,ACCT100001689,R005_RAPID_MVT,80,2022-03-22 16:33:32.843468,2,16,0,3,1,CUST0002991,SALARY,ACTIVE,112681.59,SGD,1,2019-01-03,12830.99,5,1,IN,,50k-100k,1,0,0,0,89.5,172,WEB,2,1,0,SIMPLIFIED,0,0,0,1174
ALT00000469,TXN000119991,ACCT100006032,R005_RAPID_MVT,76,2023-04-09 20:01:32.658480,1,20,1,3,1,CUST0005056,SALARY,ACTIVE,19732.89,INR,1,2021-04-23,5035.59,4,1,AE,SELF_EMPLOYED,100k-250k,4,0,0,0,89.8,268,WEB,19,3,0,SIMPLIFIED,0,0,0,716
ALT00000470,TXN000119565,ACCT100003877,R004_MULE_SIGNAL,73,2022-04-07 01:09:39.880744,3,1,0,3,1,CUST0003225,CURRENT,ACTIVE,7476.8,AED,1,2014-07-13,107652.82,3,1,IN,SELF_EMPLOYED,100k-250k,1,0,0,0,89.6,1,THIRD_PARTY,5,3,0,SIMPLIFIED,0,0,0,2825
ALT00000475,TXN000119544,ACCT100002271,R003_LAYERING_SIGNAL,81,2023-04-25 16:57:25.231758,2,16,0,4,1,CUST0003564,SALARY,ACTIVE,2350.9,AED,3,2013-02-16,1566.92,5,1,IN,SELF_EMPLOYED,0-50k,3,0,0,0,88.8,41,WEB,15,3,0,SIMPLIFIED,0,0,0,3720
ALT00000481,TXN000119009,ACCT100002664,R004_MULE_SIGNAL,85,2023-05-02 03:34:10.631868,2,3,0,3,1,CUST0007310,SAVINGS,ACTIVE,69548.0,INR,1,2019-02-12,22218.06,5,1,AE,SALARIED,50k-100k,1,0,0,0,100.0,227,WEB,0,1,0,SIMPLIFIED,0,0,0,1540
ALT00000484,TXN000118487,ACCT100010949,R002_STRUCTURING_SIGNAL,75,2022-02-14 04:43:07.372957,2,4,0,3,1,CUST0002971,NRO,ACTIVE,95887.24,INR,2,2015-12-19,369503.38,5,1,US,SELF_EMPLOYED,0-50k,2,0,0,0,81.1,15,WEB,19,4,0,SIMPLIFIED,0,0,0,2249
ALT00000488,TXN000119737,ACCT100000750,R004_MULE_SIGNAL,68,2023-07-05 19:28:04.190490,1,19,0,3,0,CUST0000983,TRUST,ACTIVE,243978.97,SGD,3,2021-05-24,434941.88,8,5,VG,BUSINESS_OWNER,50k-100k,1,0,0,0,97.6,277,WEB,11,2,1,SIMPLIFIED,0,0,0,772
ALT00000492,TXN000119514,ACCT100002691,R005_RAPID_MVT,86,2023-09-18 04:31:11.356723,1,4,0,3,1,CUST0007576,NRO,ACTIVE,64275.13,GBP,1,2019-01-25,94617.01,4,1,KY,SELF_EMPLOYED,100k-250k,1,0,0,0,88.0,9,BRANCH,12,2,1,SIMPLIFIED,0,0,0,1697
ALT00000497,TXN000119633,ACCT100011995,R003_LAYERING_SIGNAL,85,2023-02-10 05:38:48.265701,4,5,0,4,1,CUST0004446,TRUST,DORMANT,260081.05,INR,1,2019-09-12,360853.95,7,1,SG,SALARIED,50k-100k,9,0,0,0,73.2,34,THIRD_PARTY,7,1,0,ENHANCED,0,0,0,1247
ALT00000501,TXN000119042,ACCT100007204,R004_MULE_SIGNAL,73,2023-09-06 13:57:57.113097,2,13,0,3,1,CUST0006803,SHELL,ACTIVE,59589.72,INR,1,2021-04-09,1487270.73,9,4,US,POLITICIAN,0-50k,2,1,0,0,100.0,136,MOBILE,11,5,0,SIMPLIFIED,0,0,0,880
ALT00000502,TXN000119840,ACCT100003313,R003_LAYERING_SIGNAL,79,2022-09-11 15:24:18.187582,3,15,1,4,1,CUST0006467,TRUST,DORMANT,291023.15,INR,2,2017-04-15,2453821.74,9,1,GB,SALARIED,0-50k,3,0,0,0,92.6,126,THIRD_PARTY,5,2,0,SIMPLIFIED,0,0,0,1975
ALT00000511,TXN000119632,ACCT100003198,R002_STRUCTURING_SIGNAL,63,2022-01-07 01:43:33.220390,3,1,0,3,1,CUST0001425,TRUST,ACTIVE,83812.84,INR,1,2016-04-16,2032204.63,9,2,IN,POLITICIAN,0-50k,10,0,0,0,56.0,763,MOBILE,8,2,0,ENHANCED,1,0,0,2092
ALT00000514,TXN000119286,ACCT100004080,R003_LAYERING_SIGNAL,96,2022-10-04 02:59:37.909728,3,2,0,4,1,CUST0006482,SALARY,DORMANT,79131.92,USD,1,2021-11-29,5144.05,5,4,IN,SELF_EMPLOYED,50k-100k,3,0,0,0,77.7,154,MOBILE,8,1,0,SIMPLIFIED,0,0,0,309
ALT00000515,TXN000118694,ACCT100008889,R003_LAYERING_SIGNAL,99,2023-09-25 12:26:13.176867,2,12,0,4,1,CUST0005464,SALARY,ACTIVE,31088.85,GBP,1,2013-08-05,1882.94,3,1,AE,BUSINESS_OWNER,0-50k,2,0,0,0,94.1,7,THIRD_PARTY,12,3,0,SIMPLIFIED,0,0,0,3703
ALT00000516,TXN000119389,ACCT100008956,R003_LAYERING_SIGNAL,98,2023-07-18 22:02:33.752405,2,22,0,4,1,CUST0000105,SAVINGS,DORMANT,17494.29,USD,1,2021-07-29,36813.16,1,1,GB,RETIRED,50k-100k,7,0,0,0,70.1,186,BRANCH,19,2,0,STANDARD,0,0,0,719
ALT00000519,TXN000118559,ACCT100009944,R004_MULE_SIGNAL,73,2023-04-10 04:12:04.987916,1,4,0,3,1,CUST0004175,NRO,ACTIVE,33902.53,USD,1,2018-09-17,167933.97,6,1,IN,BUSINESS_OWNER,0-50k,7,0,0,0,69.9,72,THIRD_PARTY,3,4,0,STANDARD,0,0,0,1666
ALT00000520,TXN000119187,ACCT100007613,R002_STRUCTURING_SIGNAL,67,2024-05-25 13:48:22.220251,2,13,1,3,1,CUST0002061,SAVINGS,ACTIVE,17656.34,INR,1,2018-05-23,9998.06,3,1,IN,SALARIED,0-50k,1,0,0,0,98.7,221,BRANCH,10,3,0,SIMPLIFIED,0,0,0,2194
