CASE_ID,ALERT_ID,INVESTIGATOR_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS,CASE_OPEN_DATE,ANALYST_RISK_SCORE,DOCS_REQUESTED,CUSTOMER_CONTACTED,EDD_TRIGGERED,LINKED_CASES_COUNT
CASE0000797,ALT00007638,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,28,2024-01-27 15:31:04.748582,35,1,0,0,1
CASE0000798,ALT00007273,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,13,2024-06-12 04:29:29.045585,25,1,1,0,0
CASE0000799,ALT00008344,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,33,2023-10-06 01:09:50.341853,29,1,1,0,1
CASE0000800,ALT00002466,INV_01,LOW,CLOSED_FALSE_POSITIVE,36,2023-06-22 01:27:33.294326,37,1,1,0,1
CASE0000801,ALT00000497,INV_02,LOW,CLOSED_SAR_FILED,24,2023-02-10 05:38:48.265701,73,0,1,0,2
CASE0000802,ALT00005406,INV_02,HIGH,CLOSED_FALSE_POSITIVE,29,2023-05-30 12:10:34.191223,41,0,1,0,0
CASE0000803,ALT00005432,INV_02,LOW,OPEN,39,2023-09-02 21:33:53.851974,50,1,0,0,2
CASE0000804,ALT00006168,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,41,2023-05-23 11:44:31.198494,44,0,0,0,1
CASE0000805,ALT00009559,INV_02,LOW,CLOSED_FALSE_POSITIVE,29,2023-12-24 05:32:33.003723,31,1,0,0,0
CASE0000806,ALT00001079,AUTO_SYS,MEDIUM,OPEN,37,2022-12-18 20:46:10.670814,53,1,1,0,2
CASE0000807,ALT00005251,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,36,2023-08-23 00:29:12.719289,23,1,0,0,1
CASE0000808,ALT00000399,INV_03,LOW,CLOSED_SAR_FILED,5,2022-01-18 21:08:30.310827,74,1,0,0,0
CASE0000809,ALT00001965,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,16,2023-07-09 09:18:03.297378,34,1,1,0,1
CASE0000810,ALT00005829,INV_01,HIGH,CLOSED_FALSE_POSITIVE,16,2022-06-12 18:04:12.013905,22,1,0,0,1
CASE0000811,ALT00001027,INV_02,MEDIUM,CLOSED_SAR_FILED,30,2022-06-01 12:53:15.478640,74,0,0,0,1
CASE0000812,ALT00006598,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,15,2022-07-19 21:48:45.479956,26,0,0,0,0
CASE0000813,ALT00008588,INV_02,MEDIUM,OPEN,11,2022-04-27 17:55:46.216723,13,1,0,0,1
CASE0000814,ALT00007589,INV_03,LOW,CLOSED_FALSE_POSITIVE,8,2024-03-14 10:06:29.441875,50,0,1,0,1
CASE0000815,ALT00002518,INV_01,LOW,OPEN,20,2022-07-01 15:04:45.898902,17,1,1,0,1
CASE0000816,ALT00003316,INV_02,HIGH,CLOSED_FALSE_POSITIVE,7,2023-11-30 17:38:09.918876,36,0,1,0,0
CASE0000817,ALT00007930,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,7,2023-08-05 09:21:08.665753,8,1,1,0,1
CASE0000818,ALT00007679,INV_04,LOW,CLOSED_FALSE_POSITIVE,33,2022-01-28 08:46:23.247582,50,0,1,0,0
CASE0000819,ALT00008300,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,35,2023-08-19 23:10:27.529051,51,0,1,0,1
CASE0000820,ALT00009480,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,15,2023-04-13 20:33:01.784004,51,1,1,0,1
CASE0000821,ALT00001618,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,28,2024-05-14 16:28:56.517877,28,0,0,0,0
CASE0000822,ALT00007160,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,11,2023-01-30 02:04:06.703248,86,0,1,0,4
CASE0000823,ALT00005359,INV_03,HIGH,CLOSED_FALSE_POSITIVE,10,2022-05-21 09:48:55.334106,53,1,0,0,0
CASE0000824,ALT00006828,INV_03,MEDIUM,CLOSED_SAR_FILED,14,2024-06-07 02:39:28.704665,12,1,1,0,1
CASE0000825,ALT00004813,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,33,2022-04-05 22:29:37.199458,31,1,0,0,0
CASE0000826,ALT00009918,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,33,2023-05-11 09:13:23.027049,15,1,0,0,0
CASE0000827,ALT00003861,INV_01,LOW,CLOSED_SAR_FILED,31,2024-03-14 15:06:08.572049,25,1,1,0,1
CASE0000828,ALT00008094,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,17,2022-02-05 00:27:48.286152,49,1,0,0,1
CASE0000829,ALT00004620,INV_02,LOW,CLOSED_FALSE_POSITIVE,10,2024-04-08 04:50:43.014095,53,1,0,0,1
CASE0000830,ALT00007932,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,20,2024-06-21 10:42:02.084668,12,1,1,0,1
CASE0000831,ALT00003756,INV_02,LOW,CLOSED_SAR_FILED,31,2022-12-09 20:51:32.488836,6,1,1,0,1
CASE0000832,ALT00010328,INV_04,HIGH,OPEN,33,2022-02-03 22:37:12.137962,24,1,0,0,0
CASE0000833,ALT00001361,INV_01,HIGH,CLOSED_MONITORING,28,2023-07-27 15:20:07.373601,33,1,1,0,1
CASE0000834,ALT00000389,INV_02,LOW,OPEN,38,2022-03-15 22:14:13.464469,90,0,0,0,2
CASE0000835,ALT00001624,AUTO_SYS,LOW,CLOSED_SAR_FILED,3,2023-06-26 11:41:18.350405,65,0,1,0,3
CASE0000836,ALT00009173,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,32,2024-04-05 22:13:32.832290,31,1,1,0,0
CASE0000837,ALT00002626,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,10,2022-01-31 10:24:50.242274,41,1,1,0,0
CASE0000838,ALT00008918,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,29,2023-08-18 04:55:31.938280,45,1,0,0,1
CASE0000839,ALT00005232,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,10,2024-01-31 01:15:17.872641,20,1,1,0,1
CASE0000840,ALT00003690,INV_04,HIGH,CLOSED_SAR_FILED,42,2024-01-05 00:13:43.877298,51,1,0,0,0
CASE0000841,ALT00007269,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,7,2023-01-18 00:37:33.014260,29,0,0,0,0
CASE0000842,ALT00007666,INV_03,LOW,CLOSED_FALSE_POSITIVE,44,2024-06-18 05:06:08.063771,13,1,1,0,0
CASE0000843,ALT00002992,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,9,2024-06-19 18:49:25.082613,8,1,1,0,1
CASE0000844,ALT00000089,INV_03,LOW,OPEN,7,2022-05-12 06:04:03.183572,72,0,1,0,0
CASE0000845,ALT00000511,INV_04,MEDIUM,CLOSED_SAR_FILED,12,2022-01-07 01:43:33.220390,61,1,1,0,3
CASE0000846,ALT00009319,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,30,2022-07-01 06:45:42.181260,32,1,0,0,1
CASE0000847,ALT00004924,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,27,2023-11-16 10:20:17.763383,5,1,1,0,1
CASE0000848,ALT00005970,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,6,2022-06-05 04:46:04.598964,32,1,0,0,0
CASE0000849,ALT00003066,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,18,2023-12-15 06:22:42.006073,41,1,0,0,0
CASE0000850,ALT00009005,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,34,2024-02-12 02:36:41.458311,20,1,0,0,1
CASE0000851,ALT00001567,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,6,2023-03-22 19:11:49.701270,12,0,0,0,1
CASE0000852,ALT00005222,INV_02,LOW,OPEN,2,2022-01-16 20:44:15.029417,38,0,1,0,0
CASE0000853,ALT00001886,INV_02,LOW,CLOSED_SAR_FILED,14,2023-01-16 12:34:15.534706,32,1,0,0,3
CASE0000854,ALT00007154,INV_01,MEDIUM,CLOSED_SAR_FILED,38,2022-08-31 21:01:41.667716,38,0,0,0,0
CASE0000855,ALT00001577,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,43,2023-02-23 21:39:50.212730,51,0,0,0,0
CASE0000856,ALT00001209,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,42,2022-04-21 02:11:28.776672,23,1,1,0,1
CASE0000857,ALT00010193,INV_02,LOW,CLOSED_FALSE_POSITIVE,6,2022-07-14 07:31:16.733160,27,1,0,0,1
CASE0000858,ALT00010247,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,31,2022-12-30 12:31:30.727087,42,1,0,0,0
CASE0000859,ALT00007365,INV_04,MEDIUM,CLOSED_SAR_FILED,16,2022-05-12 10:29:01.852684,47,1,0,0,3
CASE0000860,ALT00002426,INV_03,LOW,CLOSED_FALSE_POSITIVE,37,2022-02-20 12:18:02.956015,8,0,0,0,0
CASE0000861,ALT00003892,INV_01,HIGH,CLOSED_FALSE_POSITIVE,36,2023-06-11 06:48:46.697057,48,1,1,0,0
CASE0000862,ALT00004422,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,12,2024-05-08 00:09:23.760038,41,0,0,0,1
CASE0000863,ALT00000652,INV_04,LOW,OPEN,17,2024-02-16 09:13:22.946994,31,0,0,0,0
CASE0000864,ALT00008331,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,24,2024-05-20 01:18:00.926444,7,0,1,0,1
CASE0000865,ALT00006941,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,30,2023-02-12 18:37:05.110694,51,0,0,0,1
CASE0000866,ALT00003858,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,1,2024-04-07 04:52:22.132560,16,0,0,0,1
CASE0000867,ALT00007955,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,17,2022-03-04 15:42:03.540126,29,1,0,0,0
CASE0000868,ALT00004150,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,29,2022-05-07 19:52:50.072065,25,1,0,0,0
CASE0000869,ALT00004588,INV_01,LOW,CLOSED_FALSE_POSITIVE,18,2023-12-01 04:23:00.059352,11,0,1,0,0
CASE0000870,ALT00010028,INV_01,LOW,CLOSED_FALSE_POSITIVE,9,2022-10-08 19:05:17.861891,14,1,0,0,1
CASE0000871,ALT00004328,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,16,2022-10-18 21:10:18.079813,40,0,1,0,0
CASE0000872,ALT00006663,INV_04,LOW,CLOSED_FALSE_POSITIVE,10,2022-06-14 11:11:35.749917,48,1,0,0,0
CASE0000873,ALT00008340,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,35,2024-04-06 15:26:01.985623,28,1,1,0,0
CASE0000874,ALT00000417,INV_01,MEDIUM,CLOSED_SAR_FILED,4,2023-06-03 06:54:02.044725,69,1,0,0,2
CASE0000875,ALT00003028,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,1,2023-05-20 12:39:13.467484,27,1,1,0,0
CASE0000876,ALT00000622,INV_04,HIGH,CLOSED_SAR_FILED,4,2023-11-24 08:48:08.583449,74,0,1,0,0
CASE0000877,ALT00007390,INV_01,HIGH,CLOSED_MONITORING,6,2023-06-25 13:53:36.043600,43,1,0,0,2
CASE0000878,ALT00000719,AUTO_SYS,MEDIUM,OPEN,34,2022-08-06 06:12:05.566583,66,0,1,0,2
CASE0000879,ALT00002883,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,5,2024-02-16 06:15:49.936836,18,0,0,0,0
CASE0000880,ALT00006384,INV_02,LOW,CLOSED_FALSE_POSITIVE,31,2023-03-03 14:18:08.845509,18,1,0,0,1
CASE0000881,ALT00003129,INV_04,LOW,CLOSED_MONITORING,4,2023-05-28 05:40:58.893788,9,0,0,0,1
CASE0000882,ALT00002725,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,32,2022-04-10 03:20:35.838861,44,0,1,0,0
CASE0000883,ALT00005145,INV_03,HIGH,CLOSED_FALSE_POSITIVE,1,2022-10-05 12:24:00.409874,48,0,0,0,1
CASE0000884,ALT00001733,INV_03,HIGH,CLOSED_FALSE_POSITIVE,24,2022-01-04 14:36:44.559578,48,0,1,0,0
CASE0000885,ALT00004296,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,6,2022-06-11 16:20:18.595068,10,0,1,0,0
CASE0000886,ALT00006975,AUTO_SYS,MEDIUM,CLOSED_MONITORING,25,2023-11-13 05:23:39.368826,44,1,1,0,0
CASE0000887,ALT00009798,INV_03,LOW,CLOSED_FALSE_POSITIVE,2,2023-07-31 07:26:47.415092,15,0,1,0,1
CASE0000888,ALT00001714,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,43,2024-01-11 13:11:46.841271,18,1,0,0,1
CASE0000889,ALT00000550,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,44,2023-12-12 02:49:30.025438,94,0,0,0,0
CASE0000890,ALT00003149,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,1,2023-01-11 03:34:50.352050,39,0,1,0,0
CASE0000891,ALT00004251,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,13,2024-06-14 15:50:06.399931,44,1,0,0,1
CASE0000892,ALT00002909,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,33,2023-11-21 21:34:11.111368,6,0,1,0,0
CASE0000893,ALT00002168,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,40,2023-06-07 12:49:01.292759,32,1,1,0,0
CASE0000894,ALT00009207,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,5,2022-06-09 08:22:37.118169,49,1,0,0,0
CASE0000895,ALT00000009,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,43,2023-11-06 18:46:08.759782,48,0,0,0,3
CASE0000896,ALT00000400,INV_04,MEDIUM,CLOSED_SAR_FILED,8,2022-07-02 23:25:01.016335,71,1,1,0,1
CASE0000897,ALT00003680,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,14,2023-07-22 01:20:54.887522,30,1,1,0,0
CASE0000898,ALT00008604,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,15,2022-08-15 15:03:19.602226,48,1,1,0,1
CASE0000899,ALT00006623,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,21,2022-07-20 08:54:34.232897,10,1,0,0,1
CASE0000900,ALT00001113,INV_01,LOW,CLOSED_FALSE_POSITIVE,3,2024-05-25 02:49:54.855551,46,1,1,0,1
CASE0000901,ALT00003882,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,31,2024-01-23 16:46:22.176703,35,0,1,0,1
CASE0000902,ALT00002458,AUTO_SYS,MEDIUM,CLOSED_MONITORING,4,2022-03-29 14:14:27.999102,37,0,1,0,0
CASE0000903,ALT00009574,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,26,2023-12-22 09:52:02.622058,34,1,0,0,0
CASE0000904,ALT00010081,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,44,2024-02-14 09:07:10.339537,18,1,1,0,0
CASE0000905,ALT00005274,INV_01,LOW,CLOSED_FALSE_POSITIVE,39,2023-01-15 07:54:30.733367,30,0,0,0,0
CASE0000906,ALT00010434,INV_02,LOW,CLOSED_FALSE_POSITIVE,37,2022-08-24 20:24:22.634426,39,1,1,0,1
CASE0000907,ALT00007350,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,5,2023-05-03 12:34:27.759122,36,1,0,0,0
CASE0000908,ALT00001704,INV_04,HIGH,CLOSED_FALSE_POSITIVE,37,2023-01-29 17:54:41.045463,5,1,1,0,0
CASE0000909,ALT00002326,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,17,2023-10-16 07:16:40.763433,22,1,0,0,1
CASE0000910,ALT00009800,INV_01,LOW,CLOSED_FALSE_POSITIVE,16,2023-02-26 04:12:14.397215,34,1,0,0,1
CASE0000911,ALT00007074,INV_01,HIGH,CLOSED_FALSE_POSITIVE,21,2023-11-22 07:25:34.046237,7,0,0,0,0
CASE0000912,ALT00007320,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,4,2022-04-04 20:23:48.868381,31,0,0,0,1
CASE0000913,ALT00009309,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,29,2022-12-24 17:46:35.681585,50,0,1,0,0
CASE0000914,ALT00003469,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,18,2023-06-12 00:26:19.324838,5,0,0,0,0
CASE0000915,ALT00003456,INV_04,LOW,CLOSED_FALSE_POSITIVE,33,2022-10-31 04:02:47.210207,32,0,1,0,1
CASE0000916,ALT00009199,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,42,2022-07-17 14:45:00.315366,46,1,1,0,0
CASE0000917,ALT00007841,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,24,2023-07-29 23:45:00.295853,32,0,0,0,0
CASE0000918,ALT00003025,INV_04,LOW,CLOSED_FALSE_POSITIVE,36,2023-01-13 16:38:50.291145,10,1,0,0,0
CASE0000919,ALT00000583,INV_04,LOW,CLOSED_FALSE_POSITIVE,8,2023-01-05 22:48:25.217075,84,0,1,0,0
CASE0000920,ALT00008981,INV_02,LOW,CLOSED_FALSE_POSITIVE,5,2022-11-17 10:25:42.097119,7,1,0,0,1
CASE0000921,ALT00000625,INV_01,LOW,CLOSED_SAR_FILED,41,2022-03-11 15:46:24.401190,31,0,0,0,3
CASE0000922,ALT00000795,INV_03,MEDIUM,CLOSED_SAR_FILED,5,2023-11-13 04:28:28.126079,53,0,1,0,4
CASE0000923,ALT00000569,AUTO_SYS,HIGH,CLOSED_SAR_FILED,29,2022-03-17 10:12:50.427370,65,1,1,0,0
CASE0000924,ALT00000731,INV_04,LOW,CLOSED_SAR_FILED,12,2022-05-11 05:33:23.201032,73,1,0,1,2
CASE0000925,ALT00009894,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,22,2024-01-27 15:08:37.575709,44,0,0,0,1
CASE0000926,ALT00005063,INV_01,MEDIUM,CLOSED_SAR_FILED,6,2024-04-25 12:36:34.911116,7,0,1,0,1
CASE0000927,ALT00002993,INV_04,LOW,OPEN,44,2023-01-28 10:03:41.849010,38,1,0,0,2
CASE0000928,ALT00004503,INV_03,MEDIUM,CLOSED_SAR_FILED,42,2022-09-22 23:17:54.560564,39,1,1,0,1
CASE0000929,ALT00008651,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,10,2024-06-01 21:44:47.324570,43,1,1,0,1
CASE0000930,ALT00002886,INV_03,MEDIUM,CLOSED_SAR_FILED,28,2024-05-26 20:06:49.287959,56,0,1,0,2
CASE0000931,ALT00008289,INV_04,MEDIUM,OPEN,4,2023-03-09 19:18:27.837601,52,0,0,0,1
CASE0000932,ALT00000361,INV_01,HIGH,CLOSED_SAR_FILED,18,2024-04-21 05:25:50.997126,37,1,1,0,3
CASE0000933,ALT00004519,INV_04,LOW,OPEN,7,2023-05-26 23:45:51.399152,85,0,0,0,0
CASE0000934,ALT00005501,INV_02,MEDIUM,CLOSED_MONITORING,23,2023-04-08 19:50:00.623895,49,1,1,0,1
CASE0000935,ALT00000292,INV_01,HIGH,CLOSED_SAR_FILED,21,2023-01-15 16:19:08.106782,61,1,0,0,3
CASE0000936,ALT00008096,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,19,2023-05-22 06:25:45.540289,10,1,1,0,1
CASE0000937,ALT00003007,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,29,2022-11-17 19:51:19.946176,36,0,0,0,1
CASE0000938,ALT00000102,INV_03,HIGH,OPEN,14,2022-09-03 03:14:36.157691,88,1,0,0,0
CASE0000939,ALT00009179,INV_02,HIGH,CLOSED_FALSE_POSITIVE,7,2023-05-03 13:06:44.255345,41,1,0,0,1
CASE0000940,ALT00001531,INV_01,LOW,CLOSED_MONITORING,43,2023-08-10 22:50:07.220925,41,1,0,0,0
CASE0000941,ALT00000705,INV_04,MEDIUM,OPEN,4,2023-09-19 13:24:08.955288,89,1,0,0,4
CASE0000942,ALT00007451,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,6,2022-08-01 20:29:32.755555,33,1,0,0,0
CASE0000943,ALT00005333,INV_03,MEDIUM,OPEN,31,2023-02-12 03:31:32.510414,83,1,0,0,4
CASE0000944,ALT00008640,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,34,2023-03-06 18:35:23.420935,21,1,0,0,1
CASE0000945,ALT00005285,INV_03,HIGH,CLOSED_SAR_FILED,37,2023-05-26 17:33:27.504224,73,1,1,0,1
CASE0000946,ALT00009303,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,36,2023-03-17 19:40:43.918132,41,0,0,0,1
CASE0000947,ALT00004393,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,26,2023-07-09 18:53:23.422237,35,1,0,0,0
CASE0000948,ALT00003814,INV_01,MEDIUM,CLOSED_SAR_FILED,35,2022-04-20 08:14:24.619709,65,0,0,0,4
CASE0000949,ALT00000857,AUTO_SYS,LOW,CLOSED_SAR_FILED,29,2023-01-11 15:02:32.783882,66,0,0,0,2
CASE0000950,ALT00009278,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,29,2022-09-01 03:59:36.030060,49,1,0,0,1
CASE0000951,ALT00009214,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,16,2022-12-29 17:53:14.109451,17,1,0,0,1
CASE0000952,ALT00001351,INV_04,LOW,CLOSED_FALSE_POSITIVE,12,2023-01-26 07:31:17.303046,9,1,1,0,1
CASE0000953,ALT00005182,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,31,2022-04-16 05:15:43.361739,52,1,0,0,0
CASE0000954,ALT00004505,INV_02,LOW,CLOSED_FALSE_POSITIVE,20,2024-06-04 11:06:21.731810,10,0,0,0,0
CASE0000955,ALT00009852,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,18,2022-12-04 13:11:01.402719,16,1,0,0,0
CASE0000956,ALT00004373,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,4,2023-08-16 06:35:42.844162,33,1,1,0,1
CASE0000957,ALT00006720,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,34,2024-03-28 02:55:30.277326,36,1,1,0,0
CASE0000958,ALT00005024,INV_02,HIGH,CLOSED_FALSE_POSITIVE,34,2022-01-31 19:06:40.909815,21,0,1,0,0
CASE0000959,ALT00007860,INV_01,HIGH,CLOSED_FALSE_POSITIVE,18,2022-04-08 17:47:59.500867,14,0,0,0,0
CASE0000960,ALT00006949,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,11,2022-11-10 20:33:50.672005,11,1,0,0,0
CASE0000961,ALT00001471,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,32,2023-01-07 01:59:18.272057,30,0,1,0,0
CASE0000962,ALT00007976,INV_02,LOW,OPEN,32,2024-05-27 22:57:40.461811,35,0,0,0,1
CASE0000963,ALT00006965,INV_01,LOW,CLOSED_MONITORING,43,2023-09-20 10:41:26.883482,23,1,0,0,1
CASE0000964,ALT00000851,INV_04,LOW,CLOSED_SAR_FILED,26,2023-03-15 03:05:59.745540,87,1,1,0,0
CASE0000965,ALT00009979,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,9,2023-01-08 18:11:49.501615,8,1,1,0,0
CASE0000966,ALT00004059,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,18,2022-04-02 10:17:39.784151,39,1,0,0,1
CASE0000967,ALT00004943,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,16,2023-06-03 03:17:18.813849,26,0,0,0,1
CASE0000968,ALT00000564,INV_01,MEDIUM,CLOSED_SAR_FILED,19,2024-01-30 22:19:37.781925,65,1,0,0,0
CASE0000969,ALT00005523,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,5,2023-10-12 17:17:44.420638,26,1,1,0,0
CASE0000970,ALT00001489,INV_02,HIGH,CLOSED_FALSE_POSITIVE,15,2023-09-06 04:59:57.024825,45,1,0,0,1
CASE0000971,ALT00005303,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,25,2022-06-30 11:52:16.404878,10,1,0,0,1
CASE0000972,ALT00006714,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,20,2023-09-24 21:45:19.367640,27,1,0,0,1
CASE0000973,ALT00007293,INV_01,HIGH,CLOSED_FALSE_POSITIVE,34,2023-04-24 10:00:15.622149,18,0,0,0,1
CASE0000974,ALT00003679,INV_03,HIGH,CLOSED_FALSE_POSITIVE,25,2022-10-03 21:03:41.111067,17,0,0,0,1
CASE0000975,ALT00010010,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,43,2022-01-29 21:56:26.271059,54,1,1,0,0
CASE0000976,ALT00009401,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,43,2022-10-06 18:06:05.808037,5,1,1,0,0
CASE0000977,ALT00006862,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,26,2024-03-21 13:17:23.171619,24,0,1,0,0
CASE0000978,ALT00001692,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,30,2023-06-09 13:04:16.342807,75,0,1,0,1
CASE0000979,ALT00000064,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,5,2022-08-05 16:58:20.396215,61,1,0,0,3
CASE0000980,ALT00007345,INV_01,HIGH,CLOSED_FALSE_POSITIVE,1,2024-02-08 23:28:06.969464,47,0,1,0,1
CASE0000981,ALT00008858,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,28,2023-12-05 18:16:07.621413,38,0,0,0,1
CASE0000982,ALT00004041,AUTO_SYS,LOW,OPEN,24,2022-05-05 05:30:48.295362,16,1,1,0,0
CASE0000983,ALT00003849,INV_01,HIGH,CLOSED_MONITORING,15,2023-09-22 08:41:10.234682,54,1,1,0,1
CASE0000984,ALT00007357,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,27,2022-01-08 14:42:47.202918,20,1,0,0,1
CASE0000985,ALT00005014,INV_04,HIGH,CLOSED_FALSE_POSITIVE,38,2023-07-24 07:53:40.843281,19,1,0,0,1
CASE0000986,ALT00002587,INV_04,HIGH,CLOSED_FALSE_POSITIVE,19,2023-05-26 13:12:49.098441,7,1,0,0,1
CASE0000987,ALT00000737,INV_02,LOW,CLOSED_SAR_FILED,35,2024-04-21 08:30:56.468809,47,1,0,1,3
CASE0000988,ALT00003579,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,8,2024-03-14 17:17:09.977778,46,1,1,0,0
CASE0000989,ALT00008119,INV_02,MEDIUM,CLOSED_MONITORING,33,2024-03-10 11:38:11.688134,10,0,0,0,1
CASE0000990,ALT00001672,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,25,2024-01-21 18:48:13.558871,27,1,0,0,1
CASE0000991,ALT00006966,AUTO_SYS,HIGH,CLOSED_SAR_FILED,13,2024-03-27 23:56:21.211035,33,1,0,0,0
CASE0000992,ALT00009322,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,43,2023-03-03 01:57:11.247449,36,1,1,0,1
CASE0000993,ALT00009368,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,34,2023-06-01 01:23:16.533723,41,0,0,0,1
CASE0000994,ALT00003119,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,41,2023-09-20 10:59:29.991380,64,1,1,0,3
CASE0000995,ALT00005734,INV_02,LOW,CLOSED_MONITORING,32,2022-06-02 22:21:17.085331,33,1,1,0,1
