ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE,FINAL_LABEL,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,OPEN_DATE,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,CDD_TIER,KYC_REVIEW_OVERDUE,SHELL_CO_INDICATOR,CORRESPONDENT_BANK_FLAG,ACCOUNT_AGE_DAYS,w7_vol,w7_cnt,w7_avg_amt,w7_max_amt,w7_std_amt,w30_vol,w30_cnt,w30_avg_amt,w30_max_amt,w30_std_amt,w90_vol,w90_cnt,w90_avg_amt,w90_max_amt,w90_std_amt,w365_vol,w365_cnt,w365_avg_amt,w365_max_amt,w365_std_amt,vol_spike_30_vs_90,cnt_spike_30_vs_90,vol_spike_7_vs_30,cnt_spike_7_vs_30,avg_spike_30_vs_90,counterparty_hhi,top_dest_concentration,pct_hr_dest_30d,pct_fatf_dest_30d,unique_dest_30d,structuring_txn_cnt,pct_just_below_10k,swift_cnt_30d,layering_score,velocity_per_hour_7d,txn_span_hours_7d,pass_through_ratio_30d,net_flow_30d,credit_vol_30d,debit_vol_30d,pct_offhour_txns_30d,pct_weekend_txns_30d,actual_vs_expected_vol,cash_intensity_30d,cash_intensity_7d,round_txn_cnt_30d,pct_round_txns_30d,KYC_STALE_FLAG,KYC_INCOMPLETE_FLAG,KYC_RISK_SCORE,COMBINED_RISK_FLAGS,IS_OFFSHORE_NAT,IS_HIGH_RISK_ACCT,IS_DORMANT,IS_NEW_ACCOUNT,IS_THIRD_PARTY_ONBOARD,HIGH_RISK_OCC,MULTI_SIGNATORY_RISK,LOG_BALANCE,LOG_W30_VOL,LOG_W90_VOL,LOG_W30_MAX,RISK_SCORE_BAND,BALANCE_TO_W30_AVG,BALANCE_TO_W90_VOL,COMBINED_ACCT_CUST_RISK,PEER_GROUP,zscore_vol_vs_peer,zscore_avg_vs_peer,zscore_cnt_vs_peer,ratio_vol_vs_peer,zscore_vol_vs_pop,zscore_avg_vs_pop,zscore_cnt_vs_pop
ALT00000071,TXN000118583,ACCT100009580,R003_LAYERING_SIGNAL,86,2022-04-10 06:34:55.331112,1,6,1,4,1,CUST0003972,SALARY,ACTIVE,16547.15,INR,2,2016-08-18,30891.68,4,1,CN,SALARIED,UNKNOWN,3,0,0,0,77.9,314,WEB,19,1,0,SIMPLIFIED,0,0,0,2061,0.0,0.0,0.0,0.0,0.0,2713.92,1.0,2713.92,2713.92,0.0,14055.32,3.0,4685.106666666667,7911.85,2817.256818011687,14055.32,3.0,4685.106666666667,7911.85,2817.256818011687,0.19307471656877476,0.25,0.0,0.0,0.5791417466667426,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-2713.92,0.0,2713.92,0.0,50.0,0.08784993726669231,0.0,0.0,0.0,0.0,0,1,23.07333333333333,0,0,0,0,0,0,0,1,9.714029592079742,7.906517766003889,9.550827395686333,7.906517766003889,3,6.0948941405271615,1.1772035639484588,3.4,SALARIED_UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000077,TXN000119228,ACCT100006101,R003_LAYERING_SIGNAL,79,2023-08-26 02:06:29.337944,1,2,1,4,1,CUST0002176,CURRENT,DORMANT,130730.08,USD,2,2012-04-07,10554.72,3,1,KY,SALARIED,50K-100K,6,0,0,0,84.2,18,MOBILE,3,3,1,STANDARD,0,0,1,4158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73175.9,3.0,24391.966666666664,27396.96,4629.268912142968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.619999999999997,7,1,0,1,0,0,0,1,11.780897667823702,0.0,0.0,0.0,2,130730.08,130730.08,4.8,SALARIED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000081,TXN000119861,ACCT100010100,R002_STRUCTURING_SIGNAL,64,2023-05-06 07:57:53.911508,1,7,1,3,1,CUST0000107,SALARY,BLOCKED,6605.53,INR,1,2017-03-10,12424.05,5,1,US,SALARIED,UNKNOWN,3,0,0,0,81.2,172,MOBILE,11,3,0,SIMPLIFIED,0,0,0,2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24754.690000000002,3.0,8251.563333333334,15852.91,6818.106913875239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.386666666666667,0,0,0,0,0,0,0,0,8.795813832826328,0.0,0.0,0.0,1,6605.53,6605.53,3.8,SALARIED_UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000091,TXN000118855,ACCT100008710,R004_MULE_SIGNAL,82,2022-03-22 04:29:02.051299,2,4,0,3,1,CUST0006467,SALARY,BLOCKED,8795.17,INR,1,2013-08-20,2281.12,3,1,GB,SALARIED,0-50K,3,0,0,0,92.6,126,THIRD_PARTY,5,2,0,SIMPLIFIED,0,0,0,3136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,14.060000000000002,0,0,0,0,0,1,0,0,9.08207167845469,0.0,0.0,0.0,3,8795.17,8795.17,3.0,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000093,TXN000118389,ACCT100004194,R002_STRUCTURING_SIGNAL,74,2022-07-16 11:04:31.199002,2,11,1,3,1,CUST0002994,SALARY,ACTIVE,2225.75,AED,1,2012-06-19,616.91,4,3,US,SELF_EMPLOYED,100K-250K,2,0,0,0,100.0,266,MOBILE,1,3,0,SIMPLIFIED,0,0,0,3679,0.0,0.0,0.0,0.0,0.0,4115.44,1.0,4115.44,4115.44,0.0,7528.369999999999,2.0,3764.1849999999995,4115.44,496.7495848513613,7528.369999999999,2.0,3764.1849999999995,4115.44,496.7495848513613,0.5465849068381552,0.3333333333333333,0.0,0.0,1.0930246455353456,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-4115.44,0.0,4115.44,50.0,0.0,6.660257966370507,0.0,0.0,0.0,0.0,0,0,10.433333333333334,0,0,0,0,0,0,0,0,7.7082984023119785,8.322743991143371,8.926566651955154,8.322743991143371,2,0.5406977874085376,0.2956090615815135,2.8,SELF_EMPLOYED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000094,TXN000119926,ACCT100000834,R005_RAPID_MVT,82,2022-07-01 15:53:40.970081,2,15,0,3,1,CUST0004303,NRO,ACTIVE,26512.69,USD,1,2015-03-01,149144.9,7,2,SG,SALARIED,0-50K,5,0,0,1,73.6,571,MOBILE,11,2,0,STANDARD,1,0,0,2679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,35.07666666666667,3,0,1,0,0,0,0,0,10.185416482354109,0.0,0.0,0.0,3,26512.69,26512.69,5.8,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000097,TXN000119976,ACCT100005148,R003_LAYERING_SIGNAL,87,2023-07-05 22:42:49.255362,2,22,0,4,0,CUST0002161,SAVINGS,DORMANT,33094.05,INR,1,2013-01-08,2250.7,1,1,SG,UNKNOWN,0-50K,4,0,0,0,100.0,243,BRANCH,18,2,0,SIMPLIFIED,0,0,0,3830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20333.29,2.0,10166.645,14464.83,6078.551520588601,63876.380000000005,7.0,9125.197142857143,18990.09,7276.597047488874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.05,0,0,0,1,0,0,0,0,10.407139003354118,0.0,9.920063902560889,0.0,3,33094.05,1.6274996569833518,2.8,UNKNOWN_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000099,TXN000118411,ACCT100008883,R004_MULE_SIGNAL,87,2022-09-22 12:28:51.422355,1,12,0,3,1,CUST0000806,NRO,ACTIVE,15439.24,INR,1,2018-05-14,86702.73,4,5,VG,UNKNOWN,0-50K,5,0,0,0,82.9,32,BRANCH,3,2,1,STANDARD,0,0,0,1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.21,2.0,758.605,773.96,21.7152492502389,80377.98000000001,4.0,20094.495000000003,61937.15,28917.21506560236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.37333333333333,4,1,1,0,0,0,0,0,9.64473236749941,0.0,7.32528728830844,0.0,3,15439.24,10.169370508691156,4.6,UNKNOWN_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000104,TXN000119718,ACCT100009609,R004_MULE_SIGNAL,74,2022-01-25 12:03:36.152978,3,12,0,3,1,CUST0001692,NRO,ACTIVE,10469.63,SGD,1,2021-04-09,223633.08,4,2,IN,SELF_EMPLOYED,250K+,3,0,0,0,94.9,1,MOBILE,11,1,0,SIMPLIFIED,0,0,0,291,2483.71,1.0,2483.71,2483.71,0.0,2483.71,1.0,2483.71,2483.71,0.0,2483.71,1.0,2483.71,2483.71,0.0,2483.71,1.0,2483.71,2483.71,0.0,0.9995975385457457,0.5,0.9995975385457457,0.5,0.9995975385457457,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2483.71,2483.71,0.0,0.0,0.0,0.01110613373417862,0.0,0.0,0.0,0.0,0,0,11.056666666666665,0,0,1,0,0,0,0,0,9.256329473974096,7.817911231519523,7.817911231519523,7.817911231519523,2,4.213622515303596,4.213622515303596,3.4,SELF_EMPLOYED_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000108,TXN000118684,ACCT100003653,R004_MULE_SIGNAL,86,2024-02-09 04:09:23.398226,4,4,0,3,0,CUST0004895,SALARY,ACTIVE,14843.93,INR,3,2015-09-04,4081.2,1,1,IN,SALARIED,0-50K,2,0,0,0,81.1,184,MOBILE,9,1,0,SIMPLIFIED,0,0,0,3080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4223.7,1.0,4223.7,4223.7,0.0,60183.22,7.0,8597.602857142858,25951.89,9004.84553093632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.62666666666667,0,0,0,0,0,0,0,1,9.605413671794354,0.0,8.348703531353076,0.0,3,14843.93,3.5136056998130045,1.6,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000109,TXN000119450,ACCT100006361,R003_LAYERING_SIGNAL,86,2024-03-07 08:36:35.505754,1,8,0,4,1,CUST0005560,SAVINGS,ACTIVE,14557.64,GBP,1,2017-10-21,13534.13,3,2,IN,SELF_EMPLOYED,0-50K,4,0,0,0,75.7,2,MOBILE,1,3,0,SIMPLIFIED,0,0,0,2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.73,1.0,1438.73,1438.73,0.0,12699.02,4.0,3174.755,9245.99,4052.8424143268467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,21.75333333333333,0,0,0,0,0,0,0,0,9.585939910794602,0.0,7.272210874989724,0.0,3,14557.64,10.111368103741674,3.6,SELF_EMPLOYED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000119,TXN000118799,ACCT100004800,R002_STRUCTURING_SIGNAL,71,2023-06-28 20:53:24.139190,1,20,0,3,1,CUST0001833,SALARY,ACTIVE,8554.31,INR,1,2021-11-14,6411.74,4,3,IN,SALARIED,50K-100K,4,0,0,0,98.3,69,WEB,3,1,0,SIMPLIFIED,0,0,0,591,0.0,0.0,0.0,0.0,0.0,61778.23,1.0,61778.23,61778.23,0.0,99712.67000000001,3.0,33237.55666666667,61778.23,30419.05198566243,128969.71,9.0,14329.967777777778,61778.23,20953.573460452262,0.6195562754835922,0.25,0.0,0.0,1.858631547077806,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-61778.23,0.0,61778.23,0.0,50.0,9.633671410348775,0.0,0.0,0.0,0.0,0,0,13.830000000000002,0,0,0,0,0,0,0,0,9.05430742178901,11.031322502814454,11.510058057885033,11.031322502814454,2,0.13846579182032537,0.08578873889608113,4.0,SALARIED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000120,TXN000118316,ACCT100005189,R004_MULE_SIGNAL,83,2023-07-26 00:20:14.099390,1,0,0,3,0,CUST0002061,CURRENT,ACTIVE,68247.42,USD,1,2019-06-25,7291.6,3,1,IN,SALARIED,0-50K,1,0,0,0,98.7,221,BRANCH,10,3,0,SIMPLIFIED,0,0,0,1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26270.32,2.0,13135.16,17343.94,5952.113757044634,63907.9,6.0,10651.316666666668,20864.97,7260.201694908114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.203333333333332,0,0,0,0,0,0,0,0,11.130909562596086,0.0,10.176233128847755,0.0,3,68247.42,2.597791812516463,1.8,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000126,TXN000119952,ACCT100007251,R005_RAPID_MVT,93,2022-06-18 11:15:44.831563,1,11,1,3,1,CUST0006838,CURRENT,ACTIVE,154682.76,USD,2,2018-05-24,24447.56,3,4,IN,BUSINESS_OWNER,250K+,4,0,0,0,88.0,100,THIRD_PARTY,3,1,0,SIMPLIFIED,0,0,0,1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22622.3,3.0,7540.766666666666,8629.47,1499.803380191328,22622.3,3.0,7540.766666666666,8629.47,1499.803380191328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.46666666666667,0,0,0,0,0,1,0,1,11.949138053675082,0.0,10.02673562762357,0.0,4,154682.76,6.837320815265678,3.6,BUSINESS_OWNER_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000130,TXN000118545,ACCT100001527,R005_RAPID_MVT,92,2023-10-28 21:05:45.172381,1,21,1,3,1,CUST0000261,CURRENT,ACTIVE,92324.48,AED,1,2020-04-22,13220.23,4,3,US,SALARIED,100K-250K,4,0,0,0,81.5,41,BRANCH,12,4,0,SIMPLIFIED,0,0,0,1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2995.87,2.0,1497.935,1655.09,222.2507323947437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.083333333333336,0,0,0,0,0,0,0,0,11.433075438732432,0.0,0.0,0.0,4,92324.48,92324.48,4.0,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000131,TXN000119977,ACCT100000993,R002_STRUCTURING_SIGNAL,64,2023-11-02 00:51:36.282237,1,0,0,3,1,CUST0007084,SHELL,DORMANT,538108.98,USD,1,2015-07-31,561352.21,9,1,IN,SALARIED,UNKNOWN,3,0,0,0,98.0,2,MOBILE,5,1,0,SIMPLIFIED,0,0,0,3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.26,1.0,1478.26,1478.26,0.0,140102.18999999997,4.0,35025.54749999999,103637.75,47278.149032479676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.833333333333334,0,0,1,1,0,0,0,0,13.195818242044046,0.0,7.299297241716478,0.0,1,538108.98,363.76903316523124,5.4,SALARIED_UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000132,TXN000119417,ACCT100010746,R002_STRUCTURING_SIGNAL,70,2022-05-14 13:01:25.739978,2,13,1,3,0,CUST0005341,NRE,ACTIVE,261705.02,INR,1,2016-08-11,90870.99,6,1,IN,RETIRED,UNKNOWN,6,0,1,0,65.8,264,WEB,4,1,0,STANDARD,0,0,0,2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,36.08,10,0,0,0,0,0,0,0,12.474977091692715,0.0,0.0,0.0,2,261705.02,261705.02,6.0,RETIRED_UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000136,TXN000118683,ACCT100010446,R002_STRUCTURING_SIGNAL,70,2022-10-05 11:43:47.121521,1,11,0,3,1,CUST0005920,CURRENT,ACTIVE,81225.39,INR,2,2020-06-25,15151.04,5,1,US,SELF_EMPLOYED,0-50K,4,0,0,1,93.3,528,WEB,9,1,0,SIMPLIFIED,1,0,0,832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11578.39,4.0,2894.5975,5449.98,2949.8323613766597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,23.48,3,0,0,0,0,0,0,1,11.30499547334871,0.0,0.0,0.0,2,81225.39,81225.39,4.4,SELF_EMPLOYED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000142,TXN000119325,ACCT100005459,R003_LAYERING_SIGNAL,95,2022-05-20 02:40:53.872048,1,2,0,4,1,CUST0006851,SAVINGS,ACTIVE,6088.75,AED,1,2014-10-01,9216.97,4,1,SG,RETIRED,0-50K,2,0,0,0,88.7,160,MOBILE,9,1,0,SIMPLIFIED,0,0,0,2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7851.54,1.0,7851.54,7851.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.186666666666666,0,0,0,0,0,0,0,0,8.714362308958211,0.0,0.0,0.0,4,6088.75,6088.75,2.8,RETIRED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000144,TXN000119412,ACCT100003714,R002_STRUCTURING_SIGNAL,84,2023-01-25 02:53:20.797230,1,2,0,3,1,CUST0004632,SHELL,DORMANT,2152839.36,INR,1,2020-11-18,838149.11,9,4,SG,SALARIED,100K-250K,2,0,0,0,95.4,11,BRANCH,16,2,0,SIMPLIFIED,0,0,0,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.59,1.0,2072.59,2072.59,0.0,83026.32,4.0,20756.58,70986.64,33685.91895640372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.023333333333332,0,0,1,1,0,0,0,0,14.582298625896541,0.0,7.637036683615463,0.0,3,2152839.36,1038.2184327663615,4.8,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000145,TXN000118627,ACCT100008562,R002_STRUCTURING_SIGNAL,78,2023-12-14 02:46:31.045707,6,2,0,3,1,CUST0007944,SALARY,ACTIVE,12553.72,INR,1,2019-10-19,40771.3,3,1,IN,SALARIED,100K-250K,1,0,0,0,87.9,129,MOBILE,17,3,0,SIMPLIFIED,0,0,1,1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.72,1.0,889.72,889.72,0.0,48209.12,5.0,9641.824,27729.12,11001.65961472768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.989999999999998,3,0,0,0,0,0,0,0,9.43785196947123,0.0,6.792030124435198,0.0,2,12553.72,14.09390156278067,1.8,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000150,TXN000119365,ACCT100011126,R004_MULE_SIGNAL,87,2022-08-16 12:52:00.647859,1,12,0,3,0,CUST0006418,NRE,ACTIVE,217302.62,GBP,3,2017-05-05,412088.74,4,4,AE,BUSINESS_OWNER,50K-100K,8,0,0,0,56.8,47,THIRD_PARTY,16,1,0,ENHANCED,0,0,0,1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7907.02,1.0,7907.02,7907.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,42.06333333333333,0,0,0,0,0,1,0,1,12.28905082510254,0.0,0.0,0.0,3,217302.62,217302.62,6.4,BUSINESS_OWNER_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000151,TXN000119712,ACCT100001482,R003_LAYERING_SIGNAL,78,2022-10-09 17:57:23.997981,2,17,1,4,1,CUST0000509,SAVINGS,CLOSED,40930.47,INR,1,2019-03-18,14404.73,3,1,IN,POLITICIAN,100K-250K,8,1,0,0,72.2,217,MOBILE,16,2,0,ENHANCED,0,0,0,1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15049.12,1.0,15049.12,15049.12,0.0,15049.12,1.0,15049.12,15049.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,38.736666666666665,5,0,0,0,0,0,1,0,10.61965448381831,0.0,9.619141243567162,0.0,2,40930.47,2.719610873534563,6.0,POLITICIAN_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000155,TXN000118434,ACCT100005374,R003_LAYERING_SIGNAL,80,2024-04-28 11:26:45.721060,1,11,1,4,1,CUST0007968,NRE,ACTIVE,2833699.69,INR,1,2014-08-24,635250.61,7,2,IN,SELF_EMPLOYED,0-50K,1,0,0,0,83.6,105,BRANCH,19,4,0,SIMPLIFIED,0,0,0,3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10023.96,1.0,10023.96,10023.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.310000000000002,0,0,0,0,0,0,0,0,14.857094079682032,0.0,0.0,0.0,2,2833699.69,2833699.69,3.4,SELF_EMPLOYED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000163,TXN000119808,ACCT100002976,R003_LAYERING_SIGNAL,79,2022-04-02 22:00:03.306557,1,22,1,4,1,CUST0006087,SALARY,ACTIVE,89191.61,INR,1,2019-10-24,327.42,2,1,US,BUSINESS_OWNER,100K-250K,5,0,0,0,73.5,202,MOBILE,3,3,0,STANDARD,0,0,0,891,0.0,0.0,0.0,0.0,0.0,5209.41,1.0,5209.41,5209.41,0.0,5209.41,1.0,5209.41,5209.41,0.0,5209.41,1.0,5209.41,5209.41,0.0,0.9998080765237285,0.5,0.0,0.0,0.9998080765237285,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,5209.41,5209.41,0.0,0.0,50.0,15.862036416783386,0.0,0.0,0.0,0.0,0,1,28.96666666666667,0,0,0,0,0,0,0,0,11.398553467602422,8.558413826468795,8.558413826468795,8.558413826468795,2,17.11796384545554,17.11796384545554,3.8,BUSINESS_OWNER_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00000165,TXN000118986,ACCT100004836,R005_RAPID_MVT,74,2023-07-04 21:53:49.664290,2,21,0,3,1,CUST0005755,SAVINGS,ACTIVE,79375.04,AED,2,2015-05-15,2316.9,3,3,IN,SALARIED,0-50K,8,0,0,1,58.6,227,BRANCH,0,1,0,ENHANCED,0,0,0,2972,1969.46,1.0,1969.46,1969.46,0.0,1969.46,1.0,1969.46,1969.46,0.0,60762.65,3.0,20254.216666666667,56465.22,31360.161099076537,144031.77000000002,6.0,24005.295000000002,56465.22,25772.94351470685,0.032411811996152305,0.25,0.9994925042883388,0.5,0.0972322356462903,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1969.46,0.0,1969.46,0.0,50.0,0.8496742741274429,0.0,0.0,0.0,0.0,0,1,44.343333333333334,3,0,0,0,0,0,0,1,11.281951838471363,7.58602229701263,11.014747027321498,7.58602229701263,2,40.282492412939106,1.3062915081631863,6.0,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
