TRANSACTION_ID,ACCOUNT_ID,TXN_TIMESTAMP,TXN_TYPE,TXN_AMOUNT,CURRENCY,NARRATIVE,BENEFICIARY_COUNTRY,CHANNEL,IP_ADDRESS,IS_TYPOLOGY,TYPOLOGY_TYPE
TXN000000188,ACCT100007387,2022-01-05 03:25:22.029075,UPI,7954.24,INR,LOAN_EMI,US,WEB,192.168.172.212,False,NONE
TXN000000189,ACCT100011108,2022-08-27 20:49:29.108682,UPI,4324.84,INR,TRANSFER,AE,BRANCH,192.168.220.39,False,NONE
TXN000000190,ACCT100004817,2023-07-05 15:08:24.507601,NEFT,4935.92,INR,TRANSFER,AE,WEB,192.168.184.17,False,NONE
TXN000000191,ACCT100008121,2023-12-06 16:07:36.676502,IMPS,2007.59,INR,INSURANCE,AE,WEB,192.168.160.35,False,NONE
TXN000000192,ACCT100007686,2024-01-03 15:26:57.246843,RTGS,154.86,AED,TRANSFER,US,MOBILE,192.168.153.95,False,NONE
TXN000000193,ACCT100003290,2023-02-13 16:01:49.149419,NEFT,9797.06,INR,LOAN_EMI,IN,WEB,192.168.36.117,False,NONE
TXN000000194,ACCT100001621,2022-02-02 10:00:32.358058,CASH_DEPOSIT,8056.0,INR,INSURANCE,IN,MOBILE,192.168.44.105,False,NONE
TXN000000195,ACCT100007133,2023-08-28 04:30:47.347979,UPI,1957.22,AED,LOAN_EMI,IN,MOBILE,192.168.194.127,False,NONE
TXN000000196,ACCT100007328,2023-03-23 10:37:42.486317,UPI,1083.31,INR,GROCERY,IN,BRANCH,192.168.127.164,False,NONE
TXN000000197,ACCT100005295,2024-02-11 04:35:02.335785,UPI,7788.09,AED,INVESTMENT,IN,BRANCH,192.168.228.178,False,NONE
TXN000000198,ACCT100011757,2022-07-17 15:05:39.375515,UPI,3235.21,INR,INSURANCE,SG,MOBILE,192.168.176.2,False,NONE
TXN000000199,ACCT100006156,2023-12-16 03:08:09.599190,UPI,4323.91,USD,TRANSFER,IN,BRANCH,192.168.29.146,False,NONE
TXN000000200,ACCT100006443,2023-12-03 12:05:30.547429,IMPS,7154.46,INR,,US,MOBILE,,False,NONE
TXN000000201,ACCT100010989,2023-10-24 10:22:54.572618,UPI,8899.81,INR,INSURANCE,IN,ATM,192.168.185.104,False,NONE
TXN000000202,ACCT100003324,2023-05-28 15:53:32.395338,UPI,928.84,INR,TRANSFER,IN,WEB,,False,NONE
TXN000000203,ACCT100010791,2023-02-06 13:23:03.298082,RTGS,3376.63,INR,VENDOR_PAYMENT,IN,WEB,192.168.35.253,False,NONE
TXN000000204,ACCT100003524,2022-10-16 00:24:35.055738,CHEQUE,22333.84,INR,INVESTMENT,IN,MOBILE,192.168.107.151,False,NONE
TXN000000205,ACCT100005496,2022-05-16 05:00:37.350654,UPI,2122.59,INR,SALARY,US,MOBILE,192.168.221.240,False,NONE
TXN000000206,ACCT100007472,2022-05-17 06:56:04.833392,UPI,14318.39,INR,SALARY,IN,WEB,192.168.220.207,False,NONE
TXN000000207,ACCT100010264,2023-10-18 16:51:31.505886,UPI,1285.51,INR,UTILITY,IN,WEB,192.168.102.25,False,NONE
TXN000000208,ACCT100011962,2022-05-14 20:40:23.503203,CASH_DEPOSIT,7952.97,USD,DIVIDEND,IN,BRANCH,192.168.82.79,False,NONE
TXN000000209,ACCT100000841,2023-12-15 08:31:07.420169,RTGS,68645.99,INR,VENDOR_PAYMENT,IN,WEB,192.168.218.118,False,NONE
TXN000000210,ACCT100009149,2024-04-25 16:50:38.845937,SWIFT,77766.44,USD,INSURANCE,NG,WEB,192.168.130.206,False,NONE
TXN000000211,ACCT100001020,2023-03-31 00:37:05.171037,UPI,6935.59,INR,VENDOR_PAYMENT,US,BRANCH,192.168.1.59,False,NONE
TXN000000212,ACCT100009284,2023-12-09 04:21:34.443343,CHEQUE,1554.12,INR,RENT,KY,BRANCH,192.168.29.96,False,NONE
TXN000000213,ACCT100002041,2023-05-16 09:56:09.115167,IMPS,6574.33,INR,LOAN_EMI,GB,BRANCH,192.168.168.198,False,NONE
TXN000000214,ACCT100002573,2024-02-23 15:43:21.084116,CHEQUE,2114.34,INR,RENT,MY,MOBILE,192.168.213.84,False,NONE
TXN000000215,ACCT100001419,2022-04-30 08:52:30.004814,RTGS,2192.76,INR,UTILITY,IN,WEB,192.168.9.241,False,NONE
TXN000000216,ACCT100000856,2022-11-03 09:05:55.374731,UPI,349.01,INR,DIVIDEND,GB,WEB,192.168.149.135,False,NONE
TXN000000217,ACCT100003427,2022-11-21 20:23:04.897230,NEFT,3940.68,INR,RENT,KY,BRANCH,192.168.60.228,False,NONE
TXN000000218,ACCT100000630,2023-09-30 20:23:20.506021,NEFT,6416.52,INR,INSURANCE,IN,MOBILE,192.168.144.143,False,NONE
TXN000000219,ACCT100006399,2022-08-04 02:43:48.621956,UPI,34934.93,INR,INVESTMENT,IN,WEB,192.168.30.30,False,NONE
TXN000000220,ACCT100009962,2024-01-20 01:24:27.631584,UPI,462.13,USD,,GB,MOBILE,192.168.184.243,False,NONE
TXN000000221,ACCT100008417,2023-07-13 05:25:18.615614,RTGS,34521.91,INR,RENT,IN,WEB,192.168.156.24,False,NONE
TXN000000222,ACCT100011694,2022-07-20 11:15:59.734595,CASH_DEPOSIT,734.04,INR,INVESTMENT,AE,BRANCH,192.168.117.155,False,NONE
TXN000000223,ACCT100009499,2022-08-13 07:58:11.490702,SWIFT,1842.66,INR,GROCERY,IN,ATM,192.168.169.108,False,NONE
TXN000000224,ACCT100000045,2023-09-16 07:15:42.144624,NEFT,1532.34,INR, TRANSFER ,US,WEB,192.168.107.97,False,NONE
TXN000000225,ACCT100002866,2023-03-04 09:14:54.623996,CASH_DEPOSIT,27922.44,INR,INVESTMENT,US,ATM,192.168.110.70,False,NONE
TXN000000226,ACCT100002315,2022-07-17 03:30:54.311286,CASH_WITHDRAWAL,5498.79,INR,,SG,BRANCH,192.168.144.126,False,NONE
TXN000000227,ACCT100006026,2024-03-22 08:05:28.620492,NEFT,8645.66,INR,VENDOR_PAYMENT,CN,BRANCH,192.168.19.2,False,NONE
TXN000000228,ACCT100005417,2022-09-27 14:59:37.525174,INTERNAL_TRANSFER,26038.89,INR,GROCERY,US,MOBILE,192.168.153.186,False,NONE
TXN000000229,ACCT100002608,2024-01-05 16:20:28.597570,IMPS,5896.86,INR,SALARY,MY,BRANCH,192.168.190.53,False,NONE
TXN000000230,ACCT100002021,2023-10-16 18:10:11.484730,IMPS,15750.12,AED,,GB,WEB,192.168.131.120,False,NONE
TXN000000231,ACCT100006723,2022-04-29 22:35:26.119207,CASH_DEPOSIT,6778.16,INR,TRANSFER,IN,BRANCH,192.168.80.188,False,NONE
TXN000000232,ACCT100000732,2024-06-09 10:41:12.231556,CASH_WITHDRAWAL,8861.43,INR,INSURANCE,IN,MOBILE,192.168.188.86,False,NONE
TXN000000233,ACCT100007953,2023-02-22 05:23:37.211797,CASH_DEPOSIT,52170.19,INR,vendor_payment,IN,MOBILE,192.168.20.31,False,NONE
TXN000000234,ACCT100001681,2024-04-29 08:24:27.212446,CASH_DEPOSIT,4353.48,INR,SALARY,SG,WEB,192.168.60.8,False,NONE
TXN000000235,ACCT100010147,2022-07-11 17:24:13.485812,UPI,7400.99,INR,RENT,AE,ATM,192.168.170.116,False,NONE
TXN000000236,ACCT100007924,2023-10-19 22:45:07.382539,IMPS,8150.46,USD,TRANSFER,IN,WEB,192.168.1.248,False,NONE
TXN000000237,ACCT100004840,2023-07-13 23:59:21.233837,CASH_DEPOSIT,10578.62,INR,INSURANCE,IN,WEB,192.168.133.116,False,NONE
TXN000000238,ACCT100008870,2023-09-15 20:51:49.230313,NEFT,1993.43,INR,GROCERY,IN,ATM,192.168.0.152,False,NONE
TXN000000239,ACCT100000330,2024-03-29 10:30:42.978295,IMPS,3232.38,INR,,AE,MOBILE,,False,NONE
TXN000000240,ACCT100005760,2023-03-31 09:38:09.334488,UPI,1655.59,INR,LOAN_EMI,US,BRANCH,192.168.237.43,False,NONE
TXN000000241,ACCT100001350,2022-07-15 04:39:15.885509,SWIFT,21922.89,INR,salary,KY,MOBILE,192.168.221.213,False,NONE
TXN000000242,ACCT100007222,2022-11-09 13:30:07.677350,POS,41934.99,INR,INVESTMENT,IN,BRANCH,192.168.206.156,False,NONE
TXN000000243,ACCT100006760,2023-07-23 03:13:16.729511,UPI,12790.85,INR, TRANSFER ,AE,ATM,192.168.32.129,False,NONE
TXN000000244,ACCT100003082,2022-04-29 22:26:54.673705,UPI,3604.52,INR,GROCERY,IN,BRANCH,192.168.229.82,False,NONE
TXN000000245,ACCT100006264,2022-01-09 17:23:38.216538,IMPS,10622.58,INR,SALARY,US,WEB,192.168.71.170,False,NONE
TXN000000246,ACCT100006769,2023-08-08 02:06:36.614352,NEFT,13436.4,INR,LOAN_EMI,NG,MOBILE,192.168.105.142,False,NONE
TXN000000247,ACCT100010175,2023-01-07 20:13:27.386496,UPI,1057.95,INR,INVESTMENT,GB,ATM,192.168.140.229,False,NONE
TXN000000248,ACCT100007363,2022-06-06 02:26:21.334656,NEFT,2684.11,INR,TRANSFER,IN,WEB,192.168.20.184,False,NONE
TXN000000249,ACCT100011275,2022-03-15 13:48:50.169442,CHEQUE,1447.1,INR,INVESTMENT,MY,ATM,192.168.194.92,False,NONE
TXN000000250,ACCT100009598,2023-08-29 00:31:08.869638,NEFT,9243.12,INR,LOAN_EMI,IN,WEB,192.168.91.57,False,NONE
TXN000000251,ACCT100001684,2024-04-13 14:17:26.243475,CASH_WITHDRAWAL,6144.86,AED,UTILITY,IN,BRANCH,192.168.223.240,False,NONE
TXN000000252,ACCT100005776,2022-09-13 18:21:23.577513,INTERNAL_TRANSFER,2832.14,INR,RENT,GB,ATM,192.168.244.49,False,NONE
TXN000000253,ACCT100001224,2023-01-30 13:06:29.197919,CASH_DEPOSIT,2373.01,INR,,KY,BRANCH,192.168.72.78,False,NONE
TXN000000254,ACCT100004918,2023-05-05 10:15:09.359752,UPI,1345.77,AED,VENDOR_PAYMENT,US,ATM,192.168.36.188,False,NONE
TXN000000255,ACCT100003532,2022-02-28 20:47:53.755846,UPI,1022.71,USD,GROCERY,IN,BRANCH,192.168.191.208,False,NONE
TXN000000256,ACCT100011535,2022-09-28 21:02:32.440021,UPI,149.93,AED,UTILITY,SG,WEB,192.168.250.10,False,NONE
TXN000000257,ACCT100003236,2023-08-22 11:37:53.741058,SWIFT,2665.53,USD,RENT,IN,MOBILE,192.168.229.137,False,NONE
TXN000000258,ACCT100003494,2022-11-09 21:44:11.288399,INTERNAL_TRANSFER,6418.4,INR,INSURANCE,IN,BRANCH,192.168.32.215,False,NONE
TXN000000259,ACCT100006740,2022-11-30 17:37:06.480043,UPI,886.53,USD,RENT,MY,BRANCH,192.168.86.238,False,NONE
TXN000000260,ACCT100002911,2022-08-12 15:38:43.091089,INTERNAL_TRANSFER,81099.52,INR,VENDOR_PAYMENT,IN,BRANCH,192.168.192.210,False,NONE
TXN000000261,ACCT100000444,2022-12-02 17:20:05.644138,POS,26612.84,INR,,SG,ATM,192.168.238.238,False,NONE
TXN000000262,ACCT100010874,2024-04-30 07:50:55.440927,NEFT,1861.98,INR,,GB,MOBILE,192.168.221.105,False,NONE
TXN000000263,ACCT100008293,2023-07-02 20:26:34.970365,RTGS,2599.19,INR,INSURANCE,US,BRANCH,192.168.206.50,False,NONE
TXN000000264,ACCT100011138,2024-06-17 22:18:31.592924,UPI,4620.39,USD,DIVIDEND,IN,MOBILE,192.168.195.2,False,NONE
TXN000000265,ACCT100003754,2023-06-30 12:37:35.080562,NEFT,649.43,INR,DIVIDEND,MY,MOBILE,192.168.161.246,False,NONE
TXN000000266,ACCT100007054,2022-02-17 11:40:08.622750,CHEQUE,12993.08,INR,INVESTMENT,IN,ATM,192.168.60.180,False,NONE
TXN000000267,ACCT100005358,2022-08-08 02:20:26.230550,IMPS,4596.33,INR,DIVIDEND,IN,ATM,192.168.22.146,False,NONE
TXN000000268,ACCT100008367,2023-03-28 22:44:21.265081,INTERNAL_TRANSFER,467.94,INR,UTILITY,SG,BRANCH,192.168.224.47,False,NONE
TXN000000269,ACCT100005995,2022-01-09 23:07:32.534343,UPI,12939.42,INR,LOAN_EMI,IN,WEB,192.168.25.116,False,NONE
TXN000000270,ACCT100009671,2024-01-28 13:44:27.114774,UPI,1449.5,INR,VENDOR_PAYMENT,SG,BRANCH,192.168.38.167,False,NONE
TXN000000271,ACCT100008205,2023-09-06 03:28:04.094830,POS,182158.89,INR,INVESTMENT,AE,WEB,192.168.238.222,False,NONE
TXN000000272,ACCT100009369,2023-03-05 14:28:50.597257,RTGS,1410.53,INR,utility,GB,BRANCH,192.168.252.136,False,NONE
TXN000000273,ACCT100005058,2023-09-09 16:53:45.664724,UPI,637.61,USD,TRANSFER,IN,WEB,192.168.253.115,False,NONE
TXN000000274,ACCT100002095,2024-01-28 03:06:19.601558,NEFT,2005.27,INR,GROCERY,CN,MOBILE,192.168.220.52,False,NONE
TXN000000275,ACCT100007419,2022-08-21 18:02:04.356360,UPI,22569.63,INR,INVESTMENT,IN,MOBILE,192.168.82.230,False,NONE
TXN000000276,ACCT100010112,2022-12-10 10:04:02.450579,CASH_WITHDRAWAL,1253.77,INR,grocery,US,ATM,192.168.219.18,False,NONE
TXN000000277,ACCT100000572,2023-04-27 05:37:45.725836,CHEQUE,9375.84,INR,TRANSFER,AE,ATM,,False,NONE
TXN000000278,ACCT100005401,2023-12-23 10:59:26.335532,CASH_DEPOSIT,4501.47,INR,insurance,SG,MOBILE,192.168.245.75,False,NONE
TXN000000279,ACCT100003894,2024-05-31 03:09:51.396118,NEFT,3875.31,USD,GROCERY,CN,BRANCH,192.168.158.176,False,NONE
TXN000000280,ACCT100009473,2023-12-23 20:44:04.112738,NEFT,20319.55,INR,RENT,IN,MOBILE,,False,NONE
TXN000000281,ACCT100006244,2022-10-17 07:43:46.494627,UPI,45.7,INR,DIVIDEND,US,WEB,192.168.248.149,False,NONE
TXN000000282,ACCT100004008,2022-07-29 16:24:26.651813,CASH_WITHDRAWAL,609.93,INR,,KY,ATM,192.168.8.90,False,NONE
TXN000000283,ACCT100008058,2023-06-23 07:20:02.231432,UPI,1925.27,USD,INSURANCE,IN,BRANCH,192.168.25.228,False,NONE
TXN000000284,ACCT100007728,2022-08-20 01:11:42.061836,UPI,24413.18,INR,TRANSFER,SG,MOBILE,192.168.89.14,False,NONE
TXN000000285,ACCT100010033,2023-09-10 14:20:51.507149,NEFT,24680.96,AED,VENDOR_PAYMENT,IN,ATM,192.168.48.253,False,NONE
TXN000000286,ACCT100009221,2022-07-19 09:36:56.300644,IMPS,10490.02,INR,,IN,ATM,192.168.221.112,False,NONE
TXN000000287,ACCT100002381,2023-10-21 08:37:40.001044,NEFT,2290.41,USD,DIVIDEND,GB,WEB,192.168.219.82,False,NONE
TXN000000288,ACCT100000136,2022-12-25 08:54:21.215136,CASH_DEPOSIT,29487.61,INR,DIVIDEND,AE,MOBILE,192.168.94.13,False,NONE
TXN000000289,ACCT100005939,2023-01-01 16:25:07.238398,NEFT,54550.74,INR,INVESTMENT,MY,BRANCH,192.168.223.24,False,NONE
TXN000000290,ACCT100003108,2023-05-19 09:15:31.879497,RTGS,3478.36,INR,RENT,IN,BRANCH,192.168.74.210,False,NONE
TXN000000291,ACCT100011878,2022-10-22 21:59:44.300511,UPI,440.55,INR,SALARY,IN,WEB,192.168.88.220,False,NONE
TXN000000292,ACCT100005618,2022-02-05 14:07:34.867368,UPI,6152.6,INR,dividend,SG,ATM,192.168.119.138,False,NONE
TXN000000293,ACCT100007558,2022-09-05 17:21:03.964645,NEFT,1619.38,USD,dividend,KY,WEB,192.168.99.145,False,NONE
TXN000000294,ACCT100005572,2022-05-29 17:49:03.937240,RTGS,4788.64,INR, TRANSFER ,IN,MOBILE,192.168.211.108,False,NONE
TXN000000295,ACCT100006712,2022-06-26 11:12:23.279603,CHEQUE,5629.54,INR,INVESTMENT,US,WEB,192.168.36.56,False,NONE
TXN000000296,ACCT100001738,2024-06-02 07:19:18.583015,NEFT,542.14,USD,RENT,IN,WEB,192.168.236.106,False,NONE
TXN000000297,ACCT100005820,2024-06-24 00:15:12.249611,RTGS,29435.79,INR,UTILITY,US,MOBILE,,False,NONE
TXN000000298,ACCT100006716,2022-05-17 20:59:45.703156,NEFT,29876.33,AED,VENDOR_PAYMENT,AE,ATM,192.168.168.61,False,NONE
TXN000000299,ACCT100009460,2022-08-08 23:52:03.326833,RTGS,14242.88,INR,GROCERY,SG,WEB,192.168.13.165,False,NONE
TXN000000300,ACCT100010907,2023-10-16 05:27:15.966216,IMPS,5208.68,AED,GROCERY,IN,WEB,192.168.234.156,False,NONE
TXN000000301,ACCT100007512,2022-04-04 08:40:25.214131,CASH_DEPOSIT,3121.15,INR,SALARY,KY,MOBILE,192.168.75.100,False,NONE
TXN000000302,ACCT100000118,2023-04-08 13:46:50.845863,SWIFT,36948.13,USD,INSURANCE,GB,BRANCH,192.168.67.163,False,NONE
TXN000000303,ACCT100001952,2024-01-23 18:51:51.642002,UPI,8875.85,INR,TRANSFER,GB,BRANCH,192.168.251.223,False,NONE
TXN000000304,ACCT100008483,2022-12-26 14:51:36.389095,UPI,5560.88,INR,INSURANCE,GB,BRANCH,192.168.229.82,False,NONE
TXN000000305,ACCT100002947,2023-07-05 23:50:08.411118,NEFT,4009.46,USD,RENT,GB,WEB,192.168.71.250,False,NONE
TXN000000306,ACCT100009017,2022-10-14 02:51:08.692959,NEFT,70527.17,INR,GROCERY,US,ATM,192.168.40.60,False,NONE
TXN000000307,ACCT100002698,2023-06-10 22:48:29.926404,UPI,4781.57,USD,SALARY,SG,ATM,192.168.32.75,False,NONE
TXN000000308,ACCT100008370,2022-07-08 23:57:37.415523,INTERNAL_TRANSFER,25848.37,INR,VENDOR_PAYMENT,IN,BRANCH,192.168.171.231,False,NONE
TXN000000309,ACCT100010385,2024-01-10 01:25:08.539207,CASH_DEPOSIT,2440.63,USD,,NG,ATM,192.168.171.95,False,NONE
TXN000000310,ACCT100011138,2023-12-17 09:38:16.083919,RTGS,1196.39,INR,INSURANCE,IN,MOBILE,,False,NONE
TXN000000311,ACCT100007023,2023-07-09 04:33:30.794955,NEFT,13882.05,USD,INVESTMENT,SG,MOBILE,192.168.54.120,False,NONE
TXN000000312,ACCT100004104,2024-03-08 12:42:53.394075,SWIFT,2062.36,INR,GROCERY,AE,MOBILE,192.168.168.169,False,NONE
TXN000000313,ACCT100003075,2024-03-23 11:59:15.986562,UPI,1535.24,INR,TRANSFER,SG,WEB,192.168.114.96,False,NONE
TXN000000314,ACCT100006346,2024-02-18 12:06:28.889687,RTGS,15233.57,INR, SALARY ,NG,MOBILE,,False,NONE
TXN000000315,ACCT100004610,2023-11-13 12:11:43.817731,RTGS,3236.86,INR,,IN,ATM,192.168.139.20,False,NONE
TXN000000316,ACCT100001419,2024-06-25 03:21:50.897802,NEFT,32211.63,INR, RENT ,US,ATM,192.168.51.35,False,NONE
TXN000000317,ACCT100000847,2024-03-12 08:57:31.551486,CASH_WITHDRAWAL,3562.1,INR,RENT,IN,MOBILE,,False,NONE
TXN000000318,ACCT100008262,2022-04-09 04:48:50.884986,RTGS,561.26,AED,SALARY,GB,WEB,192.168.225.68,False,NONE
TXN000000319,ACCT100001352,2023-03-14 04:21:27.660139,UPI,3436.38,INR,UTILITY,US,ATM,,False,NONE
TXN000000320,ACCT100007533,2023-07-10 14:17:46.965600,RTGS,19101.27,INR,INSURANCE,US,BRANCH,192.168.175.4,False,NONE
TXN000000321,ACCT100008654,2022-07-15 23:51:14.003622,UPI,926.7,AED,RENT,CN,BRANCH,192.168.206.72,False,NONE
TXN000000322,ACCT100001772,2022-08-04 23:38:33.773064,UPI,10349.46,USD,INVESTMENT,IN,BRANCH,,False,NONE
TXN000000323,ACCT100001166,2022-12-23 09:04:11.718770,IMPS,5570.26,INR,DIVIDEND,US,WEB,,False,NONE
TXN000000324,ACCT100010679,2022-02-24 09:31:37.004689,INTERNAL_TRANSFER,3621.13,AED,,MY,WEB,192.168.197.19,False,NONE
TXN000000325,ACCT100001551,2024-02-18 00:11:50.008572,UPI,53330.89,USD,LOAN_EMI,GB,ATM,192.168.140.35,False,NONE
TXN000000326,ACCT100009115,2022-12-22 18:32:04.029056,NEFT,5555.82,INR,grocery,IN,WEB,192.168.251.65,False,NONE
TXN000000327,ACCT100011876,2024-04-12 14:39:21.399116,NEFT,2634.58,INR,VENDOR_PAYMENT,IN,BRANCH,192.168.143.129,False,NONE
TXN000000328,ACCT100004281,2023-01-13 02:03:47.963124,UPI,3450.74,USD,DIVIDEND,IN,WEB,192.168.34.214,False,NONE
TXN000000329,ACCT100000694,2022-01-03 01:40:57.199707,NEFT,3298.45,INR,RENT,IN,MOBILE,192.168.204.246,False,NONE
TXN000000330,ACCT100005486,2022-05-23 04:51:51.208517,IMPS,1816.38,INR,RENT,US,BRANCH,192.168.247.110,False,NONE
TXN000000331,ACCT100004287,2022-01-17 08:01:46.705717,UPI,2337.83,INR,UTILITY,IN,MOBILE,192.168.202.104,False,NONE
TXN000000332,ACCT100009919,2024-01-19 20:28:51.030313,CASH_WITHDRAWAL,3644.37,INR,INVESTMENT,IN,BRANCH,192.168.19.64,False,NONE
TXN000000333,ACCT100001238,2022-06-30 01:54:17.341675,UPI,7423.18,INR,LOAN_EMI,IN,ATM,192.168.251.116,False,NONE
TXN000000334,ACCT100007637,2022-07-12 20:00:19.220327,UPI,1011.33,INR,INVESTMENT,AE,WEB,192.168.216.175,False,NONE
TXN000000335,ACCT100003870,2024-04-21 13:03:42.846625,UPI,422.06,INR,RENT,AE,WEB,192.168.134.161,False,NONE
TXN000000336,ACCT100005767,2023-07-25 13:14:39.028785,UPI,9558.9,INR,SALARY,CN,WEB,192.168.242.201,False,NONE
TXN000000337,ACCT100006849,2023-03-30 12:12:11.802905,SWIFT,501.54,INR,INVESTMENT,IN,BRANCH,192.168.252.32,False,NONE
TXN000000338,ACCT100010485,2024-01-19 05:36:14.502594,POS,3789.33,AED,SALARY,SG,MOBILE,192.168.119.191,False,NONE
TXN000000339,ACCT100000091,2023-05-05 04:18:30.617033,CASH_WITHDRAWAL,6033.17,INR,SALARY,US,MOBILE,192.168.77.195,False,NONE
TXN000000340,ACCT100002920,2024-04-20 18:11:27.600542,UPI,3093.77,INR,SALARY,CN,MOBILE,192.168.202.35,False,NONE
TXN000000341,ACCT100004959,2024-02-10 00:45:46.931233,NEFT,2182.49,INR, INVESTMENT ,SG,ATM,192.168.77.83,False,NONE
TXN000000342,ACCT100004424,2023-08-02 15:59:15.686930,CHEQUE,9936.14,INR,TRANSFER,US,WEB,192.168.6.53,False,NONE
TXN000000343,ACCT100005956,2022-10-28 21:37:33.737777,CASH_DEPOSIT,6160.2,INR,TRANSFER,IN,BRANCH,192.168.15.118,False,NONE
TXN000000344,ACCT100005960,2023-01-11 19:20:19.596746,CASH_DEPOSIT,18238.45,INR,SALARY,SG,ATM,192.168.195.35,False,NONE
TXN000000345,ACCT100003917,2023-02-22 20:07:21.067393,UPI,439.53,USD,INSURANCE,NG,BRANCH,192.168.135.224,False,NONE
TXN000000346,ACCT100002241,2023-10-29 05:06:40.598617,CHEQUE,2537.52,INR,,US,WEB,192.168.89.84,False,NONE
TXN000000347,ACCT100001790,2023-01-17 00:57:53.909483,RTGS,4725.06,INR,UTILITY,KY,ATM,192.168.179.220,False,NONE
TXN000000348,ACCT100003302,2023-01-08 17:15:56.079809,RTGS,9038.49,INR,GROCERY,IN,MOBILE,192.168.114.103,False,NONE
TXN000000349,ACCT100007986,2024-06-02 06:28:50.563880,NEFT,29619.73,INR,INSURANCE,NG,ATM,192.168.40.252,False,NONE
TXN000000350,ACCT100002419,2024-03-22 11:30:02.130482,IMPS,29357.76,INR,UTILITY,IN,ATM,192.168.46.147,False,NONE
TXN000000351,ACCT100011345,2022-05-22 14:21:43.222358,UPI,11704.4,INR,VENDOR_PAYMENT,US,ATM,192.168.62.46,False,NONE
TXN000000352,ACCT100009277,2023-02-21 19:55:15.981908,CASH_WITHDRAWAL,9526.48,USD, LOAN_EMI ,CN,MOBILE,192.168.196.244,False,NONE
TXN000000353,ACCT100000681,2022-09-16 21:37:28.288898,SWIFT,4212.27,INR,RENT,AE,ATM,192.168.77.15,False,NONE
TXN000000354,ACCT100008831,2022-01-19 18:10:14.348644,UPI,5723.66,INR,INVESTMENT,US,WEB,192.168.5.234,False,NONE
TXN000000355,ACCT100001132,2023-04-16 18:03:42.239201,SWIFT,1074.96,INR,,IN,WEB,192.168.48.216,False,NONE
TXN000000356,ACCT100004923,2023-07-29 22:10:08.644695,UPI,5161.81,INR,RENT,VG,WEB,192.168.167.178,False,NONE
TXN000000357,ACCT100006519,2022-12-02 10:47:07.867742,CASH_WITHDRAWAL,13176.35,INR,SALARY,VG,WEB,192.168.0.48,False,NONE
TXN000000358,ACCT100009596,2022-01-30 17:59:38.529796,CASH_DEPOSIT,41167.87,INR,INVESTMENT,AE,MOBILE,192.168.192.91,False,NONE
TXN000000359,ACCT100006271,2022-08-22 11:36:29.758578,RTGS,24072.41,USD,INVESTMENT,AE,MOBILE,192.168.154.138,False,NONE
TXN000000360,ACCT100006671,2023-08-28 18:35:53.950576,NEFT,985.9,INR,INSURANCE,VG,WEB,192.168.204.232,False,NONE
TXN000000361,ACCT100007866,2024-06-06 23:11:17.147058,IMPS,2844.57,USD,LOAN_EMI,US,BRANCH,192.168.28.175,False,NONE
TXN000000362,ACCT100003751,2023-10-08 14:09:29.235419,UPI,9621.22,INR,VENDOR_PAYMENT,VG,MOBILE,192.168.42.28,False,NONE
TXN000000363,ACCT100006813,2023-09-27 15:52:40.250681,RTGS,7121.54,INR,,US,MOBILE,192.168.23.192,False,NONE
TXN000000364,ACCT100009900,2023-03-04 06:14:18.540168,IMPS,2656.75,INR,INSURANCE,MY,ATM,192.168.146.72,False,NONE
TXN000000365,ACCT100004195,2022-05-21 18:28:29.920278,SWIFT,1224.9,INR,RENT,IN,WEB,192.168.27.146,False,NONE
TXN000000366,ACCT100005237,2024-03-30 18:32:21.679255,CASH_WITHDRAWAL,6894.82,USD,INVESTMENT,IN,MOBILE,192.168.57.98,False,NONE
TXN000000367,ACCT100010734,2024-04-11 15:07:19.672944,CASH_WITHDRAWAL,51901.36,INR,dividend,MY,BRANCH,192.168.191.112,False,NONE
TXN000000368,ACCT100001395,2023-03-25 18:08:49.876761,IMPS,3400.33,INR, INVESTMENT ,US,BRANCH,192.168.78.14,False,NONE
TXN000000369,ACCT100008171,2022-04-12 10:09:53.957251,INTERNAL_TRANSFER,675.93,INR,SALARY,US,BRANCH,192.168.8.151,False,NONE
TXN000000370,ACCT100011798,2022-07-14 08:27:07.323385,CHEQUE,3359.54,INR,DIVIDEND,IN,BRANCH,192.168.229.79,False,NONE
TXN000000371,ACCT100000599,2022-10-19 19:22:19.913576,POS,491.62,INR,,GB,WEB,192.168.28.82,False,NONE
TXN000000372,ACCT100010981,2022-11-10 21:54:59.178087,NEFT,16091.45,INR,SALARY,NG,WEB,192.168.124.69,False,NONE
TXN000000373,ACCT100001239,2024-02-03 07:16:07.239916,UPI,174.93,USD,RENT,IN,MOBILE,192.168.133.163,False,NONE
TXN000000374,ACCT100003757,2023-04-13 16:53:18.370757,UPI,20183.52,INR,INVESTMENT,IN,WEB,192.168.90.148,False,NONE
TXN000000375,ACCT100002491,2022-03-27 10:59:14.500336,NEFT,1558.01,INR,INVESTMENT,IN,MOBILE,192.168.102.190,False,NONE
TXN000000376,ACCT100011087,2023-09-08 00:32:18.785788,IMPS,545.9,USD,VENDOR_PAYMENT,IN,BRANCH,192.168.88.40,False,NONE
