ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,IS_TRUE_POS
ALT00000267,TXN000111867,ACCT100000109,R005_SIGNAL,91,2023-04-30 20:17:37.580347,1
ALT00000268,TXN000111868,ACCT100008229,R004_SIGNAL,76,2024-01-11 18:52:10.121022,1
ALT00000269,TXN000111869,ACCT100008626,R003_SIGNAL,87,2022-08-18 22:52:17.199207,1
ALT00000270,TXN000111870,ACCT100011424,R005_SIGNAL,85,2022-07-25 18:08:34.697206,1
ALT00000271,TXN000111871,ACCT100000920,R005_SIGNAL,81,2023-08-04 01:51:35.726215,1
ALT00000272,TXN000111872,ACCT100001563,R004_SIGNAL,82,2024-03-26 03:42:54.224237,1
ALT00000273,TXN000111873,ACCT100011214,R002_SIGNAL,66,2024-04-23 04:59:10.635394,1
ALT00000274,TXN000111874,ACCT100003395,R004_SIGNAL,84,2023-06-19 18:57:26.566932,1
ALT00000275,TXN000111875,ACCT100006376,R003_SIGNAL,77,2023-09-09 18:41:32.978140,1
ALT00000276,TXN000111876,ACCT100001601,R004_SIGNAL,89,2023-02-03 04:29:51.216613,1
ALT00000277,TXN000111877,ACCT100010390,R004_SIGNAL,65,2022-09-07 00:01:19.754184,1
ALT00000278,TXN000111878,ACCT100010825,R005_SIGNAL,91,2022-12-13 05:54:35.311561,1
ALT00000279,TXN000111879,ACCT100006226,R004_SIGNAL,80,2023-10-11 08:06:33.523487,1
ALT00000280,TXN000111880,ACCT100000086,R002_SIGNAL,78,2024-05-09 00:52:56.678215,1
ALT00000281,TXN000111881,ACCT100009089,R003_SIGNAL,98,2023-04-12 20:00:24.154727,1
ALT00000282,TXN000111882,ACCT100000203,R004_SIGNAL,70,2022-09-23 20:57:01.759474,1
ALT00000283,TXN000111883,ACCT100002275,R003_SIGNAL,90,2022-09-02 23:38:39.187043,1
ALT00000284,TXN000111884,ACCT100004912,R004_SIGNAL,88,2023-03-18 03:14:00.412265,1
ALT00000285,TXN000111885,ACCT100004992,R003_SIGNAL,86,2022-01-07 03:57:42.354427,1
ALT00000286,TXN000111886,ACCT100010667,R004_SIGNAL,86,2024-06-06 12:27:49.074828,1
ALT00000287,TXN000111887,ACCT100006525,R004_SIGNAL,81,2024-06-01 12:12:29.693771,1
ALT00000288,TXN000111888,ACCT100005981,R005_SIGNAL,74,2022-04-14 18:02:36.151630,1
ALT00000289,TXN000111889,ACCT100011606,R002_SIGNAL,77,2022-07-10 23:45:09.136955,1
ALT00000290,TXN000111890,ACCT100003966,R005_SIGNAL,87,2022-08-19 04:37:56.493600,1
ALT00000291,TXN000111891,ACCT100008301,R005_SIGNAL,90,2024-04-21 07:18:40.196149,1
ALT00000292,TXN000111892,ACCT100009730,R004_SIGNAL,86,2023-08-05 09:10:31.959570,1
ALT00000293,TXN000111893,ACCT100010569,R002_SIGNAL,65,2023-09-10 04:14:43.912228,1
ALT00000294,TXN000111894,ACCT100003638,R002_SIGNAL,80,2023-04-11 05:25:31.162222,1
ALT00000295,TXN000111895,ACCT100007587,R004_SIGNAL,66,2023-12-05 14:29:26.054011,1
ALT00000296,TXN000111896,ACCT100001407,R005_SIGNAL,71,2022-04-16 17:44:24.018486,1
ALT00000297,TXN000111897,ACCT100007913,R005_SIGNAL,90,2022-11-14 07:14:15.668310,1
ALT00000298,TXN000111898,ACCT100011646,R004_SIGNAL,74,2022-04-15 20:13:27.375968,1
ALT00000299,TXN000111899,ACCT100002624,R003_SIGNAL,78,2022-10-29 12:45:28.184452,1
ALT00000300,TXN000111900,ACCT100006482,R003_SIGNAL,99,2022-01-27 14:15:35.590399,1
ALT00000301,TXN000111901,ACCT100003372,R002_SIGNAL,72,2022-09-11 13:43:52.947801,1
ALT00000302,TXN000111902,ACCT100007497,R003_SIGNAL,99,2022-04-14 19:30:41.326192,1
ALT00000303,TXN000111903,ACCT100001872,R005_SIGNAL,73,2022-11-13 23:01:27.382502,1
ALT00000304,TXN000111904,ACCT100005132,R002_SIGNAL,81,2022-04-18 08:55:37.825660,1
ALT00000305,TXN000111905,ACCT100009418,R005_SIGNAL,81,2022-12-16 13:26:04.658939,1
ALT00000306,TXN000111906,ACCT100003066,R003_SIGNAL,99,2022-10-14 13:58:38.785961,1
ALT00000307,TXN000111907,ACCT100009201,R003_SIGNAL,82,2023-04-06 10:53:48.708209,1
ALT00000308,TXN000111908,ACCT100009264,R005_SIGNAL,93,2022-01-29 02:44:18.485443,1
ALT00000309,TXN000111909,ACCT100007493,R004_SIGNAL,65,2023-05-31 07:22:54.060123,1
ALT00000310,TXN000111910,ACCT100008899,R002_SIGNAL,71,2024-01-21 00:15:19.130612,1
ALT00000311,TXN000111911,ACCT100004878,R005_SIGNAL,90,2024-03-07 22:50:32.924392,1
ALT00000312,TXN000111912,ACCT100003439,R002_SIGNAL,68,2024-01-09 13:12:15.123517,1
ALT00000313,TXN000111913,ACCT100000973,R003_SIGNAL,98,2023-06-04 08:06:19.709339,1
ALT00000314,TXN000111914,ACCT100009384,R004_SIGNAL,70,2022-09-01 13:11:19.683974,1
ALT00000315,TXN000111915,ACCT100010747,R005_SIGNAL,82,2022-04-26 14:16:58.506860,1
ALT00000316,TXN000111916,ACCT100008020,R003_SIGNAL,76,2022-05-10 12:26:26.108016,1
ALT00000317,TXN000111917,ACCT100006601,R002_SIGNAL,61,2023-04-15 17:22:22.633412,1
ALT00000318,TXN000111918,ACCT100011976,R002_SIGNAL,68,2024-06-04 15:05:38.338553,1
ALT00000319,TXN000111919,ACCT100003471,R005_SIGNAL,78,2023-03-27 16:26:51.408072,1
ALT00000320,TXN000111920,ACCT100000753,R005_SIGNAL,70,2022-04-01 17:06:07.766121,1
ALT00000321,TXN000111921,ACCT100007010,R003_SIGNAL,96,2022-07-04 07:29:06.952822,1
ALT00000322,TXN000111922,ACCT100010725,R004_SIGNAL,72,2022-11-25 08:33:33.201352,1
ALT00000323,TXN000111923,ACCT100007033,R004_SIGNAL,71,2023-08-21 03:31:44.520159,1
ALT00000324,TXN000111924,ACCT100011141,R003_SIGNAL,75,2023-02-10 10:56:31.897999,1
ALT00000325,TXN000111925,ACCT100006277,R003_SIGNAL,98,2022-03-23 09:08:05.117450,1
ALT00000326,TXN000111926,ACCT100006271,R004_SIGNAL,69,2023-12-06 14:56:24.052334,1
ALT00000327,TXN000111927,ACCT100010650,R002_SIGNAL,68,2022-05-30 12:14:39.280642,1
ALT00000328,TXN000111928,ACCT100001647,R005_SIGNAL,84,2022-05-08 13:14:50.378688,1
ALT00000329,TXN000111929,ACCT100004060,R005_SIGNAL,71,2022-09-10 07:37:15.065192,1
ALT00000330,TXN000111930,ACCT100003367,R002_SIGNAL,76,2023-04-17 16:04:00.948572,1
ALT00000331,TXN000111931,ACCT100008109,R002_SIGNAL,74,2022-12-18 13:00:07.943872,1
ALT00000332,TXN000111932,ACCT100005186,R002_SIGNAL,76,2022-05-01 05:40:25.335623,1
ALT00000333,TXN000111933,ACCT100000274,R003_SIGNAL,97,2023-06-20 02:06:55.788438,1
ALT00000334,TXN000111934,ACCT100006807,R005_SIGNAL,70,2023-01-21 21:02:56.190458,1
ALT00000335,TXN000111935,ACCT100001295,R002_SIGNAL,74,2023-04-11 19:09:57.324705,1
ALT00000336,TXN000111936,ACCT100011448,R002_SIGNAL,68,2023-02-03 13:11:41.442928,1
ALT00000337,TXN000111937,ACCT100009976,R005_SIGNAL,86,2022-02-20 03:08:44.666968,1
ALT00000338,TXN000111938,ACCT100008134,R003_SIGNAL,98,2024-05-18 04:44:46.446593,1
ALT00000339,TXN000111939,ACCT100001935,R003_SIGNAL,91,2023-12-04 18:33:06.736555,1
ALT00000340,TXN000111940,ACCT100007458,R002_SIGNAL,70,2023-04-11 07:44:06.042370,1
ALT00000341,TXN000111941,ACCT100009403,R004_SIGNAL,77,2023-09-07 02:58:08.816504,1
ALT00000342,TXN000111942,ACCT100000754,R002_SIGNAL,65,2023-03-06 18:39:39.551500,1
ALT00000343,TXN000111943,ACCT100006820,R005_SIGNAL,82,2024-04-14 08:14:54.885681,1
ALT00000344,TXN000111944,ACCT100003657,R002_SIGNAL,77,2024-01-03 18:02:47.246807,1
ALT00000345,TXN000111945,ACCT100005363,R004_SIGNAL,68,2022-03-20 16:43:59.024935,1
ALT00000346,TXN000111946,ACCT100003975,R004_SIGNAL,87,2023-02-27 15:17:35.386267,1
ALT00000347,TXN000111947,ACCT100000392,R002_SIGNAL,80,2022-08-01 06:15:45.460877,1
ALT00000348,TXN000111948,ACCT100001704,R005_SIGNAL,82,2022-07-06 22:22:11.169173,1
ALT00000349,TXN000111949,ACCT100000720,R003_SIGNAL,96,2024-04-19 06:44:36.767696,1
ALT00000350,TXN000111950,ACCT100001566,R002_SIGNAL,60,2023-04-06 10:40:21.464587,1
ALT00000351,TXN000111951,ACCT100005162,R003_SIGNAL,86,2024-04-23 14:58:52.441513,1
ALT00000352,TXN000111952,ACCT100001224,R004_SIGNAL,77,2024-05-09 13:52:46.759303,1
ALT00000353,TXN000111953,ACCT100006661,R003_SIGNAL,93,2022-04-20 23:47:16.869625,1
ALT00000354,TXN000111954,ACCT100001482,R004_SIGNAL,74,2022-05-24 14:06:09.374978,1
ALT00000355,TXN000111955,ACCT100001495,R004_SIGNAL,88,2023-10-10 20:44:43.281981,1
ALT00000356,TXN000111956,ACCT100002849,R004_SIGNAL,88,2022-01-29 07:34:44.001105,1
ALT00000357,TXN000111957,ACCT100001990,R005_SIGNAL,86,2022-01-11 21:25:34.205434,1
ALT00000358,TXN000111958,ACCT100009541,R005_SIGNAL,92,2023-06-18 22:54:01.433363,1
ALT00000359,TXN000111959,ACCT100005433,R005_SIGNAL,85,2022-04-22 14:56:41.071219,1
ALT00000360,TXN000111960,ACCT100011194,R005_SIGNAL,93,2023-01-24 16:34:55.556105,1
ALT00000361,TXN000111961,ACCT100010109,R003_SIGNAL,86,2022-08-12 21:50:18.288305,1
ALT00000362,TXN000111962,ACCT100006276,R002_SIGNAL,74,2022-05-06 00:31:41.802872,1
ALT00000363,TXN000111963,ACCT100007860,R005_SIGNAL,70,2023-05-12 01:20:14.320063,1
ALT00000364,TXN000111964,ACCT100000428,R004_SIGNAL,75,2022-10-18 11:56:20.875522,1
ALT00000365,TXN000111965,ACCT100003814,R004_SIGNAL,84,2024-06-06 07:05:44.508989,1
ALT00000366,TXN000111966,ACCT100009433,R002_SIGNAL,72,2024-02-11 03:59:14.272547,1
ALT00000367,TXN000111967,ACCT100009693,R004_SIGNAL,79,2022-01-26 16:42:30.385853,1
ALT00000368,TXN000111968,ACCT100008883,R003_SIGNAL,97,2022-10-09 13:08:10.930251,1
ALT00000369,TXN000111969,ACCT100000012,R003_SIGNAL,86,2022-10-30 05:01:55.327823,1
ALT00000370,TXN000111970,ACCT100000360,R004_SIGNAL,78,2022-05-15 13:34:32.099205,1
ALT00000371,TXN000111971,ACCT100011544,R002_SIGNAL,80,2024-05-08 02:12:32.901355,1
ALT00000372,TXN000111972,ACCT100010474,R003_SIGNAL,91,2024-05-25 03:54:58.184864,1
ALT00000373,TXN000111973,ACCT100002087,R003_SIGNAL,75,2022-06-11 21:24:50.470911,1
ALT00000374,TXN000111974,ACCT100009870,R002_SIGNAL,67,2022-10-17 21:29:40.419273,1
ALT00000375,TXN000111975,ACCT100003900,R005_SIGNAL,77,2022-11-12 22:39:23.637867,1
ALT00000376,TXN000111976,ACCT100003436,R002_SIGNAL,78,2022-08-16 07:57:41.153723,1
ALT00000377,TXN000111977,ACCT100002726,R005_SIGNAL,80,2024-03-16 19:50:41.550890,1
ALT00000378,TXN000111978,ACCT100010666,R005_SIGNAL,75,2023-11-22 18:14:12.610948,1
ALT00000379,TXN000111979,ACCT100004279,R002_SIGNAL,64,2024-05-16 23:08:27.030032,1
ALT00000380,TXN000111980,ACCT100001526,R002_SIGNAL,80,2022-11-04 20:57:05.666389,1
ALT00000381,TXN000111981,ACCT100002574,R003_SIGNAL,81,2022-02-18 18:56:33.927113,1
ALT00000382,TXN000111982,ACCT100003892,R004_SIGNAL,81,2022-03-29 09:06:20.539939,1
ALT00000383,TXN000111983,ACCT100007006,R004_SIGNAL,71,2022-03-21 19:54:23.212395,1
ALT00000384,TXN000111984,ACCT100003391,R002_SIGNAL,72,2022-06-05 15:04:30.140972,1
ALT00000385,TXN000111985,ACCT100001494,R005_SIGNAL,73,2023-08-08 17:45:59.716293,1
ALT00000386,TXN000111986,ACCT100007620,R005_SIGNAL,88,2022-08-28 22:59:43.088848,1
ALT00000387,TXN000111987,ACCT100010947,R002_SIGNAL,67,2022-11-10 04:39:17.551594,1
ALT00000388,TXN000111988,ACCT100008774,R005_SIGNAL,80,2023-09-18 22:03:11.785502,1
ALT00000389,TXN000111989,ACCT100011704,R002_SIGNAL,70,2022-02-01 15:18:13.619280,1
ALT00000390,TXN000111990,ACCT100003472,R005_SIGNAL,82,2024-01-07 12:11:06.759336,1
ALT00000391,TXN000111991,ACCT100005239,R003_SIGNAL,81,2024-04-09 17:49:45.393728,1
ALT00000392,TXN000111992,ACCT100008515,R005_SIGNAL,73,2023-02-22 09:08:54.989033,1
ALT00000393,TXN000111993,ACCT100009633,R005_SIGNAL,88,2023-06-15 19:39:06.578975,1
ALT00000394,TXN000111994,ACCT100005634,R004_SIGNAL,71,2024-03-10 18:15:53.477232,1
ALT00000395,TXN000111995,ACCT100010130,R003_SIGNAL,78,2023-07-09 11:38:19.298285,1
ALT00000396,TXN000111996,ACCT100004401,R003_SIGNAL,83,2024-03-28 04:41:37.327326,1
ALT00000397,TXN000111997,ACCT100003735,R005_SIGNAL,90,2022-05-03 10:12:18.109634,1
ALT00000398,TXN000111998,ACCT100003080,R005_SIGNAL,84,2023-02-07 09:41:30.119876,1
ALT00000399,TXN000111999,ACCT100002605,R002_SIGNAL,82,2022-03-01 18:38:57.767522,1
ALT00000400,TXN000112000,ACCT100000945,R003_SIGNAL,88,2022-08-16 06:51:18.264939,1
ALT00000401,TXN000112001,ACCT100011161,R005_SIGNAL,77,2022-01-28 20:14:01.097664,1
ALT00000402,TXN000112002,ACCT100005641,R005_SIGNAL,76,2022-05-29 23:03:42.004146,1
ALT00000403,TXN000112003,ACCT100003512,R005_SIGNAL,93,2024-02-20 19:52:44.407744,1
ALT00000404,TXN000112004,ACCT100007768,R005_SIGNAL,90,2024-04-10 09:22:24.735277,1
ALT00000405,TXN000112005,ACCT100006944,R004_SIGNAL,80,2024-03-26 18:50:23.160891,1
ALT00000406,TXN000112006,ACCT100010218,R004_SIGNAL,70,2022-12-28 19:20:35.282222,1
ALT00000407,TXN000112007,ACCT100001046,R002_SIGNAL,75,2022-11-03 08:30:20.910971,1
ALT00000408,TXN000112008,ACCT100002457,R004_SIGNAL,69,2023-04-17 06:06:25.038409,1
ALT00000409,TXN000112009,ACCT100011818,R004_SIGNAL,75,2022-01-24 04:33:14.571993,1
ALT00000410,TXN000112010,ACCT100011602,R005_SIGNAL,84,2024-06-25 05:17:43.996781,1
ALT00000411,TXN000112011,ACCT100004919,R004_SIGNAL,81,2024-02-10 04:14:46.882190,1
ALT00000412,TXN000112012,ACCT100011882,R005_SIGNAL,78,2024-01-07 09:37:49.277751,1
ALT00000413,TXN000112013,ACCT100005032,R004_SIGNAL,71,2023-01-19 01:12:44.030854,1
ALT00000414,TXN000112014,ACCT100000880,R002_SIGNAL,60,2024-02-29 06:49:28.685848,1
ALT00000415,TXN000112015,ACCT100008681,R003_SIGNAL,87,2022-09-29 19:15:00.725274,1
ALT00000416,TXN000112016,ACCT100002347,R005_SIGNAL,90,2022-10-16 05:24:28.504913,1
ALT00000417,TXN000112017,ACCT100000078,R003_SIGNAL,99,2023-02-16 19:41:30.441917,1
ALT00000418,TXN000112018,ACCT100010068,R002_SIGNAL,74,2023-01-31 02:39:58.903224,1
ALT00000419,TXN000112019,ACCT100003268,R002_SIGNAL,75,2023-10-28 15:07:47.695646,1
ALT00000420,TXN000112020,ACCT100003708,R002_SIGNAL,60,2023-09-24 19:13:30.259681,1
ALT00000421,TXN000112021,ACCT100001070,R004_SIGNAL,84,2024-01-21 12:31:17.371205,1
ALT00000422,TXN000112022,ACCT100005886,R003_SIGNAL,85,2023-11-15 08:31:37.525971,1
ALT00000423,TXN000112023,ACCT100009662,R003_SIGNAL,90,2023-04-05 17:18:28.934820,1
ALT00000424,TXN000112024,ACCT100010210,R004_SIGNAL,70,2022-02-14 06:18:19.180883,1
ALT00000425,TXN000112025,ACCT100007280,R002_SIGNAL,67,2022-12-13 09:52:05.781538,1
ALT00000426,TXN000112026,ACCT100006896,R002_SIGNAL,70,2023-08-26 18:38:03.449931,1
ALT00000427,TXN000112027,ACCT100011777,R002_SIGNAL,74,2023-07-17 17:20:53.121565,1
ALT00000428,TXN000112028,ACCT100003305,R003_SIGNAL,96,2022-11-23 01:36:10.923649,1
ALT00000429,TXN000112029,ACCT100005417,R003_SIGNAL,99,2022-08-02 15:13:23.286728,1
ALT00000430,TXN000112030,ACCT100001230,R002_SIGNAL,65,2023-10-22 03:59:41.711526,1
ALT00000431,TXN000112031,ACCT100007607,R004_SIGNAL,87,2022-02-15 14:57:12.244515,1
ALT00000432,TXN000112032,ACCT100001899,R004_SIGNAL,75,2022-03-28 13:02:47.599108,1
ALT00000433,TXN000112033,ACCT100010188,R003_SIGNAL,78,2022-09-02 10:19:00.086004,1
ALT00000434,TXN000112034,ACCT100004454,R005_SIGNAL,84,2024-02-01 07:55:38.147126,1
ALT00000435,TXN000112035,ACCT100002612,R003_SIGNAL,93,2022-04-05 11:35:00.037909,1
ALT00000436,TXN000112036,ACCT100000473,R005_SIGNAL,84,2024-02-25 19:21:24.243101,1
ALT00000437,TXN000112037,ACCT100007221,R005_SIGNAL,75,2022-02-11 21:08:20.119564,1
ALT00000438,TXN000112038,ACCT100008571,R004_SIGNAL,74,2023-09-19 23:42:55.053624,1
ALT00000439,TXN000112039,ACCT100010042,R005_SIGNAL,71,2022-02-19 17:02:00.756016,1
ALT00000440,TXN000112040,ACCT100008056,R005_SIGNAL,71,2022-10-20 02:20:15.874177,1
ALT00000441,TXN000112041,ACCT100001292,R005_SIGNAL,85,2023-02-23 05:38:39.190471,1
ALT00000442,TXN000112042,ACCT100008149,R004_SIGNAL,81,2023-11-10 21:54:17.003761,1
ALT00000443,TXN000112043,ACCT100009900,R002_SIGNAL,72,2024-05-27 10:46:34.220618,1
ALT00000444,TXN000112044,ACCT100000890,R005_SIGNAL,78,2024-01-14 21:53:42.155979,1
ALT00000445,TXN000112045,ACCT100001869,R004_SIGNAL,76,2022-03-30 18:21:47.001877,1
ALT00000446,TXN000112046,ACCT100008553,R004_SIGNAL,86,2022-12-07 14:44:19.827982,1
ALT00000447,TXN000112047,ACCT100003210,R005_SIGNAL,88,2022-06-20 20:26:56.073203,1
ALT00000448,TXN000112048,ACCT100006791,R003_SIGNAL,89,2022-02-12 08:41:02.086015,1
ALT00000449,TXN000112049,ACCT100008261,R005_SIGNAL,72,2022-05-03 15:40:54.550241,1
ALT00000450,TXN000112050,ACCT100011335,R005_SIGNAL,84,2023-06-12 01:30:47.120530,1
ALT00000451,TXN000112051,ACCT100006303,R004_SIGNAL,88,2023-01-17 09:41:09.610471,1
ALT00000452,TXN000112052,ACCT100007420,R004_SIGNAL,83,2024-01-04 04:04:40.472053,1
ALT00000453,TXN000112053,ACCT100010365,R004_SIGNAL,71,2022-07-17 23:58:39.600040,1
ALT00000454,TXN000112054,ACCT100008256,R003_SIGNAL,79,2023-05-10 05:02:01.263861,1
ALT00000455,TXN000112055,ACCT100011047,R005_SIGNAL,82,2023-11-13 07:24:06.364460,1
ALT00000456,TXN000112056,ACCT100006241,R002_SIGNAL,75,2022-05-13 09:25:23.603302,1
ALT00000457,TXN000112057,ACCT100002400,R004_SIGNAL,78,2024-02-04 16:14:38.369279,1
ALT00000458,TXN000112058,ACCT100003676,R005_SIGNAL,77,2023-11-08 08:06:43.405647,1
ALT00000459,TXN000112059,ACCT100006350,R002_SIGNAL,65,2023-01-15 11:48:15.178914,1
ALT00000460,TXN000112060,ACCT100010168,R004_SIGNAL,72,2024-03-02 12:32:07.995286,1
ALT00000461,TXN000112061,ACCT100004820,R003_SIGNAL,82,2023-02-13 20:53:22.068308,1
ALT00000462,TXN000112062,ACCT100000666,R002_SIGNAL,73,2023-01-26 08:53:41.474607,1
ALT00000463,TXN000112063,ACCT100011628,R004_SIGNAL,73,2024-05-04 01:22:43.194341,1
ALT00000464,TXN000112064,ACCT100009383,R004_SIGNAL,75,2023-05-17 04:42:07.809830,1
ALT00000465,TXN000112065,ACCT100002612,R003_SIGNAL,93,2023-01-14 21:55:14.569667,1
ALT00000466,TXN000112066,ACCT100005912,R003_SIGNAL,91,2022-09-25 10:42:35.082610,1
ALT00000467,TXN000112067,ACCT100010960,R002_SIGNAL,62,2022-11-12 05:06:12.263577,1
ALT00000468,TXN000112068,ACCT100006249,R002_SIGNAL,80,2024-04-14 09:56:47.961781,1
ALT00000469,TXN000112069,ACCT100008336,R004_SIGNAL,84,2023-02-10 21:39:21.630629,1
ALT00000470,TXN000112070,ACCT100002743,R002_SIGNAL,75,2024-06-04 03:41:29.130843,1
ALT00000471,TXN000112071,ACCT100001703,R003_SIGNAL,93,2022-07-07 06:47:30.027684,1
ALT00000472,TXN000112072,ACCT100000621,R003_SIGNAL,88,2022-03-21 17:33:24.884760,1
ALT00000473,TXN000112073,ACCT100006358,R003_SIGNAL,97,2023-02-15 23:24:41.443559,1
ALT00000474,TXN000112074,ACCT100000097,R002_SIGNAL,62,2023-08-08 08:04:00.944669,1
ALT00000475,TXN000112075,ACCT100008239,R002_SIGNAL,70,2022-04-07 16:32:50.954802,1
ALT00000476,TXN000112076,ACCT100007766,R005_SIGNAL,85,2022-05-23 09:51:23.179729,1
ALT00000477,TXN000112077,ACCT100000183,R003_SIGNAL,97,2023-05-20 06:15:10.228601,1
ALT00000478,TXN000112078,ACCT100004993,R005_SIGNAL,71,2022-07-11 08:35:47.047397,1
ALT00000479,TXN000112079,ACCT100010108,R003_SIGNAL,95,2024-01-31 10:56:17.855532,1
ALT00000480,TXN000112080,ACCT100004763,R005_SIGNAL,73,2023-09-04 21:43:34.631961,1
ALT00000481,TXN000112081,ACCT100002101,R004_SIGNAL,86,2023-09-04 13:12:22.500774,1
ALT00000482,TXN000112082,ACCT100005380,R003_SIGNAL,89,2023-07-16 11:42:39.222694,1
ALT00000483,TXN000112083,ACCT100002763,R004_SIGNAL,75,2022-01-05 09:38:39.417289,1
ALT00000484,TXN000112084,ACCT100011135,R004_SIGNAL,81,2023-10-30 17:43:01.942712,1
ALT00000485,TXN000112085,ACCT100009039,R004_SIGNAL,67,2022-04-10 03:31:00.335837,1
ALT00000486,TXN000112086,ACCT100011919,R003_SIGNAL,83,2022-03-10 16:32:40.759189,1
ALT00000487,TXN000112087,ACCT100004270,R003_SIGNAL,82,2023-05-11 02:24:47.873325,1
ALT00000488,TXN000112088,ACCT100004768,R003_SIGNAL,95,2022-05-02 23:10:47.483546,1
ALT00000489,TXN000112089,ACCT100010061,R002_SIGNAL,65,2023-09-16 06:30:37.674576,1
ALT00000490,TXN000112090,ACCT100005879,R003_SIGNAL,85,2022-02-06 19:44:20.676462,1
ALT00000491,TXN000112091,ACCT100008486,R003_SIGNAL,82,2024-04-06 22:31:23.836855,1
ALT00000492,TXN000112092,ACCT100011531,R004_SIGNAL,67,2024-06-01 06:00:10.036378,1
ALT00000493,TXN000112093,ACCT100008466,R005_SIGNAL,83,2022-08-18 04:41:06.983522,1
ALT00000494,TXN000112094,ACCT100007899,R004_SIGNAL,70,2024-03-19 05:07:38.543009,1
ALT00000495,TXN000112095,ACCT100010543,R002_SIGNAL,66,2022-09-13 19:37:08.726022,1
ALT00000496,TXN000112096,ACCT100011801,R003_SIGNAL,77,2022-04-14 06:02:14.220740,1
ALT00000497,TXN000112097,ACCT100002096,R005_SIGNAL,88,2023-06-07 10:42:32.703142,1
ALT00000498,TXN000112098,ACCT100002950,R003_SIGNAL,79,2023-04-16 15:49:55.573826,1
ALT00000499,TXN000112099,ACCT100007360,R002_SIGNAL,77,2023-07-07 13:04:56.036108,1
ALT00000500,TXN000112100,ACCT100002980,R005_SIGNAL,77,2023-07-22 17:54:05.254430,1
ALT00000501,TXN000112101,ACCT100006197,R002_SIGNAL,66,2022-12-18 03:44:18.975364,1
ALT00000502,TXN000112102,ACCT100007797,R003_SIGNAL,93,2024-04-01 08:45:43.510603,1
ALT00000503,TXN000112103,ACCT100008836,R005_SIGNAL,73,2024-01-24 20:56:10.206416,1
ALT00000504,TXN000112104,ACCT100007029,R002_SIGNAL,69,2022-07-29 01:29:15.034098,1
ALT00000505,TXN000112105,ACCT100001374,R003_SIGNAL,81,2022-09-16 01:20:32.745652,1
ALT00000506,TXN000112106,ACCT100008562,R002_SIGNAL,60,2022-04-18 08:12:16.550798,1
ALT00000507,TXN000112107,ACCT100002536,R004_SIGNAL,83,2023-01-24 03:37:45.205069,1
ALT00000508,TXN000112108,ACCT100004515,R004_SIGNAL,66,2024-06-22 12:41:10.363447,1
ALT00000509,TXN000112109,ACCT100009092,R004_SIGNAL,75,2023-03-17 16:55:55.510978,1
ALT00000510,TXN000112110,ACCT100003765,R003_SIGNAL,84,2023-02-11 20:21:01.439303,1
ALT00000511,TXN000112111,ACCT100010061,R005_SIGNAL,89,2023-09-28 00:27:47.463666,1
ALT00000512,TXN000112112,ACCT100007728,R002_SIGNAL,69,2024-04-23 11:02:31.662284,1
ALT00000513,TXN000112113,ACCT100000619,R002_SIGNAL,76,2023-10-23 00:21:08.691808,1
ALT00000514,TXN000112114,ACCT100010491,R002_SIGNAL,71,2023-03-27 08:52:12.749686,1
ALT00000515,TXN000112115,ACCT100008365,R002_SIGNAL,60,2023-04-15 21:44:57.264976,1
ALT00000516,TXN000112116,ACCT100001423,R002_SIGNAL,68,2024-06-27 02:24:36.117497,1
ALT00000517,TXN000112117,ACCT100001478,R003_SIGNAL,80,2023-05-16 16:17:37.597701,1
ALT00000518,TXN000112118,ACCT100009935,R004_SIGNAL,85,2024-05-27 08:16:52.670940,1
ALT00000519,TXN000112119,ACCT100009153,R003_SIGNAL,97,2022-03-07 22:38:48.694545,1
ALT00000520,TXN000112120,ACCT100006179,R004_SIGNAL,71,2023-05-29 01:07:06.072927,1
ALT00000521,TXN000112121,ACCT100001905,R002_SIGNAL,83,2022-08-23 20:58:16.816841,1
ALT00000522,TXN000112122,ACCT100008777,R004_SIGNAL,68,2022-01-09 20:35:16.309119,1
ALT00000523,TXN000112123,ACCT100009086,R004_SIGNAL,69,2024-04-28 12:02:50.595961,1
ALT00000524,TXN000112124,ACCT100003848,R003_SIGNAL,76,2023-11-01 23:25:15.896889,1
ALT00000525,TXN000112125,ACCT100002556,R003_SIGNAL,98,2023-12-11 14:42:39.376842,1
ALT00000526,TXN000112126,ACCT100006082,R002_SIGNAL,63,2023-07-20 10:16:25.210998,1
ALT00000527,TXN000112127,ACCT100003639,R004_SIGNAL,74,2023-11-15 09:42:12.423740,1
ALT00000528,TXN000112128,ACCT100005690,R002_SIGNAL,61,2022-12-25 16:13:36.484481,1
ALT00000529,TXN000112129,ACCT100000194,R005_SIGNAL,92,2023-09-07 02:35:21.528837,1
ALT00000530,TXN000112130,ACCT100008988,R004_SIGNAL,73,2022-08-28 10:55:52.656577,1
ALT00000531,TXN000112131,ACCT100011481,R005_SIGNAL,73,2023-11-17 06:00:29.414074,1
ALT00000532,TXN000112132,ACCT100001637,R003_SIGNAL,85,2023-10-19 15:54:33.136734,1
ALT00000533,TXN000112133,ACCT100007750,R003_SIGNAL,80,2024-01-04 23:07:59.005543,1
