ACCOUNT_ID,customer_id,account_type,account_currency,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,customer_account_age_days,customer_kyc_age_days,customer_age_years,customer_address_change_count_12m,customer_phone_change_count_12m,account_txn_velocity_1h,account_txn_velocity_24h,account_pass_through_ratio_1d,account_pass_through_ratio_7d,account_pass_through_ratio_30d,account_incoming_txn_spike_score,account_outgoing_txn_spike_score,account_dormancy_days,account_dormant_reactivation_flag,account_unique_beneficiary_count_7d,account_unique_beneficiary_count_30d,upi_transaction_velocity_score,upi_transaction_entropy_score,upi_failed_transaction_ratio,upi_reversal_count_7d,upi_first_transaction_delay_minutes,upi_new_account_high_velocity_flag,upi_round_amount_transaction_ratio,upi_unique_counterparty_count_7d,upi_new_counterparty_ratio,upi_counterparty_growth_rate,upi_night_transaction_ratio,upi_ip_change_count_30d,upi_geo_location_variance,upi_device_change_count_30d,upi_pass_through_ratio_24h,upi_pass_through_ratio_7d,upi_burst_transaction_flag,upi_new_device_transfer_flag,atm_cash_withdrawal_count_24h,atm_cash_withdrawal_count_7d,atm_cash_withdrawal_amount_24h,atm_cash_withdrawal_amount_7d,atm_cash_deposit_count_24h,atm_cash_deposit_count_7d,atm_cash_deposit_amount_24h,atm_cash_deposit_amount_7d,atm_round_amount_deposit_ratio,atm_deposit_to_withdrawal_ratio,atm_night_withdrawal_ratio,atm_pin_retry_count_24h,atm_failed_transaction_count_7d,atm_terminal_usage_count_24h,atm_terminal_usage_count_7d,atm_geo_distance_variance,atm_multi_city_withdrawal_flag,atm_withdrawal_velocity_score,atm_rapid_withdrawal_flag,atm_new_account_cash_activity_flag,branch_cash_deposit_count_7d,branch_cash_deposit_count_30d,branch_cash_deposit_amount_7d,branch_cash_deposit_amount_30d,branch_structured_cash_deposit_flag,branch_multiple_same_day_deposits_flag,branch_deposit_round_amount_ratio,branch_cash_deposit_frequency_score,branch_deposit_spike_flag,branch_deposit_to_transfer_delay_minutes,branch_deposit_to_upi_transfer_ratio,branch_deposit_to_imps_transfer_ratio,branch_deposit_to_neft_transfer_ratio,branch_deposit_to_rtgs_transfer_ratio,branch_cash_pass_through_ratio,branch_deposit_count_new_account_7d,branch_deposit_amount_new_account_7d,mule_flag,mule_event_date,target_source_type,target_reason_summary,event_strength_score,mule_typology,typology_confidence,typology_reason_summary
ACC00000032,CUST0002935,SAVINGS,INR,ACTIVE,133565.0,141539.21,129808.34,1658,1657.0,1635.0,28.23,0.0,0.0,0.0,1.0,0.0,0.0,1.5604049,0.0,0.0,0.0,0.0,2.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,1881284.0,0.0,0.2307692307692307,1.0,0.0625,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000033,CUST0005358,SALARY,INR,ACTIVE,119805.9,104980.56,95054.76,1092,1091.0,458.0,63.23,0.0,0.0,0.0,0.0,0.0,0.0,0.8888647482337781,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.032258064516129,0.0,1085081.0,0.0,0.2580645161290322,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000034,CUST0002399,CURRENT,INR,ACTIVE,56523.67,60708.01,52319.73,2812,2811.0,3193.0,21.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0,0.0,0.0,2.0,-0.1638873139879005,0.0,0.0333333333333333,0.0,3537265.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000035,CUST0001204,SAVINGS,INR,ACTIVE,14884.32,13800.7,10627.96,789,788.0,379.0,31.04,0.0,0.0,0.0,0.0,0.0,0.0,0.2142538720241952,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,623936.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000036,CUST0007913,CURRENT,EUR,ACTIVE,238579.17,260238.75,187489.71,1241,1240.0,504.0,60.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264734.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000037,CUST0005045,CURRENT,INR,ACTIVE,3416.45,3014.01,2931.74,1541,1540.0,1304.0,31.48,0.0,0.0,0.0,0.0,0.0,0.0,1.7500162,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1701279.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000038,CUST0003976,CURRENT,INR,ACTIVE,4087.67,4210.89,4000.84,958,957.0,668.0,23.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,859074.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000039,CUST0007978,WALLET,INR,ACTIVE,967.12,637.29,517.79,309,308.0,203.0,48.28,1.0,1.0,0.0,0.0,0.0,0.0,0.635335338775885,0.0,0.0,15.0,0.0,0.0,91.0,0.0,0.0,0.02734375,0.0,0.0,1.0,0.484375,0.0,0.0,0.0,0.30078125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-05-17,behavior_rule,high_rapid_outflow|many_unique_counterparties|frequent_round_amounts|high_cash_withdrawals|low_balance_retention|external_signal_linked,1.0,layering_mule,0.68,many_unique_counterparties|network_dense
ACC00000040,CUST0003398,SAVINGS,INR,ACTIVE,32243.03,21592.81,23415.23,500,499.0,2014.0,32.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0289389067524115,0.0,305933.32183928334,0.0,0.4823151125401929,0.0,0.0,0.0,0.2733118971061093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-06-15,linked_to_confirmed_mule,high_rapid_outflow|many_unique_counterparties|frequent_round_amounts|high_cash_withdrawals|low_balance_retention,1.0,layering_mule,0.68,many_unique_counterparties|network_dense
ACC00000041,CUST0000443,NRO,INR,ACTIVE,809.56,824.45,345.59,221,220.0,367.0,23.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,50128.31689446667,0.0,0.4801587301587302,0.0,0.0,0.0,0.2301587301587301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-08-19,behavior_rule,high_rapid_outflow|many_unique_counterparties|frequent_round_amounts|high_cash_withdrawals|low_balance_retention|external_signal_linked,1.0,layering_mule,0.68,many_unique_counterparties|network_dense
ACC00000042,CUST0005210,SALARY,INR,ACTIVE,17678.52,17793.4,15153.9,3097,3096.0,2252.0,40.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0303030303030303,0.0,3967702.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000043,CUST0007908,SAVINGS,INR,FROZEN,3903.81,3394.3,3841.47,1610,1609.0,1335.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3477291636320305,0.0,0.0,2.0,0.0,2.0,4.0,0.1320892321120952,0.9999999999971146,0.027027027027027,0.0,1801838.0,0.0,0.2162162162162162,2.0,0.0869565217391304,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000044,CUST0006414,SALARY,INR,ACTIVE,68536.07,60494.25,64215.6,3052,3051.0,2785.0,60.96,0.0,0.0,0.0,0.0,0.0,0.0,55.36006595760139,2.5,0.0,-1.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0967741935483871,0.0,3936297.0,0.0,0.2258064516129032,1.0,0.0526315789473684,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000045,CUST0000127,CURRENT,INR,ACTIVE,69134.66,73412.46,68134.1,1437,1436.0,122.0,60.47,1.0,2.0,0.0,0.0,0.0,0.0,1.295797961788403,0.0,0.0,2.0,0.0,1.0,3.0,-0.1638873139879005,-1.4428232973175177e-12,0.0512820512820512,0.0,1560408.0,0.0,0.1794871794871795,1.0,0.0434782608695652,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-0.2489765297862206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000046,CUST0003102,SAVINGS,INR,RESTRICTED,56777.21,55438.98,39972.34,3220,3219.0,5322.0,28.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,4118784.0,0.0,0.2580645161290322,1.0,0.0526315789473684,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000047,CUST0002769,NRE,INR,ACTIVE,10352.0,9167.02,9818.71,1047,1046.0,64.0,30.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0625,0.0,998745.0,0.0,0.21875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000048,CUST0003433,SAVINGS,INR,ACTIVE,9432.83,10305.18,8590.5,1075,1074.0,4032.0,55.77,0.0,0.0,0.0,0.0,0.0,0.0,3.936256475682659,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.03125,0.0,1026067.0,0.0,0.34375,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000049,CUST0002737,SALARY,INR,ACTIVE,4666.91,4255.07,3358.97,2486,2485.0,65.0,36.21,1.0,1.0,0.0,0.0,0.0,1253.683,1.2214426546964896,0.0,0.0,1.0,0.0,3.0,5.0,0.2800775051620931,0.9999999999971146,0.0454545454545454,0.0,3063906.0,0.0,0.2954545454545454,2.0,0.0769230769230769,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000050,CUST0002328,CURRENT,INR,ACTIVE,24358.76,20811.18,17533.7,3649,3648.0,94.0,66.73,1.0,1.0,0.0,0.0,0.0,0.0,0.1490645,0.0,0.0,3.0,0.0,1.0,1.0,-0.1638873139879005,-1.4428232973175177e-12,0.048780487804878,0.0,4767452.0,0.0,0.3902439024390244,1.0,0.0416666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000051,CUST0005161,NRE,INR,ACTIVE,6024.03,6431.8,4223.41,2017,2016.0,1090.0,27.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0161110560685483,0.0,0.0,6.0,0.0,0.0,3.0,-0.1638873139879005,0.0,0.0625,0.0,2396763.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000052,CUST0004668,SAVINGS,INR,ACTIVE,5362.04,5844.66,5226.93,738,737.0,4826.0,66.8,0.0,0.0,0.0,1.0,0.0,0.0,3088.91373345367,0.0,0.0,0.0,0.0,0.0,1.0,-0.1638873139879005,0.0,0.0238095238095238,0.0,541038.0,0.0,0.238095238095238,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000053,CUST0002277,CURRENT,INR,ACTIVE,13247.59,14306.68,11419.94,776,775.0,323.0,45.29,1.0,1.0,0.0,0.0,0.0,0.0,132.03692960091578,0.0,0.0,5.0,0.0,1.0,3.0,-0.1638873139879005,-1.4428232973175177e-12,0.0,0.0,598700.0,0.0,0.282051282051282,1.0,0.0416666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000054,CUST0006383,SAVINGS,INR,ACTIVE,12246.71,12255.02,12151.4,912,911.0,591.0,55.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,-0.1638873139879005,-1.4428232973175177e-12,0.0344827586206896,0.0,817460.0,0.0,0.2413793103448276,2.0,0.05,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000055,CUST0000256,CURRENT,INR,FROZEN,11549.83,11097.38,8091.36,2274,2273.0,535.0,28.13,0.0,0.0,0.0,0.0,0.0,350.5879214387563,12.580820399034591,0.0,0.0,1.0,0.0,1.0,4.0,-0.1638873139879005,-1.4428232973175177e-12,0.0588235294117647,0.0,2766651.0,0.0,0.3529411764705882,1.0,0.0555555555555555,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000056,CUST0001792,SAVINGS,INR,ACTIVE,38550.85,42029.31,29816.08,567,566.0,1972.0,26.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0622887958942202,0.0,0.0,0.0,0.0,1.0,3.0,-0.1638873139879005,0.0,0.0,0.0,311512.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000057,CUST0007120,SAVINGS,INR,FROZEN,24218.14,23934.93,22868.64,1474,1473.0,3359.0,21.7,0.0,0.0,0.0,1.0,0.0,0.0,0.1379538279400158,0.0,0.0,0.0,0.0,0.0,1.0,-0.1638873139879005,0.0,0.04,0.0,1626154.0,0.0,0.24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000058,CUST0000058,CURRENT,INR,ACTIVE,15587.32,12853.25,14017.92,1668,1667.0,1721.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.990219601000914,0.0,0.0,3.0,0.0,0.0,2.0,-0.1638873139879005,0.0,0.032258064516129,0.0,1898300.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000059,CUST0006603,CURRENT,INR,ACTIVE,27436.12,25643.98,23128.5,3375,3374.0,3155.0,27.35,0.0,0.0,0.0,0.0,0.0,0.0,2.753122515879445,0.0,0.0,5.0,0.0,1.0,2.0,-0.0158990409379026,-1.4428232973175177e-12,0.0,0.0,4339473.0,0.0,0.3809523809523809,1.0,0.0476190476190476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000060,CUST0001268,OD,INR,ACTIVE,6702.04,5996.07,6034.82,1899,1898.0,5032.0,60.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215158.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000061,CUST0004304,SAVINGS,INR,ACTIVE,24992.58,25517.05,21832.7,3359,3358.0,289.0,20.68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.027027027027027,0.0,4329465.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000062,CUST0006243,SAVINGS,INR,RESTRICTED,26389.54,25419.2,18640.41,434,433.0,678.0,35.58,0.0,0.0,0.0,0.0,0.0,0.759216912708842,0.3086850540495066,0.0,0.0,4.0,0.0,1.0,3.0,-0.1638873139879005,0.0,0.0714285714285714,0.0,144380.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000063,CUST0007811,NRO,INR,ACTIVE,3627.66,3907.89,3487.85,3072,3071.0,3345.0,56.18,0.0,0.0,0.0,0.0,0.0,0.0,15.480512172246462,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3923488.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000064,CUST0006122,CURRENT,INR,ACTIVE,72753.52,58208.08,70379.06,2497,2496.0,477.0,46.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0384615384615384,0.0,3078022.0,0.0,0.3461538461538461,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
ACC00000065,CUST0000438,SAVINGS,INR,ACTIVE,7648.61,7129.86,6922.19,3591,3590.0,3380.0,62.75,0.0,0.0,0.0,0.0,0.0,25.64858868640753,25.64858868640753,0.0,0.0,1.0,0.0,2.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0357142857142857,0.0,4689762.0,0.0,0.1428571428571428,1.0,0.0555555555555555,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.2489765297862206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,
