ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,IS_STR,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,PEP_STATUS,INCOME_BRACKET,KYC_RISK,ONBOARDING_CHANNEL,total_txn_volume,txn_count,avg_txn_size,unique_channels
ALT0000118,TXN00487387,ACCT100028207,ML_PATTERN_DETECTED,65,2023-03-15 07:25:11.114413,0,CUST0063531,CURRENT,ACTIVE,3958.46,False,100k-250k,MEDIUM,WEB,359119.43,3,119706.47666666667,3
ALT0000119,TXN00491733,ACCT100005203,ML_PATTERN_DETECTED,89,2024-06-16 02:04:41.859612,1,CUST0046076,SALARY,ACTIVE,260074.56,False,100k-250k,LOW,MOBILE_APP,16367.77,4,4091.9425,3
ALT0000120,TXN00486146,ACCT100049527,ML_PATTERN_DETECTED,94,2023-04-13 06:55:32.861984,1,CUST0073544,SALARY,ACTIVE,23407.21,True,50k-100k,LOW,WEB,15462.6,6,2577.1,4
ALT0000121,TXN00482866,ACCT100056693,ML_PATTERN_DETECTED,54,2024-09-21 08:42:30.824126,0,CUST0055304,NRE,DORMANT,6156.19,False,0-50k,MEDIUM,THIRD_PARTY,338964.39,8,42370.54875,3
ALT0000122,TXN00497032,ACCT100034161,ML_PATTERN_DETECTED,61,2023-01-02 15:15:13.121484,0,CUST0016183, CURRENT ,ACTIVE,101966.72,False,100k-250k,LOW,THIRD_PARTY,507845.09,5,101569.01800000001,3
ALT0000123,TXN00482933,ACCT100099797,ML_PATTERN_DETECTED,71,2023-08-11 17:02:28.444671,0,CUST0001944,NRE,ACTIVE,103491.49,False,50k-100k,LOW,BRANCH,29694.59,7,4242.084285714286,4
ALT0000124,TXN00491481,ACCT100090043,ML_PATTERN_DETECTED,63,2023-08-08 15:21:27.726341,0,CUST0036298,CURRENT,ACTIVE,4146.58,False,0-50k,LOW,BRANCH,84945.75,6,14157.625,4
ALT0000125,TXN00487733,ACCT100039709,ML_PATTERN_DETECTED,53,2024-11-01 02:49:51.265373,0,CUST0029054,NRE,ACTIVE,12787.22,False,,HIGH,MOBILE_APP,640284.0700000001,6,106714.01166666667,2
ALT0000126,TXN00499784,ACCT100079378,ML_PATTERN_DETECTED,94,2024-03-27 13:50:28.003862,1,CUST0035524,NRO,DORMANT,25116.15,False,100k-250k,LOW,WEB,324825.52999999997,8,40603.191249999996,4
ALT0000127,TXN00475271,ACCT100021374,ML_PATTERN_DETECTED,59,2024-03-29 20:28:25.754071,0,CUST0006095,CURRENT,ACTIVE,2374.66,False,100k-250k,MEDIUM,WEB,240120.91,8,30015.11375,3
ALT0000128,TXN00484677,ACCT100004195,ML_PATTERN_DETECTED,97,2023-05-31 01:42:20.530792,1,CUST0066252,SALARY,ACTIVE,4934.7,False,250k+,MEDIUM,MOBILE_APP,86682.97,4,21670.7425,2
ALT0000129,TXN00483634,ACCT100021596,ML_PATTERN_DETECTED,62,2024-07-21 02:24:19.280271,0,CUST0019831, NRO ,ACTIVE,226774.89,False,250k+,HIGH,BRANCH,1057657.62,11,96150.69272727273,4
ALT0000130,TXN00491106,ACCT100068892,ML_PATTERN_DETECTED,52,2023-06-09 10:23:23.406453,0,CUST0070731,SALARY,ACTIVE,67157.03,False,250k+,MEDIUM,THIRD_PARTY,74168.52,5,14833.704000000002,3
ALT0000131,TXN00481576,ACCT100017171,ML_PATTERN_DETECTED,59,2023-09-08 05:57:03.135584,0,CUST0027192,NRE,ACTIVE,72957.68,False,50k-100k,HIGH,BRANCH,145685.76,9,16187.306666666667,4
ALT0000132,TXN00479364,ACCT100098215,ML_PATTERN_DETECTED,69,2023-03-12 12:25:37.377183,0,CUST0014200,NRE,ACTIVE,40376.73,False,250k+,LOW,THIRD_PARTY,235667.30000000002,8,29458.412500000002,4
ALT0000133,TXN00492350,ACCT100047762,ML_PATTERN_DETECTED,85,2024-07-07 09:45:35.937000,0,CUST0004137,SALARY,ACTIVE,575898.24,False,0-50k,LOW,THIRD_PARTY,235299.47999999998,6,39216.579999999994,3
ALT0000134,TXN00499540,ACCT100063971,ML_PATTERN_DETECTED,97,2023-08-04 05:44:34.410478,0,CUST0017979,NRO,ACTIVE,29644.49,False,250k+,LOW,BRANCH,31042.22,6,5173.703333333334,3
ALT0000135,TXN00486157,ACCT100024122,ML_PATTERN_DETECTED,73,2023-12-19 22:14:45.925696,0,CUST0009278,SALARY,ACTIVE,120162.07,False,100k-250k,LOW,WEB,36545.98,7,5220.854285714287,2
ALT0000136,TXN00484971,ACCT100075826,ML_PATTERN_DETECTED,68,2024-05-02 05:12:35.831985,0,CUST0014250,SALARY,ACTIVE,58327.04,False,0-50k,LOW,WEB,61153.96,11,5559.450909090909,4
ALT0000137,TXN00477397,ACCT100067773,ML_PATTERN_DETECTED,57,2024-04-11 13:32:05.108215,0,CUST0015693,CURRENT,ACTIVE,6546.84,False,0-50k,LOW,BRANCH,16768.920000000002,4,4192.2300000000005,2
ALT0000138,TXN00487259,ACCT100050094,ML_PATTERN_DETECTED,63,2023-12-28 06:23:54.286271,0,CUST0015589,SAVINGS,ACTIVE,10287.06,False,50k-100k,HIGH,WEB,679490.88,9,75498.98666666666,4
ALT0000139,TXN00477032,ACCT100040590,ML_PATTERN_DETECTED,60,2023-01-01 08:33:42.528787,0,CUST0019292,savings,BLOCKED,18977.56,False,100k-250k,LOW,BRANCH,24515.25,6,4085.875,4
ALT0000140,TXN00479149,ACCT100076761,ML_PATTERN_DETECTED,69,2023-01-02 02:25:46.157912,0,CUST0027219,NRO,ACTIVE,29266.43,False,,LOW,MOBILE_APP,223132.64,6,37188.77333333334,3
ALT0000141,TXN00486712,ACCT100095920,ML_PATTERN_DETECTED,72,2024-02-17 14:29:41.429955,0,CUST0049427,NRO,DORMANT,423992.64,False,0-50k,LOW,BRANCH,451174.25,4,112793.5625,3
ALT0000142,TXN00482997,ACCT100091675,ML_PATTERN_DETECTED,94,2024-12-19 07:59:32.780713,1,CUST0071587,CURRENT,ACTIVE,1599.44,False,,HIGH,BRANCH,138360.44999999998,5,27672.089999999997,3
ALT0000143,TXN00487991,ACCT100012921,ML_PATTERN_DETECTED,57,2023-08-02 17:19:59.616696,0,CUST0037647,NRE,ACTIVE,9813.46,False,0-50k,LOW,WEB,380932.23,6,63488.704999999994,3
ALT0000144,TXN00494888,ACCT100093632,ML_PATTERN_DETECTED,80,2024-02-19 16:58:12.227276,0,CUST0000938,SAVINGS,ACTIVE,38145.69,False,50k-100k,MEDIUM,WEB,515688.55000000005,4,128922.13750000001,3
ALT0000145,TXN00489540,ACCT100040233,ML_PATTERN_DETECTED,61,2023-01-04 21:32:22.909802,0,CUST0070403,NRO,DORMANT,33107.1,False,250k+,LOW,THIRD_PARTY,536130.54,7,76590.07714285715,4
ALT0000146,TXN00481813,ACCT100094567,ML_PATTERN_DETECTED,68,2023-05-27 19:25:11.397547,0,CUST0036631,SALARY,BLOCKED,254351.29,False,100k-250k,LOW,MOBILE_APP,347427.11,4,86856.7775,2
ALT0000147,TXN00494028,ACCT100017436,ML_PATTERN_DETECTED,85,2024-05-31 21:08:19.156983,0,CUST0063200,SAVINGS,ACTIVE,2195.31,False,50k-100k,LOW,WEB,488941.94,3,162980.64666666667,2
ALT0000148,TXN00483711,ACCT100067081,ML_PATTERN_DETECTED,68,2024-01-05 09:18:27.012469,0,CUST0052013,NRO,ACTIVE,7570.78,False,,MEDIUM,BRANCH,175816.41,10,17581.641,4
ALT0000149,TXN00484314,ACCT100009594,ML_PATTERN_DETECTED,57,2023-04-08 18:02:10.670938,0,CUST0065425,SALARY,ACTIVE,3872.48,False,250k+,LOW,MOBILE_APP,288833.12,6,48138.85333333333,4
ALT0000150,TXN00482487,ACCT100044887,ML_PATTERN_DETECTED,78,2024-10-19 03:30:37.546673,0,CUST0068878,CURRENT,ACTIVE,10112.86,False,250k+,MEDIUM,MOBILE_APP,45292.44,7,6470.348571428572,4
ALT0000151,TXN00478992,ACCT100071006,ML_PATTERN_DETECTED,52,2023-02-14 09:40:44.705892,0,CUST0026321,NRE,ACTIVE,8314.71,False,100k-250k,MEDIUM,WEB,100308.82,10,10030.882000000001,4
ALT0000152,TXN00484331,ACCT100071915,ML_PATTERN_DETECTED,54,2024-09-26 00:46:57.240312,0,CUST0056384,CURRENT,DORMANT,10178.12,False,250k+,LOW,THIRD_PARTY,31763.86,5,6352.772,4
ALT0000153,TXN00494336,ACCT100082140,ML_PATTERN_DETECTED,75,2024-11-26 03:44:11.959226,0,CUST0038102,CURRENT,ACTIVE,16608.66,False,100k-250k,LOW,BRANCH,397137.54000000004,3,132379.18000000002,2
ALT0000154,TXN00484513,ACCT100010815,ML_PATTERN_DETECTED,68,2023-02-19 22:47:49.001450,0,CUST0056662,NRO,ACTIVE,8367.59,False,,LOW,BRANCH,17893.28,8,2236.66,3
ALT0000155,TXN00495232,ACCT100095662,ML_PATTERN_DETECTED,87,2024-10-01 08:57:37.772442,0,CUST0024311,Current,ACTIVE,22424.92,False,0-50k,LOW,THIRD_PARTY,493600.36,8,61700.045,4
ALT0000156,TXN00489059,ACCT100016014,ML_PATTERN_DETECTED,75,2023-07-24 23:58:28.320280,0,CUST0072421,CURRENT,ACTIVE,23076.25,False,100k-250k,LOW,MOBILE_APP,85126.59,8,10640.82375,3
ALT0000157,TXN00480619,ACCT100071928,ML_PATTERN_DETECTED,65,2024-11-11 09:18:04.444913,0,CUST0023587,SAVINGS,DORMANT,727.44,False,0-50k,LOW,WEB,542903.55,6,90483.925,3
ALT0000158,TXN00496550,ACCT100013107,ML_PATTERN_DETECTED,78,2024-09-23 04:24:21.348885,0,CUST0026344,SALARY,ACTIVE,22231.49,False,100k-250k,MEDIUM,BRANCH,263922.24,10,26392.224,4
ALT0000159,TXN00495702,ACCT100061854,ML_PATTERN_DETECTED,54,2023-10-06 23:52:01.126627,0,CUST0050785,SALARY,ACTIVE,10975.16,False,0-50k,HIGH,THIRD_PARTY,437340.70999999996,6,72890.11833333333,4
ALT0000160,TXN00479320,ACCT100078881,ML_PATTERN_DETECTED,77,2024-07-30 13:47:56.538832,0,CUST0071295,NRE,ACTIVE,21578.23,False,100k-250k,MEDIUM,WEB,137143.12,7,19591.874285714286,3
ALT0000161,TXN00475588,ACCT100014815,ML_PATTERN_DETECTED,89,2024-06-27 13:54:34.066337,1,CUST0023724,NRO,ACTIVE,153850.8,False,250k+,LOW,BRANCH,47201.84,5,9440.367999999999,3
ALT0000162,TXN00493806,ACCT100079209,ML_PATTERN_DETECTED,53,2023-11-11 00:10:21.928065,0,CUST0073253,SAVINGS,ACTIVE,25345.82,False,50k-100k,LOW,MOBILE_APP,470253.38,7,67179.05428571429,4
ALT0000163,TXN00496870,ACCT100032142,ML_PATTERN_DETECTED,68,2024-07-15 15:52:06.764868,0,CUST0064180,SAVINGS,DORMANT,58138.38,False,50k-100k,LOW,BRANCH,128925.5,4,32231.375,3
ALT0000164,TXN00490610,ACCT100005488,ML_PATTERN_DETECTED,71,2024-02-28 17:23:38.243980,0,CUST0036556,NRE,ACTIVE,2760.49,False,50k-100k,LOW,WEB,261318.84,5,52263.768,3
ALT0000165,TXN00490461,ACCT100077796,ML_PATTERN_DETECTED,95,2024-12-12 11:45:54.526502,1,CUST0001025,SAVINGS,ACTIVE,16631.68,False,50k-100k,MEDIUM,BRANCH,274543.03,8,34317.87875,3
ALT0000166,TXN00484057,ACCT100040562,ML_PATTERN_DETECTED,68,2023-05-04 06:01:21.764693,0,CUST0069000,NRE,ACTIVE,59681.65,False,100k-250k,LOW,BRANCH,15043.48,3,5014.493333333333,2
ALT0000167,TXN00484120,ACCT100009908,ML_PATTERN_DETECTED,77,2023-07-08 22:44:37.520130,0,CUST0070598,SAVINGS,ACTIVE,53589.73,False,0-50k,HIGH,WEB,400473.66,10,40047.365999999995,3
ALT0000168,TXN00477383,ACCT100035714,ML_PATTERN_DETECTED,63,2023-05-07 14:41:25.096868,0,CUST0004913,Nro,ACTIVE,16519.64,False,50k-100k,LOW,MOBILE_APP,461249.78,9,51249.97555555556,3
ALT0000169,TXN00487034,ACCT100015247,ML_PATTERN_DETECTED,57,2024-11-03 09:57:51.610532,0,CUST0003036,NRE,ACTIVE,14422.46,False,250k+,MEDIUM,WEB,26328.65,6,4388.108333333334,3
ALT0000170,TXN00493541,ACCT100042252,ML_PATTERN_DETECTED,95,2024-05-06 13:51:18.213407,0,CUST0014362,SALARY,DORMANT,176025.87,False,100k-250k,LOW,BRANCH,195088.09000000003,6,32514.68166666667,3
ALT0000171,TXN00495473,ACCT100044442,ML_PATTERN_DETECTED,77,2023-03-24 16:48:55.460033,0,CUST0032429,Salary,ACTIVE,36157.16,False,250k+,MEDIUM,BRANCH,453594.9,6,75599.15000000001,3
ALT0000172,TXN00496335,ACCT100013561,ML_PATTERN_DETECTED,64,2024-12-11 18:48:07.396996,0,CUST0019653,NRO,ACTIVE,305799.72,False,50k-100k,LOW,BRANCH,24836.21,6,4139.368333333333,3
ALT0000173,TXN00483816,ACCT100047794,ML_PATTERN_DETECTED,82,2024-11-05 02:23:30.559139,0,CUST0003974,SALARY,ACTIVE,85093.05,False,0-50k,MEDIUM,BRANCH,421603.51,5,84320.702,3
ALT0000174,TXN00477218,ACCT100019767,ML_PATTERN_DETECTED,83,2023-06-20 17:43:29.944828,0,CUST0016656,CURRENT,ACTIVE,2004.39,False,0-50k,HIGH,WEB,838341.5,5,167668.3,4
ALT0000175,TXN00475814,ACCT100022140,ML_PATTERN_DETECTED,91,2024-08-18 08:30:02.244630,0,CUST0016580,SAVINGS,ACTIVE,83665.86,False,100k-250k,MEDIUM,WEB,821459.4,6,136909.9,3
ALT0000176,TXN00484805,ACCT100031860,ML_PATTERN_DETECTED,82,2024-08-28 10:57:41.405160,0,CUST0072308,SAVINGS,ACTIVE,9431.61,False,250k+,LOW,THIRD_PARTY,278520.12,6,46420.02,3
ALT0000177,TXN00489532,ACCT100014064,ML_PATTERN_DETECTED,74,2024-03-20 17:48:34.298453,0,CUST0063540,SAVINGS,ACTIVE,10172.71,False,100k-250k,MEDIUM,WEB,809656.01,9,89961.77888888889,4
ALT0000178,TXN00479452,ACCT100052275,ML_PATTERN_DETECTED,70,2024-06-11 16:30:07.555598,0,CUST0000142,SALARY,DORMANT,20056.97,False,,LOW,THIRD_PARTY,369903.2,7,52843.31428571429,3
ALT0000179,TXN00478025,ACCT100026474,ML_PATTERN_DETECTED,89,2024-06-05 18:01:24.639429,0,CUST0030655,NRE,ACTIVE,10234.36,False,0-50k,LOW,WEB,364337.26,6,60722.87666666667,3
ALT0000180,TXN00479467,ACCT100039170,ML_PATTERN_DETECTED,79,2023-06-03 09:15:34.260525,0,CUST0039723,CURRENT,ACTIVE,34559.92,False,0-50k,HIGH,BRANCH,31258.68,6,5209.78,3
ALT0000181,TXN00498906,ACCT100075770,ML_PATTERN_DETECTED,88,2024-04-08 17:06:22.732627,1,CUST0027369,SALARY,ACTIVE,32810.99,False,,LOW,THIRD_PARTY,228058.81,10,22805.881,4
ALT0000182,TXN00492751,ACCT100019885,ML_PATTERN_DETECTED,93,2023-01-20 22:59:31.567747,1,CUST0045916,NRE,ACTIVE,78990.46,False,100k-250k,MEDIUM,BRANCH,499909.62,4,124977.405,3
ALT0000183,TXN00486024,ACCT100089821,ML_PATTERN_DETECTED,96,2023-04-13 23:37:11.051093,1,CUST0023489,SAVINGS,ACTIVE,12547.49,False,50k-100k,LOW,MOBILE_APP,671158.1,5,134231.62,3
ALT0000184,TXN00495280,ACCT100049544,ML_PATTERN_DETECTED,81,2023-12-23 10:31:32.114926,0,CUST0074395,NRO,ACTIVE,16662.99,False,250k+,MEDIUM,WEB,184682.63,6,30780.438333333335,3
ALT0000185,TXN00495471,ACCT100039639,ML_PATTERN_DETECTED,68,2023-07-18 05:06:34.136843,0,CUST0015574,SAVINGS,DORMANT,19920.75,False,100k-250k,LOW,WEB,37012.16,7,5287.4514285714295,3
ALT0000186,TXN00477290,ACCT100046002,ML_PATTERN_DETECTED,68,2023-10-06 20:09:07.169488,0,CUST0013256,Nre,ACTIVE,8609.73,False,250k+,LOW,MOBILE_APP,714828.41,6,119138.06833333334,2
ALT0000187,TXN00488078,ACCT100003539,ML_PATTERN_DETECTED,83,2024-03-29 05:48:05.915609,0,CUST0063334,NRO,ACTIVE,211088.62,False,50k-100k,HIGH,BRANCH,226800.30000000002,7,32400.04285714286,4
ALT0000188,TXN00486211,ACCT100039544,ML_PATTERN_DETECTED,75,2023-06-20 10:27:12.877510,0,CUST0048559,SAVINGS,ACTIVE,11057.9,False,0-50k,LOW,THIRD_PARTY,571045.89,8,71380.73625,3
ALT0000189,TXN00487186,ACCT100054625,ML_PATTERN_DETECTED,86,2024-02-12 22:43:17.999290,1,CUST0000028,CURRENT,ACTIVE,8445.2,False,50k-100k,MEDIUM,MOBILE_APP,100621.81,3,33540.60333333333,3
ALT0000190,TXN00494819,ACCT100051900,ML_PATTERN_DETECTED,54,2024-01-30 19:19:06.159958,0,CUST0038224,SAVINGS,ACTIVE,124070.91,False,100k-250k,LOW,BRANCH,32311.14,6,5385.19,2
ALT0000191,TXN00486034,ACCT100033495,ML_PATTERN_DETECTED,61,2024-04-25 22:50:21.551505,0,CUST0040170,SAVINGS,ACTIVE,26443.61,False,250k+,HIGH,WEB,138542.8,6,23090.466666666664,4
ALT0000192,TXN00479091,ACCT100036133,ML_PATTERN_DETECTED,75,2023-02-13 03:34:19.835226,0,CUST0023317,NRE,ACTIVE,4047.1,False,100k-250k,LOW,MOBILE_APP,397773.93,4,99443.4825,2
ALT0000193,TXN00483352,ACCT100089864,ML_PATTERN_DETECTED,76,2023-10-13 13:22:17.349931,0,CUST0066279,NRO,DORMANT,140633.56,False,50k-100k,LOW,MOBILE_APP,455271.81,4,113817.9525,4
ALT0000194,TXN00479792,ACCT100082223,ML_PATTERN_DETECTED,97,2023-11-28 17:41:03.945126,1,CUST0004323,SALARY,DORMANT,35177.68,False,250k+,MEDIUM,BRANCH,394361.01,8,49295.12625,4
ALT0000195,TXN00498297,ACCT100013136,ML_PATTERN_DETECTED,64,2023-11-16 20:07:11.694088,0,CUST0018132,NRE,DORMANT,21085.26,False,0-50k,LOW,MOBILE_APP,266477.18,6,44412.863333333335,2
ALT0000196,TXN00477610,ACCT100019644,ML_PATTERN_DETECTED,50,2023-10-20 00:51:52.385061,0,CUST0054802,Current,ACTIVE,2845.29,False,250k+,LOW,MOBILE_APP,192759.95,4,48189.9875,2
ALT0000197,TXN00479142,ACCT100020623,ML_PATTERN_DETECTED,84,2024-11-25 05:44:57.706347,0,CUST0044118,NRE,ACTIVE,2090.41,False,0-50k,MEDIUM,THIRD_PARTY,42222.81,7,6031.83,3
ALT0000198,TXN00490057,ACCT100013367,ML_PATTERN_DETECTED,56,2023-04-15 09:21:52.506203,0,CUST0067744,NRO,ACTIVE,61237.34,False,0-50k,LOW,MOBILE_APP,346076.41,8,43259.55125,4
ALT0000199,TXN00492174,ACCT100062194,ML_PATTERN_DETECTED,93,2024-11-18 02:52:24.144034,1,CUST0000459,CURRENT,ACTIVE,134791.54,False,250k+,MEDIUM,MOBILE_APP,181056.5,5,36211.3,3
ALT0000200,TXN00484407,ACCT100011967,ML_PATTERN_DETECTED,94,2023-01-01 06:57:01.393919,1,CUST0033008,Current,ACTIVE,13636.25,False,50k-100k,LOW,WEB,346309.57999999996,9,38478.842222222214,3
ALT0000201,TXN00496842,ACCT100095099,ML_PATTERN_DETECTED,71,2023-03-28 00:19:40.174098,0,CUST0012234,CURRENT,ACTIVE,2719.04,False,100k-250k,LOW,MOBILE_APP,119047.35,6,19841.225000000002,3
ALT0000202,TXN00484935,ACCT100054609,ML_PATTERN_DETECTED,53,2023-06-23 21:46:53.753101,0,CUST0057423,NRE,ACTIVE,57496.9,False,0-50k,LOW,THIRD_PARTY,231571.21000000002,6,38595.20166666667,3
ALT0000203,TXN00480147,ACCT100082683,ML_PATTERN_DETECTED,74,2023-11-19 00:10:36.890201,0,CUST0061694,SALARY,ACTIVE,10432.68,False,100k-250k,LOW,MOBILE_APP,16168.140000000001,4,4042.0350000000003,3
ALT0000204,TXN00498951,ACCT100004760,ML_PATTERN_DETECTED,62,2023-04-26 05:34:51.784145,0,CUST0060228,Nre,ACTIVE,36997.16,False,0-50k,HIGH,MOBILE_APP,9848.56,2,4924.28,2
ALT0000205,TXN00480287,ACCT100015521,ML_PATTERN_DETECTED,89,2023-11-06 08:53:56.290927,1,CUST0036714,NRO,DORMANT,25763.97,False,250k+,HIGH,MOBILE_APP,40585.86,10,4058.5860000000002,4
ALT0000206,TXN00479587,ACCT100016218,ML_PATTERN_DETECTED,88,2024-10-16 08:12:35.107329,1,CUST0032497,SALARY,ACTIVE,5593.87,False,,LOW,MOBILE_APP,249614.68000000002,5,49922.936,3
ALT0000207,TXN00485299,ACCT100010378,ML_PATTERN_DETECTED,54,2023-10-02 01:36:05.588588,0,CUST0015991,CURRENT,ACTIVE,20065.57,False,100k-250k,MEDIUM,WEB,501103.61,3,167034.53666666665,2
ALT0000208,TXN00497454,ACCT100043377,ML_PATTERN_DETECTED,73,2023-01-22 08:37:16.633753,0,CUST0003850,savings,ACTIVE,93127.67,False,0-50k,MEDIUM,WEB,227478.07,3,75826.02333333333,2
ALT0000209,TXN00494175,ACCT100058874,ML_PATTERN_DETECTED,77,2023-04-19 07:28:49.277161,1,CUST0037793,CURRENT,ACTIVE,64241.72,False,250k+,MEDIUM,WEB,446702.96,10,44670.296,4
ALT0000210,TXN00488038,ACCT100086314,ML_PATTERN_DETECTED,50,2023-08-19 15:27:37.189775,0,CUST0050399, SAVINGS ,ACTIVE,191821.73,False,0-50k,LOW,WEB,13688.470000000001,5,2737.6940000000004,3
ALT0000211,TXN00487753,ACCT100065487,ML_PATTERN_DETECTED,61,2024-05-23 10:19:06.354609,0,CUST0066366, NRO ,ACTIVE,47022.48,False,0-50k,LOW,BRANCH,35621.64,4,8905.41,3
ALT0000212,TXN00479206,ACCT100077570,ML_PATTERN_DETECTED,59,2023-05-02 23:02:39.498429,0,CUST0074718,SAVINGS,ACTIVE,12212.37,False,50k-100k,LOW,THIRD_PARTY,34453.66,10,3445.3660000000004,4
ALT0000213,TXN00479049,ACCT100056731,ML_PATTERN_DETECTED,52,2023-11-16 13:39:27.022336,0,CUST0029179,NRE,DORMANT,94159.1,False,,LOW,MOBILE_APP,49663.009999999995,6,8277.168333333333,3
ALT0000214,TXN00483747,ACCT100045744,ML_PATTERN_DETECTED,98,2023-04-24 09:01:48.794871,1,CUST0031912,NRO,DORMANT,2666.08,False,250k+,MEDIUM,THIRD_PARTY,345782.83,6,57630.47166666667,4
ALT0000215,TXN00476000,ACCT100055146,ML_PATTERN_DETECTED,94,2024-02-29 09:19:59.401957,1,CUST0013641,SALARY,ACTIVE,38069.01,False,,MEDIUM,WEB,253253.48,5,50650.696,3
ALT0000216,TXN00478724,ACCT100026729,ML_PATTERN_DETECTED,61,2023-07-06 23:11:54.942660,0,CUST0073821,SAVINGS,ACTIVE,401657.27,False,100k-250k,MEDIUM,MOBILE_APP,732916.94,7,104702.42,3
ALT0000217,TXN00491188,ACCT100074370,ML_PATTERN_DETECTED,95,2024-11-11 23:46:12.416726,0,CUST0026250,NRO,ACTIVE,191162.96,False,250k+,LOW,THIRD_PARTY,489453.61,4,122363.4025,2
ALT0000218,TXN00491255,ACCT100046123,ML_PATTERN_DETECTED,85,2024-01-04 19:32:10.763822,0,CUST0051595,NRO,ACTIVE,19669.65,False,0-50k,MEDIUM,WEB,143978.63,5,28795.726000000002,3
ALT0000219,TXN00495698,ACCT100060235,ML_PATTERN_DETECTED,52,2023-12-26 05:56:24.886821,0,CUST0046238,CURRENT,ACTIVE,5184.38,False,0-50k,MEDIUM,WEB,504703.31,7,72100.47285714286,3
ALT0000220,TXN00488000,ACCT100084328,ML_PATTERN_DETECTED,77,2023-04-20 07:38:07.169297,0,CUST0032446,SAVINGS,ACTIVE,44780.65,False,250k+,HIGH,THIRD_PARTY,29321.66,8,3665.2075,4
ALT0000221,TXN00486791,ACCT100079424,ML_PATTERN_DETECTED,68,2024-04-12 12:45:34.456252,0,CUST0055620,CURRENT,ACTIVE,228460.37,False,100k-250k,MEDIUM,WEB,130100.5,4,32525.125,2
ALT0000222,TXN00478795,ACCT100097849,ML_PATTERN_DETECTED,89,2024-10-09 02:39:05.703065,1,CUST0026174,NRE,ACTIVE,120085.91,False,100k-250k,LOW,THIRD_PARTY,440457.68,7,62922.525714285715,4
ALT0000223,TXN00483873,ACCT100059864,ML_PATTERN_DETECTED,56,2023-10-23 20:44:07.427970,0,CUST0029735,NRE,ACTIVE,245040.03,False,250k+,LOW,WEB,63344.09,3,21114.696666666667,3
ALT0000224,TXN00481864,ACCT100088438,ML_PATTERN_DETECTED,66,2023-07-29 14:59:17.369055,0,CUST0069439,NRO,ACTIVE,8635.06,False,50k-100k,LOW,BRANCH,91122.67,3,30374.22333333333,3
ALT0000225,TXN00496834,ACCT100083285,ML_PATTERN_DETECTED,94,2023-08-27 06:29:54.949781,1,CUST0056584,NRO,ACTIVE,4404.34,False,250k+,HIGH,WEB,654481.38,7,93497.34,3
ALT0000226,TXN00492104,ACCT100033834,ML_PATTERN_DETECTED,80,2023-06-18 18:50:40.459696,0,CUST0033723,NRO,ACTIVE,80897.48,False,250k+,LOW,WEB,645411.27,6,107568.545,3
ALT0000227,TXN00488853,ACCT100056005,ML_PATTERN_DETECTED,83,2023-06-06 23:39:48.627119,0,CUST0021067,SAVINGS,DORMANT,44095.1,False,50k-100k,LOW,MOBILE_APP,24005.47,8,3000.68375,4
ALT0000228,TXN00496374,ACCT100037053,ML_PATTERN_DETECTED,85,2024-05-11 19:55:30.909110,0,CUST0059645,NRE,ACTIVE,89587.73,False,0-50k,MEDIUM,BRANCH,336358.41000000003,7,48051.20142857143,3
ALT0000229,TXN00477310,ACCT100027084,ML_PATTERN_DETECTED,57,2024-07-28 00:20:40.093932,0,CUST0007602,SALARY,DORMANT,20670.23,False,250k+,HIGH,THIRD_PARTY,229343.3,8,28667.9125,4
ALT0000230,TXN00497513,ACCT100067286,ML_PATTERN_DETECTED,88,2024-02-20 17:09:10.050265,1,CUST0004062,SALARY,DORMANT,33200.99,False,100k-250k,LOW,MOBILE_APP,127081.27,8,15885.15875,4
ALT0000231,TXN00490666,ACCT100003186,ML_PATTERN_DETECTED,70,2024-02-29 08:25:14.226390,0,CUST0014865,NRO,ACTIVE,29572.25,False,,LOW,BRANCH,217227.07,7,31032.43857142857,3
ALT0000232,TXN00478693,ACCT100010995,ML_PATTERN_DETECTED,83,2024-08-09 06:39:15.056770,0,CUST0068955,SALARY,ACTIVE,258520.77,False,0-50k,MEDIUM,WEB,216393.02999999997,10,21639.302999999996,4
ALT0000233,TXN00493946,ACCT100077427,ML_PATTERN_DETECTED,75,2023-08-06 00:20:04.359551,0,CUST0047888,SALARY,ACTIVE,61162.33,False,0-50k,LOW,MOBILE_APP,37499.91,5,7499.982000000001,3
ALT0000234,TXN00496174,ACCT100048832,ML_PATTERN_DETECTED,52,2024-01-24 18:11:10.657070,0,CUST0052050,SALARY,ACTIVE,3164.79,False,0-50k,MEDIUM,THIRD_PARTY,702720.31,10,70272.031,4
ALT0000235,TXN00480063,ACCT100085507,ML_PATTERN_DETECTED,94,2024-02-09 02:07:32.775743,1,CUST0070694,CURRENT,ACTIVE,505349.99,False,250k+,LOW,MOBILE_APP,402790.75,7,57541.53571428572,3
ALT0000236,TXN00483821,ACCT100092158,ML_PATTERN_DETECTED,84,2023-02-09 00:04:16.575866,0,CUST0003723,NRE,ACTIVE,118696.17,False,100k-250k,LOW,WEB,27912.05,6,4652.008333333333,3
