STR_ID,CASE_ID,ALERT_ID,ACCOUNT_ID,IS_STR,FILED_DATE
STR001396,NO_CASE_GENERATED,ALT0005534,ACCT100041808,1,2024-07-13
STR001397,CASE001637,ALT0005541,ACCT100017409,1,2024-01-31
STR001398,NO_CASE_GENERATED,ALT0005547,ACCT100010839,1,2023-11-04
STR001399,NO_CASE_GENERATED,ALT0005552,ACCT100062339,1,2023-12-24
STR001400,NO_CASE_GENERATED,ALT0005553,ACCT100046811,1,2023-11-03
STR001401,NO_CASE_GENERATED,ALT0005556,ACCT100088450,1,2024-01-04
STR001402,NO_CASE_GENERATED,ALT0005563,ACCT100058388,1,2024-04-30
STR001403,CASE001009,ALT0005564,ACCT100053926,1,2024-07-26
STR001404,NO_CASE_GENERATED,ALT0005576,ACCT100083101,1,2023-09-26
STR001405,NO_CASE_GENERATED,ALT0005581,ACCT100053279,1,2024-03-05
STR001406,CASE001743,ALT0005582,ACCT100023466,1,2024-07-28
STR001407,CASE002820,ALT0005586,ACCT100067884,1,2024-03-25
STR001408,CASE000855,ALT0005587,ACCT100058988,1,2024-10-28
STR001409,NO_CASE_GENERATED,ALT0005602,ACCT100020258,1,2023-05-06
STR001410,NO_CASE_GENERATED,ALT0005607,ACCT100023588,1,2023-07-01
STR001411,CASE001940,ALT0005608,ACCT100039671,1,2024-06-23
STR001412,CASE000118,ALT0005612,ACCT100093351,1,2024-05-14
STR001413,NO_CASE_GENERATED,ALT0005613,ACCT100032489,1,2023-12-13
STR001414,NO_CASE_GENERATED,ALT0005616,ACCT100011052,1,2024-10-17
STR001415,NO_CASE_GENERATED,ALT0005621,ACCT100083110,1,2024-05-02
STR001416,CASE000117,ALT0005625,ACCT100002567,1,2024-12-31
STR001417,NO_CASE_GENERATED,ALT0005626,ACCT100099609,1,2023-04-21
STR001418,NO_CASE_GENERATED,ALT0005627,ACCT100061314,1,2023-04-21
STR001419,NO_CASE_GENERATED,ALT0005633,ACCT100067239,1,2024-05-21
STR001420,NO_CASE_GENERATED,ALT0005636,ACCT100028286,1,2024-09-19
STR001421,CASE001628,ALT0005639,ACCT100085744,1,2024-12-20
STR001422,NO_CASE_GENERATED,ALT0005641,ACCT100053405,1,2023-03-18
STR001423,CASE000276,ALT0005644,ACCT100070799,1,2024-12-16
STR001424,NO_CASE_GENERATED,ALT0005650,ACCT100080304,1,2023-09-08
STR001425,NO_CASE_GENERATED,ALT0005655,ACCT100035752,1,2023-12-11
STR001426,NO_CASE_GENERATED,ALT0005657,ACCT100009731,1,2024-01-16
STR001427,NO_CASE_GENERATED,ALT0005661,ACCT100099707,1,2024-04-25
STR001428,CASE002507,ALT0005684,ACCT100089328,1,2024-08-15
STR001429,NO_CASE_GENERATED,ALT0005687,ACCT100008396,1,2024-04-22
STR001430,NO_CASE_GENERATED,ALT0005688,ACCT100004579,1,2023-09-05
STR001431,NO_CASE_GENERATED,ALT0005693,ACCT100080694,1,2024-07-07
STR001432,CASE002732,ALT0005700,ACCT100059115,1,2023-07-03
STR001433,NO_CASE_GENERATED,ALT0005705,ACCT100096276,1,2024-11-08
STR001434,NO_CASE_GENERATED,ALT0005711,ACCT100031547,1,2024-04-28
STR001435,NO_CASE_GENERATED,ALT0005712,ACCT100025966,1,2024-09-28
STR001436,NO_CASE_GENERATED,ALT0005713,ACCT100073715,1,2023-03-29
STR001437,NO_CASE_GENERATED,ALT0005714,ACCT100030696,1,2024-11-12
STR001438,NO_CASE_GENERATED,ALT0005715,ACCT100074418,1,2024-04-07
STR001439,NO_CASE_GENERATED,ALT0005717,ACCT100040484,1,2024-11-01
STR001440,NO_CASE_GENERATED,ALT0005722,ACCT100000467,1,2023-04-08
STR001441,NO_CASE_GENERATED,ALT0005723,ACCT100010468,1,2024-05-20
STR001442,NO_CASE_GENERATED,ALT0005725,ACCT100088926,1,2023-06-10
STR001443,CASE002054,ALT0005736,ACCT100031277,1,2024-02-02
STR001444,NO_CASE_GENERATED,ALT0005741,ACCT100085094,1,2024-11-27
STR001445,NO_CASE_GENERATED,ALT0005742,ACCT100068290,1,2023-02-20
STR001446,NO_CASE_GENERATED,ALT0005746,ACCT100057449,1,2024-11-03
STR001447,NO_CASE_GENERATED,ALT0005748,ACCT100049080,1,2024-06-21
STR001448,CASE000217,ALT0005754,ACCT100045525,1,2024-05-13
STR001449,CASE000148,ALT0005755,ACCT100089371,1,2024-05-10
STR001450,NO_CASE_GENERATED,ALT0005760,ACCT100098137,1,2023-09-07
STR001451,NO_CASE_GENERATED,ALT0005763,ACCT100053074,1,2023-07-16
STR001452,CASE002191,ALT0005768,ACCT100015911,1,2023-05-24
STR001453,NO_CASE_GENERATED,ALT0005770,ACCT100083982,1,2023-12-15
STR001454,NO_CASE_GENERATED,ALT0005773,ACCT100047728,1,2024-03-13
STR001455,NO_CASE_GENERATED,ALT0005779,ACCT100097062,1,2023-04-06
STR001456,CASE002991,ALT0005780,ACCT100066316,1,2024-10-12
STR001457,NO_CASE_GENERATED,ALT0005787,ACCT100047247,1,2023-08-31
STR001458,NO_CASE_GENERATED,ALT0005790,ACCT100022608,1,2024-04-28
STR001459,NO_CASE_GENERATED,ALT0005792,ACCT100044351,1,2024-07-17
STR001460,NO_CASE_GENERATED,ALT0005805,ACCT100078536,1,2023-11-08
STR001461,NO_CASE_GENERATED,ALT0005813,ACCT100004715,1,2023-11-17
STR001462,NO_CASE_GENERATED,ALT0005814,ACCT100034642,1,2023-11-17
STR001463,NO_CASE_GENERATED,ALT0005817,ACCT100044211,1,2024-03-02
STR001464,NO_CASE_GENERATED,ALT0005824,ACCT100043020,1,2023-02-22
STR001465,CASE000538,ALT0005826,ACCT100060273,1,2023-01-27
STR001466,NO_CASE_GENERATED,ALT0005829,ACCT100079439,1,2024-12-23
STR001467,NO_CASE_GENERATED,ALT0005831,ACCT100088609,1,2023-08-19
STR001468,NO_CASE_GENERATED,ALT0005842,ACCT100047513,1,2023-12-31
STR001469,NO_CASE_GENERATED,ALT0005844,ACCT100088458,1,2023-06-19
STR001470,CASE000418,ALT0005851,ACCT100052078,1,2024-10-18
STR001471,NO_CASE_GENERATED,ALT0005857,ACCT100004688,1,2024-09-10
STR001472,NO_CASE_GENERATED,ALT0005862,ACCT100066597,1,2024-04-11
STR001473,NO_CASE_GENERATED,ALT0005866,ACCT100036450,1,2023-02-28
STR001474,NO_CASE_GENERATED,ALT0005867,ACCT100005541,1,2024-01-01
STR001475,NO_CASE_GENERATED,ALT0005872,ACCT100038205,1,2023-08-22
STR001476,NO_CASE_GENERATED,ALT0005879,ACCT100072883,1,2023-04-28
STR001477,NO_CASE_GENERATED,ALT0005882,ACCT100048361,1,2023-03-22
STR001478,NO_CASE_GENERATED,ALT0005883,ACCT100030171,1,2024-03-26
STR001479,NO_CASE_GENERATED,ALT0005897,ACCT100081120,1,2024-06-24
STR001480,NO_CASE_GENERATED,ALT0005899,ACCT100039394,1,2024-06-17
STR001481,CASE000872,ALT0005902,ACCT100000796,1,2023-12-04
STR001482,CASE001632,ALT0005904,ACCT100086074,1,2024-03-03
STR001483,NO_CASE_GENERATED,ALT0005905,ACCT100036747,1,2023-04-29
STR001484,NO_CASE_GENERATED,ALT0005908,ACCT100064732,1,2024-02-05
STR001485,CASE002305,ALT0005909,ACCT100044440,1,2023-06-15
STR001486,NO_CASE_GENERATED,ALT0005919,ACCT100045012,1,2024-12-20
STR001487,CASE001099,ALT0005923,ACCT100003418,1,2023-04-06
STR001488,NO_CASE_GENERATED,ALT0005925,ACCT100081574,1,2024-09-12
STR001489,NO_CASE_GENERATED,ALT0005931,ACCT100061268,1,2023-05-28
STR001490,NO_CASE_GENERATED,ALT0005932,ACCT100016466,1,2023-07-16
STR001491,CASE002957,ALT0005933,ACCT100045106,1,2024-08-29
STR001492,NO_CASE_GENERATED,ALT0005936,ACCT100015924,1,2024-11-08
STR001493,NO_CASE_GENERATED,ALT0005941,ACCT100082392,1,2023-06-06
STR001494,CASE000776,ALT0005942,ACCT100077041,1,2023-08-05
STR001495,NO_CASE_GENERATED,ALT0005944,ACCT100037303,1,2024-09-12
STR001496,NO_CASE_GENERATED,ALT0005948,ACCT100032367,1,2024-01-22
STR001497,NO_CASE_GENERATED,ALT0005951,ACCT100017534,1,2024-02-25
STR001498,NO_CASE_GENERATED,ALT0005953,ACCT100035124,1,2024-03-29
STR001499,CASE000222,ALT0005956,ACCT100016189,1,2023-09-24
STR001500,NO_CASE_GENERATED,ALT0005959,ACCT100037073,1,2023-06-12
STR001501,NO_CASE_GENERATED,ALT0005976,ACCT100065637,1,2023-07-15
STR001502,NO_CASE_GENERATED,ALT0005980,ACCT100034798,1,2023-11-10
STR001503,NO_CASE_GENERATED,ALT0005986,ACCT100062365,1,2024-09-07
STR001504,NO_CASE_GENERATED,ALT0005992,ACCT100068944,1,2023-11-08
STR001505,NO_CASE_GENERATED,ALT0005998,ACCT100092523,1,2024-09-01
STR001506,NO_CASE_GENERATED,ALT0006004,ACCT100035312,1,2023-01-11
STR001507,CASE002690,ALT0006008,ACCT100041773,1,2023-08-15
STR001508,NO_CASE_GENERATED,ALT0006009,ACCT100043117,1,2024-03-24
STR001509,CASE002570,ALT0006012,ACCT100098691,1,2024-10-26
STR001510,NO_CASE_GENERATED,ALT0006017,ACCT100014418,1,2023-07-20
STR001511,NO_CASE_GENERATED,ALT0006019,ACCT100063990,1,2023-05-12
STR001512,NO_CASE_GENERATED,ALT0006020,ACCT100003058,1,2024-05-05
STR001513,CASE002616,ALT0006026,ACCT100081528,1,2023-11-02
STR001514,CASE001284,ALT0006027,ACCT100006534,1,2024-06-24
STR001515,NO_CASE_GENERATED,ALT0006028,ACCT100022305,1,2024-09-05
STR001516,NO_CASE_GENERATED,ALT0006029,ACCT100003612,1,2023-09-30
STR001517,NO_CASE_GENERATED,ALT0006033,ACCT100001384,1,2023-05-22
STR001518,NO_CASE_GENERATED,ALT0006035,ACCT100079289,1,2023-01-20
STR001519,CASE001615,ALT0006037,ACCT100034333,1,2024-11-01
STR001520,NO_CASE_GENERATED,ALT0006040,ACCT100084217,1,2024-07-03
STR001521,NO_CASE_GENERATED,ALT0006041,ACCT100073111,1,2024-08-31
STR001522,NO_CASE_GENERATED,ALT0006046,ACCT100098497,1,2024-10-23
STR001523,NO_CASE_GENERATED,ALT0006049,ACCT100098083,1,2023-04-10
STR001524,NO_CASE_GENERATED,ALT0006054,ACCT100061725,1,2024-11-26
STR001525,NO_CASE_GENERATED,ALT0006057,ACCT100060971,1,2023-10-22
STR001526,NO_CASE_GENERATED,ALT0006059,ACCT100071761,1,2024-06-02
STR001527,NO_CASE_GENERATED,ALT0006061,ACCT100020874,1,2023-12-09
STR001528,NO_CASE_GENERATED,ALT0006063,ACCT100057274,1,2023-09-15
STR001529,NO_CASE_GENERATED,ALT0006064,ACCT100048494,1,2023-10-07
STR001530,NO_CASE_GENERATED,ALT0006071,ACCT100020274,1,2023-03-16
STR001531,NO_CASE_GENERATED,ALT0006072,ACCT100041826,1,2023-02-25
STR001532,NO_CASE_GENERATED,ALT0006076,ACCT100098487,1,2023-06-22
STR001533,CASE001436,ALT0006079,ACCT100083667,1,2024-10-16
STR001534,NO_CASE_GENERATED,ALT0006087,ACCT100036846,1,2024-10-30
STR001535,NO_CASE_GENERATED,ALT0006093,ACCT100003141,1,2023-05-15
STR001536,NO_CASE_GENERATED,ALT0006094,ACCT100097932,1,2023-11-17
STR001537,CASE001896,ALT0006101,ACCT100008591,1,2024-07-01
STR001538,CASE001589,ALT0006104,ACCT100097689,1,2024-04-14
STR001539,CASE002775,ALT0006107,ACCT100032017,1,2023-08-22
STR001540,CASE001111,ALT0006112,ACCT100031163,1,2023-05-25
STR001541,CASE000617,ALT0006114,ACCT100026645,1,2023-09-12
STR001542,CASE000899,ALT0006116,ACCT100003891,1,2023-02-19
STR001543,NO_CASE_GENERATED,ALT0006119,ACCT100022827,1,2023-10-21
STR001544,CASE001010,ALT0006121,ACCT100027359,1,2024-06-14
STR001545,NO_CASE_GENERATED,ALT0006125,ACCT100048002,1,2024-04-04
STR001546,CASE000008,ALT0006126,ACCT100099737,1,2023-05-11
STR001547,CASE001766,ALT0006130,ACCT100000719,1,2023-09-17
STR001548,NO_CASE_GENERATED,ALT0006133,ACCT100016105,1,2024-01-23
STR001549,CASE001297,ALT0006135,ACCT100078457,1,2024-04-02
STR001550,NO_CASE_GENERATED,ALT0006148,ACCT100001072,1,2024-04-06
STR001551,CASE001378,ALT0006159,ACCT100053857,1,2023-06-08
STR001552,CASE002788,ALT0006160,ACCT100072850,1,2024-03-21
STR001553,NO_CASE_GENERATED,ALT0006164,ACCT100090560,1,2023-11-03
STR001554,NO_CASE_GENERATED,ALT0006171,ACCT100000810,1,2024-01-19
STR001555,NO_CASE_GENERATED,ALT0006173,ACCT100083875,1,2023-08-28
STR001556,CASE002200,ALT0006177,ACCT100089213,1,2023-02-27
STR001557,CASE000757,ALT0006178,ACCT100018418,1,2023-02-08
STR001558,CASE001352,ALT0006180,ACCT100060230,1,2023-08-04
STR001559,CASE001323,ALT0006187,ACCT100007638,1,2024-06-08
STR001560,NO_CASE_GENERATED,ALT0006188,ACCT100071267,1,2024-04-04
STR001561,NO_CASE_GENERATED,ALT0006192,ACCT100067998,1,2023-06-18
STR001562,CASE002580,ALT0006195,ACCT100078217,1,2024-08-06
STR001563,NO_CASE_GENERATED,ALT0006202,ACCT100015954,1,2023-07-12
STR001564,CASE001287,ALT0006203,ACCT100005592,1,2023-03-20
STR001565,CASE002977,ALT0006212,ACCT100065981,1,2024-07-08
STR001566,CASE000620,ALT0006213,ACCT100026551,1,2024-11-04
STR001567,NO_CASE_GENERATED,ALT0006232,ACCT100068126,1,2023-02-02
STR001568,CASE000110,ALT0006233,ACCT100050864,1,2023-04-13
STR001569,NO_CASE_GENERATED,ALT0006235,ACCT100062614,1,2023-01-08
STR001570,NO_CASE_GENERATED,ALT0006237,ACCT100078494,1,2024-10-30
STR001571,NO_CASE_GENERATED,ALT0006239,ACCT100018095,1,2024-09-30
STR001572,NO_CASE_GENERATED,ALT0006240,ACCT100016720,1,2023-02-12
STR001573,NO_CASE_GENERATED,ALT0006242,ACCT100044894,1,2024-07-09
STR001574,NO_CASE_GENERATED,ALT0006265,ACCT100026442,1,2024-05-15
STR001575,NO_CASE_GENERATED,ALT0006269,ACCT100055861,1,2024-12-22
STR001576,NO_CASE_GENERATED,ALT0006270,ACCT100028370,1,2023-04-08
STR001577,CASE000843,ALT0006271,ACCT100095155,1,2023-05-21
STR001578,NO_CASE_GENERATED,ALT0006277,ACCT100030850,1,2023-04-17
STR001579,NO_CASE_GENERATED,ALT0006279,ACCT100024173,1,2024-11-28
STR001580,CASE001171,ALT0006283,ACCT100076454,1,2024-04-07
STR001581,NO_CASE_GENERATED,ALT0006287,ACCT100072671,1,2024-01-16
STR001582,CASE001509,ALT0006289,ACCT100030059,1,2024-04-12
STR001583,NO_CASE_GENERATED,ALT0006290,ACCT100077931,1,2023-02-08
STR001584,NO_CASE_GENERATED,ALT0006292,ACCT100059767,1,2024-01-12
STR001585,NO_CASE_GENERATED,ALT0006303,ACCT100015074,1,2024-10-27
STR001586,CASE001653,ALT0006304,ACCT100053118,1,2024-08-12
STR001587,NO_CASE_GENERATED,ALT0006307,ACCT100077689,1,2023-12-22
STR001588,NO_CASE_GENERATED,ALT0006309,ACCT100082556,1,2023-11-05
STR001589,CASE000902,ALT0006310,ACCT100095505,1,2024-07-15
STR001590,NO_CASE_GENERATED,ALT0006321,ACCT100066407,1,2023-11-18
STR001591,NO_CASE_GENERATED,ALT0006325,ACCT100020855,1,2023-05-13
STR001592,NO_CASE_GENERATED,ALT0006329,ACCT100029712,1,2023-03-18
STR001593,NO_CASE_GENERATED,ALT0006332,ACCT100080692,1,2023-04-27
STR001594,NO_CASE_GENERATED,ALT0006337,ACCT100019631,1,2024-08-18
STR001595,NO_CASE_GENERATED,ALT0006339,ACCT100038210,1,2024-04-10
STR001596,CASE001152,ALT0006341,ACCT100067576,1,2024-11-23
STR001597,NO_CASE_GENERATED,ALT0006345,ACCT100083946,1,2023-11-06
STR001598,CASE000694,ALT0006348,ACCT100067844,1,2023-03-21
STR001599,CASE001380,ALT0006349,ACCT100088861,1,2023-07-05
STR001600,CASE001101,ALT0006353,ACCT100019075,1,2024-10-02
STR001601,NO_CASE_GENERATED,ALT0006359,ACCT100057350,1,2024-02-11
STR001602,NO_CASE_GENERATED,ALT0006363,ACCT100007291,1,2024-10-11
STR001603,NO_CASE_GENERATED,ALT0006369,ACCT100042661,1,2023-04-06
STR001604,NO_CASE_GENERATED,ALT0006373,ACCT100008775,1,2024-06-22
STR001605,NO_CASE_GENERATED,ALT0006374,ACCT100034006,1,2023-07-20
STR001606,NO_CASE_GENERATED,ALT0006376,ACCT100089839,1,2023-04-30
STR001607,NO_CASE_GENERATED,ALT0006379,ACCT100003666,1,2024-09-16
STR001608,NO_CASE_GENERATED,ALT0006382,ACCT100033072,1,2024-10-11
STR001609,NO_CASE_GENERATED,ALT0006386,ACCT100071246,1,2024-03-16
STR001610,NO_CASE_GENERATED,ALT0006392,ACCT100085748,1,2024-10-27
STR001611,NO_CASE_GENERATED,ALT0006397,ACCT100098189,1,2024-03-25
STR001612,CASE001309,ALT0006401,ACCT100081401,1,2023-02-25
STR001613,NO_CASE_GENERATED,ALT0006409,ACCT100018028,1,2024-06-23
STR001614,CASE003000,ALT0006410,ACCT100053756,1,2024-06-23
STR001615,NO_CASE_GENERATED,ALT0006411,ACCT100005365,1,2024-06-18
STR001616,NO_CASE_GENERATED,ALT0006414,ACCT100069880,1,2024-09-25
STR001617,NO_CASE_GENERATED,ALT0006423,ACCT100015539,1,2023-03-24
STR001618,NO_CASE_GENERATED,ALT0006427,ACCT100084448,1,2023-08-13
STR001619,NO_CASE_GENERATED,ALT0006434,ACCT100002888,1,2024-07-06
STR001620,CASE002801,ALT0006437,ACCT100053287,1,2023-07-31
STR001621,NO_CASE_GENERATED,ALT0006445,ACCT100028740,1,2024-10-05
STR001622,CASE000237,ALT0006450,ACCT100083161,1,2023-11-29
STR001623,NO_CASE_GENERATED,ALT0006451,ACCT100029723,1,2024-04-13
STR001624,CASE000680,ALT0006452,ACCT100095452,1,2023-09-05
STR001625,NO_CASE_GENERATED,ALT0006456,ACCT100071583,1,2023-01-17
STR001626,NO_CASE_GENERATED,ALT0006458,ACCT100028887,1,2023-03-03
STR001627,NO_CASE_GENERATED,ALT0006463,ACCT100055586,1,2024-12-11
STR001628,NO_CASE_GENERATED,ALT0006464,ACCT100077364,1,2024-07-27
STR001629,NO_CASE_GENERATED,ALT0006465,ACCT100084775,1,2024-06-08
STR001630,NO_CASE_GENERATED,ALT0006472,ACCT100089870,1,2023-03-19
STR001631,CASE000800,ALT0006473,ACCT100050391,1,2023-06-14
STR001632,NO_CASE_GENERATED,ALT0006475,ACCT100002561,1,2023-09-21
STR001633,NO_CASE_GENERATED,ALT0006482,ACCT100018864,1,2023-05-29
STR001634,NO_CASE_GENERATED,ALT0006486,ACCT100022878,1,2023-07-16
STR001635,NO_CASE_GENERATED,ALT0006487,ACCT100017678,1,2023-12-27
STR001636,CASE002442,ALT0006489,ACCT100008561,1,2024-10-13
STR001637,NO_CASE_GENERATED,ALT0006492,ACCT100080066,1,2024-11-22
STR001638,NO_CASE_GENERATED,ALT0006495,ACCT100062171,1,2024-03-16
STR001639,CASE000975,ALT0006500,ACCT100014005,1,2023-04-09
STR001640,NO_CASE_GENERATED,ALT0006503,ACCT100027974,1,2023-08-14
STR001641,CASE001142,ALT0006506,ACCT100094586,1,2023-10-10
STR001642,NO_CASE_GENERATED,ALT0006507,ACCT100007313,1,2024-01-20
STR001643,NO_CASE_GENERATED,ALT0006510,ACCT100006357,1,2024-10-14
STR001644,CASE001660,ALT0006522,ACCT100091816,1,2023-07-06
STR001645,CASE000346,ALT0006524,ACCT100080106,1,2023-09-26
STR001646,CASE000397,ALT0006526,ACCT100095722,1,2024-10-05
STR001647,NO_CASE_GENERATED,ALT0006537,ACCT100092136,1,2024-03-01
STR001648,NO_CASE_GENERATED,ALT0006543,ACCT100094984,1,2024-06-16
STR001649,NO_CASE_GENERATED,ALT0006545,ACCT100012315,1,2024-08-08
STR001650,NO_CASE_GENERATED,ALT0006549,ACCT100011353,1,2024-08-02
STR001651,NO_CASE_GENERATED,ALT0006552,ACCT100006344,1,2023-05-18
STR001652,NO_CASE_GENERATED,ALT0006554,ACCT100019167,1,2024-10-14
STR001653,CASE002097,ALT0006557,ACCT100048963,1,2023-04-08
STR001654,CASE001587,ALT0006559,ACCT100066593,1,2024-11-26
STR001655,NO_CASE_GENERATED,ALT0006565,ACCT100017396,1,2023-05-15
STR001656,CASE001822,ALT0006576,ACCT100035987,1,2023-11-11
STR001657,NO_CASE_GENERATED,ALT0006577,ACCT100016917,1,2024-01-09
STR001658,CASE000422,ALT0006584,ACCT100025283,1,2023-05-28
STR001659,CASE001472,ALT0006590,ACCT100091123,1,2023-08-21
STR001660,NO_CASE_GENERATED,ALT0006592,ACCT100049611,1,2023-11-07
STR001661,NO_CASE_GENERATED,ALT0006599,ACCT100024221,1,2024-06-26
STR001662,NO_CASE_GENERATED,ALT0006605,ACCT100069750,1,2023-02-16
STR001663,NO_CASE_GENERATED,ALT0006607,ACCT100001426,1,2023-05-04
STR001664,NO_CASE_GENERATED,ALT0006609,ACCT100012338,1,2024-06-05
STR001665,NO_CASE_GENERATED,ALT0006611,ACCT100035479,1,2023-02-24
STR001666,CASE000674,ALT0006612,ACCT100071600,1,2024-11-03
STR001667,CASE001835,ALT0006613,ACCT100033411,1,2025-01-07
STR001668,NO_CASE_GENERATED,ALT0006614,ACCT100070446,1,2024-11-27
STR001669,CASE002705,ALT0006615,ACCT100037489,1,2024-02-29
STR001670,NO_CASE_GENERATED,ALT0006617,ACCT100055919,1,2023-04-15
STR001671,NO_CASE_GENERATED,ALT0006618,ACCT100045891,1,2024-01-12
STR001672,NO_CASE_GENERATED,ALT0006621,ACCT100028617,1,2024-02-14
STR001673,NO_CASE_GENERATED,ALT0006625,ACCT100027752,1,2023-01-13
STR001674,NO_CASE_GENERATED,ALT0006628,ACCT100057991,1,2024-08-09
STR001675,NO_CASE_GENERATED,ALT0006634,ACCT100087403,1,2024-11-17
STR001676,NO_CASE_GENERATED,ALT0006639,ACCT100050307,1,2024-10-02
STR001677,NO_CASE_GENERATED,ALT0006643,ACCT100051349,1,2024-05-16
STR001678,NO_CASE_GENERATED,ALT0006645,ACCT100014604,1,2024-12-26
STR001679,NO_CASE_GENERATED,ALT0006654,ACCT100027804,1,2023-04-13
STR001680,CASE000527,ALT0006661,ACCT100042126,1,2023-06-30
STR001681,NO_CASE_GENERATED,ALT0006662,ACCT100093576,1,2024-03-09
STR001682,CASE001678,ALT0006666,ACCT100057134,1,2024-05-12
STR001683,NO_CASE_GENERATED,ALT0006672,ACCT100058453,1,2023-05-07
STR001684,NO_CASE_GENERATED,ALT0006673,ACCT100066532,1,2024-01-05
STR001685,NO_CASE_GENERATED,ALT0006677,ACCT100010657,1,2024-09-11
STR001686,CASE000084,ALT0006681,ACCT100031612,1,2024-06-07
STR001687,NO_CASE_GENERATED,ALT0006684,ACCT100070880,1,2023-04-17
STR001688,CASE000015,ALT0006688,ACCT100014091,1,2024-10-13
STR001689,NO_CASE_GENERATED,ALT0006690,ACCT100074311,1,2023-01-25
STR001690,NO_CASE_GENERATED,ALT0006691,ACCT100002962,1,2023-10-31
STR001691,NO_CASE_GENERATED,ALT0006697,ACCT100080404,1,2023-11-03
STR001692,CASE001938,ALT0006698,ACCT100055332,1,2024-04-21
STR001693,NO_CASE_GENERATED,ALT0006700,ACCT100070660,1,2024-10-19
STR001694,NO_CASE_GENERATED,ALT0006703,ACCT100040982,1,2023-07-02
STR001695,NO_CASE_GENERATED,ALT0006706,ACCT100073787,1,2024-12-13
STR001696,NO_CASE_GENERATED,ALT0006709,ACCT100047127,1,2024-03-01
STR001697,NO_CASE_GENERATED,ALT0006720,ACCT100061527,1,2024-04-15
STR001698,NO_CASE_GENERATED,ALT0006728,ACCT100057901,1,2024-08-28
STR001699,NO_CASE_GENERATED,ALT0006733,ACCT100095777,1,2023-11-22
STR001700,NO_CASE_GENERATED,ALT0006735,ACCT100059721,1,2023-03-21
STR001701,NO_CASE_GENERATED,ALT0006736,ACCT100054644,1,2024-12-25
STR001702,NO_CASE_GENERATED,ALT0006740,ACCT100013563,1,2023-11-01
STR001703,CASE001902,ALT0006742,ACCT100063717,1,2024-12-10
STR001704,NO_CASE_GENERATED,ALT0006746,ACCT100016244,1,2024-09-03
STR001705,CASE002857,ALT0006752,ACCT100060999,1,2023-03-16
STR001706,NO_CASE_GENERATED,ALT0006779,ACCT100054834,1,2024-06-11
STR001707,CASE000466,ALT0006786,ACCT100086578,1,2024-06-23
STR001708,CASE002836,ALT0006787,ACCT100035566,1,2024-02-27
STR001709,CASE001300,ALT0006788,ACCT100006368,1,2023-04-13
STR001710,NO_CASE_GENERATED,ALT0006793,ACCT100092865,1,2024-06-18
STR001711,NO_CASE_GENERATED,ALT0006795,ACCT100083782,1,2023-05-06
STR001712,CASE001146,ALT0006797,ACCT100050331,1,2024-07-09
STR001713,NO_CASE_GENERATED,ALT0006805,ACCT100052426,1,2024-01-15
STR001714,NO_CASE_GENERATED,ALT0006811,ACCT100077643,1,2023-10-19
STR001715,NO_CASE_GENERATED,ALT0006821,ACCT100013799,1,2024-05-24
STR001716,NO_CASE_GENERATED,ALT0006822,ACCT100030812,1,2024-04-01
STR001717,NO_CASE_GENERATED,ALT0006835,ACCT100091943,1,2024-06-03
STR001718,NO_CASE_GENERATED,ALT0006840,ACCT100058745,1,2025-01-01
STR001719,CASE001531,ALT0006841,ACCT100030410,1,2023-07-01
STR001720,NO_CASE_GENERATED,ALT0006845,ACCT100009298,1,2024-12-02
STR001721,NO_CASE_GENERATED,ALT0006847,ACCT100012045,1,2024-01-23
STR001722,CASE002594,ALT0006854,ACCT100032521,1,2023-12-05
STR001723,NO_CASE_GENERATED,ALT0006857,ACCT100002657,1,2024-06-23
STR001724,NO_CASE_GENERATED,ALT0006860,ACCT100022930,1,2024-06-28
STR001725,CASE001017,ALT0006861,ACCT100009957,1,2023-06-06
STR001726,NO_CASE_GENERATED,ALT0006864,ACCT100078500,1,2024-06-30
STR001727,NO_CASE_GENERATED,ALT0006866,ACCT100055695,1,2024-08-20
STR001728,NO_CASE_GENERATED,ALT0006870,ACCT100039255,1,2023-10-18
STR001729,NO_CASE_GENERATED,ALT0006873,ACCT100084713,1,2024-06-17
STR001730,NO_CASE_GENERATED,ALT0006884,ACCT100076473,1,2023-06-24
STR001731,CASE002103,ALT0006890,ACCT100067281,1,2023-04-19
STR001732,NO_CASE_GENERATED,ALT0006891,ACCT100007486,1,2024-06-18
STR001733,NO_CASE_GENERATED,ALT0006893,ACCT100057687,1,2024-03-23
STR001734,CASE002455,ALT0006895,ACCT100081930,1,2024-05-20
STR001735,NO_CASE_GENERATED,ALT0006899,ACCT100044650,1,2023-07-23
STR001736,NO_CASE_GENERATED,ALT0006900,ACCT100068372,1,2024-09-18
STR001737,CASE002173,ALT0006902,ACCT100047611,1,2024-10-12
STR001738,NO_CASE_GENERATED,ALT0006905,ACCT100097302,1,2023-03-24
STR001739,NO_CASE_GENERATED,ALT0006910,ACCT100030325,1,2023-10-20
STR001740,CASE000282,ALT0006912,ACCT100041017,1,2023-09-20
STR001741,NO_CASE_GENERATED,ALT0006918,ACCT100090492,1,2023-09-23
STR001742,CASE001504,ALT0006919,ACCT100089580,1,2023-09-16
STR001743,NO_CASE_GENERATED,ALT0006923,ACCT100068120,1,2024-06-28
STR001744,NO_CASE_GENERATED,ALT0006924,ACCT100017842,1,2023-08-11
