CUSTOMER_ID,PEP_STATUS,ONBOARDING_CHANNEL,INCOME_BRACKET,KYC_RISK,STATE_CODE,IS_ACTIVE
CUST0000442,False,BRANCH,100k-250k,MEDIUM,DL,True
CUST0000443,False,WEB,100k-250k,LOW,KA,False
CUST0000444,False,WEB,100k-250k,HIGH,TN,True
CUST0000445,False,THIRD_PARTY,250k+,MEDIUM,TN,True
CUST0000446,False,WEB,,LOW,RJ,True
CUST0000447,False,MOBILE_APP,0-50k,LOW,MH,True
CUST0000448,False,MOBILE_APP,100k-250k,LOW,UP,True
CUST0000449,False,WEB,0-50k,LOW,UP,True
CUST0000450,False,BRANCH,100k-250k,LOW,KA,True
CUST0000451,False,MOBILE_APP,0-50k,MEDIUM,WB,True
CUST0000452,False,MOBILE_APP,50k-100k,LOW,TN,True
CUST0000453,False,MOBILE_APP,50k-100k,LOW,KA,True
CUST0000454,False,MOBILE_APP,,MEDIUM,RJ,True
CUST0000455,False,BRANCH,50k-100k,LOW,DL,False
CUST0000456,False,THIRD_PARTY,50k-100k,LOW,WB,True
CUST0000457,True,BRANCH,250k+,LOW,RJ,True
CUST0000458,False,THIRD_PARTY,,MEDIUM,TN,True
CUST0000459,False,MOBILE_APP,250k+,MEDIUM,MH,True
CUST0000460,False,MOBILE_APP,250k+,MEDIUM,WB,True
CUST0000461,False,BRANCH,50k-100k,MEDIUM,UP,True
CUST0000462,False,BRANCH,100k-250k,LOW,RJ,True
CUST0000463,False,THIRD_PARTY,50k-100k,MEDIUM,TN,True
CUST0000464,False,BRANCH,100k-250k,LOW,WB,True
CUST0000465,False,WEB,,LOW,MH,True
CUST0000466,False,BRANCH,50k-100k,LOW,TN,True
CUST0000467,False,MOBILE_APP,,LOW,DL,True
CUST0000468,False,BRANCH,250k+,LOW,UP,True
CUST0000469,False,MOBILE_APP,,LOW,MH,True
CUST0000470,False,WEB,100k-250k,LOW,TN,True
CUST0000471,True,MOBILE_APP,50k-100k,LOW,KA,True
CUST0000472,False,BRANCH,50k-100k,LOW,RJ,True
CUST0000473,False,THIRD_PARTY,100k-250k,MEDIUM,UP,True
CUST0000474,False,WEB,,LOW,MH,True
CUST0000475,False,WEB,250k+,HIGH,GJ,True
CUST0000476,False,BRANCH,50k-100k,MEDIUM,DL,True
CUST0000477,False,WEB,250k+,LOW,DL,True
CUST0000478,False,MOBILE_APP,50k-100k,MEDIUM,RJ,True
CUST0000479,False,THIRD_PARTY,0-50k,LOW,DL,True
CUST0000480,False,BRANCH,250k+,LOW,KA,True
CUST0000481,False,WEB,50k-100k,MEDIUM,GJ,False
CUST0000482,False,MOBILE_APP,250k+,MEDIUM,RJ,True
CUST0000483,False,MOBILE_APP,,MEDIUM,GJ,True
CUST0000484,False,WEB,50k-100k,MEDIUM,UP,True
CUST0000485,False,BRANCH,100k-250k,LOW,WB,True
CUST0000486,False,MOBILE_APP,250k+,LOW,UP,True
CUST0000487,False,WEB,,MEDIUM,DL,True
CUST0000488,False,BRANCH,100k-250k,LOW,TN,True
CUST0000489,False,BRANCH,50k-100k,LOW,RJ,True
CUST0000490,False,MOBILE_APP,100k-250k,MEDIUM,RJ,True
CUST0000491,False,BRANCH,50k-100k,LOW,UP,True
CUST0000492,False,THIRD_PARTY,100k-250k,LOW,KA,True
CUST0000493,False,MOBILE_APP,100k-250k,LOW,KA,True
CUST0000494,False,BRANCH,50k-100k,LOW,TN,True
CUST0000495,False,THIRD_PARTY,250k+,LOW,WB,True
CUST0000496,False,THIRD_PARTY,,LOW,WB,True
CUST0000497,False,MOBILE_APP,,MEDIUM,KA,True
CUST0000498,False,WEB,100k-250k,LOW,MH,True
CUST0000499,False,BRANCH,50k-100k,LOW,MH,False
CUST0000500,False,THIRD_PARTY,250k+,LOW,TN,True
CUST0000501,False,MOBILE_APP,50k-100k,LOW,GJ,False
CUST0000502,False,BRANCH,100k-250k,LOW,DL,True
CUST0000503,False,WEB,250k+,LOW,TN,True
CUST0000504,False,BRANCH,,LOW,RJ,True
CUST0000505,False,WEB,,LOW,MH,True
CUST0000506,False,BRANCH,50k-100k,MEDIUM,TN,True
CUST0000507,False,BRANCH,0-50k,LOW,DL,True
CUST0000508,False,WEB,50k-100k,LOW,UP,True
CUST0000509,False,WEB,50k-100k,LOW,KA,True
CUST0000510,False,MOBILE_APP,50k-100k,LOW,KA,True
CUST0000511,False,MOBILE_APP,100k-250k,LOW,MH,True
CUST0000512,False,WEB,250k+,LOW,UP,True
CUST0000513,False,THIRD_PARTY,0-50k,MEDIUM,TN,True
CUST0000514,False,BRANCH,50k-100k,LOW,GJ,True
CUST0000515,False,WEB,0-50k,MEDIUM,DL,True
CUST0000516,False,THIRD_PARTY,50k-100k,MEDIUM,KA,True
CUST0000517,False,THIRD_PARTY,100k-250k,HIGH,GJ,True
CUST0000518,False,MOBILE_APP,0-50k,LOW,MH,False
CUST0000519,False,MOBILE_APP,50k-100k,LOW,WB,True
CUST0000520,False,BRANCH,100k-250k,LOW,UP,True
CUST0000521,False,MOBILE_APP,50k-100k,LOW,KA,True
CUST0000522,False,BRANCH,250k+,MEDIUM,KA,True
CUST0000523,False,WEB,100k-250k,MEDIUM,MH,True
CUST0000524,False,BRANCH,0-50k,LOW,UP,False
CUST0000525,False,MOBILE_APP,50k-100k,LOW,WB,False
CUST0000526,False,MOBILE_APP,100k-250k,MEDIUM,WB,True
CUST0000527,False,THIRD_PARTY,,LOW,DL,True
CUST0000528,False,MOBILE_APP,50k-100k,MEDIUM,RJ,True
CUST0000529,False,THIRD_PARTY,0-50k,LOW,GJ,True
CUST0000530,False,MOBILE_APP,50k-100k,MEDIUM,MH,True
CUST0000531,False,THIRD_PARTY,250k+,LOW,GJ,True
CUST0000532,False,BRANCH,250k+,HIGH,RJ,True
CUST0000533,False,BRANCH,50k-100k,LOW,MH,True
CUST0000534,False,BRANCH,0-50k,LOW,TN,True
CUST0000535,False,THIRD_PARTY,250k+,LOW,UP,True
CUST0000536,False,BRANCH,50k-100k,LOW,GJ,True
CUST0000537,False,WEB,0-50k,LOW,MH,True
CUST0000538,False,BRANCH,50k-100k,LOW,TN,False
CUST0000539,False,BRANCH,,LOW,WB,True
CUST0000540,False,THIRD_PARTY,250k+,HIGH,UP,True
CUST0000541,False,BRANCH,0-50k,LOW,RJ,True
CUST0000542,False,MOBILE_APP,250k+,MEDIUM,DL,True
CUST0000543,False,THIRD_PARTY,100k-250k,MEDIUM,KA,True
CUST0000544,False,BRANCH,,MEDIUM,MH,True
CUST0000545,False,WEB,250k+,MEDIUM,RJ,True
CUST0000546,False,THIRD_PARTY,100k-250k,LOW,UP,True
CUST0000547,False,BRANCH,0-50k,MEDIUM,WB,True
CUST0000548,False,WEB,250k+,MEDIUM,DL,True
CUST0000549,False,THIRD_PARTY,250k+,LOW,WB,True
CUST0000550,False,MOBILE_APP,,LOW,UP,True
CUST0000551,False,MOBILE_APP,50k-100k,MEDIUM,RJ,True
CUST0000552,False,BRANCH,50k-100k,HIGH,TN,True
CUST0000553,False,WEB,50k-100k,LOW,DL,True
CUST0000554,False,MOBILE_APP,250k+,LOW,TN,True
CUST0000555,False,WEB,250k+,LOW,WB,True
CUST0000556,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0000557,False,THIRD_PARTY,100k-250k,LOW,GJ,True
CUST0000558,False,MOBILE_APP,250k+,LOW,TN,True
CUST0000559,False,WEB,0-50k,MEDIUM,WB,True
CUST0000560,False,WEB,0-50k,MEDIUM,WB,True
CUST0000561,False,BRANCH,0-50k,LOW,UP,True
CUST0000562,False,THIRD_PARTY,100k-250k,MEDIUM,TN,False
CUST0000563,False,MOBILE_APP,250k+,MEDIUM,TN,True
CUST0000564,True,THIRD_PARTY,0-50k,LOW,DL,True
CUST0000565,False,THIRD_PARTY,100k-250k,LOW,WB,True
CUST0000566,False,WEB,,MEDIUM,TN,True
CUST0000567,False,BRANCH,,MEDIUM,TN,True
CUST0000568,False,THIRD_PARTY,50k-100k,LOW,GJ,True
CUST0000569,False,WEB,0-50k,HIGH,UP,True
CUST0000570,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0000571,False,WEB,250k+,LOW,MH,True
CUST0000572,False,BRANCH,250k+,LOW,DL,True
CUST0000573,False,WEB,,LOW,KA,True
CUST0000574,False,THIRD_PARTY,0-50k,LOW,GJ,True
CUST0000575,False,WEB,100k-250k,HIGH,UP,True
CUST0000576,False,WEB,50k-100k,LOW,DL,True
CUST0000577,False,WEB,50k-100k,HIGH,DL,True
CUST0000578,False,THIRD_PARTY,100k-250k,MEDIUM,RJ,True
CUST0000579,False,BRANCH,,LOW,UP,True
CUST0000580,False,MOBILE_APP,250k+,LOW,WB,True
CUST0000581,False,THIRD_PARTY,250k+,LOW,DL,True
CUST0000582,False,MOBILE_APP,50k-100k,MEDIUM,GJ,True
CUST0000583,False,MOBILE_APP,100k-250k,HIGH,UP,True
CUST0000584,False,THIRD_PARTY,50k-100k,MEDIUM,DL,True
CUST0000585,False,THIRD_PARTY,50k-100k,LOW,UP,True
CUST0000586,False,THIRD_PARTY,250k+,HIGH,TN,True
CUST0000587,False,THIRD_PARTY,50k-100k,MEDIUM,KA,True
CUST0000588,False,BRANCH,50k-100k,MEDIUM,KA,True
CUST0000589,False,BRANCH,250k+,LOW,KA,True
CUST0000590,False,WEB,250k+,MEDIUM,WB,True
CUST0000591,False,MOBILE_APP,100k-250k,LOW,WB,True
CUST0000592,False,MOBILE_APP,50k-100k,LOW,KA,True
CUST0000593,False,THIRD_PARTY,100k-250k,MEDIUM,UP,True
CUST0000594,False,THIRD_PARTY,0-50k,LOW,KA,True
CUST0000595,False,MOBILE_APP,50k-100k,MEDIUM,RJ,True
CUST0000596,False,THIRD_PARTY,250k+,HIGH,GJ,True
CUST0000597,False,BRANCH,0-50k,MEDIUM,RJ,True
CUST0000598,False,WEB,100k-250k,MEDIUM,RJ,True
CUST0000599,False,WEB,250k+,LOW,KA,True
CUST0000600,False,MOBILE_APP,50k-100k,LOW,RJ,True
CUST0000601,False,BRANCH,250k+,MEDIUM,MH,True
CUST0000602,False,BRANCH,,LOW,WB,True
CUST0000603,False,THIRD_PARTY,100k-250k,LOW,RJ,True
CUST0000604,False,THIRD_PARTY,50k-100k,LOW,WB,True
CUST0000605,False,THIRD_PARTY,50k-100k,MEDIUM,KA,True
CUST0000606,False,WEB,100k-250k,MEDIUM,TN,True
CUST0000607,False,WEB,250k+,MEDIUM,WB,True
CUST0000608,False,BRANCH,250k+,HIGH,KA,True
CUST0000609,False,BRANCH,0-50k,LOW,UP,True
CUST0000610,False,BRANCH,250k+,MEDIUM,MH,True
CUST0000611,False,THIRD_PARTY,,LOW,TN,True
CUST0000612,False,WEB,250k+,LOW,KA,True
CUST0000613,False,THIRD_PARTY,100k-250k,MEDIUM,RJ,True
CUST0000614,False,THIRD_PARTY,50k-100k,LOW,WB,True
CUST0000615,False,WEB,0-50k,HIGH,KA,True
CUST0000616,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0000617,False,WEB,100k-250k,LOW,GJ,True
CUST0000618,False,MOBILE_APP,50k-100k,MEDIUM,TN,True
CUST0000619,False,BRANCH,0-50k,LOW,RJ,False
CUST0000620,False,MOBILE_APP,250k+,LOW,TN,True
CUST0000621,False,BRANCH,50k-100k,LOW,TN,True
CUST0000622,False,BRANCH,100k-250k,LOW,RJ,True
CUST0000623,False,MOBILE_APP,250k+,LOW,RJ,True
CUST0000624,False,WEB,100k-250k,HIGH,UP,True
CUST0000625,False,THIRD_PARTY,50k-100k,LOW,KA,True
CUST0000626,False,MOBILE_APP,100k-250k,MEDIUM,MH,True
CUST0000627,False,BRANCH,50k-100k,MEDIUM,DL,True
CUST0000628,False,WEB,250k+,HIGH,MH,True
CUST0000629,False,MOBILE_APP,0-50k,LOW,KA,True
CUST0000630,False,WEB,50k-100k,MEDIUM,GJ,True
CUST0000631,False,MOBILE_APP,50k-100k,MEDIUM,KA,True
CUST0000632,False,MOBILE_APP,100k-250k,LOW,GJ,True
CUST0000633,False,WEB,250k+,LOW,UP,True
CUST0000634,False,WEB,100k-250k,LOW,GJ,True
CUST0000635,False,WEB,0-50k,LOW,GJ,True
CUST0000636,False,WEB,,LOW,UP,False
CUST0000637,False,MOBILE_APP,,LOW,RJ,True
CUST0000638,False,THIRD_PARTY,,LOW,DL,True
CUST0000639,False,WEB,0-50k,LOW,GJ,True
CUST0000640,False,MOBILE_APP,50k-100k,LOW,RJ,True
CUST0000641,False,WEB,0-50k,LOW,UP,True
CUST0000642,False,THIRD_PARTY,100k-250k,HIGH,DL,True
CUST0000643,False,MOBILE_APP,0-50k,LOW,GJ,True
CUST0000644,False,THIRD_PARTY,100k-250k,HIGH,MH,True
CUST0000645,False,MOBILE_APP,250k+,MEDIUM,RJ,True
CUST0000646,False,MOBILE_APP,0-50k,MEDIUM,DL,True
CUST0000647,False,WEB,50k-100k,LOW,DL,True
CUST0000648,False,THIRD_PARTY,250k+,LOW,MH,True
CUST0000649,False,BRANCH,0-50k,MEDIUM,GJ,True
CUST0000650,False,THIRD_PARTY,100k-250k,MEDIUM,KA,True
CUST0000651,False,BRANCH,250k+,MEDIUM,RJ,True
CUST0000652,False,THIRD_PARTY,250k+,MEDIUM,GJ,True
CUST0000653,False,WEB,0-50k,LOW,MH,True
CUST0000654,False,THIRD_PARTY,100k-250k,MEDIUM,MH,True
CUST0000655,False,THIRD_PARTY,50k-100k,LOW,WB,True
CUST0000656,False,BRANCH,100k-250k,LOW,WB,True
CUST0000657,False,BRANCH,,MEDIUM,KA,True
CUST0000658,False,THIRD_PARTY,250k+,LOW,KA,True
CUST0000659,False,WEB,100k-250k,LOW,KA,False
CUST0000660,False,BRANCH,250k+,HIGH,MH,True
CUST0000661,False,WEB,250k+,LOW,MH,True
CUST0000662,False,BRANCH,0-50k,LOW,GJ,True
CUST0000663,False,MOBILE_APP,0-50k,LOW,GJ,True
CUST0000664,False,MOBILE_APP,0-50k,LOW,RJ,True
CUST0000665,False,MOBILE_APP,0-50k,LOW,UP,True
CUST0000666,False,MOBILE_APP,100k-250k,LOW,MH,False
CUST0000667,False,MOBILE_APP,50k-100k,LOW,MH,True
CUST0000668,False,MOBILE_APP,50k-100k,MEDIUM,UP,False
CUST0000669,False,WEB,50k-100k,LOW,KA,True
CUST0000670,False,WEB,0-50k,MEDIUM,GJ,True
CUST0000671,False,BRANCH,250k+,MEDIUM,TN,True
CUST0000672,False,THIRD_PARTY,0-50k,LOW,GJ,True
CUST0000673,False,THIRD_PARTY,250k+,MEDIUM,RJ,True
CUST0000674,False,THIRD_PARTY,50k-100k,LOW,RJ,True
CUST0000675,False,THIRD_PARTY,100k-250k,MEDIUM,RJ,True
CUST0000676,False,MOBILE_APP,250k+,LOW,WB,True
CUST0000677,False,THIRD_PARTY,0-50k,LOW,MH,True
CUST0000678,False,MOBILE_APP,,LOW,DL,True
CUST0000679,False,THIRD_PARTY,,LOW,MH,False
CUST0000680,False,BRANCH,250k+,MEDIUM,GJ,True
CUST0000681,False,WEB,0-50k,LOW,GJ,True
CUST0000682,False,MOBILE_APP,,LOW,MH,True
CUST0000683,False,WEB,250k+,LOW,KA,True
CUST0000684,False,THIRD_PARTY,50k-100k,LOW,TN,True
CUST0000685,False,WEB,250k+,HIGH,KA,True
CUST0000686,False,THIRD_PARTY,50k-100k,LOW,RJ,True
CUST0000687,False,WEB,50k-100k,LOW,DL,True
CUST0000688,False,WEB,50k-100k,MEDIUM,WB,True
CUST0000689,False,THIRD_PARTY,0-50k,LOW,MH,True
CUST0000690,False,THIRD_PARTY,,LOW,WB,True
CUST0000691,False,MOBILE_APP,250k+,LOW,KA,True
CUST0000692,False,WEB,0-50k,LOW,KA,True
CUST0000693,False,MOBILE_APP,,MEDIUM,TN,True
CUST0000694,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0000695,False,THIRD_PARTY,50k-100k,LOW,GJ,True
CUST0000696,False,BRANCH,0-50k,LOW,TN,True
CUST0000697,False,BRANCH,250k+,LOW,MH,True
CUST0000698,False,BRANCH,0-50k,MEDIUM,WB,True
CUST0000699,False,THIRD_PARTY,250k+,LOW,WB,True
CUST0000700,False,WEB,100k-250k,LOW,UP,True
CUST0000701,False,THIRD_PARTY,0-50k,LOW,UP,True
CUST0000702,False,THIRD_PARTY,50k-100k,MEDIUM,MH,True
CUST0000703,False,BRANCH,50k-100k,LOW,UP,True
CUST0000704,False,WEB,50k-100k,LOW,TN,True
CUST0000705,False,MOBILE_APP,0-50k,MEDIUM,RJ,True
CUST0000706,False,BRANCH,,LOW,MH,True
CUST0000707,False,THIRD_PARTY,250k+,MEDIUM,MH,True
CUST0000708,False,THIRD_PARTY,50k-100k,LOW,GJ,True
CUST0000709,False,WEB,250k+,LOW,TN,False
CUST0000710,False,MOBILE_APP,,LOW,WB,True
CUST0000711,False,WEB,50k-100k,MEDIUM,GJ,True
CUST0000712,False,WEB,50k-100k,MEDIUM,DL,True
CUST0000713,False,MOBILE_APP,0-50k,LOW,UP,True
CUST0000714,False,MOBILE_APP,50k-100k,MEDIUM,TN,True
CUST0000715,False,BRANCH,0-50k,LOW,KA,False
CUST0000716,False,WEB,250k+,MEDIUM,RJ,True
CUST0000717,False,BRANCH,100k-250k,MEDIUM,TN,True
CUST0000718,False,WEB,50k-100k,MEDIUM,MH,True
CUST0000719,False,WEB,0-50k,LOW,GJ,True
CUST0000720,False,BRANCH,250k+,LOW,RJ,True
CUST0000721,False,BRANCH,100k-250k,LOW,RJ,True
CUST0000722,False,WEB,0-50k,LOW,GJ,True
CUST0000723,False,THIRD_PARTY,250k+,LOW,KA,False
CUST0000724,False,MOBILE_APP,,LOW,UP,True
CUST0000725,False,WEB,250k+,LOW,TN,False
CUST0000726,False,BRANCH,250k+,HIGH,MH,True
CUST0000727,False,THIRD_PARTY,50k-100k,MEDIUM,MH,False
CUST0000728,False,WEB,100k-250k,LOW,KA,False
CUST0000729,False,WEB,100k-250k,LOW,MH,True
CUST0000730,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0000731,False,MOBILE_APP,50k-100k,MEDIUM,GJ,True
CUST0000732,False,MOBILE_APP,0-50k,MEDIUM,KA,True
CUST0000733,False,MOBILE_APP,250k+,LOW,KA,True
CUST0000734,False,BRANCH,0-50k,LOW,MH,True
CUST0000735,False,MOBILE_APP,50k-100k,LOW,RJ,True
CUST0000736,False,THIRD_PARTY,250k+,LOW,RJ,True
CUST0000737,False,THIRD_PARTY,50k-100k,MEDIUM,GJ,True
CUST0000738,False,WEB,250k+,LOW,GJ,True
CUST0000739,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0000740,False,BRANCH,50k-100k,MEDIUM,KA,True
CUST0000741,False,THIRD_PARTY,50k-100k,MEDIUM,DL,True
CUST0000742,False,BRANCH,50k-100k,LOW,KA,True
CUST0000743,False,THIRD_PARTY,250k+,LOW,DL,True
CUST0000744,False,THIRD_PARTY,50k-100k,LOW,TN,True
CUST0000745,False,THIRD_PARTY,250k+,MEDIUM,KA,True
CUST0000746,False,BRANCH,,MEDIUM,GJ,True
CUST0000747,False,THIRD_PARTY,100k-250k,LOW,MH,False
CUST0000748,False,THIRD_PARTY,100k-250k,MEDIUM,UP,True
CUST0000749,False,THIRD_PARTY,50k-100k,MEDIUM,TN,True
CUST0000750,False,BRANCH,250k+,LOW,DL,True
CUST0000751,False,THIRD_PARTY,250k+,MEDIUM,RJ,True
CUST0000752,False,THIRD_PARTY,100k-250k,LOW,GJ,False
CUST0000753,False,MOBILE_APP,250k+,LOW,MH,True
CUST0000754,False,THIRD_PARTY,50k-100k,MEDIUM,MH,True
CUST0000755,False,WEB,250k+,LOW,RJ,True
CUST0000756,False,WEB,100k-250k,LOW,KA,True
CUST0000757,False,THIRD_PARTY,,LOW,MH,True
CUST0000758,False,THIRD_PARTY,100k-250k,LOW,DL,True
CUST0000759,False,WEB,100k-250k,HIGH,RJ,True
CUST0000760,False,WEB,0-50k,HIGH,RJ,True
CUST0000761,False,BRANCH,0-50k,LOW,DL,True
CUST0000762,False,WEB,50k-100k,LOW,MH,True
CUST0000763,False,BRANCH,100k-250k,MEDIUM,UP,True
CUST0000764,False,WEB,50k-100k,MEDIUM,MH,True
CUST0000765,False,THIRD_PARTY,0-50k,MEDIUM,UP,True
CUST0000766,False,THIRD_PARTY,50k-100k,LOW,DL,True
CUST0000767,False,WEB,100k-250k,LOW,GJ,True
CUST0000768,False,WEB,,LOW,WB,True
CUST0000769,False,WEB,0-50k,LOW,WB,True
CUST0000770,False,WEB,250k+,LOW,TN,True
CUST0000771,False,THIRD_PARTY,100k-250k,MEDIUM,MH,True
CUST0000772,False,BRANCH,,LOW,MH,True
CUST0000773,False,MOBILE_APP,,LOW,UP,True
CUST0000774,False,MOBILE_APP,250k+,HIGH,RJ,True
CUST0000775,False,BRANCH,50k-100k,LOW,RJ,True
CUST0000776,False,WEB,100k-250k,LOW,KA,True
CUST0000777,False,BRANCH,50k-100k,LOW,KA,True
CUST0000778,False,THIRD_PARTY,,LOW,MH,True
CUST0000779,False,BRANCH,0-50k,LOW,DL,True
CUST0000780,False,MOBILE_APP,50k-100k,HIGH,GJ,True
CUST0000781,False,BRANCH,50k-100k,LOW,TN,True
CUST0000782,False,WEB,50k-100k,LOW,MH,True
CUST0000783,False,BRANCH,0-50k,LOW,RJ,True
CUST0000784,False,MOBILE_APP,100k-250k,LOW,TN,True
CUST0000785,False,WEB,100k-250k,HIGH,DL,True
CUST0000786,False,THIRD_PARTY,50k-100k,LOW,WB,True
CUST0000787,False,MOBILE_APP,100k-250k,LOW,UP,True
CUST0000788,False,WEB,100k-250k,LOW,KA,True
CUST0000789,False,WEB,50k-100k,MEDIUM,KA,True
CUST0000790,False,THIRD_PARTY,50k-100k,LOW,KA,True
CUST0000791,False,MOBILE_APP,50k-100k,HIGH,UP,True
CUST0000792,False,MOBILE_APP,0-50k,MEDIUM,UP,True
CUST0000793,False,BRANCH,,MEDIUM,GJ,True
CUST0000794,False,BRANCH,,LOW,WB,True
CUST0000795,True,WEB,100k-250k,LOW,RJ,True
CUST0000796,False,WEB,250k+,MEDIUM,UP,True
CUST0000797,False,WEB,100k-250k,LOW,RJ,True
CUST0000798,False,WEB,100k-250k,HIGH,DL,True
CUST0000799,False,THIRD_PARTY,50k-100k,LOW,WB,True
CUST0000800,False,BRANCH,100k-250k,MEDIUM,KA,True
CUST0000801,False,THIRD_PARTY,0-50k,LOW,MH,True
CUST0000802,False,THIRD_PARTY,50k-100k,MEDIUM,TN,True
CUST0000803,False,BRANCH,100k-250k,MEDIUM,TN,True
CUST0000804,False,MOBILE_APP,50k-100k,LOW,GJ,True
CUST0000805,False,BRANCH,100k-250k,LOW,MH,True
CUST0000806,False,THIRD_PARTY,,MEDIUM,DL,True
CUST0000807,False,WEB,0-50k,LOW,MH,True
CUST0000808,False,BRANCH,0-50k,MEDIUM,DL,True
CUST0000809,False,THIRD_PARTY,250k+,MEDIUM,TN,True
CUST0000810,False,THIRD_PARTY,0-50k,MEDIUM,UP,True
CUST0000811,False,WEB,100k-250k,LOW,GJ,True
CUST0000812,False,MOBILE_APP,100k-250k,LOW,WB,True
CUST0000813,False,THIRD_PARTY,100k-250k,LOW,GJ,True
CUST0000814,False,THIRD_PARTY,250k+,MEDIUM,UP,True
CUST0000815,False,MOBILE_APP,250k+,LOW,DL,True
CUST0000816,False,THIRD_PARTY,0-50k,MEDIUM,KA,True
CUST0000817,False,BRANCH,100k-250k,LOW,DL,True
CUST0000818,False,BRANCH,100k-250k,HIGH,WB,True
CUST0000819,False,THIRD_PARTY,250k+,MEDIUM,DL,True
CUST0000820,False,THIRD_PARTY,50k-100k,LOW,UP,True
CUST0000821,False,MOBILE_APP,0-50k,LOW,DL,True
CUST0000822,True,WEB,100k-250k,LOW,WB,True
CUST0000823,False,BRANCH,100k-250k,MEDIUM,KA,True
CUST0000824,False,MOBILE_APP,50k-100k,MEDIUM,UP,True
CUST0000825,False,WEB,0-50k,HIGH,RJ,True
CUST0000826,False,BRANCH,0-50k,HIGH,GJ,True
CUST0000827,False,BRANCH,0-50k,HIGH,GJ,True
CUST0000828,False,THIRD_PARTY,,MEDIUM,KA,True
CUST0000829,False,WEB,50k-100k,LOW,UP,True
CUST0000830,False,THIRD_PARTY,50k-100k,LOW,GJ,True
CUST0000831,False,MOBILE_APP,0-50k,LOW,MH,True
CUST0000832,False,WEB,100k-250k,MEDIUM,WB,True
CUST0000833,False,WEB,250k+,LOW,DL,True
CUST0000834,False,THIRD_PARTY,50k-100k,LOW,MH,True
CUST0000835,False,BRANCH,250k+,LOW,GJ,True
CUST0000836,False,BRANCH,250k+,LOW,KA,True
CUST0000837,False,THIRD_PARTY,250k+,MEDIUM,MH,True
CUST0000838,False,MOBILE_APP,,LOW,TN,True
CUST0000839,False,THIRD_PARTY,50k-100k,LOW,MH,True
CUST0000840,False,WEB,250k+,LOW,GJ,True
CUST0000841,True,BRANCH,,HIGH,TN,True
CUST0000842,False,MOBILE_APP,100k-250k,LOW,RJ,True
CUST0000843,False,WEB,,LOW,UP,True
CUST0000844,False,THIRD_PARTY,100k-250k,MEDIUM,RJ,True
CUST0000845,False,BRANCH,,LOW,DL,True
CUST0000846,False,MOBILE_APP,50k-100k,MEDIUM,DL,True
CUST0000847,False,BRANCH,100k-250k,LOW,KA,True
CUST0000848,False,MOBILE_APP,100k-250k,LOW,WB,True
CUST0000849,False,THIRD_PARTY,50k-100k,LOW,MH,True
CUST0000850,False,MOBILE_APP,0-50k,LOW,UP,True
CUST0000851,False,WEB,250k+,LOW,UP,True
CUST0000852,False,BRANCH,250k+,MEDIUM,DL,True
CUST0000853,False,MOBILE_APP,100k-250k,LOW,UP,True
CUST0000854,False,WEB,0-50k,MEDIUM,GJ,True
CUST0000855,False,BRANCH,0-50k,LOW,MH,True
CUST0000856,False,THIRD_PARTY,50k-100k,LOW,RJ,True
CUST0000857,False,WEB,250k+,HIGH,TN,True
CUST0000858,False,WEB,50k-100k,MEDIUM,KA,True
CUST0000859,False,BRANCH,0-50k,LOW,DL,True
CUST0000860,False,THIRD_PARTY,0-50k,MEDIUM,MH,True
CUST0000861,False,MOBILE_APP,250k+,LOW,TN,True
CUST0000862,False,WEB,50k-100k,HIGH,GJ,True
CUST0000863,False,BRANCH,100k-250k,MEDIUM,WB,True
CUST0000864,False,BRANCH,,MEDIUM,GJ,True
CUST0000865,False,BRANCH,250k+,MEDIUM,GJ,False
CUST0000866,False,MOBILE_APP,50k-100k,LOW,KA,True
CUST0000867,False,BRANCH,,LOW,RJ,True
CUST0000868,False,MOBILE_APP,0-50k,LOW,GJ,True
CUST0000869,False,THIRD_PARTY,,LOW,WB,True
CUST0000870,False,MOBILE_APP,50k-100k,MEDIUM,DL,True
CUST0000871,False,BRANCH,50k-100k,MEDIUM,TN,True
CUST0000872,False,BRANCH,100k-250k,LOW,DL,True
CUST0000873,False,WEB,100k-250k,MEDIUM,RJ,True
CUST0000874,False,MOBILE_APP,250k+,LOW,MH,True
CUST0000875,False,WEB,100k-250k,LOW,UP,True
CUST0000876,False,MOBILE_APP,50k-100k,LOW,RJ,True
CUST0000877,False,BRANCH,100k-250k,MEDIUM,DL,True
CUST0000878,False,WEB,,MEDIUM,DL,True
CUST0000879,False,WEB,0-50k,LOW,GJ,True
CUST0000880,False,THIRD_PARTY,250k+,LOW,TN,True
CUST0000881,False,THIRD_PARTY,250k+,LOW,WB,True
CUST0000882,False,BRANCH,100k-250k,LOW,TN,True
CUST0000883,True,BRANCH,250k+,MEDIUM,TN,True
CUST0000884,False,WEB,0-50k,LOW,KA,True
CUST0000885,False,THIRD_PARTY,100k-250k,LOW,KA,True
CUST0000886,False,BRANCH,0-50k,MEDIUM,MH,True
