CASE_ID,ALERT_ID,INVESTIGATOR_ID,CASE_STATUS
CASE001641,ALT0007584,INV_01,CLOSED_FALSE_POSITIVE
CASE001642,ALT0007776,AUTO_SYS,OPEN
CASE001643,ALT0004883,INV_03,CLOSED_FALSE_POSITIVE
CASE001644,ALT0004408,INV_01,OPEN
CASE001645,ALT0007754,INV_02,CLOSED_SAR_FILED
CASE001646,ALT0007043,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001647,ALT0002553,INV_03,CLOSED_FALSE_POSITIVE
CASE001648,ALT0004825,INV_02,CLOSED_FALSE_POSITIVE
CASE001649,ALT0007403,INV_01,CLOSED_FALSE_POSITIVE
CASE001650,ALT0001263,AUTO_SYS,OPEN
CASE001651,ALT0008190,INV_01,CLOSED_FALSE_POSITIVE
CASE001652,ALT0008266,INV_03,CLOSED_FALSE_POSITIVE
CASE001653,ALT0006304,INV_03,CLOSED_FALSE_POSITIVE
CASE001654,ALT0004737,INV_02,OPEN
CASE001655,ALT0008016,INV_03,CLOSED_FALSE_POSITIVE
CASE001656,ALT0007841,INV_01,CLOSED_FALSE_POSITIVE
CASE001657,ALT0005126,INV_02,CLOSED_FALSE_POSITIVE
CASE001658,ALT0000885,INV_01,CLOSED_FALSE_POSITIVE
CASE001659,ALT0003400,INV_03,CLOSED_FALSE_POSITIVE
CASE001660,ALT0006522,INV_01,CLOSED_SAR_FILED
CASE001661,ALT0005288,INV_02,CLOSED_FALSE_POSITIVE
CASE001662,ALT0005512,INV_03,CLOSED_FALSE_POSITIVE
CASE001663,ALT0008704,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001664,ALT0000448,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001665,ALT0005293,INV_03,CLOSED_FALSE_POSITIVE
CASE001666,ALT0001665,INV_03,CLOSED_FALSE_POSITIVE
CASE001667,ALT0009393,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001668,ALT0000878,INV_03,OPEN
CASE001669,ALT0009484,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001670,ALT0001823,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001671,ALT0000717,INV_03,CLOSED_FALSE_POSITIVE
CASE001672,ALT0006566,INV_03,CLOSED_FALSE_POSITIVE
CASE001673,ALT0007162,INV_03,CLOSED_FALSE_POSITIVE
CASE001674,ALT0001389,INV_03,CLOSED_FALSE_POSITIVE
CASE001675,ALT0007593,INV_02,CLOSED_FALSE_POSITIVE
CASE001676,ALT0004016,INV_02,CLOSED_FALSE_POSITIVE
CASE001677,ALT0010009,INV_03,CLOSED_SAR_FILED
CASE001678,ALT0006666,AUTO_SYS,OPEN
CASE001679,ALT0005452,INV_01,CLOSED_FALSE_POSITIVE
CASE001680,ALT0008515,INV_01,CLOSED_SAR_FILED
CASE001681,ALT0008155,INV_02,CLOSED_FALSE_POSITIVE
CASE001682,ALT0000189,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001683,ALT0005450,INV_02,CLOSED_FALSE_POSITIVE
CASE001684,ALT0001820,INV_01,CLOSED_FALSE_POSITIVE
CASE001685,ALT0009269,INV_01,OPEN
CASE001686,ALT0003754,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001687,ALT0001348,INV_03,CLOSED_FALSE_POSITIVE
CASE001688,ALT0006217,INV_01,CLOSED_FALSE_POSITIVE
CASE001689,ALT0002954,INV_01,OPEN
CASE001690,ALT0000506,INV_03,CLOSED_FALSE_POSITIVE
CASE001691,ALT0006221,INV_02,CLOSED_FALSE_POSITIVE
CASE001692,ALT0005421,INV_03,CLOSED_FALSE_POSITIVE
CASE001693,ALT0003681,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001694,ALT0000146,INV_01,CLOSED_FALSE_POSITIVE
CASE001695,ALT0003897,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001696,ALT0003534,AUTO_SYS,OPEN
CASE001697,ALT0000139,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001698,ALT0004134,INV_03,OPEN
CASE001699,ALT0003192,INV_02,OPEN
CASE001700,ALT0006630,AUTO_SYS,CLOSED_SAR_FILED
CASE001701,ALT0009138,INV_02,CLOSED_FALSE_POSITIVE
CASE001702,ALT0000477,INV_01,CLOSED_FALSE_POSITIVE
CASE001703,ALT0006420,INV_03,CLOSED_FALSE_POSITIVE
CASE001704,ALT0001307,INV_01,CLOSED_FALSE_POSITIVE
CASE001705,ALT0007592,INV_02,CLOSED_FALSE_POSITIVE
CASE001706,ALT0004669,INV_03,OPEN
CASE001707,ALT0006831,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001708,ALT0000609,INV_03,CLOSED_FALSE_POSITIVE
CASE001709,ALT0004708,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001710,ALT0003561,INV_01,CLOSED_FALSE_POSITIVE
CASE001711,ALT0005476,INV_02,CLOSED_FALSE_POSITIVE
CASE001712,ALT0004563,INV_02,OPEN
CASE001713,ALT0003998,INV_03,CLOSED_FALSE_POSITIVE
CASE001714,ALT0003459,AUTO_SYS,OPEN
CASE001715,ALT0004863,INV_02,CLOSED_FALSE_POSITIVE
CASE001716,ALT0009879,INV_01,CLOSED_FALSE_POSITIVE
CASE001717,ALT0001009,INV_01,CLOSED_SAR_FILED
CASE001718,ALT0001285,INV_01,CLOSED_FALSE_POSITIVE
CASE001719,ALT0006200,INV_01,CLOSED_FALSE_POSITIVE
CASE001720,ALT0003259,INV_02,OPEN
CASE001721,ALT0001196,INV_02,OPEN
CASE001722,ALT0006993,INV_03,CLOSED_SAR_FILED
CASE001723,ALT0005312,INV_02,CLOSED_FALSE_POSITIVE
CASE001724,ALT0002058,INV_01,CLOSED_FALSE_POSITIVE
CASE001725,ALT0009512,INV_02,OPEN
CASE001726,ALT0007330,INV_01,CLOSED_SAR_FILED
CASE001727,ALT0009727,INV_02,CLOSED_FALSE_POSITIVE
CASE001728,ALT0001745,INV_03,CLOSED_FALSE_POSITIVE
CASE001729,ALT0005479,AUTO_SYS,CLOSED_SAR_FILED
CASE001730,ALT0006462,INV_02,OPEN
CASE001731,ALT0008570,INV_01,CLOSED_FALSE_POSITIVE
CASE001732,ALT0007668,INV_02,OPEN
CASE001733,ALT0004754,INV_03,OPEN
CASE001734,ALT0009333,INV_02,CLOSED_FALSE_POSITIVE
CASE001735,ALT0002745,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001736,ALT0006123,AUTO_SYS,OPEN
CASE001737,ALT0001851,AUTO_SYS,OPEN
CASE001738,ALT0000254,INV_03,CLOSED_FALSE_POSITIVE
CASE001739,ALT0003311,AUTO_SYS,OPEN
CASE001740,ALT0001175,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001741,ALT0005856,INV_02,CLOSED_FALSE_POSITIVE
CASE001742,ALT0004548,AUTO_SYS,CLOSED_SAR_FILED
CASE001743,ALT0005582,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001744,ALT0003880,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001745,ALT0006572,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001746,ALT0008748,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001747,ALT0008619,INV_02,CLOSED_SAR_FILED
CASE001748,ALT0004804,INV_03,CLOSED_FALSE_POSITIVE
CASE001749,ALT0001534,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001750,ALT0007860,INV_01,OPEN
CASE001751,ALT0001068,INV_03,OPEN
CASE001752,ALT0007233,INV_01,CLOSED_FALSE_POSITIVE
CASE001753,ALT0003508,INV_02,CLOSED_FALSE_POSITIVE
CASE001754,ALT0006118,INV_02,CLOSED_FALSE_POSITIVE
CASE001755,ALT0009482,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001756,ALT0003201,INV_02,CLOSED_SAR_FILED
CASE001757,ALT0005194,INV_02,OPEN
CASE001758,ALT0001562,INV_01,CLOSED_SAR_FILED
CASE001759,ALT0007949,AUTO_SYS,CLOSED_SAR_FILED
CASE001760,ALT0009427,INV_02,CLOSED_FALSE_POSITIVE
CASE001761,ALT0003431,AUTO_SYS,OPEN
CASE001762,ALT0009421,INV_02,OPEN
CASE001763,ALT0006149,INV_03,CLOSED_FALSE_POSITIVE
CASE001764,ALT0003077,INV_02,CLOSED_FALSE_POSITIVE
CASE001765,ALT0007019,INV_02,CLOSED_FALSE_POSITIVE
CASE001766,ALT0006130,INV_03,CLOSED_FALSE_POSITIVE
CASE001767,ALT0002921,INV_03,CLOSED_FALSE_POSITIVE
CASE001768,ALT0008566,INV_01,CLOSED_FALSE_POSITIVE
CASE001769,ALT0000889,AUTO_SYS,OPEN
CASE001770,ALT0003730,INV_03,CLOSED_FALSE_POSITIVE
CASE001771,ALT0005133,INV_03,CLOSED_FALSE_POSITIVE
CASE001772,ALT0001944,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001773,ALT0007976,INV_03,CLOSED_FALSE_POSITIVE
CASE001774,ALT0006244,INV_02,OPEN
CASE001775,ALT0002555,INV_02,CLOSED_FALSE_POSITIVE
CASE001776,ALT0006723,INV_01,CLOSED_FALSE_POSITIVE
CASE001777,ALT0001320,INV_03,CLOSED_SAR_FILED
CASE001778,ALT0007273,INV_02,CLOSED_FALSE_POSITIVE
CASE001779,ALT0001759,INV_03,CLOSED_FALSE_POSITIVE
CASE001780,ALT0000807,INV_02,CLOSED_FALSE_POSITIVE
CASE001781,ALT0009293,INV_02,CLOSED_FALSE_POSITIVE
CASE001782,ALT0001982,INV_01,OPEN
CASE001783,ALT0009194,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001784,ALT0000436,INV_03,CLOSED_FALSE_POSITIVE
CASE001785,ALT0009086,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001786,ALT0002769,INV_03,CLOSED_FALSE_POSITIVE
CASE001787,ALT0008769,INV_02,CLOSED_FALSE_POSITIVE
CASE001788,ALT0007765,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001789,ALT0007217,INV_01,CLOSED_FALSE_POSITIVE
CASE001790,ALT0009325,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001791,ALT0001071,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001792,ALT0001743,INV_01,OPEN
CASE001793,ALT0007182,INV_03,CLOSED_SAR_FILED
CASE001794,ALT0007474,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001795,ALT0000911,INV_01,CLOSED_FALSE_POSITIVE
CASE001796,ALT0007716,AUTO_SYS,OPEN
CASE001797,ALT0008006,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001798,ALT0004065,AUTO_SYS,OPEN
CASE001799,ALT0009714,AUTO_SYS,CLOSED_SAR_FILED
CASE001800,ALT0000384,INV_03,CLOSED_FALSE_POSITIVE
CASE001801,ALT0009165,INV_02,CLOSED_FALSE_POSITIVE
CASE001802,ALT0008475,INV_01,CLOSED_FALSE_POSITIVE
CASE001803,ALT0006967,INV_01,CLOSED_FALSE_POSITIVE
CASE001804,ALT0002255,INV_01,CLOSED_SAR_FILED
CASE001805,ALT0002825,INV_01,OPEN
CASE001806,ALT0006100,INV_02,CLOSED_FALSE_POSITIVE
CASE001807,ALT0003621,INV_03,CLOSED_FALSE_POSITIVE
CASE001808,ALT0004326,INV_02,CLOSED_FALSE_POSITIVE
CASE001809,ALT0001063,INV_02,CLOSED_FALSE_POSITIVE
CASE001810,ALT0008312,INV_03,OPEN
CASE001811,ALT0007936,AUTO_SYS,OPEN
CASE001812,ALT0007836,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001813,ALT0009561,INV_01,CLOSED_FALSE_POSITIVE
CASE001814,ALT0003620,INV_01,CLOSED_FALSE_POSITIVE
CASE001815,ALT0006387,INV_02,CLOSED_FALSE_POSITIVE
CASE001816,ALT0007956,INV_02,CLOSED_SAR_FILED
CASE001817,ALT0006949,INV_03,CLOSED_SAR_FILED
CASE001818,ALT0002789,INV_03,CLOSED_FALSE_POSITIVE
CASE001819,ALT0009219,INV_03,CLOSED_FALSE_POSITIVE
CASE001820,ALT0008696,INV_03,CLOSED_SAR_FILED
CASE001821,ALT0004955,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001822,ALT0006576,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001823,ALT0000956,INV_02,CLOSED_FALSE_POSITIVE
CASE001824,ALT0009457,INV_01,CLOSED_FALSE_POSITIVE
CASE001825,ALT0006751,INV_03,CLOSED_FALSE_POSITIVE
CASE001826,ALT0004398,INV_02,CLOSED_FALSE_POSITIVE
CASE001827,ALT0001093,INV_01,CLOSED_FALSE_POSITIVE
CASE001828,ALT0008638,INV_02,CLOSED_FALSE_POSITIVE
CASE001829,ALT0001908,INV_02,OPEN
CASE001830,ALT0001993,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001831,ALT0007957,INV_03,CLOSED_FALSE_POSITIVE
CASE001832,ALT0003389,INV_03,OPEN
CASE001833,ALT0002810,INV_02,OPEN
CASE001834,ALT0009412,INV_03,OPEN
CASE001835,ALT0006613,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001836,ALT0000085,INV_02,CLOSED_FALSE_POSITIVE
CASE001837,ALT0002783,INV_02,CLOSED_FALSE_POSITIVE
CASE001838,ALT0005967,INV_03,CLOSED_FALSE_POSITIVE
CASE001839,ALT0003658,INV_01,CLOSED_SAR_FILED
CASE001840,ALT0008170,INV_02,CLOSED_FALSE_POSITIVE
CASE001841,ALT0000940,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001842,ALT0003047,INV_03,OPEN
CASE001843,ALT0002168,INV_03,CLOSED_FALSE_POSITIVE
CASE001844,ALT0000920,INV_02,CLOSED_FALSE_POSITIVE
CASE001845,ALT0001139,INV_03,CLOSED_FALSE_POSITIVE
CASE001846,ALT0001910,INV_02,CLOSED_FALSE_POSITIVE
CASE001847,ALT0004833,INV_03,CLOSED_FALSE_POSITIVE
CASE001848,ALT0001434,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001849,ALT0004104,INV_03,CLOSED_FALSE_POSITIVE
CASE001850,ALT0004406,INV_03,OPEN
CASE001851,ALT0006555,INV_03,OPEN
CASE001852,ALT0006044,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001853,ALT0001451,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001854,ALT0007580,INV_02,CLOSED_FALSE_POSITIVE
CASE001855,ALT0005864,INV_03,CLOSED_FALSE_POSITIVE
CASE001856,ALT0007833,AUTO_SYS,OPEN
CASE001857,ALT0001680,INV_01,CLOSED_FALSE_POSITIVE
CASE001858,ALT0002586,INV_03,CLOSED_FALSE_POSITIVE
CASE001859,ALT0009313,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001860,ALT0003095,INV_01,CLOSED_FALSE_POSITIVE
CASE001861,ALT0008732,INV_02,CLOSED_FALSE_POSITIVE
CASE001862,ALT0007809,INV_03,CLOSED_FALSE_POSITIVE
CASE001863,ALT0002861,INV_03,CLOSED_FALSE_POSITIVE
CASE001864,ALT0007303,INV_01,CLOSED_FALSE_POSITIVE
CASE001865,ALT0000012,INV_01,OPEN
CASE001866,ALT0008741,INV_01,CLOSED_SAR_FILED
CASE001867,ALT0004623,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001868,ALT0008223,INV_02,CLOSED_FALSE_POSITIVE
CASE001869,ALT0002925,AUTO_SYS,OPEN
CASE001870,ALT0004444,INV_02,OPEN
CASE001871,ALT0006344,INV_02,OPEN
CASE001872,ALT0005216,INV_03,CLOSED_FALSE_POSITIVE
CASE001873,ALT0003770,INV_01,CLOSED_FALSE_POSITIVE
CASE001874,ALT0008215,INV_03,CLOSED_FALSE_POSITIVE
CASE001875,ALT0009524,INV_03,CLOSED_FALSE_POSITIVE
CASE001876,ALT0000984,INV_01,CLOSED_FALSE_POSITIVE
CASE001877,ALT0004644,INV_02,CLOSED_FALSE_POSITIVE
CASE001878,ALT0006138,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001879,ALT0006081,INV_01,CLOSED_FALSE_POSITIVE
CASE001880,ALT0004889,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001881,ALT0004720,INV_01,OPEN
CASE001882,ALT0006604,AUTO_SYS,CLOSED_SAR_FILED
CASE001883,ALT0000910,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001884,ALT0004796,INV_03,CLOSED_SAR_FILED
CASE001885,ALT0006855,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001886,ALT0002418,INV_02,CLOSED_FALSE_POSITIVE
CASE001887,ALT0007639,INV_01,CLOSED_FALSE_POSITIVE
CASE001888,ALT0001585,INV_03,CLOSED_FALSE_POSITIVE
CASE001889,ALT0001838,INV_02,CLOSED_FALSE_POSITIVE
CASE001890,ALT0003059,INV_03,CLOSED_FALSE_POSITIVE
CASE001891,ALT0005250,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001892,ALT0004707,INV_03,CLOSED_FALSE_POSITIVE
CASE001893,ALT0007628,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001894,ALT0008857,INV_03,CLOSED_SAR_FILED
CASE001895,ALT0008039,INV_02,CLOSED_FALSE_POSITIVE
CASE001896,ALT0006101,INV_03,CLOSED_FALSE_POSITIVE
CASE001897,ALT0005827,INV_03,CLOSED_FALSE_POSITIVE
CASE001898,ALT0001355,AUTO_SYS,CLOSED_SAR_FILED
CASE001899,ALT0004482,INV_02,CLOSED_SAR_FILED
CASE001900,ALT0005580,INV_01,CLOSED_FALSE_POSITIVE
CASE001901,ALT0002482,INV_03,CLOSED_FALSE_POSITIVE
CASE001902,ALT0006742,INV_02,CLOSED_FALSE_POSITIVE
CASE001903,ALT0002115,INV_01,CLOSED_FALSE_POSITIVE
CASE001904,ALT0001841,INV_03,CLOSED_SAR_FILED
CASE001905,ALT0009235,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001906,ALT0006877,INV_02,CLOSED_FALSE_POSITIVE
CASE001907,ALT0007679,INV_03,CLOSED_FALSE_POSITIVE
CASE001908,ALT0002311,INV_01,CLOSED_FALSE_POSITIVE
CASE001909,ALT0009993,AUTO_SYS,OPEN
CASE001910,ALT0004479,INV_02,CLOSED_FALSE_POSITIVE
CASE001911,ALT0003012,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001912,ALT0002735,INV_02,OPEN
CASE001913,ALT0003709,INV_02,CLOSED_FALSE_POSITIVE
CASE001914,ALT0001848,AUTO_SYS,CLOSED_SAR_FILED
CASE001915,ALT0001288,INV_02,CLOSED_FALSE_POSITIVE
CASE001916,ALT0001724,INV_03,CLOSED_FALSE_POSITIVE
CASE001917,ALT0001466,INV_03,CLOSED_FALSE_POSITIVE
CASE001918,ALT0006717,INV_03,CLOSED_FALSE_POSITIVE
CASE001919,ALT0009803,INV_01,OPEN
CASE001920,ALT0007845,INV_03,OPEN
CASE001921,ALT0003227,AUTO_SYS,CLOSED_SAR_FILED
CASE001922,ALT0005584,INV_03,CLOSED_FALSE_POSITIVE
CASE001923,ALT0006395,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001924,ALT0006789,INV_03,CLOSED_FALSE_POSITIVE
CASE001925,ALT0001187,INV_02,CLOSED_FALSE_POSITIVE
CASE001926,ALT0007458,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001927,ALT0001849,INV_01,CLOSED_FALSE_POSITIVE
CASE001928,ALT0006665,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001929,ALT0005360,INV_02,OPEN
CASE001930,ALT0002615,AUTO_SYS,CLOSED_SAR_FILED
CASE001931,ALT0005652,INV_02,OPEN
CASE001932,ALT0009265,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001933,ALT0009509,INV_01,CLOSED_FALSE_POSITIVE
CASE001934,ALT0002405,INV_03,CLOSED_FALSE_POSITIVE
CASE001935,ALT0008017,INV_01,CLOSED_FALSE_POSITIVE
CASE001936,ALT0005277,INV_01,CLOSED_FALSE_POSITIVE
CASE001937,ALT0001284,INV_03,OPEN
CASE001938,ALT0006698,INV_03,CLOSED_SAR_FILED
CASE001939,ALT0001491,INV_01,OPEN
CASE001940,ALT0005608,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001941,ALT0003687,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001942,ALT0005443,INV_03,CLOSED_SAR_FILED
CASE001943,ALT0002579,INV_02,CLOSED_FALSE_POSITIVE
CASE001944,ALT0009851,INV_03,OPEN
CASE001945,ALT0003785,INV_03,CLOSED_FALSE_POSITIVE
CASE001946,ALT0004112,INV_01,CLOSED_FALSE_POSITIVE
CASE001947,ALT0004238,INV_01,CLOSED_FALSE_POSITIVE
CASE001948,ALT0009556,INV_03,CLOSED_FALSE_POSITIVE
CASE001949,ALT0007704,INV_01,CLOSED_FALSE_POSITIVE
CASE001950,ALT0004332,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001951,ALT0003603,INV_02,CLOSED_SAR_FILED
CASE001952,ALT0004588,INV_03,CLOSED_FALSE_POSITIVE
CASE001953,ALT0009644,AUTO_SYS,OPEN
CASE001954,ALT0003937,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001955,ALT0009226,INV_02,CLOSED_SAR_FILED
CASE001956,ALT0004459,INV_01,CLOSED_SAR_FILED
CASE001957,ALT0007159,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001958,ALT0009676,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001959,ALT0000393,INV_03,CLOSED_FALSE_POSITIVE
CASE001960,ALT0009003,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001961,ALT0007873,INV_02,CLOSED_FALSE_POSITIVE
CASE001962,ALT0007357,INV_02,OPEN
CASE001963,ALT0009306,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001964,ALT0000473,INV_03,CLOSED_FALSE_POSITIVE
CASE001965,ALT0005243,AUTO_SYS,OPEN
CASE001966,ALT0004048,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001967,ALT0001827,INV_01,CLOSED_FALSE_POSITIVE
CASE001968,ALT0002489,INV_01,OPEN
CASE001969,ALT0005107,INV_01,CLOSED_FALSE_POSITIVE
CASE001970,ALT0008209,INV_01,CLOSED_SAR_FILED
CASE001971,ALT0002061,AUTO_SYS,CLOSED_SAR_FILED
CASE001972,ALT0007689,INV_03,CLOSED_SAR_FILED
CASE001973,ALT0004508,INV_03,CLOSED_SAR_FILED
CASE001974,ALT0006763,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001975,ALT0009032,INV_03,CLOSED_FALSE_POSITIVE
CASE001976,ALT0000538,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001977,ALT0009206,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001978,ALT0004650,INV_03,CLOSED_FALSE_POSITIVE
CASE001979,ALT0003324,INV_01,OPEN
CASE001980,ALT0004114,AUTO_SYS,CLOSED_SAR_FILED
CASE001981,ALT0002822,INV_02,CLOSED_FALSE_POSITIVE
CASE001982,ALT0008434,INV_03,CLOSED_FALSE_POSITIVE
CASE001983,ALT0004340,INV_03,CLOSED_FALSE_POSITIVE
CASE001984,ALT0000111,INV_02,CLOSED_FALSE_POSITIVE
CASE001985,ALT0003421,INV_01,CLOSED_FALSE_POSITIVE
CASE001986,ALT0003021,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001987,ALT0005294,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001988,ALT0006189,AUTO_SYS,CLOSED_SAR_FILED
CASE001989,ALT0003219,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001990,ALT0009319,INV_03,CLOSED_SAR_FILED
CASE001991,ALT0006278,INV_02,CLOSED_SAR_FILED
CASE001992,ALT0006082,INV_01,CLOSED_FALSE_POSITIVE
CASE001993,ALT0005629,INV_01,OPEN
CASE001994,ALT0007712,INV_02,CLOSED_FALSE_POSITIVE
CASE001995,ALT0009672,INV_02,OPEN
CASE001996,ALT0003190,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE001997,ALT0008990,INV_02,CLOSED_FALSE_POSITIVE
CASE001998,ALT0008631,INV_03,CLOSED_FALSE_POSITIVE
CASE001999,ALT0003257,INV_02,CLOSED_FALSE_POSITIVE
CASE002000,ALT0003198,INV_01,OPEN
CASE002001,ALT0002392,INV_01,CLOSED_FALSE_POSITIVE
CASE002002,ALT0001870,INV_03,CLOSED_FALSE_POSITIVE
CASE002003,ALT0006032,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002004,ALT0005536,INV_02,OPEN
CASE002005,ALT0001869,INV_03,CLOSED_FALSE_POSITIVE
CASE002006,ALT0002631,INV_02,CLOSED_FALSE_POSITIVE
CASE002007,ALT0007505,INV_02,CLOSED_FALSE_POSITIVE
CASE002008,ALT0005863,INV_02,CLOSED_FALSE_POSITIVE
CASE002009,ALT0006540,INV_01,CLOSED_FALSE_POSITIVE
CASE002010,ALT0000633,INV_03,CLOSED_FALSE_POSITIVE
CASE002011,ALT0003821,INV_01,CLOSED_FALSE_POSITIVE
CASE002012,ALT0002251,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002013,ALT0008608,INV_02,OPEN
CASE002014,ALT0007798,INV_02,OPEN
CASE002015,ALT0005220,INV_01,CLOSED_FALSE_POSITIVE
CASE002016,ALT0009276,INV_02,CLOSED_FALSE_POSITIVE
CASE002017,ALT0006432,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002018,ALT0003264,INV_01,CLOSED_FALSE_POSITIVE
CASE002019,ALT0002126,INV_02,CLOSED_FALSE_POSITIVE
CASE002020,ALT0002642,INV_03,CLOSED_FALSE_POSITIVE
CASE002021,ALT0001701,INV_01,CLOSED_FALSE_POSITIVE
CASE002022,ALT0005509,INV_03,CLOSED_FALSE_POSITIVE
CASE002023,ALT0005653,INV_01,CLOSED_FALSE_POSITIVE
CASE002024,ALT0001943,INV_03,CLOSED_FALSE_POSITIVE
CASE002025,ALT0004169,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002026,ALT0001757,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002027,ALT0007437,INV_01,CLOSED_SAR_FILED
CASE002028,ALT0001163,INV_01,CLOSED_SAR_FILED
CASE002029,ALT0008812,INV_02,OPEN
CASE002030,ALT0007710,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002031,ALT0001429,INV_02,OPEN
CASE002032,ALT0005165,INV_02,CLOSED_FALSE_POSITIVE
CASE002033,ALT0000150,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002034,ALT0005526,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002035,ALT0009392,INV_01,CLOSED_FALSE_POSITIVE
CASE002036,ALT0000030,INV_02,OPEN
CASE002037,ALT0001423,INV_02,CLOSED_FALSE_POSITIVE
CASE002038,ALT0000460,AUTO_SYS,OPEN
CASE002039,ALT0009554,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002040,ALT0006172,INV_01,CLOSED_FALSE_POSITIVE
CASE002041,ALT0007657,INV_01,CLOSED_FALSE_POSITIVE
CASE002042,ALT0004158,INV_03,CLOSED_FALSE_POSITIVE
CASE002043,ALT0001590,INV_01,CLOSED_FALSE_POSITIVE
CASE002044,ALT0004664,INV_01,CLOSED_FALSE_POSITIVE
CASE002045,ALT0009798,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002046,ALT0000342,INV_01,CLOSED_FALSE_POSITIVE
CASE002047,ALT0008799,INV_02,CLOSED_FALSE_POSITIVE
