STR_ID,ACCOUNT_ID,str_filed_date
STR0000466,ACCT100003119,2022-11-02 21:10:26.247867
STR0000467,ACCT100004467,2023-02-20 11:58:41.120377
STR0000468,ACCT100004158,2022-12-16 10:57:46.164762
STR0000469,ACCT100011684,2024-01-31 06:11:52.521959
STR0000470,ACCT100011596,2022-08-27 09:38:03.431607
STR0000471,ACCT100011164,2023-01-15 21:10:07.736335
STR0000472,ACCT100006026,2022-11-27 17:33:38.393749
STR0000473,ACCT100000117,2024-03-01 15:04:18.891307
STR0000474,ACCT100001985,2024-03-05 07:55:45.490617
STR0000475,ACCT100000519,2023-01-31 08:15:47.762630
STR0000476,ACCT100008489,2024-02-05 12:57:46.664592
STR0000477,ACCT100011914,2024-08-03 17:51:32.483790
STR0000478,ACCT100000207,2022-03-17 01:22:08.835688
STR0000479,ACCT100007741,2023-10-06 02:55:04.649611
STR0000480,ACCT100006032,2023-01-16 00:00:23.995054
STR0000481,ACCT100010038,2024-02-20 11:18:08.194680
STR0000482,ACCT100008423,2022-07-19 06:26:55.448695
STR0000483,ACCT100010748,2022-09-25 14:53:27.887108
STR0000484,ACCT100005778,2023-06-30 09:02:20.997868
STR0000485,ACCT100001875,2022-07-29 21:34:16.298116
STR0000486,ACCT100002448,2024-05-02 10:52:33.959554
STR0000487,ACCT100010544,2023-07-05 10:01:47.108549
STR0000488,ACCT100011162,2023-07-27 05:13:49.178481
STR0000489,ACCT100001275,2022-05-08 15:55:07.889590
STR0000490,ACCT100007236,2023-06-30 10:28:36.455930
STR0000491,ACCT100002809,2023-09-12 06:32:35.424743
STR0000492,ACCT100003154,2022-06-10 09:27:21.892072
STR0000493,ACCT100001092,2022-01-23 13:01:08.970501
STR0000494,ACCT100004668,2022-04-13 16:09:50.067819
STR0000495,ACCT100005798,2023-12-01 13:50:38.194227
STR0000496,ACCT100002735,2023-02-03 17:00:16.679805
STR0000497,ACCT100008009,2024-03-17 03:48:18.347572
STR0000498,ACCT100009664,2022-12-13 06:10:46.129986
STR0000499,ACCT100006652,2024-06-11 19:09:51.716054
STR0000500,ACCT100001838,2022-11-05 07:22:38.933416
STR0000501,ACCT100003751,2022-04-30 09:38:26.785694
STR0000502,ACCT100002941,2022-02-11 21:16:29.046454
STR0000503,ACCT100006734,2023-03-28 22:06:55.469636
STR0000504,ACCT100010040,2022-11-28 10:14:15.824303
STR0000505,ACCT100000072,2022-07-19 11:43:11.275626
STR0000506,ACCT100002090,2022-06-26 05:05:42.690918
STR0000507,ACCT100007284,2022-12-08 16:45:00.074961
STR0000508,ACCT100001719,2023-12-30 01:05:32.295406
STR0000509,ACCT100008540,2023-08-17 11:37:22.510750
STR0000510,ACCT100001250,2023-04-13 21:50:54.781781
STR0000511,ACCT100007582,2023-12-27 00:42:28.062953
STR0000512,ACCT100009641,2023-05-21 23:11:36.055809
STR0000513,ACCT100003498,2023-11-10 11:58:29.194750
STR0000514,ACCT100000475,2022-03-19 21:32:47.540971
STR0000515,ACCT100008041,2023-03-28 16:07:30.646579
STR0000516,ACCT100003590,2022-08-21 14:56:44.742974
STR0000517,ACCT100006778,2023-02-17 13:36:31.854861
STR0000518,ACCT100011105,2023-06-06 08:39:52.511469
STR0000519,ACCT100000065,2022-03-18 01:28:43.266065
STR0000520,ACCT100001979,2023-06-24 05:27:15.628695
STR0000521,ACCT100006053,2023-01-19 09:52:14.240075
STR0000522,ACCT100004704,2022-05-09 21:38:47.794763
STR0000523,ACCT100009668,2024-05-31 12:15:55.609731
STR0000524,ACCT100010869,2024-08-10 13:51:34.947688
STR0000525,ACCT100004447,2022-07-21 22:00:13.831426
STR0000526,ACCT100005288,2022-06-01 20:15:39.060199
STR0000527,ACCT100008509,2023-06-07 11:30:12.292935
STR0000528,ACCT100011027,2022-06-14 17:11:03.370569
STR0000529,ACCT100006070,2024-01-23 21:44:24.335097
STR0000530,ACCT100005628,2022-03-03 02:21:44.173951
STR0000531,ACCT100002756,2022-03-19 01:13:57.309948
STR0000532,ACCT100008852,2024-02-15 05:14:59.491792
STR0000533,ACCT100004536,2023-05-15 22:10:31.018648
STR0000534,ACCT100006043,2022-04-26 22:50:56.559859
STR0000535,ACCT100009847,2024-04-13 10:51:02.487282
STR0000536,ACCT100004436,2023-05-02 08:44:44.295779
STR0000537,ACCT100004169,2023-12-19 12:53:56.751200
STR0000538,ACCT100011412,2022-10-10 18:02:00.186990
STR0000539,ACCT100006039,2023-03-09 12:36:25.903291
STR0000540,ACCT100004269,2023-08-30 05:21:58.167016
STR0000541,ACCT100007176,2024-03-17 17:53:50.260765
STR0000542,ACCT100004301,2023-03-09 05:20:34.736700
STR0000543,ACCT100008005,2022-10-26 02:29:54.579974
STR0000544,ACCT100001273,2023-11-27 00:32:56.078323
STR0000545,ACCT100005497,2024-04-23 10:50:51.642440
STR0000546,ACCT100008322,2024-03-11 09:38:16.749521
STR0000547,ACCT100008176,2022-07-20 04:10:06.147744
STR0000548,ACCT100006951,2022-02-08 07:31:59.310173
STR0000549,ACCT100004935,2022-03-01 23:31:44.323464
STR0000550,ACCT100009149,2022-11-24 03:49:20.438121
STR0000551,ACCT100000415,2024-03-31 01:15:02.959533
STR0000552,ACCT100001613,2023-12-09 16:43:22.683456
STR0000553,ACCT100001173,2022-07-30 03:12:52.148901
STR0000554,ACCT100011188,2022-04-20 19:36:12.542708
STR0000555,ACCT100005115,2024-02-02 22:14:58.961179
STR0000556,ACCT100003857,2022-05-30 12:43:56.525595
STR0000557,ACCT100002986,2022-11-23 06:43:32.145104
STR0000558,ACCT100008800,2022-12-26 08:24:58.592855
STR0000559,ACCT100002030,2022-09-11 03:34:45.159367
STR0000560,ACCT100008241,2023-03-22 22:24:54.964718
STR0000561,ACCT100008467,2022-06-07 22:31:29.999077
STR0000562,ACCT100009692,2024-05-21 07:23:51.380826
STR0000563,ACCT100001890,2023-05-19 00:20:23.891163
STR0000564,ACCT100005818,2023-11-22 02:31:46.806173
STR0000565,ACCT100002824,2022-12-27 18:52:11.105048
STR0000566,ACCT100005959,2022-08-10 09:20:26.847266
STR0000567,ACCT100002910,2022-02-20 13:05:12.668527
STR0000568,ACCT100008985,2023-07-14 14:03:40.006478
STR0000569,ACCT100006752,2022-08-26 01:57:02.353063
STR0000570,ACCT100008459,2022-05-19 07:44:13.743284
STR0000571,ACCT100004732,2023-08-22 16:45:54.377999
STR0000572,ACCT100009796,2022-12-01 08:14:37.631696
STR0000573,ACCT100009971,2024-01-25 06:40:36.374358
STR0000574,ACCT100000229,2022-06-06 23:40:13.073271
STR0000575,ACCT100002625,2023-01-19 19:43:20.576578
STR0000576,ACCT100004350,2024-01-25 03:51:23.454196
STR0000577,ACCT100007226,2024-02-27 15:44:08.007751
STR0000578,ACCT100001026,2024-08-23 13:58:06.645926
STR0000579,ACCT100001066,2022-05-20 02:08:57.923359
STR0000580,ACCT100002043,2022-05-01 14:06:43.686607
STR0000581,ACCT100000818,2023-01-19 13:21:35.463426
STR0000582,ACCT100003344,2023-09-08 01:02:52.300387
STR0000583,ACCT100001264,2022-12-16 14:20:55.165061
STR0000584,ACCT100003992,2022-02-27 20:42:26.822462
STR0000585,ACCT100004324,2023-07-23 15:20:53.422441
STR0000586,ACCT100003876,2022-01-31 06:32:03.062163
STR0000587,ACCT100001634,2022-11-05 04:43:54.922602
STR0000588,ACCT100001409,2024-07-28 03:59:34.239604
STR0000589,ACCT100010366,2022-04-10 12:16:53.957500
STR0000590,ACCT100009529,2024-03-21 04:19:44.586468
STR0000591,ACCT100009148,2023-06-15 15:58:09.961999
STR0000592,ACCT100010959,2023-08-11 13:00:23.163640
STR0000593,ACCT100011552,2022-06-21 05:03:17.804413
STR0000594,ACCT100006231,2023-09-07 20:45:39.104203
STR0000595,ACCT100000543,2023-07-05 21:46:15.601327
STR0000596,ACCT100008196,2022-07-04 12:56:14.494340
STR0000597,ACCT100006880,2023-04-18 00:41:08.022473
STR0000598,ACCT100006177,2022-03-16 05:36:56.232098
STR0000599,ACCT100007864,2024-07-18 20:40:04.387007
STR0000600,ACCT100009437,2024-02-08 03:12:02.241828
STR0000601,ACCT100001365,2023-05-06 15:42:37.770587
STR0000602,ACCT100008308,2024-04-17 21:30:34.692541
STR0000603,ACCT100007228,2023-01-09 05:29:37.367916
STR0000604,ACCT100009473,2022-07-01 18:57:06.879827
STR0000605,ACCT100010679,2022-06-02 11:45:45.045554
STR0000606,ACCT100003815,2024-04-08 08:47:56.003774
STR0000607,ACCT100000658,2024-02-23 05:27:20.001761
STR0000608,ACCT100004871,2023-07-22 08:44:58.664801
STR0000609,ACCT100007634,2023-12-17 04:23:08.405259
STR0000610,ACCT100001375,2024-01-05 04:47:10.958991
STR0000611,ACCT100008764,2024-03-10 19:03:32.305433
STR0000612,ACCT100000944,2024-07-23 14:50:45.811627
STR0000613,ACCT100005530,2022-09-08 11:57:00.668720
STR0000614,ACCT100003080,2022-04-21 06:27:02.187677
STR0000615,ACCT100011208,2023-07-23 10:27:02.862078
STR0000616,ACCT100002956,2022-04-29 07:47:03.387010
STR0000617,ACCT100002739,2023-07-21 07:43:35.392331
STR0000618,ACCT100008302,2022-04-07 18:38:11.467306
STR0000619,ACCT100005442,2023-08-27 21:54:29.117344
STR0000620,ACCT100000539,2023-08-09 12:52:59.503926
STR0000621,ACCT100010116,2022-07-07 15:13:24.268878
STR0000622,ACCT100011126,2024-01-25 08:52:04.775330
STR0000623,ACCT100011703,2022-02-19 20:55:00.339354
STR0000624,ACCT100007912,2022-03-02 02:19:57.920340
STR0000625,ACCT100003273,2023-05-19 19:57:38.348646
STR0000626,ACCT100008450,2023-01-25 21:01:55.679712
STR0000627,ACCT100008921,2024-05-24 02:41:44.811506
STR0000628,ACCT100000669,2024-03-31 21:00:54.586038
STR0000629,ACCT100010498,2023-07-03 10:46:14.922833
STR0000630,ACCT100011010,2023-11-01 03:11:06.682337
STR0000631,ACCT100011325,2023-11-12 18:31:30.892716
STR0000632,ACCT100009778,2022-07-16 05:22:18.404593
STR0000633,ACCT100003589,2022-05-21 16:25:30.634648
STR0000634,ACCT100010403,2022-08-13 20:24:28.301081
STR0000635,ACCT100004300,2023-12-21 10:23:02.868641
STR0000636,ACCT100005333,2024-03-22 23:54:37.541837
STR0000637,ACCT100006914,2024-03-19 05:35:25.719465
STR0000638,ACCT100006947,2023-04-17 18:23:48.598836
STR0000639,ACCT100001205,2022-03-11 15:50:10.141989
STR0000640,ACCT100003194,2022-12-21 10:26:18.443398
STR0000641,ACCT100006897,2023-03-08 15:45:39.082931
STR0000642,ACCT100006782,2022-05-07 10:45:36.760585
STR0000643,ACCT100005002,2022-04-18 09:09:32.776288
STR0000644,ACCT100006141,2022-08-03 11:13:09.576413
STR0000645,ACCT100006094,2022-03-06 10:06:33.356751
STR0000646,ACCT100000671,2022-04-28 12:32:12.369954
STR0000647,ACCT100003200,2023-08-02 05:04:31.548954
STR0000648,ACCT100008595,2024-01-12 12:33:34.827573
STR0000649,ACCT100002287,2022-05-13 07:55:58.935089
STR0000650,ACCT100003290,2024-02-25 15:05:57.934763
STR0000651,ACCT100004262,2022-03-14 10:45:53.734752
STR0000652,ACCT100011087,2024-08-28 01:15:48.304909
STR0000653,ACCT100011135,2024-02-11 04:41:41.730507
STR0000654,ACCT100004040,2024-05-27 03:18:26.989589
STR0000655,ACCT100002003,2023-06-15 05:44:35.976882
STR0000656,ACCT100003015,2023-10-07 09:23:55.588459
STR0000657,ACCT100009972,2022-02-15 07:40:48.582803
STR0000658,ACCT100004801,2023-04-06 23:45:51.677235
STR0000659,ACCT100010912,2024-07-14 16:58:51.510476
STR0000660,ACCT100003198,2022-06-29 06:35:40.954089
STR0000661,ACCT100004332,2022-03-31 18:21:51.000428
STR0000662,ACCT100000464,2024-06-06 03:25:06.474206
STR0000663,ACCT100000920,2023-09-17 16:50:28.169040
STR0000664,ACCT100007047,2022-04-18 20:03:43.338562
STR0000665,ACCT100008708,2022-04-18 04:49:27.323609
STR0000666,ACCT100010999,2022-07-04 10:21:59.502856
STR0000667,ACCT100006310,2023-11-22 19:36:15.313932
STR0000668,ACCT100008756,2023-08-19 03:34:51.009323
STR0000669,ACCT100005106,2022-07-16 21:50:22.979652
STR0000670,ACCT100003248,2023-09-29 01:09:32.215015
STR0000671,ACCT100002185,2023-05-10 23:11:51.210582
STR0000672,ACCT100010908,2024-03-04 08:26:13.687095
STR0000673,ACCT100002644,2022-06-25 09:45:35.953533
STR0000674,ACCT100007837,2022-04-01 00:21:58.707826
STR0000675,ACCT100002159,2022-08-28 07:41:52.954625
STR0000676,ACCT100001370,2022-02-23 18:56:33.675756
STR0000677,ACCT100000987,2022-08-26 23:25:11.189505
STR0000678,ACCT100003489,2022-09-02 15:51:01.183208
STR0000679,ACCT100010448,2024-04-29 00:43:26.472767
STR0000680,ACCT100010942,2023-09-16 22:09:20.651234
STR0000681,ACCT100003035,2023-07-14 14:32:14.497338
STR0000682,ACCT100000870,2024-01-06 06:24:14.509293
STR0000683,ACCT100010368,2022-07-17 17:11:16.072675
STR0000684,ACCT100008201,2022-03-11 16:13:52.115277
STR0000685,ACCT100009976,2023-05-26 04:08:34.809803
STR0000686,ACCT100001383,2024-06-20 06:02:41.766274
STR0000687,ACCT100001523,2022-04-19 20:08:18.209158
STR0000688,ACCT100010518,2023-04-13 15:39:17.840318
STR0000689,ACCT100010102,2022-04-04 00:52:47.280108
STR0000690,ACCT100002371,2024-08-20 15:17:49.137583
STR0000691,ACCT100009470,2023-05-19 00:49:41.986862
STR0000692,ACCT100000263,2022-06-07 09:58:23.150087
STR0000693,ACCT100001287,2023-03-18 05:57:25.061784
STR0000694,ACCT100007261,2022-05-30 19:32:15.465349
STR0000695,ACCT100011406,2024-08-04 00:51:43.352894
STR0000696,ACCT100003348,2022-06-08 09:15:50.364963
STR0000697,ACCT100003298,2022-03-18 15:51:17.724487
STR0000698,ACCT100010578,2022-03-28 03:35:38.624734
STR0000699,ACCT100006822,2022-02-27 10:31:30.300231
STR0000700,ACCT100003174,2023-03-24 07:13:32.241175
STR0000701,ACCT100009141,2023-03-24 21:10:52.150930
STR0000702,ACCT100005877,2023-11-09 09:46:46.579408
STR0000703,ACCT100001083,2022-08-22 14:16:51.898087
STR0000704,ACCT100010258,2023-12-30 02:18:44.781895
STR0000705,ACCT100007056,2023-06-13 23:23:11.055748
STR0000706,ACCT100003095,2023-07-01 23:00:07.866508
STR0000707,ACCT100003698,2023-09-28 04:01:12.550823
STR0000708,ACCT100010068,2022-10-05 12:48:32.379936
STR0000709,ACCT100006776,2024-02-09 21:52:00.343515
STR0000710,ACCT100000346,2023-08-26 22:58:22.339113
STR0000711,ACCT100006579,2022-12-15 11:08:52.838030
STR0000712,ACCT100004357,2022-08-14 09:41:52.313422
STR0000713,ACCT100002635,2023-01-01 22:22:17.297436
STR0000714,ACCT100006884,2022-12-13 10:59:10.216071
STR0000715,ACCT100007597,2022-04-01 07:28:45.689151
STR0000716,ACCT100001227,2023-07-08 05:12:32.290504
STR0000717,ACCT100008632,2024-05-03 12:04:53.076004
STR0000718,ACCT100007484,2023-12-06 02:41:09.258131
STR0000719,ACCT100009738,2024-01-12 01:54:19.843653
STR0000720,ACCT100008365,2022-09-09 01:25:56.639873
STR0000721,ACCT100006753,2022-04-24 08:33:54.480211
STR0000722,ACCT100005440,2022-05-14 05:48:36.347312
STR0000723,ACCT100004815,2023-07-15 03:14:53.405230
STR0000724,ACCT100000725,2022-03-26 11:50:34.711608
STR0000725,ACCT100002035,2023-09-25 14:58:00.567228
STR0000726,ACCT100002622,2024-06-20 21:01:44.519743
STR0000727,ACCT100003673,2024-01-21 21:23:33.313145
STR0000728,ACCT100008806,2023-10-10 04:29:03.550165
STR0000729,ACCT100008784,2023-02-18 20:44:58.823099
STR0000730,ACCT100006444,2022-11-30 08:30:38.559782
STR0000731,ACCT100007482,2022-06-24 05:38:28.606572
STR0000732,ACCT100008164,2022-10-29 22:31:57.077709
STR0000733,ACCT100011862,2022-11-04 15:46:23.271329
STR0000734,ACCT100008177,2022-05-12 12:11:54.705672
STR0000735,ACCT100004216,2023-01-14 14:09:50.355740
STR0000736,ACCT100002181,2022-11-15 12:27:24.265660
STR0000737,ACCT100003029,2022-08-06 03:05:40.203240
STR0000738,ACCT100001362,2022-08-13 01:53:58.113423
STR0000739,ACCT100007675,2023-08-03 20:37:04.180166
STR0000740,ACCT100008670,2022-05-26 13:13:24.813550
STR0000741,ACCT100008606,2024-05-11 06:40:44.331901
STR0000742,ACCT100009947,2023-08-31 05:36:31.290925
STR0000743,ACCT100003408,2022-05-28 08:07:03.751742
STR0000744,ACCT100011564,2023-10-09 11:59:08.951697
STR0000745,ACCT100006038,2024-06-21 00:42:56.187510
STR0000746,ACCT100002510,2024-02-27 12:14:12.054111
STR0000747,ACCT100001684,2023-06-06 19:41:32.586273
STR0000748,ACCT100001830,2022-07-20 13:51:10.915000
STR0000749,ACCT100007070,2022-09-24 02:16:07.595132
STR0000750,ACCT100008768,2022-01-28 13:50:43.101885
STR0000751,ACCT100000236,2022-09-23 21:59:29.157394
STR0000752,ACCT100004625,2022-12-16 20:38:23.890582
STR0000753,ACCT100000917,2023-10-17 22:16:45.582195
STR0000754,ACCT100011523,2023-01-20 01:14:21.034523
STR0000755,ACCT100008643,2022-07-09 13:09:44.722100
STR0000756,ACCT100001991,2023-11-26 06:00:43.286838
STR0000757,ACCT100006197,2023-02-20 03:44:18.975364
STR0000758,ACCT100002829,2022-07-22 05:30:24.486756
STR0000759,ACCT100001754,2023-05-10 04:08:09.456515
STR0000760,ACCT100003800,2022-05-01 09:26:16.198832
STR0000761,ACCT100011830,2022-11-26 17:41:11.159069
STR0000762,ACCT100000342,2023-04-25 17:42:04.290879
STR0000763,ACCT100007341,2023-09-22 17:33:57.213063
STR0000764,ACCT100002728,2023-07-13 10:33:15.846179
STR0000765,ACCT100011147,2023-10-18 01:03:56.075870
STR0000766,ACCT100003207,2022-03-09 13:00:12.974263
STR0000767,ACCT100010354,2023-01-08 04:57:14.508381
STR0000768,ACCT100010828,2022-06-03 22:28:05.031505
STR0000769,ACCT100009475,2024-01-22 07:04:22.788540
STR0000770,ACCT100002875,2023-12-14 12:33:37.190133
STR0000771,ACCT100002740,2022-07-13 01:18:54.950694
STR0000772,ACCT100000661,2023-01-07 12:07:47.766304
STR0000773,ACCT100011053,2024-01-14 10:57:09.006993
STR0000774,ACCT100004058,2022-04-24 20:40:53.081847
STR0000775,ACCT100006976,2022-06-23 17:51:29.882241
STR0000776,ACCT100000972,2024-01-22 23:16:36.871965
STR0000777,ACCT100002228,2023-02-27 04:23:16.888006
STR0000778,ACCT100000932,2023-02-23 17:37:38.060455
STR0000779,ACCT100007545,2024-05-07 12:06:19.018407
STR0000780,ACCT100002431,2022-03-12 20:04:34.857519
STR0000781,ACCT100001513,2023-01-26 08:32:33.664397
STR0000782,ACCT100001494,2023-07-12 09:35:50.475597
STR0000783,ACCT100010716,2022-08-25 20:48:03.986550
STR0000784,ACCT100008283,2022-09-23 02:47:37.844460
STR0000785,ACCT100007762,2022-10-11 15:20:52.520235
STR0000786,ACCT100006999,2022-03-14 15:07:29.556164
STR0000787,ACCT100006921,2022-05-30 18:45:23.730859
STR0000788,ACCT100003784,2022-04-13 07:54:52.352196
STR0000789,ACCT100011366,2022-12-07 04:00:04.760965
STR0000790,ACCT100005354,2022-09-23 15:38:58.008520
STR0000791,ACCT100000378,2023-05-04 21:26:27.488279
STR0000792,ACCT100001465,2023-04-26 22:39:41.631748
STR0000793,ACCT100005820,2024-06-05 10:35:16.248669
STR0000794,ACCT100007702,2022-05-27 14:41:23.894990
STR0000795,ACCT100006398,2024-05-05 09:03:23.032465
STR0000796,ACCT100011350,2022-03-27 10:55:42.940825
STR0000797,ACCT100002998,2022-05-02 21:45:46.104867
STR0000798,ACCT100001929,2022-05-22 18:12:23.196654
STR0000799,ACCT100006342,2023-03-25 07:09:43.547646
STR0000800,ACCT100005906,2022-06-30 17:46:25.569013
STR0000801,ACCT100007830,2023-07-27 15:01:21.450835
STR0000802,ACCT100009399,2023-09-05 05:45:25.027132
STR0000803,ACCT100003208,2022-10-08 01:26:56.825101
STR0000804,ACCT100006585,2023-09-28 14:26:37.533723
STR0000805,ACCT100003173,2022-12-26 14:05:56.150155
STR0000806,ACCT100009198,2022-06-14 09:58:30.994235
STR0000807,ACCT100005235,2022-04-24 05:48:42.180500
STR0000808,ACCT100006452,2023-06-24 13:41:57.917302
STR0000809,ACCT100011476,2023-09-13 14:32:18.782397
STR0000810,ACCT100011846,2023-02-11 17:25:08.571090
STR0000811,ACCT100002934,2024-02-16 16:28:48.774767
STR0000812,ACCT100004003,2024-01-30 07:09:36.146293
STR0000813,ACCT100005869,2023-07-15 19:42:43.186830
STR0000814,ACCT100008532,2024-05-22 17:09:54.208405
STR0000815,ACCT100011611,2023-08-06 08:51:44.755656
STR0000816,ACCT100011515,2023-08-05 05:24:13.846204
STR0000817,ACCT100009173,2023-10-02 03:08:11.719188
STR0000818,ACCT100002501,2022-09-02 00:57:32.520043
STR0000819,ACCT100004612,2023-03-16 06:19:55.254489
STR0000820,ACCT100005638,2023-01-30 06:50:38.205982
STR0000821,ACCT100005311,2023-04-21 02:52:30.721242
STR0000822,ACCT100005220,2023-12-06 21:18:00.688154
STR0000823,ACCT100002480,2022-10-16 08:38:21.058075
STR0000824,ACCT100010599,2024-03-23 17:57:37.142358
STR0000825,ACCT100010266,2023-11-03 21:19:33.333581
STR0000826,ACCT100011089,2022-03-30 06:22:37.200425
STR0000827,ACCT100005541,2023-10-28 16:53:25.633845
STR0000828,ACCT100002842,2022-11-28 15:27:12.606293
STR0000829,ACCT100011551,2023-03-13 07:49:13.383779
STR0000830,ACCT100008544,2022-09-22 12:13:29.380642
STR0000831,ACCT100000856,2022-06-01 18:49:11.303993
STR0000832,ACCT100010605,2023-09-17 19:36:37.564882
STR0000833,ACCT100003707,2023-11-05 23:09:05.245007
STR0000834,ACCT100003840,2024-02-23 17:49:59.753687
STR0000835,ACCT100004888,2024-03-11 19:26:30.021176
STR0000836,ACCT100008747,2023-02-21 06:06:01.589508
STR0000837,ACCT100005508,2022-12-12 02:50:18.984237
STR0000838,ACCT100007681,2022-03-20 16:32:40.840833
STR0000839,ACCT100003202,2022-10-24 14:44:12.068869
STR0000840,ACCT100001376,2023-03-19 07:23:35.680529
STR0000841,ACCT100010998,2022-11-12 18:11:12.534169
STR0000842,ACCT100000020,2022-07-01 19:05:30.999661
STR0000843,ACCT100004156,2023-04-21 15:18:22.460330
STR0000844,ACCT100000456,2023-01-16 21:12:01.831696
STR0000845,ACCT100004908,2023-12-12 18:30:04.869691
STR0000846,ACCT100002086,2022-07-14 18:23:30.455292
STR0000847,ACCT100005304,2023-03-14 07:49:28.569141
STR0000848,ACCT100007155,2022-07-24 20:43:47.011586
STR0000849,ACCT100010180,2023-08-31 04:40:49.048458
STR0000850,ACCT100008306,2022-06-15 06:30:11.234429
STR0000851,ACCT100003960,2023-06-04 04:33:21.413524
STR0000852,ACCT100003952,2022-05-03 19:55:06.437075
STR0000853,ACCT100004325,2022-08-13 20:09:10.806865
STR0000854,ACCT100011074,2022-07-23 11:33:24.848862
STR0000855,ACCT100001389,2022-06-23 08:59:52.867295
STR0000856,ACCT100005263,2024-06-22 13:59:33.216055
STR0000857,ACCT100001438,2024-03-28 06:48:32.782064
STR0000858,ACCT100004529,2022-03-25 08:18:03.734415
STR0000859,ACCT100006041,2022-03-22 06:07:47.457277
STR0000860,ACCT100002770,2023-10-17 22:38:36.644504
STR0000861,ACCT100010262,2024-06-13 20:10:09.719249
STR0000862,ACCT100010453,2022-12-17 23:00:15.954311
STR0000863,ACCT100000133,2024-02-07 14:52:12.173966
STR0000864,ACCT100003726,2023-01-17 07:49:42.600101
STR0000865,ACCT100002089,2023-01-19 12:16:11.887001
