ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,CASE_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS,INVESTIGATOR_ID,IS_TRUE_POS,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,total_txn_volume,txn_count,avg_txn_amount,max_txn_amount,std_txn_amount,unique_channels,unique_beneficiary_countries,cash_txn_count,swift_txn_count,pct_high_risk_dest,velocity_ratio
ALT00000197,TXN000111797,ACCT100009469,R004_MULE_SIGNAL,72,2023-04-08 06:04:04.536870,CASE0003049,HIGH,CLOSED_SAR_FILED,40.0,INV_04,1,CUST0005410,SALARY,ACTIVE,8275.82,USD,1,IN,RETIRED,,3,0,0,0,83.8,200,MOBILE,365584.78,12,30465.398333333334,180044.64,51080.34768944027,4,5,0,1,25.0,5.909613536530601
ALT00000209,TXN000111809,ACCT100001966,R004_MULE_SIGNAL,72,2022-01-08 01:00:24.038033,CASE0002792,HIGH,CLOSED_SAR_FILED,39.0,INV_03,1,CUST0005636,SALARY,ACTIVE,40791.24,INR,1,IN,RETIRED,100k-250k,1,0,0,0,100.0,76,MOBILE,162661.88,9,18073.542222222222,50071.42,16683.851998017257,4,6,2,0,33.33333333333333,2.770273204398968
ALT00000210,TXN000111810,ACCT100008197,R003_LAYERING_SIGNAL,75,2023-05-24 23:55:55.501104,CASE0002514,HIGH,CLOSED_SAR_FILED,2.0,INV_01,1,CUST0000229,SALARY,CLOSED,6070.27,INR,1,IN,SELF_EMPLOYED,0-50k,7,0,0,0,72.1,297,BRANCH,393088.73,8,49136.09125,350621.68,121864.28328700678,4,3,1,1,12.5,7.135580700455076
ALT00000211,TXN000111811,ACCT100000694,R002_STRUCTURING_SIGNAL,75,2023-02-02 09:30:18.850612,CASE0000973,HIGH,CLOSED_SAR_FILED,1.0,AUTO_SYS,1,CUST0003679,NRO,ACTIVE,126427.49,INR,3,IN,SELF_EMPLOYED,100k-250k,6,0,0,0,70.5,82,BRANCH,99734.96,15,6648.997333333334,29904.39,7688.5561636123175,4,6,2,0,6.666666666666667,4.496902555148894
ALT00000212,TXN000111812,ACCT100007034,R004_MULE_SIGNAL,78,2023-06-07 08:48:38.242397,CASE0001967,LOW,CLOSED_SAR_FILED,39.0,INV_04,1,CUST0005760,NRE,ACTIVE,58000.21,INR,2,IN,SELF_EMPLOYED,250k+,2,0,0,0,95.1,2,WEB,142481.88,6,23746.98,70024.48,25652.079329732318,3,5,1,0,16.666666666666664,2.9486499483324473
ALT00000213,TXN000111813,ACCT100006637,R004_MULE_SIGNAL,66,2022-01-20 00:00:28.103462,CASE0001559,LOW,CLOSED_MONITORING,11.0,AUTO_SYS,0,CUST0005042,CURRENT,ACTIVE,152382.29,INR,1,AE,BUSINESS_OWNER,50k-100k,4,0,0,0,85.3,100,MOBILE,336817.28,14,24058.377142857145,160581.04,42091.71667712771,4,8,2,0,21.428571428571427,6.674363972372162
ALT00000215,TXN000111815,ACCT100005084,R005_RAPID_MVT,79,2023-11-11 10:16:36.212960,CASE0003014,LOW,CLOSED_SAR_FILED,5.0,AUTO_SYS,1,CUST0005615,CURRENT,ACTIVE,18325.18,INR,2,GB,SELF_EMPLOYED,,3,0,0,0,79.1,80,MOBILE,198240.67,9,22026.741111111114,77146.24,30774.87946920688,4,8,0,0,33.33333333333333,3.5022311008134337
ALT00000218,TXN000111818,ACCT100002903,R003_LAYERING_SIGNAL,90,2024-05-16 15:03:04.901875,CASE0001449,HIGH,CLOSED_SAR_FILED,44.0,INV_01,1,CUST0003637,NRO,ACTIVE,5436.19,INR,1,IN,,50k-100k,8,0,0,0,66.4,170,THIRD_PARTY,391071.46,7,55867.351428571434,332576.95,122708.87102555143,4,5,0,1,0.0,5.952868511346802
ALT00000222,TXN000111822,ACCT100004704,R005_RAPID_MVT,73,2022-03-11 21:38:47.794763,CASE0001862,MEDIUM,CLOSED_SAR_FILED,19.0,AUTO_SYS,1,CUST0006275,SAVINGS,ACTIVE,462.39,INR,1,VG,SALARIED,0-50k,4,0,0,0,84.7,175,MOBILE,439496.97,14,31392.640714285713,175565.01,55406.84012092099,4,7,2,2,21.428571428571427,5.59237495255238
ALT00000223,TXN000111823,ACCT100000673,R005_RAPID_MVT,77,2023-02-14 16:58:39.707844,CASE0001396,MEDIUM,CLOSED_SAR_FILED,14.0,INV_01,1,CUST0007655,CURRENT,ACTIVE,21227.11,INR,1,US,BUSINESS_OWNER,0-50k,5,0,0,0,84.5,81,BRANCH,659209.36,12,54934.113333333335,370354.28,109089.648357122,4,6,0,1,33.33333333333333,6.74166771537864
ALT00000230,TXN000111830,ACCT100010749,R004_MULE_SIGNAL,79,2023-09-29 07:33:57.264908,CASE0002507,MEDIUM,CLOSED_SAR_FILED,19.0,INV_04,1,CUST0005498,CURRENT,ACTIVE,140047.24,INR,1,KY,SALARIED,,7,0,0,1,68.5,186,MOBILE,78714.29000000001,9,8746.032222222224,22638.11,8518.901867210905,4,3,1,0,0.0,2.5880903859582083
ALT00000231,TXN000111831,ACCT100009158,R002_STRUCTURING_SIGNAL,64,2022-12-10 03:42:58.851414,CASE0002917,MEDIUM,CLOSED_SAR_FILED,11.0,INV_03,1,CUST0000263,SAVINGS,ACTIVE,3854.92,INR,2,KY,BUSINESS_OWNER,100k-250k,1,0,0,0,97.8,38,WEB,98579.5,9,10953.277777777777,44398.42,13407.628294932307,4,5,4,0,22.22222222222222,4.0530668384243596
ALT00000234,TXN000111834,ACCT100008318,R004_MULE_SIGNAL,78,2023-12-04 06:24:17.589668,CASE0001574,LOW,CLOSED_FALSE_POSITIVE,37.0,INV_02,0,CUST0005208,SAVINGS,ACTIVE,8362.95,INR,2,SG,RETIRED,100k-250k,3,0,0,0,92.7,163,THIRD_PARTY,145163.15,13,11166.396153846154,42580.39,11917.317966731958,4,7,1,0,7.6923076923076925,3.8129201662945325
ALT00000240,TXN000111840,ACCT100010506,R003_LAYERING_SIGNAL,82,2023-03-14 19:38:02.727662,CASE0001416,LOW,CLOSED_SAR_FILED,26.0,INV_03,1,CUST0004243,CURRENT,ACTIVE,588556.87,INR,1,VG,RETIRED,50k-100k,5,0,0,0,78.1,16,THIRD_PARTY,285155.39,12,23762.94916666667,217045.45,61059.12708930217,4,7,0,3,0.0,9.133391444232105
ALT00000248,TXN000111848,ACCT100009777,R005_RAPID_MVT,77,2023-05-04 08:16:47.784873,CASE0002463,LOW,CLOSED_SAR_FILED,19.0,INV_02,1,CUST0007057,SALARY,DORMANT,700.73,INR,1,KY,SALARIED,50k-100k,6,0,0,0,74.0,82,WEB,223331.29,20,11166.5645,133751.89,29065.185422983195,4,8,3,1,15.0,11.9768182220931
ALT00000249,TXN000111849,ACCT100007033,R003_LAYERING_SIGNAL,77,2022-01-02 10:12:09.507052,CASE0001103,MEDIUM,CLOSED_MONITORING,34.0,INV_02,0,CUST0006127,SAVINGS,ACTIVE,2097.18,INR,2,IN,BUSINESS_OWNER,50k-100k,3,0,0,1,100.0,136,BRANCH,436714.14,13,33593.39538461539,208767.22,60438.77228155458,4,10,0,3,23.076923076923077,6.21434669711619
ALT00000252,TXN000111852,ACCT100005851,R004_MULE_SIGNAL,81,2023-12-20 08:12:05.889367,CASE0000064,MEDIUM,CLOSED_SAR_FILED,29.0,INV_04,1,CUST0003202,NRE,ACTIVE,1166064.94,INR,2,IN,SELF_EMPLOYED,100k-250k,3,0,0,0,88.9,53,MOBILE,158493.05,10,15849.304999999998,52413.35,14565.753916079433,4,6,0,1,30.0,3.306772330248535
ALT00000253,TXN000111853,ACCT100005448,R002_STRUCTURING_SIGNAL,80,2022-05-02 12:52:02.181666,CASE0001090,MEDIUM,CLOSED_SAR_FILED,25.0,INV_04,1,CUST0001602,SAVINGS,ACTIVE,18238.2,AED,2,SG,BUSINESS_OWNER,0-50k,2,0,0,0,90.4,37,MOBILE,257438.64,8,32179.83,121954.02,40794.1977063521,4,5,2,1,37.5,3.7896480606622016
ALT00000258,TXN000111858,ACCT100002040,R004_MULE_SIGNAL,87,2023-12-30 04:49:20.947565,CASE0002827,LOW,CLOSED_SAR_FILED,31.0,INV_03,1,CUST0003043,SALARY,ACTIVE,4315.95,USD,1,IN,POLITICIAN,250k+,1,1,0,0,98.4,419,BRANCH,167838.75,10,16783.875,54052.0,18420.49139766801,4,6,3,0,20.0,3.2202801629443174
ALT00000260,TXN000111860,ACCT100004370,R004_MULE_SIGNAL,76,2023-12-31 20:18:06.418629,CASE0000159,MEDIUM,CLOSED_SAR_FILED,43.0,INV_02,1,CUST0002513,CURRENT,ACTIVE,32059.96,INR,1,KY,SALARIED,,3,0,0,0,89.5,299,BRANCH,115282.08,10,11528.208,37718.66,10913.40533309766,4,4,2,0,20.0,3.271574248638762
ALT00000266,TXN000111866,ACCT100010571,R002_STRUCTURING_SIGNAL,77,2022-11-30 17:24:20.649653,CASE0000850,MEDIUM,CLOSED_SAR_FILED,9.0,INV_01,1,CUST0005184,SALARY,DORMANT,15148.83,INR,2,IN,SALARIED,50k-100k,8,0,1,0,69.1,407,WEB,594539.71,10,59453.971,438663.85,134073.2143836278,4,6,5,1,10.0,7.378085341257672
ALT00000275,TXN000111875,ACCT100005913,R003_LAYERING_SIGNAL,79,2023-05-20 17:07:28.935278,CASE0001142,LOW,CLOSED_SAR_FILED,23.0,INV_04,1,CUST0005546,SALARY,ACTIVE,17500.24,INR,1,CN,BUSINESS_OWNER,50k-100k,1,0,0,0,91.0,91,MOBILE,263298.38,11,23936.216363636366,216010.02,63767.86110191234,4,7,2,2,9.090909090909092,9.024024210607308
ALT00000287,TXN000111887,ACCT100001196,R004_MULE_SIGNAL,79,2023-09-20 07:50:49.671809,CASE0000899,MEDIUM,CLOSED_SAR_FILED,3.0,INV_03,1,CUST0006649,TRUST,DORMANT,2156811.3,USD,1,SG,RETIRED,0-50k,5,0,0,0,73.7,52,MOBILE,165423.58000000002,11,15038.507272727275,50350.87,17528.39304922222,4,6,2,0,9.090909090909092,3.347906888632352
ALT00000291,TXN000111891,ACCT100004755,R002_STRUCTURING_SIGNAL,77,2024-05-11 05:53:43.058627,CASE0000668,MEDIUM,CLOSED_SAR_FILED,37.0,INV_02,1,CUST0007843,SAVINGS,ACTIVE,125914.67,GBP,1,CN,SALARIED,0-50k,1,0,0,0,88.7,221,WEB,455088.15,12,37924.012500000004,183917.68,66677.26911910292,4,5,2,0,0.0,4.849508750985908
ALT00000292,TXN000111892,ACCT100005365,R003_LAYERING_SIGNAL,96,2024-04-30 15:32:36.840095,CASE0000572,LOW,CLOSED_FALSE_POSITIVE,18.0,INV_02,0,CUST0005356,SAVINGS,ACTIVE,79271.16,INR,1,IN,BUSINESS_OWNER,0-50k,3,0,0,0,92.7,616,BRANCH,411268.06999999995,8,51408.50874999999,374507.79,130582.72525873709,3,4,0,1,0.0,7.284796122468298
ALT00000293,TXN000111893,ACCT100007649,R003_LAYERING_SIGNAL,94,2023-03-31 08:52:56.151863,CASE0001235,HIGH,CLOSED_SAR_FILED,24.0,INV_01,1,CUST0005611,CURRENT,ACTIVE,25664.2,GBP,1,SG,SELF_EMPLOYED,50k-100k,1,0,0,0,100.0,84,WEB,425432.27,10,42543.227,188843.22,56286.42757282336,2,8,1,1,40.0,4.438750761648579
ALT00000294,TXN000111894,ACCT100008282,R002_STRUCTURING_SIGNAL,68,2023-02-21 12:53:26.739011,CASE0000421,MEDIUM,CLOSED_SAR_FILED,20.0,INV_01,1,CUST0007133,CURRENT,ACTIVE,145006.11,USD,2,IN,POLITICIAN,250k+,5,1,0,0,70.7,212,WEB,277353.85,16,17334.615625,120350.65,33412.78335498296,4,9,3,0,12.5,6.9423926212600255
ALT00000296,TXN000111896,ACCT100001762,R005_RAPID_MVT,93,2023-01-28 13:48:17.096453,CASE0000188,LOW,CLOSED_FALSE_POSITIVE,39.0,INV_04,0,CUST0005023,NRE,DORMANT,495088.82,INR,1,US,POLITICIAN,,9,1,0,0,52.4,89,BRANCH,361784.37,9,40198.263333333336,178842.03,60078.26979062417,3,3,0,0,11.11111111111111,4.448888242479402
ALT00000304,TXN000111904,ACCT100007781,R005_RAPID_MVT,88,2024-01-14 03:31:56.964155,CASE0000081,MEDIUM,CLOSED_SAR_FILED,39.0,INV_04,1,CUST0006288,SAVINGS,ACTIVE,21285.44,INR,1,SG,RETIRED,0-50k,3,0,0,0,76.7,52,WEB,525902.39,13,40454.03,330368.08,90674.36105240381,3,8,2,1,15.384615384615385,8.166304165390558
ALT00000305,TXN000111905,ACCT100009564,R002_STRUCTURING_SIGNAL,81,2022-10-08 07:04:05.362586,CASE0000225,HIGH,CLOSED_SAR_FILED,22.0,AUTO_SYS,1,CUST0005977,SAVINGS,ACTIVE,8261.86,USD,2,IN,SELF_EMPLOYED,50k-100k,1,0,0,0,90.1,295,WEB,295462.37,14,21104.454999999998,138743.11,35835.15119099675,4,8,5,0,7.142857142857142,6.573803312934974
ALT00000316,TXN000111916,ACCT100009396,R004_MULE_SIGNAL,73,2023-09-09 09:40:07.614443,CASE0000135,MEDIUM,CLOSED_FALSE_POSITIVE,5.0,AUTO_SYS,0,CUST0000731, CURRENT ,ACTIVE,98579.19,INR,2,AE,SALARIED,250k+,1,0,0,0,90.3,63,MOBILE,128714.11,12,10726.175833333333,28012.46,10098.085929409375,4,6,2,3,16.666666666666664,2.6113546039727296
ALT00000317,TXN000111917,ACCT100004759,R004_MULE_SIGNAL,67,2022-02-08 07:44:30.005198,CASE0000861,MEDIUM,CLOSED_SAR_FILED,19.0,INV_02,1,CUST0001004,SALARY,ACTIVE,20589.18,USD,1,US,SELF_EMPLOYED,0-50k,5,0,0,0,72.3,523,BRANCH,80506.55,10,8050.655000000001,47989.12,14298.316468442672,4,4,0,0,0.0,5.96015601761377
ALT00000319,TXN000111919,ACCT100011407,R004_MULE_SIGNAL,69,2022-09-05 10:43:54.292996,CASE0000425,HIGH,CLOSED_SAR_FILED,28.0,INV_02,1,CUST0000762,NRO,DORMANT,38949.57,INR,1,KY,BUSINESS_OWNER,50k-100k,2,0,0,0,91.9,35,BRANCH,89621.37,7,12803.052857142857,25049.16,10089.380838263754,2,5,0,0,28.57142857142857,1.9563461881544872
ALT00000320,TXN000111920,ACCT100003698,R003_LAYERING_SIGNAL,92,2023-08-05 04:01:12.550823,CASE0002273,HIGH,CLOSED_SAR_FILED,33.0,INV_03,1,CUST0000682,SAVINGS,ACTIVE,163627.28,INR,2,AE,RETIRED,100k-250k,2,0,0,0,85.5,589,MOBILE,206274.66999999998,9,22919.407777777775,73621.0,30269.21441442806,3,4,3,1,11.11111111111111,3.212028368508278
ALT00000322,TXN000111922,ACCT100007823,R003_LAYERING_SIGNAL,76,2023-08-16 15:22:40.652900,CASE0000227,HIGH,CLOSED_SAR_FILED,24.0,INV_03,1,CUST0000904,NRO,ACTIVE,198277.25,INR,1,IN,BUSINESS_OWNER,100k-250k,4,0,0,0,84.7,299,THIRD_PARTY,639219.38,8,79902.4225,390159.98,148374.60799895675,3,5,1,3,25.0,4.88289447176058
ALT00000324,TXN000111924,ACCT100002869,R003_LAYERING_SIGNAL,84,2023-01-16 16:38:14.106497,CASE0001563,HIGH,CLOSED_SAR_FILED,36.0,INV_04,1,CUST0005710,CURRENT,ACTIVE,5669.78,INR,3,MY,RETIRED,100k-250k,7,0,0,0,76.9,49,BRANCH,481948.76,5,96389.75200000001,426922.2,185072.14957805828,3,5,1,2,40.0,4.429078424453001
ALT00000331,TXN000111931,ACCT100000112,R003_LAYERING_SIGNAL,90,2022-08-26 13:48:33.471932,CASE0000699,LOW,CLOSED_SAR_FILED,40.0,AUTO_SYS,1,CUST0001983,salary,ACTIVE,19773.95,INR,1,SG,SALARIED,50k-100k,3,0,0,0,100.0,214,BRANCH,253029.47,9,28114.385555555556,155984.56,49179.8439272567,4,5,1,1,44.44444444444444,5.548014260440319
ALT00000333,TXN000111933,ACCT100001018,R004_MULE_SIGNAL,71,2023-09-01 08:28:32.210249,CASE0002939,MEDIUM,CLOSED_SAR_FILED,23.0,AUTO_SYS,1,CUST0002715,CURRENT,ACTIVE,3388.15,AED,1,IN,SHELL_CO,100k-250k,1,0,0,0,100.0,453,THIRD_PARTY,186213.37,9,20690.374444444446,80192.55,24817.41249435722,3,5,1,0,0.0,3.875651190563196
ALT00000334,TXN000111934,ACCT100011310,R005_RAPID_MVT,94,2022-04-17 23:10:40.321741,CASE0000616,LOW,CLOSED_SAR_FILED,15.0,INV_04,1,CUST0004938,NRO,ACTIVE,348166.36,USD,1,IN,SALARIED,50k-100k,4,0,0,0,92.0,161,BRANCH,218376.08000000002,7,31196.58285714286,184903.47,67886.7687578843,3,6,1,0,14.285714285714285,5.926852437469056
ALT00000335,TXN000111935,ACCT100003619,R004_MULE_SIGNAL,83,2022-07-19 15:01:39.831061,CASE0001568,LOW,CLOSED_SAR_FILED,44.0,INV_02,1,CUST0003858,NRO,CLOSED,93486.52,INR,1,CN,SALARIED,250k+,4,0,0,0,99.3,456,MOBILE,99283.29000000001,8,12410.411250000001,37945.1,12693.300119929903,3,5,3,0,12.5,3.057275215177484
ALT00000336,TXN000111936,ACCT100006122,R005_RAPID_MVT,84,2023-01-14 20:02:54.728838,CASE0000320,MEDIUM,CLOSED_FALSE_POSITIVE,30.0,AUTO_SYS,0,CUST0006601,CURRENT,ACTIVE,76965.62,AED,1,AE,SALARIED,50k-100k,3,0,0,0,76.6,79,BRANCH,421449.33999999997,9,46827.70444444444,150101.47,54255.07367943967,3,6,0,0,22.22222222222222,3.2053304011020405
ALT00000338,TXN000111938,ACCT100001839,R002_STRUCTURING_SIGNAL,62,2022-02-26 06:16:40.626406,CASE0002522,LOW,CLOSED_SAR_FILED,18.0,INV_04,1,CUST0000220,SAVINGS,ACTIVE,13611.12,INR,1,CN,BUSINESS_OWNER,0-50k,6,0,0,0,74.4,503,THIRD_PARTY,324596.65,10,32459.665,129243.31,41577.787208433045,4,5,2,0,10.0,3.9815361145558783
ALT00000347,TXN000111947,ACCT100000057,R005_RAPID_MVT,91,2023-11-20 21:06:24.215312,CASE0000131,HIGH,CLOSED_SAR_FILED,18.0,INV_02,1,CUST0006657,SAVINGS,ACTIVE,69000.24,USD,1,IN,BUSINESS_OWNER,0-50k,2,0,0,0,94.3,31,BRANCH,316981.18,13,24383.167692307692,196128.32,52509.4464501365,4,7,4,1,15.384615384615385,8.043264895273472
ALT00000348,TXN000111948,ACCT100004056,R005_RAPID_MVT,76,2023-02-24 15:06:39.924671,CASE0001488,LOW,CLOSED_SAR_FILED,26.0,INV_04,1,CUST0004247,CURRENT,ACTIVE,57683.46,INR,1,US,SALARIED,50k-100k,2,0,0,0,99.8,321,WEB,122315.38,9,13590.597777777779,47921.85,14554.580993425041,3,5,0,0,11.11111111111111,3.5258437443132755
ALT00000350,TXN000111950,ACCT100009732,R003_LAYERING_SIGNAL,91,2022-01-31 14:06:42.095130,CASE0000796,MEDIUM,CLOSED_SAR_FILED,30.0,INV_03,1,CUST0002082,current,BLOCKED,2848.37,AED,1,US,SELF_EMPLOYED,0-50k,1,0,0,0,98.2,35,WEB,525495.13,15,35033.00866666667,319003.2,81865.97030452963,4,7,2,1,6.666666666666667,9.105529516624161
ALT00000351,TXN000111951,ACCT100000725,R002_STRUCTURING_SIGNAL,74,2023-01-02 11:07:46.668467,CASE0002542,HIGH,CLOSED_SAR_FILED,26.0,INV_04,1,CUST0000560,SAVINGS,ACTIVE,17476.45,INR,1,AE,RETIRED,50k-100k,4,0,0,0,87.0,211,MOBILE,107511.03,15,7167.402,22536.35,7127.075816276967,4,8,4,0,13.333333333333334,3.1438457274020064
ALT00000354,TXN000111954,ACCT100010817,R004_MULE_SIGNAL,88,2023-04-20 20:37:58.981614,CASE0001411,MEDIUM,CLOSED_SAR_FILED,35.0,INV_02,1,CUST0003119,NRO,ACTIVE,20094.19,INR,1,AE,BUSINESS_OWNER,50k-100k,2,0,0,0,93.9,42,MOBILE,225271.72999999998,12,18772.644166666665,61526.34,19087.556870317592,4,7,1,1,25.0,3.277272087069936
ALT00000355,TXN000111955,ACCT100009694,R002_STRUCTURING_SIGNAL,81,2024-03-12 10:03:52.243324,CASE0002647,MEDIUM,CLOSED_SAR_FILED,27.0,INV_02,1,CUST0005335,NRE,ACTIVE,71353.18,INR,2,US,SELF_EMPLOYED,100k-250k,9,0,0,0,51.3,119,THIRD_PARTY,78634.35,7,11233.478571428572,31655.43,9482.355549177339,4,2,1,0,14.285714285714285,2.817703536371133
ALT00000361,TXN000111961,ACCT100011872,R002_STRUCTURING_SIGNAL,65,2024-01-26 14:08:20.471789,CASE0000570,LOW,CLOSED_SAR_FILED,28.0,INV_01,1,CUST0001219,SAVINGS,ACTIVE,9840.41,USD,1,AE,RETIRED,50k-100k,4,0,0,0,95.2,16,BRANCH,224565.51,14,16040.393571428573,62099.83,18389.493879990532,4,7,1,1,14.285714285714285,3.871224137945621
ALT00000368,TXN000111968,ACCT100004273,R003_LAYERING_SIGNAL,91,2023-05-20 01:36:14.491030,CASE0000634,HIGH,CLOSED_SAR_FILED,6.0,INV_04,1,CUST0003871,SAVINGS,ACTIVE,2938.47,INR,3,SG,SHELL_CO,0-50k,2,0,0,0,100.0,343,MOBILE,351778.20999999996,8,43972.276249999995,312814.35,108729.77990076708,4,4,1,1,12.5,7.113737630591034
ALT00000373,TXN000111973,ACCT100006757,R002_STRUCTURING_SIGNAL,79,2022-05-06 06:06:53.362028,CASE0002842,MEDIUM,CLOSED_SAR_FILED,42.0,INV_03,1,CUST0007415,NRO,DORMANT,32154.46,AED,1,AE,BUSINESS_OWNER,0-50k,3,0,0,0,83.8,7,BRANCH,69758.51,9,7750.945555555555,17735.16,5542.452887035016,4,6,3,0,11.11111111111111,2.287833405549374
ALT00000374,TXN000111974,ACCT100007472,R003_LAYERING_SIGNAL,76,2022-12-06 23:39:35.801656,CASE0000260,MEDIUM,CLOSED_SAR_FILED,38.0,INV_03,1,CUST0004247,SAVINGS,ACTIVE,35618.38,SGD,1,US,SALARIED,50k-100k,2,0,0,0,99.8,321,WEB,561701.84,11,51063.803636363635,328025.86,95169.87750965357,4,5,2,1,9.090909090909092,6.423717250259047
ALT00000377,TXN000111977,ACCT100001754,R005_RAPID_MVT,89,2024-04-16 08:13:11.766906,CASE0001130,MEDIUM,CLOSED_SAR_FILED,21.0,INV_02,1,CUST0007508,SAVINGS,DORMANT,22117.54,INR,1,SG,SALARIED,50k-100k,2,0,0,0,99.8,26,WEB,335700.24,15,22380.016,114389.37,34399.57260391447,4,7,2,2,6.666666666666667,5.11099987596631
ALT00000382,TXN000111982,ACCT100000698,R002_STRUCTURING_SIGNAL,73,2022-07-29 07:36:52.893420,CASE0000708,MEDIUM,CLOSED_SAR_FILED,1.0,INV_03,1,CUST0006081,SHELL,DORMANT,2178395.5,INR,1,MY,SALARIED,100k-250k,3,0,0,0,99.5,240,WEB,480339.20999999996,15,32022.613999999998,149670.18,49862.545023367675,4,7,1,5,13.333333333333334,4.673744193893919
ALT00000386,TXN000111986,ACCT100002293,R004_MULE_SIGNAL,65,2023-12-22 03:27:00.488014,CASE0002247,HIGH,CLOSED_SAR_FILED,2.0,AUTO_SYS,1,CUST0000497,CURRENT,ACTIVE,100293.0,INR,1,IN,SHELL_CO,0-50k,4,0,0,0,83.9,119,MOBILE,147916.13,12,12326.344166666668,36018.97,12465.520594438563,4,6,1,1,8.333333333333332,2.921875913661587
ALT00000389,TXN000111989,ACCT100006151,R005_RAPID_MVT,87,2023-01-29 09:55:24.587693,CASE0000508,LOW,CLOSED_SAR_FILED,21.0,AUTO_SYS,1,CUST0006679,savings,ACTIVE,2388.41,USD,1,SG,,0-50k,4,0,0,0,85.4,136,BRANCH,364463.58,14,26033.11285714286,142345.07,40139.2962172033,4,6,3,1,7.142857142857142,5.467636665059069
ALT00000394,TXN000111994,ACCT100005799,R005_RAPID_MVT,82,2023-05-20 21:27:42.570765,CASE0001317,LOW,CLOSED_SAR_FILED,8.0,INV_02,1,CUST0005153,SAVINGS,ACTIVE,3117.51,INR,1,SG,SALARIED,0-50k,7,0,0,0,79.2,7,MOBILE,280682.42,15,18712.161333333333,127446.42,32842.0653169981,4,7,2,0,13.333333333333334,6.810523231741852
ALT00000395,TXN000111995,ACCT100006354,R005_RAPID_MVT,74,2023-12-11 19:45:11.971339,CASE0001734,MEDIUM,CLOSED_SAR_FILED,5.0,INV_03,1,CUST0005925,SAVINGS,DORMANT,10206.93,GBP,2,SG,,50k-100k,2,0,0,0,90.5,202,MOBILE,216469.61000000002,8,27058.701250000002,150471.89,50929.00982049101,4,5,1,0,25.0,5.560737297496956
ALT00000400,TXN000112000,ACCT100006225,R004_MULE_SIGNAL,80,2024-01-03 12:19:39.951250,CASE0000546,HIGH,CLOSED_SAR_FILED,40.0,INV_02,1,CUST0007875,SAVINGS,ACTIVE,6096.71,INR,1,SG,SELF_EMPLOYED,100k-250k,3,1,0,0,89.6,42,WEB,115081.08,10,11508.108,49779.42,14888.221178890826,3,5,1,1,20.0,4.325219643433704
ALT00000401,TXN000112001,ACCT100002231,R005_RAPID_MVT,90,2022-10-01 16:43:01.431208,CASE0001907,LOW,CLOSED_SAR_FILED,30.0,INV_02,1,CUST0004586,SALARY,ACTIVE,54100.95,INR,1,MY,,50k-100k,9,0,1,1,47.9,75,BRANCH,404071.91000000003,13,31082.454615384617,176416.98,55207.16493564319,4,6,1,2,15.384615384615385,5.675591152364487
ALT00000403,TXN000112003,ACCT100005340,R005_RAPID_MVT,78,2022-12-09 14:04:23.268054,CASE0002938,MEDIUM,CLOSED_SAR_FILED,33.0,AUTO_SYS,1,CUST0003713,NRE,ACTIVE,131425.71,INR,1,US,BUSINESS_OWNER,100k-250k,5,0,0,0,88.7,142,BRANCH,214962.0,14,15354.42857142857,166969.01,43769.0977221606,4,7,2,1,7.142857142857142,10.873614449985116
ALT00000404,TXN000112004,ACCT100009239,R004_MULE_SIGNAL,78,2022-07-02 00:25:41.754031,CASE0002732,MEDIUM,CLOSED_SAR_FILED,1.0,AUTO_SYS,1,CUST0006565,SAVINGS,ACTIVE,24891.35,INR,1,AE,SELF_EMPLOYED,100k-250k,1,0,0,0,100.0,51,WEB,173697.73,12,14474.810833333335,49876.92,13960.834518872925,4,7,3,0,33.33333333333333,3.445535491880621
ALT00000409,TXN000112009,ACCT100011496,R002_STRUCTURING_SIGNAL,68,2024-03-26 19:14:42.474663,CASE0001602,HIGH,CLOSED_SAR_FILED,10.0,INV_03,1,CUST0001477,SHELL,DORMANT,198455.25,INR,1,IN,SHELL_CO,0-50k,6,0,0,0,76.0,258,MOBILE,109783.8,10,10978.380000000001,27413.91,9461.271956420846,4,5,2,1,20.0,2.4968541028728395
ALT00000411,TXN000112011,ACCT100010569,R002_STRUCTURING_SIGNAL,82,2023-09-10 04:14:43.912228,CASE0001131,MEDIUM,CLOSED_FALSE_POSITIVE,36.0,INV_03,0,CUST0006734,CURRENT,ACTIVE,36908.57,INR,1,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,98.5,3,BRANCH,194439.94,12,16203.328333333333,113525.28,31495.378486359732,4,6,2,1,8.333333333333332,7.005861499761844
