account_id,customer_id,account_type,account_open_date,account_status,dormancy_flag,last_dormant_date,account_close_date
ACC_000350,CUST_00281,CURRENT,1950-10-28,INACTIVE,N,,1959-08-14
ACC_000351,CUST_00282,SAVINGS,2016-11-29,ACTIVE,N,,
ACC_000352,CUST_00282,SAVINGS,1959-07-11,ACTIVE,N,,
ACC_000353,CUST_00283,SAVINGS,1976-03-12,ACTIVE,N,,
ACC_000354,CUST_00284,SAVINGS,1957-02-03,ACTIVE,N,,
ACC_000355,CUST_00285,CURRENT,1969-04-06,ACTIVE,N,,
ACC_000356,CUST_00286,SAVINGS,1977-10-17,ACTIVE,N,,
ACC_000357,CUST_00287,SAVINGS,1967-02-02,ACTIVE,N,,
ACC_000358,CUST_00288,SAVINGS,1962-06-28,ACTIVE,N,,
ACC_000359,CUST_00289,SAVINGS,1973-08-21,INACTIVE,N,,2013-12-18
ACC_000360,CUST_00290,SAVINGS,2024-09-12,ACTIVE,N,,
ACC_000361,CUST_00291,SAVINGS,1977-10-25,ACTIVE,N,,
ACC_000362,CUST_00292,SAVINGS,1982-03-01,ACTIVE,N,,
ACC_000363,CUST_00292,SAVINGS,2019-01-23,ACTIVE,N,,
ACC_000364,CUST_00293,SAVINGS,1960-08-21,ACTIVE,N,,
ACC_000365,CUST_00294,SAVINGS,2008-01-05,ACTIVE,N,,
ACC_000366,CUST_00295,SAVINGS,2013-07-27,ACTIVE,N,,
ACC_000367,CUST_00296,SAVINGS,1992-05-22,ACTIVE,N,,
ACC_000368,CUST_00297,SAVINGS,1972-05-05,INACTIVE,N,,2021-06-14
ACC_000369,CUST_00297,SAVINGS,1976-11-19,ACTIVE,N,,
ACC_000370,CUST_00298,SAVINGS,1983-05-03,ACTIVE,N,,
ACC_000371,CUST_00299,SAVINGS,2007-09-16,ACTIVE,N,,
ACC_000372,CUST_00299,SAVINGS,1974-01-05,DORMANT,Y,2015-03-29,
ACC_000373,CUST_00299,SAVINGS,1983-11-20,ACTIVE,N,,
ACC_000374,CUST_00300,SAVINGS,1991-04-03,ACTIVE,N,,
ACC_000375,CUST_00301,SAVINGS,1988-11-01,ACTIVE,N,,
ACC_000376,CUST_00302,SAVINGS,2011-01-04,ACTIVE,N,,
ACC_000377,CUST_00303,SAVINGS,1977-05-30,INACTIVE,N,,1995-11-29
ACC_000378,CUST_00304,CURRENT,2015-06-28,ACTIVE,N,,
ACC_000379,CUST_00305,SAVINGS,1960-11-21,ACTIVE,N,,
ACC_000380,CUST_00306,SAVINGS,1998-12-09,DORMANT,Y,2012-06-27,
ACC_000381,CUST_00307,SAVINGS,2001-05-29,ACTIVE,N,,
ACC_000382,CUST_00307,SAVINGS,1972-10-31,ACTIVE,N,,
ACC_000383,CUST_00308,SAVINGS,2014-01-24,ACTIVE,N,,
ACC_000384,CUST_00309,SAVINGS,2010-01-26,ACTIVE,N,,
ACC_000385,CUST_00309,SAVINGS,2007-07-13,ACTIVE,N,,
ACC_000386,CUST_00310,SAVINGS,2018-10-09,ACTIVE,N,,
ACC_000387,CUST_00311,SAVINGS,2008-12-27,ACTIVE,N,,
ACC_000388,CUST_00312,SAVINGS,1971-03-20,ACTIVE,N,,
ACC_000389,CUST_00313,CURRENT,2015-08-08,ACTIVE,N,,
ACC_000390,CUST_00314,SAVINGS,1952-09-11,ACTIVE,N,,
ACC_000391,CUST_00315,SAVINGS,2001-11-29,ACTIVE,N,,
ACC_000392,CUST_00316,SAVINGS,2008-03-03,DORMANT,Y,2022-09-12,
ACC_000393,CUST_00317,SAVINGS,1961-04-30,ACTIVE,N,,
ACC_000394,CUST_00318,SAVINGS,1990-11-11,ACTIVE,N,,
ACC_000395,CUST_00319,SAVINGS,2023-02-11,ACTIVE,N,,
ACC_000396,CUST_00320,SAVINGS,1970-10-18,ACTIVE,N,,
ACC_000397,CUST_00321,SAVINGS,1973-11-30,ACTIVE,N,,
ACC_000398,CUST_00322,SAVINGS,1985-01-07,ACTIVE,N,,
ACC_000399,CUST_00323,SAVINGS,2001-10-12,ACTIVE,N,,
ACC_000400,CUST_00324,SAVINGS,2013-02-07,ACTIVE,N,,
ACC_000401,CUST_00325,SAVINGS,1991-08-17,ACTIVE,N,,
ACC_000402,CUST_00326,SAVINGS,2011-09-26,ACTIVE,N,,
ACC_000403,CUST_00327,SAVINGS,1988-07-19,ACTIVE,N,,
ACC_000404,CUST_00328,CURRENT,2001-01-21,ACTIVE,N,,
ACC_000405,CUST_00329,SAVINGS,2015-06-11,ACTIVE,N,,
ACC_000406,CUST_00329,SAVINGS,1959-10-17,DORMANT,Y,1982-06-20,
ACC_000407,CUST_00330,SAVINGS,1968-08-07,ACTIVE,N,,
ACC_000408,CUST_00331,SAVINGS,2013-11-12,ACTIVE,N,,
ACC_000409,CUST_00332,SAVINGS,1976-08-21,ACTIVE,N,,
ACC_000410,CUST_00333,SAVINGS,1971-01-22,ACTIVE,N,,
ACC_000411,CUST_00333,SAVINGS,1975-10-23,ACTIVE,N,,
ACC_000412,CUST_00334,SAVINGS,1950-07-27,ACTIVE,N,,
ACC_000413,CUST_00335,SAVINGS,1951-09-30,ACTIVE,N,,
ACC_000414,CUST_00336,SAVINGS,2018-02-22,ACTIVE,N,,
ACC_000415,CUST_00337,CURRENT,2000-12-08,ACTIVE,N,,
ACC_000416,CUST_00337,CURRENT,2016-11-20,INACTIVE,N,,2020-04-29
ACC_000417,CUST_00337,CURRENT,2006-08-05,ACTIVE,N,,
ACC_000418,CUST_00338,SAVINGS,2003-09-18,DORMANT,Y,2016-05-29,
ACC_000419,CUST_00339,SAVINGS,2002-04-08,ACTIVE,N,,
ACC_000420,CUST_00340,SAVINGS,2016-08-17,ACTIVE,N,,
ACC_000421,CUST_00341,SAVINGS,1991-11-23,ACTIVE,N,,
ACC_000422,CUST_00342,SAVINGS,1959-09-12,ACTIVE,N,,
ACC_000423,CUST_00343,CURRENT,2005-08-20,ACTIVE,N,,
ACC_000424,CUST_00344,CURRENT,1955-04-15,ACTIVE,N,,
ACC_000425,CUST_00345,SAVINGS,1966-12-10,ACTIVE,N,,
ACC_000426,CUST_00346,SAVINGS,2002-05-17,DORMANT,Y,2021-08-14,
ACC_000427,CUST_00347,SAVINGS,1972-02-06,INACTIVE,N,,1985-04-25
ACC_000428,CUST_00347,SAVINGS,2009-05-19,ACTIVE,N,,
ACC_000429,CUST_00348,SAVINGS,1984-09-27,ACTIVE,N,,
ACC_000430,CUST_00348,SAVINGS,1997-06-10,ACTIVE,N,,
ACC_000431,CUST_00348,SAVINGS,2019-05-11,ACTIVE,N,,
ACC_000432,CUST_00349,SAVINGS,2016-07-02,ACTIVE,N,,
ACC_000433,CUST_00350,SAVINGS,2000-02-10,ACTIVE,N,,
ACC_000434,CUST_00351,SAVINGS,1957-11-08,ACTIVE,N,,
ACC_000435,CUST_00352,CURRENT,2002-06-12,DORMANT,Y,2016-11-14,
ACC_000436,CUST_00353,SAVINGS,1983-08-04,INACTIVE,N,,2000-01-30
ACC_000437,CUST_00354,SAVINGS,2015-01-07,INACTIVE,N,,2015-08-09
ACC_000438,CUST_00355,SAVINGS,1999-03-11,ACTIVE,N,,
ACC_000439,CUST_00356,SAVINGS,1953-11-05,ACTIVE,N,,
ACC_000440,CUST_00357,SAVINGS,1970-02-16,ACTIVE,N,,
ACC_000441,CUST_00358,SAVINGS,1985-07-26,ACTIVE,N,,
ACC_000442,CUST_00359,CURRENT,2011-12-28,ACTIVE,N,,
ACC_000443,CUST_00360,CURRENT,1970-01-21,DORMANT,Y,1987-05-12,
ACC_000444,CUST_00361,SAVINGS,1983-09-04,DORMANT,Y,2024-08-25,
ACC_000445,CUST_00362,SAVINGS,1971-12-21,ACTIVE,N,,
ACC_000446,CUST_00362,SAVINGS,1951-09-06,ACTIVE,N,,
ACC_000447,CUST_00363,SAVINGS,1965-11-20,ACTIVE,N,,
ACC_000448,CUST_00364,SAVINGS,1962-07-25,ACTIVE,N,,
ACC_000449,CUST_00365,CURRENT,2002-04-24,ACTIVE,N,,
ACC_000450,CUST_00365,CURRENT,2004-02-15,INACTIVE,N,,2024-01-25
ACC_000451,CUST_00366,SAVINGS,1960-12-08,ACTIVE,N,,
ACC_000452,CUST_00367,SAVINGS,2020-07-28,ACTIVE,N,,
ACC_000453,CUST_00367,SAVINGS,1975-09-13,ACTIVE,N,,
ACC_000454,CUST_00367,SAVINGS,2007-07-25,INACTIVE,N,,2013-03-15
ACC_000455,CUST_00368,CURRENT,2008-02-05,ACTIVE,N,,
ACC_000456,CUST_00369,SAVINGS,1984-06-01,ACTIVE,N,,
ACC_000457,CUST_00370,SAVINGS,1991-02-18,ACTIVE,N,,
ACC_000458,CUST_00370,SAVINGS,2018-02-20,ACTIVE,N,,
ACC_000459,CUST_00371,SAVINGS,2022-07-27,ACTIVE,N,,
ACC_000460,CUST_00372,SAVINGS,2002-02-05,ACTIVE,N,,
ACC_000461,CUST_00373,SAVINGS,1991-12-01,ACTIVE,N,,
ACC_000462,CUST_00374,SAVINGS,2006-01-08,ACTIVE,N,,
ACC_000463,CUST_00375,CURRENT,1962-02-04,ACTIVE,N,,
ACC_000464,CUST_00376,SAVINGS,1964-11-15,ACTIVE,N,,
ACC_000465,CUST_00377,SAVINGS,1996-11-14,ACTIVE,N,,
ACC_000466,CUST_00378,SAVINGS,1969-06-04,ACTIVE,N,,
ACC_000467,CUST_00379,SAVINGS,1986-08-13,ACTIVE,N,,
ACC_000468,CUST_00380,SAVINGS,1978-07-08,ACTIVE,N,,
ACC_000469,CUST_00381,CURRENT,2004-03-01,ACTIVE,N,,
ACC_000470,CUST_00382,CURRENT,1991-12-07,ACTIVE,N,,
ACC_000471,CUST_00383,SAVINGS,1950-11-16,ACTIVE,N,,
ACC_000472,CUST_00383,SAVINGS,1972-12-02,ACTIVE,N,,
ACC_000473,CUST_00383,SAVINGS,2016-12-03,ACTIVE,N,,
ACC_000474,CUST_00384,CURRENT,1950-03-20,ACTIVE,N,,
ACC_000475,CUST_00385,CURRENT,1963-03-09,ACTIVE,N,,
ACC_000476,CUST_00385,SAVINGS,1959-07-04,ACTIVE,N,,
ACC_000477,CUST_00386,SAVINGS,2006-11-13,ACTIVE,N,,
ACC_000478,CUST_00387,SAVINGS,2021-06-13,ACTIVE,N,,
ACC_000479,CUST_00387,SAVINGS,2006-09-25,ACTIVE,N,,
ACC_000480,CUST_00388,SAVINGS,1989-03-30,ACTIVE,N,,
ACC_000481,CUST_00389,SAVINGS,2008-08-26,ACTIVE,N,,
ACC_000482,CUST_00390,SAVINGS,1973-03-23,DORMANT,Y,1985-03-24,
ACC_000483,CUST_00391,SAVINGS,2000-12-28,ACTIVE,N,,
ACC_000484,CUST_00392,SAVINGS,1975-05-15,ACTIVE,N,,
ACC_000485,CUST_00393,CURRENT,1968-04-13,ACTIVE,N,,
ACC_000486,CUST_00394,SAVINGS,1976-12-13,ACTIVE,N,,
ACC_000487,CUST_00395,SAVINGS,2016-03-17,ACTIVE,N,,
ACC_000488,CUST_00396,CURRENT,1974-10-08,ACTIVE,N,,
ACC_000489,CUST_00397,CURRENT,2018-05-29,ACTIVE,N,,
ACC_000490,CUST_00398,SAVINGS,1965-01-01,ACTIVE,N,,
ACC_000491,CUST_00399,CURRENT,2011-05-03,ACTIVE,N,,
ACC_000492,CUST_00400,SAVINGS,1978-12-07,ACTIVE,N,,
ACC_000493,CUST_00401,SAVINGS,1975-04-08,ACTIVE,N,,
ACC_000494,CUST_00401,SAVINGS,1977-05-07,ACTIVE,N,,
ACC_000495,CUST_00402,CURRENT,1958-01-11,ACTIVE,N,,
ACC_000496,CUST_00403,SAVINGS,1974-11-14,ACTIVE,N,,
ACC_000497,CUST_00404,SAVINGS,1976-02-12,ACTIVE,N,,
ACC_000498,CUST_00405,SAVINGS,1985-04-19,ACTIVE,N,,
ACC_000499,CUST_00406,CURRENT,2005-08-21,ACTIVE,N,,
ACC_000500,CUST_00407,SAVINGS,2009-12-25,ACTIVE,N,,
ACC_000501,CUST_00408,SAVINGS,1964-11-11,DORMANT,Y,2023-12-15,
ACC_000502,CUST_00409,CURRENT,1972-08-11,ACTIVE,N,,
ACC_000503,CUST_00409,CURRENT,1960-11-11,ACTIVE,N,,
ACC_000504,CUST_00410,SAVINGS,1989-11-23,ACTIVE,N,,
ACC_000505,CUST_00411,SAVINGS,1961-08-31,ACTIVE,N,,
ACC_000506,CUST_00412,SAVINGS,2001-05-29,DORMANT,Y,2005-08-25,
ACC_000507,CUST_00413,SAVINGS,1987-09-01,ACTIVE,N,,
ACC_000508,CUST_00414,SAVINGS,1958-09-30,ACTIVE,N,,
ACC_000509,CUST_00414,SAVINGS,1996-07-26,ACTIVE,N,,
ACC_000510,CUST_00415,SAVINGS,1954-01-14,ACTIVE,N,,
ACC_000511,CUST_00416,SAVINGS,1981-12-14,ACTIVE,N,,
ACC_000512,CUST_00416,SAVINGS,2015-01-16,ACTIVE,N,,
ACC_000513,CUST_00417,SAVINGS,2016-01-14,ACTIVE,N,,
ACC_000514,CUST_00418,SAVINGS,1963-09-21,DORMANT,Y,1964-05-14,
ACC_000515,CUST_00419,SAVINGS,1958-04-24,ACTIVE,N,,
ACC_000516,CUST_00420,SAVINGS,1986-03-19,ACTIVE,N,,
ACC_000517,CUST_00421,SAVINGS,1950-12-26,ACTIVE,N,,
ACC_000518,CUST_00421,SAVINGS,1955-09-12,ACTIVE,N,,
ACC_000519,CUST_00421,SAVINGS,1963-03-08,ACTIVE,N,,
ACC_000520,CUST_00422,SAVINGS,1978-09-23,INACTIVE,N,,2014-04-09
ACC_000521,CUST_00423,SAVINGS,1950-12-27,ACTIVE,N,,
ACC_000522,CUST_00424,SAVINGS,2001-02-16,DORMANT,Y,2021-08-23,
ACC_000523,CUST_00425,SAVINGS,2020-10-13,ACTIVE,N,,
ACC_000524,CUST_00425,SAVINGS,1986-03-07,INACTIVE,N,,2019-03-31
ACC_000525,CUST_00426,SAVINGS,2014-05-29,ACTIVE,N,,
ACC_000526,CUST_00427,SAVINGS,1995-11-14,ACTIVE,N,,
ACC_000527,CUST_00428,CURRENT,2008-06-13,ACTIVE,N,,
ACC_000528,CUST_00429,SAVINGS,1995-10-22,ACTIVE,N,,
ACC_000529,CUST_00430,SAVINGS,2000-06-18,ACTIVE,N,,
ACC_000530,CUST_00431,SAVINGS,1996-09-10,ACTIVE,N,,
ACC_000531,CUST_00432,SAVINGS,1992-11-25,ACTIVE,N,,
ACC_000532,CUST_00433,SAVINGS,1982-08-11,ACTIVE,N,,
ACC_000533,CUST_00433,CURRENT,1999-02-28,ACTIVE,N,,
ACC_000534,CUST_00434,SAVINGS,2004-03-26,INACTIVE,N,,2017-02-09
ACC_000535,CUST_00434,SAVINGS,1957-10-16,ACTIVE,N,,
ACC_000536,CUST_00435,SAVINGS,1998-06-16,ACTIVE,N,,
ACC_000537,CUST_00435,SAVINGS,1994-12-13,DORMANT,Y,2022-05-19,
ACC_000538,CUST_00436,SAVINGS,1963-08-20,ACTIVE,N,,
ACC_000539,CUST_00437,SAVINGS,1950-06-03,ACTIVE,N,,
ACC_000540,CUST_00438,SAVINGS,2012-03-09,ACTIVE,N,,
ACC_000541,CUST_00439,SAVINGS,2004-09-08,ACTIVE,N,,
ACC_000542,CUST_00440,SAVINGS,1968-11-24,ACTIVE,N,,
ACC_000543,CUST_00440,SAVINGS,1953-06-30,ACTIVE,N,,
ACC_000544,CUST_00441,SAVINGS,1966-09-23,ACTIVE,N,,
ACC_000545,CUST_00442,SAVINGS,2022-03-21,ACTIVE,N,,
ACC_000546,CUST_00443,SAVINGS,1988-01-14,ACTIVE,N,,
ACC_000547,CUST_00444,SAVINGS,1983-10-29,INACTIVE,N,,2008-11-23
ACC_000548,CUST_00445,SAVINGS,2011-07-04,ACTIVE,N,,
ACC_000549,CUST_00446,CURRENT,2014-09-04,INACTIVE,N,,2023-06-08
ACC_000550,CUST_00446,CURRENT,2006-03-24,ACTIVE,N,,
ACC_000551,CUST_00446,CURRENT,1975-07-31,ACTIVE,N,,
ACC_000552,CUST_00447,SAVINGS,1950-06-05,ACTIVE,N,,
ACC_000553,CUST_00447,SAVINGS,1993-11-06,ACTIVE,N,,
ACC_000554,CUST_00448,CURRENT,1952-04-06,INACTIVE,N,,2001-04-14
ACC_000555,CUST_00448,SAVINGS,1956-03-24,ACTIVE,N,,
ACC_000556,CUST_00449,SAVINGS,1994-04-21,ACTIVE,N,,
ACC_000557,CUST_00449,SAVINGS,2010-06-21,ACTIVE,N,,
ACC_000558,CUST_00449,SAVINGS,1981-10-15,DORMANT,Y,2023-01-29,
ACC_000559,CUST_00450,SAVINGS,2015-12-12,ACTIVE,N,,
ACC_000560,CUST_00451,CURRENT,2004-06-18,ACTIVE,N,,
ACC_000561,CUST_00452,SAVINGS,1961-01-27,ACTIVE,N,,
ACC_000562,CUST_00452,SAVINGS,1997-05-29,ACTIVE,N,,
ACC_000563,CUST_00453,SAVINGS,2008-03-28,DORMANT,Y,2024-03-19,
ACC_000564,CUST_00454,CURRENT,2014-10-20,ACTIVE,N,,
ACC_000565,CUST_00455,SAVINGS,1963-09-03,ACTIVE,N,,
ACC_000566,CUST_00456,CURRENT,2002-05-19,ACTIVE,N,,
ACC_000567,CUST_00456,SAVINGS,1989-12-30,ACTIVE,N,,
ACC_000568,CUST_00457,SAVINGS,1976-07-20,ACTIVE,N,,
ACC_000569,CUST_00458,SAVINGS,1969-06-26,ACTIVE,N,,
ACC_000570,CUST_00459,SAVINGS,2020-10-12,ACTIVE,N,,
ACC_000571,CUST_00460,SAVINGS,2018-09-06,ACTIVE,N,,
ACC_000572,CUST_00461,SAVINGS,1954-04-28,ACTIVE,N,,
ACC_000573,CUST_00462,SAVINGS,1967-05-28,ACTIVE,N,,
ACC_000574,CUST_00463,SAVINGS,2017-10-07,ACTIVE,N,,
ACC_000575,CUST_00464,SAVINGS,1961-11-08,ACTIVE,N,,
ACC_000576,CUST_00465,SAVINGS,1991-01-06,ACTIVE,N,,
ACC_000577,CUST_00466,SAVINGS,2024-09-07,DORMANT,Y,2024-12-06,
ACC_000578,CUST_00466,SAVINGS,1972-11-14,ACTIVE,N,,
ACC_000579,CUST_00467,SAVINGS,2010-09-28,ACTIVE,N,,
ACC_000580,CUST_00467,SAVINGS,1965-09-29,ACTIVE,N,,
ACC_000581,CUST_00468,CURRENT,2015-08-16,ACTIVE,N,,
ACC_000582,CUST_00468,CURRENT,2023-08-02,ACTIVE,N,,
ACC_000583,CUST_00469,SAVINGS,1982-10-15,ACTIVE,N,,
ACC_000584,CUST_00470,SAVINGS,1983-02-14,ACTIVE,N,,
ACC_000585,CUST_00471,SAVINGS,1978-10-21,DORMANT,Y,1990-05-27,
ACC_000586,CUST_00472,SAVINGS,1962-03-04,ACTIVE,N,,
ACC_000587,CUST_00473,SAVINGS,1964-05-09,ACTIVE,N,,
ACC_000588,CUST_00474,CURRENT,2009-03-10,ACTIVE,N,,
ACC_000589,CUST_00475,SAVINGS,1953-12-23,ACTIVE,N,,
ACC_000590,CUST_00476,SAVINGS,1971-10-23,ACTIVE,N,,
ACC_000591,CUST_00476,SAVINGS,1994-06-09,ACTIVE,N,,
ACC_000592,CUST_00476,SAVINGS,2002-03-12,ACTIVE,N,,
ACC_000593,CUST_00477,SAVINGS,1988-02-27,ACTIVE,N,,
ACC_000594,CUST_00478,SAVINGS,1979-12-29,ACTIVE,N,,
ACC_000595,CUST_00479,SAVINGS,1985-01-23,DORMANT,Y,2017-06-22,
ACC_000596,CUST_00480,SAVINGS,1966-10-03,ACTIVE,N,,
ACC_000597,CUST_00481,SAVINGS,1968-06-23,ACTIVE,N,,
ACC_000598,CUST_00482,SAVINGS,2022-10-02,ACTIVE,N,,
ACC_000599,CUST_00483,SAVINGS,2016-12-15,ACTIVE,N,,
ACC_000600,CUST_00484,SAVINGS,1962-04-23,ACTIVE,N,,
ACC_000601,CUST_00485,SAVINGS,1995-04-18,ACTIVE,N,,
ACC_000602,CUST_00485,SAVINGS,1980-06-17,ACTIVE,N,,
ACC_000603,CUST_00486,CURRENT,1958-10-20,ACTIVE,N,,
ACC_000604,CUST_00487,SAVINGS,1996-09-17,DORMANT,Y,2009-07-16,
ACC_000605,CUST_00488,SAVINGS,2001-12-10,INACTIVE,N,,2024-03-10
ACC_000606,CUST_00489,SAVINGS,2009-06-21,ACTIVE,N,,
ACC_000607,CUST_00490,CURRENT,1981-10-05,ACTIVE,N,,
ACC_000608,CUST_00491,SAVINGS,1980-06-04,ACTIVE,N,,
ACC_000609,CUST_00492,SAVINGS,1985-04-06,ACTIVE,N,,
ACC_000610,CUST_00492,SAVINGS,1965-09-29,ACTIVE,N,,
ACC_000611,CUST_00492,SAVINGS,1989-08-08,DORMANT,Y,1995-07-27,
ACC_000612,CUST_00493,SAVINGS,1965-02-27,DORMANT,Y,1971-03-23,
ACC_000613,CUST_00494,SAVINGS,1996-04-22,ACTIVE,N,,
ACC_000614,CUST_00495,SAVINGS,1975-08-11,ACTIVE,N,,
ACC_000615,CUST_00496,SAVINGS,1965-10-20,ACTIVE,N,,
ACC_000616,CUST_00497,SAVINGS,2000-01-19,ACTIVE,N,,
ACC_000617,CUST_00498,SAVINGS,1967-05-05,ACTIVE,N,,
ACC_000618,CUST_00499,CURRENT,1992-08-25,ACTIVE,N,,
ACC_000619,CUST_00500,SAVINGS,2001-09-29,ACTIVE,N,,
ACC_000620,CUST_00501,SAVINGS,1950-03-25,ACTIVE,N,,
ACC_000621,CUST_00501,SAVINGS,1992-04-19,ACTIVE,N,,
ACC_000622,CUST_00502,SAVINGS,1958-06-04,ACTIVE,N,,
ACC_000623,CUST_00503,SAVINGS,2022-11-23,ACTIVE,N,,
ACC_000624,CUST_00503,SAVINGS,1975-11-03,INACTIVE,N,,2002-04-02
ACC_000625,CUST_00504,SAVINGS,2007-09-01,ACTIVE,N,,
ACC_000626,CUST_00505,SAVINGS,1993-07-03,ACTIVE,N,,
ACC_000627,CUST_00506,SAVINGS,1999-09-06,ACTIVE,N,,
ACC_000628,CUST_00507,CURRENT,1967-03-11,DORMANT,Y,2002-07-23,
ACC_000629,CUST_00507,CURRENT,1980-03-26,ACTIVE,N,,
ACC_000630,CUST_00508,SAVINGS,1964-07-04,ACTIVE,N,,
ACC_000631,CUST_00509,CURRENT,2003-10-21,ACTIVE,N,,
ACC_000632,CUST_00510,SAVINGS,1951-04-02,ACTIVE,N,,
ACC_000633,CUST_00511,SAVINGS,2023-04-06,ACTIVE,N,,
ACC_000634,CUST_00512,SAVINGS,2012-09-08,DORMANT,Y,2018-01-23,
ACC_000635,CUST_00512,SAVINGS,1969-09-11,DORMANT,Y,1989-11-22,
ACC_000636,CUST_00512,SAVINGS,1979-10-17,ACTIVE,N,,
ACC_000637,CUST_00513,CURRENT,2018-01-10,ACTIVE,N,,
ACC_000638,CUST_00514,CURRENT,2012-01-13,ACTIVE,N,,
ACC_000639,CUST_00515,SAVINGS,1970-01-24,ACTIVE,N,,
ACC_000640,CUST_00516,CURRENT,1988-07-27,INACTIVE,N,,1998-06-30
ACC_000641,CUST_00517,SAVINGS,1954-09-04,ACTIVE,N,,
ACC_000642,CUST_00518,SAVINGS,1993-07-28,ACTIVE,N,,
ACC_000643,CUST_00519,SAVINGS,1992-01-16,ACTIVE,N,,
ACC_000644,CUST_00520,SAVINGS,2018-05-17,INACTIVE,N,,2024-03-25
ACC_000645,CUST_00521,SAVINGS,1966-10-21,ACTIVE,N,,
ACC_000646,CUST_00522,SAVINGS,1987-03-21,ACTIVE,N,,
ACC_000647,CUST_00523,SAVINGS,2015-02-04,ACTIVE,N,,
ACC_000648,CUST_00523,SAVINGS,1979-05-11,ACTIVE,N,,
ACC_000649,CUST_00524,SAVINGS,2017-05-16,ACTIVE,N,,
ACC_000650,CUST_00524,SAVINGS,1989-09-03,ACTIVE,N,,
ACC_000651,CUST_00524,SAVINGS,2001-04-09,ACTIVE,N,,
ACC_000652,CUST_00525,SAVINGS,1958-01-02,ACTIVE,N,,
ACC_000653,CUST_00526,SAVINGS,1995-05-05,ACTIVE,N,,
ACC_000654,CUST_00527,CURRENT,1970-10-13,ACTIVE,N,,
ACC_000655,CUST_00528,SAVINGS,1978-08-31,ACTIVE,N,,
ACC_000656,CUST_00528,SAVINGS,1980-08-19,ACTIVE,N,,
ACC_000657,CUST_00528,SAVINGS,1957-02-26,ACTIVE,N,,
ACC_000658,CUST_00529,SAVINGS,1974-05-14,DORMANT,Y,2007-07-16,
ACC_000659,CUST_00530,CURRENT,2003-04-29,ACTIVE,N,,
ACC_000660,CUST_00530,CURRENT,1990-09-16,ACTIVE,N,,
ACC_000661,CUST_00531,SAVINGS,1971-09-01,DORMANT,Y,1973-02-18,
ACC_000662,CUST_00532,SAVINGS,2024-07-29,ACTIVE,N,,
ACC_000663,CUST_00533,SAVINGS,2003-05-23,ACTIVE,N,,
ACC_000664,CUST_00534,SAVINGS,1995-12-03,ACTIVE,N,,
ACC_000665,CUST_00534,SAVINGS,2007-06-30,ACTIVE,N,,
ACC_000666,CUST_00535,SAVINGS,2014-06-07,ACTIVE,N,,
ACC_000667,CUST_00536,CURRENT,1997-05-28,ACTIVE,N,,
ACC_000668,CUST_00537,SAVINGS,2003-04-07,ACTIVE,N,,
ACC_000669,CUST_00538,SAVINGS,2003-03-23,ACTIVE,N,,
ACC_000670,CUST_00539,SAVINGS,1959-10-11,ACTIVE,N,,
ACC_000671,CUST_00540,SAVINGS,2021-11-03,INACTIVE,N,,2024-12-05
ACC_000672,CUST_00541,SAVINGS,1988-07-09,ACTIVE,N,,
ACC_000673,CUST_00541,SAVINGS,1988-06-06,ACTIVE,N,,
ACC_000674,CUST_00542,SAVINGS,1976-07-21,ACTIVE,N,,
ACC_000675,CUST_00543,SAVINGS,2024-08-01,ACTIVE,N,,
ACC_000676,CUST_00543,SAVINGS,2003-08-05,DORMANT,Y,2006-11-26,
ACC_000677,CUST_00544,SAVINGS,1967-10-26,ACTIVE,N,,
ACC_000678,CUST_00545,SAVINGS,1994-01-07,ACTIVE,N,,
ACC_000679,CUST_00546,SAVINGS,1957-05-14,ACTIVE,N,,
ACC_000680,CUST_00546,SAVINGS,1991-05-21,ACTIVE,N,,
ACC_000681,CUST_00547,SAVINGS,2012-04-09,ACTIVE,N,,
ACC_000682,CUST_00548,SAVINGS,1972-04-12,ACTIVE,N,,
ACC_000683,CUST_00549,SAVINGS,1968-09-21,ACTIVE,N,,
ACC_000684,CUST_00550,SAVINGS,2010-02-21,INACTIVE,N,,2021-12-24
ACC_000685,CUST_00551,SAVINGS,2015-08-30,ACTIVE,N,,
ACC_000686,CUST_00552,CURRENT,1989-08-13,ACTIVE,N,,
ACC_000687,CUST_00553,SAVINGS,1969-09-17,DORMANT,Y,1983-12-26,
ACC_000688,CUST_00554,SAVINGS,1979-09-09,ACTIVE,N,,
ACC_000689,CUST_00554,SAVINGS,1976-08-18,ACTIVE,N,,
ACC_000690,CUST_00555,CURRENT,1951-03-30,ACTIVE,N,,
ACC_000691,CUST_00556,SAVINGS,1999-04-20,INACTIVE,N,,2023-12-31
ACC_000692,CUST_00556,SAVINGS,1963-11-16,ACTIVE,N,,
ACC_000693,CUST_00557,SAVINGS,1970-02-02,ACTIVE,N,,
ACC_000694,CUST_00558,SAVINGS,2001-04-01,ACTIVE,N,,
ACC_000695,CUST_00559,SAVINGS,2008-02-17,ACTIVE,N,,
ACC_000696,CUST_00560,SAVINGS,1972-11-23,ACTIVE,N,,
ACC_000697,CUST_00561,SAVINGS,1957-09-01,ACTIVE,N,,
ACC_000698,CUST_00561,SAVINGS,1963-01-27,ACTIVE,N,,
ACC_000699,CUST_00562,SAVINGS,1998-05-25,ACTIVE,N,,
