transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_category,transaction_amount
TXN_00000297,ACC_009949,CUST_07973,2024-10-08,DEBIT,IMPS,3874844.92
TXN_00000298,ACC_008587,CUST_06874,2024-08-24,CREDIT,INTERNATIONAL_WIRE,4582402.9
TXN_00000299,ACC_009441,CUST_07567,2024-08-21,DEBIT,UPI,863364.55
TXN_00000300,ACC_008564,CUST_06854,2024-07-23,CREDIT,INTERNATIONAL_WIRE,1737191.73
TXN_00000301,ACC_001245,CUST_01001,2024-11-18,CREDIT,FX,787610.5
TXN_00000302,ACC_003313,CUST_02663,2024-10-01,DEBIT,RTGS,3960349.16
TXN_00000303,ACC_004519,CUST_03613,2024-11-04,CREDIT,CASH,23902.89
TXN_00000304,ACC_002477,CUST_01973,2024-12-04,DEBIT,IMPS,1990860.09
TXN_00000305,ACC_009201,CUST_07368,2024-11-12,CREDIT,FX,2874545.05
TXN_00000306,ACC_002396,CUST_01905,2024-09-20,CREDIT,UPI,3400576.94
TXN_00000307,ACC_006597,CUST_05277,2024-08-02,DEBIT,FX,4831326.44
TXN_00000308,ACC_008311,CUST_06643,2024-11-06,DEBIT,FX,620893.19
TXN_00000309,ACC_002917,CUST_02336,2024-09-16,CREDIT,INTERNATIONAL_WIRE,1127428.88
TXN_00000310,ACC_009968,CUST_07991,2024-09-11,CREDIT,RTGS,3175321.95
TXN_00000311,ACC_005258,CUST_04212,2024-08-02,DEBIT,CHEQUE,3204973.04
TXN_00000312,ACC_002937,CUST_02355,2024-08-13,CREDIT,FX,4619656.23
TXN_00000313,ACC_000794,CUST_00637,2024-07-08,CREDIT,INTERNATIONAL_WIRE,1054120.82
TXN_00000314,ACC_007989,CUST_06390,2024-12-06,CREDIT,INTERNATIONAL_WIRE,2727932.86
TXN_00000315,ACC_005770,CUST_04625,2024-11-01,CREDIT,IMPS,2267775.31
TXN_00000316,ACC_001153,CUST_00923,2024-08-10,CREDIT,UPI,1020194.67
TXN_00000317,ACC_002734,CUST_02186,2024-09-19,CREDIT,INTERNATIONAL_WIRE,4940118.04
TXN_00000318,ACC_006616,CUST_05289,2024-10-11,CREDIT,CHEQUE,2808299.91
TXN_00000319,ACC_006100,CUST_04888,2024-08-31,CREDIT,UPI,1239669.62
TXN_00000320,ACC_001857,CUST_01479,2024-07-13,CREDIT,FX,3076925.68
TXN_00000321,ACC_004747,CUST_03796,2024-08-10,CREDIT,RTGS,3815630.56
TXN_00000322,ACC_009579,CUST_07677,2024-11-09,CREDIT,UPI,115979.17
TXN_00000323,ACC_007537,CUST_06021,2024-11-07,DEBIT,RTGS,2916762.23
TXN_00000324,ACC_000937,CUST_00750,2024-07-13,CREDIT,IMPS,2683500.08
TXN_00000325,ACC_002065,CUST_01641,2024-10-19,CREDIT,INTERNATIONAL_WIRE,1828951.62
TXN_00000326,ACC_007729,CUST_06179,2024-10-02,DEBIT,CASH,28943.8
TXN_00000327,ACC_003720,CUST_02982,2024-10-01,DEBIT,UPI,2521327.22
TXN_00000328,ACC_005360,CUST_04295,2024-12-07,DEBIT,RTGS,4875416.57
TXN_00000329,ACC_007549,CUST_06031,2024-10-04,CREDIT,CHEQUE,4694748.94
TXN_00000330,ACC_002745,CUST_02197,2024-08-20,CREDIT,CHEQUE,201370.51
TXN_00000331,ACC_000755,CUST_00604,2024-08-05,CREDIT,CHEQUE,2284997.1
TXN_00000332,ACC_009906,CUST_07941,2024-08-05,CREDIT,RTGS,1964833.64
TXN_00000333,ACC_005718,CUST_04583,2024-11-29,CREDIT,INTERNATIONAL_WIRE,2814665.01
TXN_00000334,ACC_009128,CUST_07308,2024-07-05,DEBIT,UPI,2918552.34
TXN_00000335,ACC_000516,CUST_00420,2024-11-30,DEBIT,INTERNATIONAL_WIRE,256870.69
TXN_00000336,ACC_009235,CUST_07395,2024-08-13,CREDIT,RTGS,4108324.29
TXN_00000337,ACC_004628,CUST_03700,2024-07-09,DEBIT,RTGS,94784.94
TXN_00000338,ACC_005994,CUST_04805,2024-10-16,DEBIT,UPI,2509147.34
TXN_00000339,ACC_009065,CUST_07259,2024-07-16,DEBIT,CHEQUE,1625315.17
TXN_00000340,ACC_009194,CUST_07361,2024-11-12,DEBIT,UPI,4560629.59
TXN_00000341,ACC_006552,CUST_05239,2024-11-17,CREDIT,CHEQUE,2420952.09
TXN_00000342,ACC_004715,CUST_03772,2024-09-10,DEBIT,IMPS,3855894.23
TXN_00000343,ACC_003957,CUST_03171,2024-12-24,CREDIT,UPI,1744080.99
TXN_00000344,ACC_005239,CUST_04197,2024-09-12,CREDIT,UPI,4091905.46
TXN_00000345,ACC_002790,CUST_02233,2024-09-13,DEBIT,CASH,17971.81
TXN_00000346,ACC_008505,CUST_06803,2024-12-15,CREDIT,RTGS,1010419.83
TXN_00000347,ACC_005192,CUST_04157,2024-11-21,DEBIT,NEFT,3078423.6
TXN_00000348,ACC_004570,CUST_03658,2024-09-01,DEBIT,INTERNATIONAL_WIRE,1164259.52
TXN_00000349,ACC_001915,CUST_01524,2024-10-14,CREDIT,NEFT,3405991.81
TXN_00000350,ACC_002619,CUST_02094,2024-07-02,DEBIT,UPI,3264498.7
TXN_00000351,ACC_009143,CUST_07320,2024-10-31,CREDIT,IMPS,1427148.16
TXN_00000352,ACC_001139,CUST_00911,2024-07-23,DEBIT,CHEQUE,3693458.74
TXN_00000353,ACC_000726,CUST_00584,2024-08-14,DEBIT,NEFT,4985859.3
TXN_00000354,ACC_007614,CUST_06087,2024-11-04,CREDIT,NEFT,46434.92
TXN_00000355,ACC_002061,CUST_01637,2024-09-24,CREDIT,RTGS,4255313.59
TXN_00000356,ACC_009001,CUST_07206,2024-09-08,DEBIT,IMPS,812555.06
TXN_00000357,ACC_008830,CUST_07073,2024-12-13,DEBIT,NEFT,3683115.82
TXN_00000358,ACC_005643,CUST_04524,2024-11-23,DEBIT,RTGS,3054811.4
TXN_00000359,ACC_007775,CUST_06215,2024-10-18,DEBIT,UPI,3346312.34
TXN_00000360,ACC_003533,CUST_02841,2024-08-05,DEBIT,NEFT,1304000.31
TXN_00000361,ACC_004496,CUST_03595,2024-10-23,CREDIT,IMPS,2912345.51
TXN_00000362,ACC_000224,CUST_00181,2024-09-05,DEBIT,NEFT,3338963.8
TXN_00000363,ACC_008952,CUST_07171,2024-09-17,CREDIT,INTERNATIONAL_WIRE,587166.99
TXN_00000364,ACC_005643,CUST_04524,2024-10-03,DEBIT,RTGS,2390961.68
TXN_00000365,ACC_008756,CUST_07015,2024-12-03,CREDIT,FX,2687634.69
TXN_00000366,ACC_004176,CUST_03341,2024-09-02,DEBIT,CHEQUE,2233795.21
TXN_00000367,ACC_006937,CUST_05545,2024-07-20,DEBIT,NEFT,4143887.39
TXN_00000368,ACC_009714,CUST_07790,2024-08-21,DEBIT,RTGS,1640655.38
TXN_00000369,ACC_008495,CUST_06796,2024-07-30,CREDIT,NEFT,4494456.87
TXN_00000370,ACC_008571,CUST_06861,2024-07-15,CREDIT,UPI,2819599.53
TXN_00000371,ACC_008898,CUST_07128,2024-12-20,DEBIT,UPI,1272360.65
TXN_00000372,ACC_000054,CUST_00046,2024-08-25,DEBIT,UPI,1722709.88
TXN_00000373,ACC_001222,CUST_00981,2024-11-16,DEBIT,UPI,158771.18
TXN_00000374,ACC_007837,CUST_06264,2024-08-16,CREDIT,IMPS,4964283.71
TXN_00000375,ACC_007336,CUST_05864,2024-10-23,CREDIT,UPI,401341.94
TXN_00000376,ACC_002537,CUST_02023,2024-12-15,DEBIT,RTGS,4964234.6
TXN_00000377,ACC_007534,CUST_06018,2024-11-13,DEBIT,FX,17466.13
TXN_00000378,ACC_000446,CUST_00362,2024-09-15,CREDIT,CHEQUE,1896444.41
TXN_00000379,ACC_004385,CUST_03504,2024-09-02,DEBIT,IMPS,942483.41
TXN_00000380,ACC_002167,CUST_01726,2024-07-09,CREDIT,CHEQUE,3830290.73
TXN_00000381,ACC_000306,CUST_00246,2024-08-31,DEBIT,CHEQUE,167978.02
TXN_00000382,ACC_000937,CUST_00750,2024-09-01,CREDIT,UPI,1171772.96
TXN_00000383,ACC_004155,CUST_03326,2024-07-15,CREDIT,RTGS,4078949.71
TXN_00000384,ACC_006096,CUST_04885,2024-11-25,CREDIT,RTGS,1508892.0
TXN_00000385,ACC_002728,CUST_02180,2024-12-17,CREDIT,IMPS,1375842.09
TXN_00000386,ACC_003333,CUST_02679,2024-12-08,CREDIT,NEFT,4861453.95
TXN_00000387,ACC_007311,CUST_05847,2024-11-12,CREDIT,UPI,746173.12
TXN_00000388,ACC_007219,CUST_05770,2024-08-17,CREDIT,RTGS,4246719.73
TXN_00000389,ACC_005747,CUST_04604,2024-12-29,CREDIT,NEFT,2811973.51
TXN_00000390,ACC_007988,CUST_06389,2024-11-20,CREDIT,RTGS,1275052.73
TXN_00000391,ACC_006318,CUST_05065,2024-12-13,CREDIT,FX,1855450.36
TXN_00000392,ACC_003643,CUST_02927,2024-07-14,DEBIT,FX,364014.36
TXN_00000393,ACC_004151,CUST_03324,2024-10-31,CREDIT,IMPS,4785103.1
TXN_00000394,ACC_000301,CUST_00242,2024-08-24,DEBIT,INTERNATIONAL_WIRE,4997860.08
TXN_00000395,ACC_009205,CUST_07372,2024-09-01,DEBIT,UPI,4575640.79
TXN_00000396,ACC_006149,CUST_04927,2024-12-12,CREDIT,IMPS,1307881.98
TXN_00000397,ACC_009851,CUST_07896,2024-11-05,CREDIT,FX,4198671.93
TXN_00000398,ACC_003885,CUST_03106,2024-10-03,DEBIT,CHEQUE,4320437.8
TXN_00000399,ACC_002779,CUST_02226,2024-07-05,CREDIT,IMPS,762141.81
TXN_00000400,ACC_006309,CUST_05057,2024-08-28,DEBIT,UPI,2753257.6
TXN_00000401,ACC_006459,CUST_05176,2024-09-04,CREDIT,INTERNATIONAL_WIRE,3208508.1
TXN_00000402,ACC_009425,CUST_07552,2024-10-26,CREDIT,RTGS,699878.65
TXN_00000403,ACC_009382,CUST_07515,2024-08-17,DEBIT,CHEQUE,169215.4
TXN_00000404,ACC_001417,CUST_01133,2024-12-19,DEBIT,CASH,21207.22
TXN_00000405,ACC_004419,CUST_03532,2024-07-18,DEBIT,RTGS,2528714.03
TXN_00000406,ACC_007154,CUST_05715,2024-07-16,CREDIT,INTERNATIONAL_WIRE,2439323.13
TXN_00000407,ACC_000131,CUST_00104,2024-11-14,DEBIT,NEFT,2647135.29
TXN_00000408,ACC_005265,CUST_04218,2024-11-15,DEBIT,CHEQUE,4065804.79
TXN_00000409,ACC_008271,CUST_06616,2024-08-15,DEBIT,CHEQUE,744572.54
TXN_00000410,ACC_003670,CUST_02946,2024-12-06,CREDIT,IMPS,3974702.17
TXN_00000411,ACC_001510,CUST_01201,2024-10-04,CREDIT,CHEQUE,1216115.15
TXN_00000412,ACC_004317,CUST_03451,2024-09-15,DEBIT,INTERNATIONAL_WIRE,4958374.36
TXN_00000413,ACC_000616,CUST_00497,2024-07-24,CREDIT,CHEQUE,2380077.9
TXN_00000414,ACC_000184,CUST_00151,2024-12-27,CREDIT,FX,2169604.87
TXN_00000415,ACC_006340,CUST_05081,2024-11-22,DEBIT,CHEQUE,4595769.16
TXN_00000416,ACC_004387,CUST_03506,2024-08-24,CREDIT,IMPS,232905.2
TXN_00000417,ACC_001418,CUST_01134,2024-12-23,DEBIT,RTGS,4643838.93
TXN_00000418,ACC_006009,CUST_04818,2024-07-05,DEBIT,FX,4103471.64
TXN_00000419,ACC_007637,CUST_06108,2024-07-20,DEBIT,CHEQUE,4173269.34
TXN_00000420,ACC_007463,CUST_05968,2024-12-21,CREDIT,UPI,3778070.76
TXN_00000421,ACC_002665,CUST_02128,2024-12-24,CREDIT,NEFT,488519.17
TXN_00000422,ACC_004432,CUST_03544,2024-07-20,CREDIT,FX,1631950.6
TXN_00000423,ACC_005237,CUST_04196,2024-10-24,CREDIT,CHEQUE,4705720.11
TXN_00000424,ACC_008296,CUST_06633,2024-08-17,CREDIT,NEFT,3860859.8
TXN_00000425,ACC_005649,CUST_04527,2024-09-02,DEBIT,IMPS,771189.4
TXN_00000426,ACC_002938,CUST_02355,2024-10-08,DEBIT,NEFT,26075.59
TXN_00000427,ACC_005888,CUST_04721,2024-10-22,CREDIT,NEFT,662621.77
TXN_00000428,ACC_003585,CUST_02884,2024-10-19,CREDIT,NEFT,131406.89
TXN_00000429,ACC_006778,CUST_05414,2024-11-19,CREDIT,FX,1926251.06
TXN_00000430,ACC_005584,CUST_04478,2024-10-14,DEBIT,INTERNATIONAL_WIRE,4505690.11
TXN_00000431,ACC_004640,CUST_03710,2024-11-24,CREDIT,RTGS,694286.41
TXN_00000432,ACC_005753,CUST_04609,2024-09-07,DEBIT,RTGS,2173437.88
TXN_00000433,ACC_008080,CUST_06464,2024-09-15,DEBIT,IMPS,1258573.52
TXN_00000434,ACC_004717,CUST_03774,2024-12-08,DEBIT,UPI,534951.14
TXN_00000435,ACC_005820,CUST_04665,2024-07-02,CREDIT,FX,3100998.92
TXN_00000436,ACC_006302,CUST_05051,2024-10-21,DEBIT,IMPS,1603393.71
TXN_00000437,ACC_003841,CUST_03077,2024-10-31,CREDIT,IMPS,1457311.61
TXN_00000438,ACC_009434,CUST_07560,2024-11-25,CREDIT,UPI,1401572.7
TXN_00000439,ACC_007532,CUST_06016,2024-10-02,DEBIT,CHEQUE,4986324.9
TXN_00000440,ACC_003438,CUST_02765,2024-12-22,DEBIT,INTERNATIONAL_WIRE,2308164.95
TXN_00000441,ACC_004003,CUST_03206,2024-10-21,DEBIT,FX,4238954.87
TXN_00000442,ACC_007842,CUST_06268,2024-12-20,CREDIT,RTGS,1263483.16
TXN_00000443,ACC_002936,CUST_02354,2024-12-31,CREDIT,NEFT,2245388.7
TXN_00000444,ACC_009211,CUST_07378,2024-11-27,CREDIT,CHEQUE,183922.14
TXN_00000445,ACC_006887,CUST_05504,2024-12-27,DEBIT,NEFT,3844793.34
TXN_00000446,ACC_006800,CUST_05431,2024-08-12,DEBIT,CHEQUE,4918042.67
TXN_00000447,ACC_007665,CUST_06128,2024-09-23,CREDIT,NEFT,52837.81
TXN_00000448,ACC_004956,CUST_03964,2024-08-26,DEBIT,UPI,1870660.43
TXN_00000449,ACC_008910,CUST_07137,2024-12-21,DEBIT,IMPS,4988513.86
TXN_00000450,ACC_009278,CUST_07423,2024-07-27,DEBIT,NEFT,4156605.59
TXN_00000451,ACC_002698,CUST_02155,2024-09-28,CREDIT,FX,1034415.94
TXN_00000452,ACC_009281,CUST_07425,2024-09-28,CREDIT,INTERNATIONAL_WIRE,3483846.65
TXN_00000453,ACC_006097,CUST_04886,2024-08-15,DEBIT,NEFT,4245915.12
TXN_00000454,ACC_002101,CUST_01673,2024-12-21,DEBIT,CHEQUE,872348.72
TXN_00000455,ACC_003051,CUST_02450,2024-09-23,CREDIT,RTGS,3988799.17
TXN_00000456,ACC_003527,CUST_02837,2024-08-17,CREDIT,UPI,146058.45
TXN_00000457,ACC_003775,CUST_03024,2024-10-24,CREDIT,NEFT,3523707.61
TXN_00000458,ACC_003930,CUST_03148,2024-09-10,DEBIT,CHEQUE,508850.07
TXN_00000459,ACC_003578,CUST_02878,2024-10-02,CREDIT,NEFT,1311840.74
TXN_00000460,ACC_009404,CUST_07533,2024-11-13,CREDIT,CHEQUE,1943257.44
TXN_00000461,ACC_007524,CUST_06012,2024-11-28,CREDIT,FX,2289357.14
TXN_00000462,ACC_003282,CUST_02639,2024-12-20,CREDIT,CHEQUE,2950882.81
TXN_00000463,ACC_002556,CUST_02040,2024-09-19,CREDIT,NEFT,915304.29
TXN_00000464,ACC_002693,CUST_02152,2024-11-08,DEBIT,CHEQUE,1918611.44
TXN_00000465,ACC_003552,CUST_02854,2024-11-02,DEBIT,CHEQUE,834410.93
TXN_00000466,ACC_005528,CUST_04431,2024-08-05,CREDIT,CHEQUE,268150.95
TXN_00000467,ACC_006879,CUST_05496,2024-07-03,DEBIT,FX,1919782.48
TXN_00000468,ACC_009714,CUST_07790,2024-12-15,CREDIT,UPI,3550740.85
TXN_00000469,ACC_008537,CUST_06829,2024-11-03,DEBIT,FX,3805306.99
TXN_00000470,ACC_005588,CUST_04480,2024-07-09,CREDIT,RTGS,3903722.91
TXN_00000471,ACC_009518,CUST_07628,2024-11-18,DEBIT,IMPS,3875587.63
TXN_00000472,ACC_007038,CUST_05624,2024-11-16,DEBIT,FX,3594929.31
TXN_00000473,ACC_004179,CUST_03342,2024-10-17,DEBIT,IMPS,4374061.75
TXN_00000474,ACC_000626,CUST_00505,2024-10-24,DEBIT,UPI,4326465.82
TXN_00000475,ACC_002252,CUST_01795,2024-08-30,CREDIT,FX,3553798.72
TXN_00000476,ACC_008221,CUST_06575,2024-08-12,DEBIT,FX,1034792.91
TXN_00000477,ACC_001142,CUST_00914,2024-11-23,CREDIT,CHEQUE,2693888.85
TXN_00000478,ACC_006189,CUST_04958,2024-12-28,CREDIT,FX,2572123.5
TXN_00000479,ACC_001827,CUST_01453,2024-08-04,CREDIT,NEFT,4962431.88
TXN_00000480,ACC_002424,CUST_01932,2024-12-27,DEBIT,RTGS,3557003.1
TXN_00000481,ACC_004733,CUST_03787,2024-12-21,DEBIT,CHEQUE,3162046.67
TXN_00000482,ACC_007935,CUST_06343,2024-10-05,DEBIT,UPI,2578115.8
TXN_00000483,ACC_005332,CUST_04272,2024-12-25,CREDIT,UPI,4751275.37
TXN_00000484,ACC_006260,CUST_05015,2024-11-26,DEBIT,CASH,36815.66
TXN_00000485,ACC_008822,CUST_07066,2024-12-10,CREDIT,FX,316747.1
TXN_00000486,ACC_007627,CUST_06100,2024-08-25,DEBIT,UPI,1342757.34
TXN_00000487,ACC_005432,CUST_04355,2024-09-25,DEBIT,CHEQUE,4262127.64
TXN_00000488,ACC_006581,CUST_05262,2024-12-22,DEBIT,NEFT,3130934.99
TXN_00000489,ACC_008843,CUST_07082,2024-07-05,DEBIT,UPI,2282645.03
TXN_00000490,ACC_008212,CUST_06568,2024-08-21,DEBIT,INTERNATIONAL_WIRE,1509397.34
TXN_00000491,ACC_005248,CUST_04204,2024-07-24,CREDIT,NEFT,1859281.65
TXN_00000492,ACC_003151,CUST_02531,2024-07-14,CREDIT,INTERNATIONAL_WIRE,3497236.91
TXN_00000493,ACC_004469,CUST_03574,2024-10-18,DEBIT,NEFT,1067184.54
TXN_00000494,ACC_001488,CUST_01184,2024-08-03,CREDIT,NEFT,40412.04
TXN_00000495,ACC_006577,CUST_05259,2024-07-31,CREDIT,INTERNATIONAL_WIRE,660962.54
TXN_00000496,ACC_001354,CUST_01085,2024-08-28,DEBIT,NEFT,1566826.05
TXN_00000497,ACC_005718,CUST_04583,2024-08-05,DEBIT,INTERNATIONAL_WIRE,4964701.48
TXN_00000498,ACC_002720,CUST_02175,2024-07-18,DEBIT,CHEQUE,3250136.06
TXN_00000499,ACC_008463,CUST_06772,2024-09-28,DEBIT,UPI,3080418.46
TXN_00000500,ACC_008506,CUST_06804,2024-08-25,DEBIT,RTGS,3762252.99
TXN_00000501,ACC_007367,CUST_05887,2024-09-28,CREDIT,FX,699236.96
TXN_00000502,ACC_005310,CUST_04255,2024-12-13,CREDIT,FX,4706402.1
TXN_00000503,ACC_000519,CUST_00421,2024-12-16,DEBIT,CHEQUE,3034673.66
TXN_00000504,ACC_003609,CUST_02906,2024-10-09,DEBIT,FX,4489573.01
TXN_00000505,ACC_004571,CUST_03658,2024-11-04,DEBIT,UPI,3190447.84
TXN_00000506,ACC_001358,CUST_01087,2024-11-13,DEBIT,IMPS,4669628.62
TXN_00000507,ACC_002520,CUST_02009,2024-10-08,CREDIT,IMPS,2731826.47
TXN_00000508,ACC_003286,CUST_02642,2024-10-29,DEBIT,NEFT,2936858.75
TXN_00000509,ACC_000269,CUST_00215,2024-09-06,DEBIT,FX,1989935.32
TXN_00000510,ACC_005483,CUST_04397,2024-12-08,CREDIT,UPI,3509083.01
TXN_00000511,ACC_001578,CUST_01253,2024-12-11,DEBIT,IMPS,418077.01
TXN_00000512,ACC_001510,CUST_01201,2024-11-08,DEBIT,CHEQUE,1633818.81
TXN_00000513,ACC_001269,CUST_01019,2024-09-18,DEBIT,NEFT,1222474.32
TXN_00000514,ACC_008349,CUST_06674,2024-07-30,DEBIT,IMPS,3330431.29
TXN_00000515,ACC_003343,CUST_02686,2024-07-31,DEBIT,CASH,35373.48
TXN_00000516,ACC_003118,CUST_02506,2024-11-05,CREDIT,RTGS,1859409.97
TXN_00000517,ACC_005144,CUST_04115,2024-07-31,DEBIT,IMPS,4035558.52
TXN_00000518,ACC_005207,CUST_04171,2024-11-12,DEBIT,UPI,2276043.37
TXN_00000519,ACC_006899,CUST_05514,2024-07-15,DEBIT,IMPS,786634.17
TXN_00000520,ACC_001970,CUST_01568,2024-11-24,DEBIT,RTGS,3703925.73
TXN_00000521,ACC_000047,CUST_00040,2024-07-12,DEBIT,RTGS,230003.05
TXN_00000522,ACC_006984,CUST_05581,2024-10-07,DEBIT,FX,176914.33
TXN_00000523,ACC_008040,CUST_06430,2024-08-27,CREDIT,INTERNATIONAL_WIRE,1599743.69
TXN_00000524,ACC_001488,CUST_01184,2024-11-24,DEBIT,RTGS,1116002.99
TXN_00000525,ACC_009910,CUST_07943,2024-07-12,DEBIT,UPI,4330174.55
TXN_00000526,ACC_005936,CUST_04761,2024-09-22,CREDIT,NEFT,1844659.9
TXN_00000527,ACC_005580,CUST_04475,2024-11-22,DEBIT,UPI,1841431.31
TXN_00000528,ACC_009482,CUST_07603,2024-08-20,DEBIT,RTGS,31988.78
TXN_00000529,ACC_007858,CUST_06283,2024-07-07,CREDIT,INTERNATIONAL_WIRE,4197886.08
TXN_00000530,ACC_000190,CUST_00154,2024-09-24,CREDIT,CASH,42601.29
TXN_00000531,ACC_005875,CUST_04711,2024-07-27,DEBIT,UPI,2460195.18
TXN_00000532,ACC_001153,CUST_00923,2024-08-06,DEBIT,NEFT,4606379.89
TXN_00000533,ACC_007912,CUST_06323,2024-12-27,CREDIT,INTERNATIONAL_WIRE,424603.6
TXN_00000534,ACC_001832,CUST_01458,2024-11-07,CREDIT,NEFT,2959519.63
TXN_00000535,ACC_001195,CUST_00959,2024-10-20,DEBIT,RTGS,1458450.95
TXN_00000536,ACC_006019,CUST_04826,2024-10-09,CREDIT,IMPS,2263843.99
TXN_00000537,ACC_004458,CUST_03564,2024-07-20,DEBIT,FX,3850756.09
TXN_00000538,ACC_002095,CUST_01667,2024-08-09,CREDIT,UPI,1570235.04
TXN_00000539,ACC_002314,CUST_01838,2024-11-15,DEBIT,UPI,1541607.76
TXN_00000540,ACC_005073,CUST_04054,2024-07-31,CREDIT,FX,3523553.55
TXN_00000541,ACC_000779,CUST_00625,2024-08-25,CREDIT,RTGS,456155.4
TXN_00000542,ACC_004745,CUST_03795,2024-09-30,DEBIT,INTERNATIONAL_WIRE,1494273.67
TXN_00000543,ACC_003309,CUST_02660,2024-07-08,CREDIT,CHEQUE,3740417.43
TXN_00000544,ACC_004777,CUST_03822,2024-07-25,DEBIT,NEFT,59883.42
TXN_00000545,ACC_004246,CUST_03393,2024-08-03,CREDIT,IMPS,3431457.68
TXN_00000546,ACC_001608,CUST_01275,2024-11-27,DEBIT,NEFT,4985807.41
TXN_00000547,ACC_003783,CUST_03031,2024-12-13,DEBIT,NEFT,4525399.34
TXN_00000548,ACC_006345,CUST_05085,2024-08-01,CREDIT,CASH,3481.25
TXN_00000549,ACC_008321,CUST_06651,2024-10-10,CREDIT,INTERNATIONAL_WIRE,2133377.43
TXN_00000550,ACC_006780,CUST_05416,2024-08-24,CREDIT,IMPS,2230112.55
TXN_00000551,ACC_002830,CUST_02267,2024-07-09,DEBIT,INTERNATIONAL_WIRE,1475596.3
TXN_00000552,ACC_007895,CUST_06311,2024-11-18,DEBIT,IMPS,1915138.08
TXN_00000553,ACC_008038,CUST_06429,2024-12-17,DEBIT,INTERNATIONAL_WIRE,4970436.98
TXN_00000554,ACC_000382,CUST_00307,2024-10-06,CREDIT,UPI,2722634.58
TXN_00000555,ACC_009317,CUST_07455,2024-09-27,CREDIT,UPI,1352251.38
TXN_00000556,ACC_000505,CUST_00411,2024-09-20,DEBIT,FX,3892713.55
TXN_00000557,ACC_001129,CUST_00905,2024-10-29,DEBIT,RTGS,500761.67
TXN_00000558,ACC_004609,CUST_03688,2024-09-07,DEBIT,FX,4981960.6
TXN_00000559,ACC_004195,CUST_03353,2024-11-25,CREDIT,IMPS,4676036.64
TXN_00000560,ACC_003307,CUST_02658,2024-08-15,CREDIT,FX,3690551.7
TXN_00000561,ACC_006873,CUST_05490,2024-11-29,CREDIT,CASH,47430.38
TXN_00000562,ACC_002706,CUST_02163,2024-11-22,CREDIT,CHEQUE,1545334.46
TXN_00000563,ACC_009423,CUST_07550,2024-07-10,DEBIT,CHEQUE,1094122.83
TXN_00000564,ACC_009188,CUST_07356,2024-07-01,DEBIT,FX,652534.68
TXN_00000565,ACC_003388,CUST_02724,2024-09-21,DEBIT,CHEQUE,3523511.24
TXN_00000566,ACC_002697,CUST_02155,2024-07-29,CREDIT,NEFT,1868016.54
TXN_00000567,ACC_007583,CUST_06063,2024-11-28,CREDIT,IMPS,682344.7
TXN_00000568,ACC_003000,CUST_02407,2024-10-20,CREDIT,INTERNATIONAL_WIRE,1586485.24
TXN_00000569,ACC_006833,CUST_05457,2024-08-27,DEBIT,UPI,1534185.46
TXN_00000570,ACC_005633,CUST_04516,2024-08-02,DEBIT,INTERNATIONAL_WIRE,4743495.93
TXN_00000571,ACC_007507,CUST_05999,2024-11-23,CREDIT,CASH,46130.87
TXN_00000572,ACC_004224,CUST_03376,2024-12-11,CREDIT,RTGS,1655909.01
TXN_00000573,ACC_001486,CUST_01182,2024-08-30,CREDIT,RTGS,3180970.23
TXN_00000574,ACC_001697,CUST_01346,2024-12-29,CREDIT,UPI,57076.96
TXN_00000575,ACC_004004,CUST_03207,2024-09-02,CREDIT,IMPS,3935121.33
TXN_00000576,ACC_000024,CUST_00021,2024-07-13,CREDIT,RTGS,4422771.53
TXN_00000577,ACC_009477,CUST_07598,2024-10-05,CREDIT,NEFT,4144052.01
TXN_00000578,ACC_004309,CUST_03445,2024-08-11,DEBIT,IMPS,100487.98
TXN_00000579,ACC_005001,CUST_03997,2024-07-27,DEBIT,UPI,804606.38
TXN_00000580,ACC_001429,CUST_01142,2024-11-18,DEBIT,IMPS,2970193.32
TXN_00000581,ACC_009278,CUST_07423,2024-12-28,DEBIT,CASH,30758.56
TXN_00000582,ACC_008342,CUST_06668,2024-08-10,CREDIT,RTGS,4871994.66
TXN_00000583,ACC_007845,CUST_06271,2024-12-26,CREDIT,INTERNATIONAL_WIRE,1407687.21
TXN_00000584,ACC_004535,CUST_03627,2024-07-25,CREDIT,CASH,8525.91
TXN_00000585,ACC_006917,CUST_05530,2024-07-01,CREDIT,FX,3310134.93
TXN_00000586,ACC_009233,CUST_07393,2024-08-21,DEBIT,RTGS,3190989.48
TXN_00000587,ACC_001569,CUST_01246,2024-10-30,CREDIT,FX,1987397.0
TXN_00000588,ACC_009398,CUST_07527,2024-12-17,CREDIT,RTGS,1855165.52
TXN_00000589,ACC_007318,CUST_05853,2024-10-03,DEBIT,IMPS,2198758.14
TXN_00000590,ACC_005044,CUST_04035,2024-08-27,DEBIT,RTGS,3761200.49
TXN_00000591,ACC_001854,CUST_01476,2024-07-22,CREDIT,FX,2948673.24
TXN_00000592,ACC_001174,CUST_00942,2024-10-08,CREDIT,CHEQUE,3435370.96
TXN_00000593,ACC_009127,CUST_07307,2024-11-24,CREDIT,IMPS,394867.35
TXN_00000594,ACC_000673,CUST_00541,2024-11-06,DEBIT,NEFT,4746279.16
TXN_00000595,ACC_008643,CUST_06919,2024-08-14,DEBIT,RTGS,4042322.76
