TRANSACTION_ID,ACCOUNT_ID,CUSTOMER_ID,CASE_ID,TXN_DATE,TXN_TYPE,TXN_AMOUNT,COUNTRY
TXN0000285,ACCT004972,CUST005164,CASE001203,2024-08-13,NEFT,7908.9166777964865,GB
TXN0000286,ACCT002096,CUST000357,CASE003804,2023-11-25,NEFT,39345.9559636707,AE
TXN0000287,ACCT001395,CUST001013,CASE004283,2024-07-06,UPI,51365.71404386947,US
TXN0000288,ACCT008140,CUST002993,CASE003470,2024-01-17,NEFT,62731.93898294746,HK
TXN0000289,ACCT007176,CUST003241,CASE003936,2024-01-24,UPI,35563.060768310956,HK
TXN0000290,ACCT001253,CUST001864,CASE000689,2024-02-22,IMPS,43490.26914852447,US
TXN0000291,ACCT003658,CUST001693,CASE002276,2023-02-02,UPI,33166.98995527834,US
TXN0000292,ACCT007808,CUST003723,CASE004809,2023-04-01,NEFT,17723.983314791087,SG
TXN0000293,ACCT005228,CUST000990,CASE004177,2024-12-22,NEFT,79342.91528900192,IN
TXN0000294,ACCT007476,CUST004876,CASE000251,2024-03-07,IMPS,40855.32920492147,HK
TXN0000295,ACCT006599,CUST003976,CASE000877,2023-07-12,UPI,31206.36209413591,SG
TXN0000296,ACCT007938,CUST003606,CASE004660,2023-05-30,IMPS,69172.72293114105,IN
TXN0000297,ACCT008837,CUST003937,CASE001149,2024-07-13,NEFT,38033.75379601804,IN
TXN0000298,ACCT005927,CUST000966,CASE001930,2023-05-29,IMPS,82197.82104849191,US
TXN0000299,ACCT002994,CUST005298,CASE002062,2023-09-03,IMPS,38805.75059131875,IN
TXN0000300,ACCT006727,CUST000865,CASE003737,2024-11-27,NEFT,24646.751583904897,IN
TXN0000301,ACCT002299,CUST003262,CASE002910,2023-02-28,IMPS,34043.95566718534,AE
TXN0000302,ACCT007515,CUST005544,CASE002838,2023-02-12,UPI,70483.60178852045,SG
TXN0000303,ACCT005706,CUST004106,CASE002188,2023-09-06,IMPS,69495.13921915911,SG
TXN0000304,ACCT000591,CUST001751,CASE004862,2024-07-04,IMPS,47681.29256979715,GB
TXN0000305,ACCT006770,CUST000002,CASE004306,2024-11-10,IMPS,41818.109946060256,US
TXN0000306,ACCT002700,CUST000307,CASE000257,2024-08-15,UPI,118811.18611689238,GB
TXN0000307,ACCT000635,CUST005701,CASE000075,2024-06-01,IMPS,34323.02095889352,SG
TXN0000308,ACCT000355,CUST002017,CASE001424,2023-04-07,UPI,55297.07975146886,SG
TXN0000309,ACCT006596,CUST001104,CASE004029,2024-06-03,NEFT,40761.22118425085,US
TXN0000310,ACCT000256,CUST004418,CASE002545,2024-06-23,UPI,23723.025314280858,US
TXN0000311,ACCT007005,CUST004102,CASE002107,2023-11-22,IMPS,76312.57588321807,SG
TXN0000312,ACCT002441,CUST003222,CASE004077,2023-08-22,NEFT,46002.2897310848,IN
TXN0000313,ACCT004240,CUST002819,CASE000942,2023-03-05,NEFT,67703.59480653929,IN
TXN0000314,ACCT001925,CUST004166,CASE001985,2023-06-29,UPI,84967.86170494251,AE
TXN0000315,ACCT005347,CUST002939,CASE002407,2023-08-10,IMPS,49469.37292243011,AE
TXN0000316,ACCT000478,CUST001451,CASE003082,2024-10-14,NEFT,47902.37642471377,GB
TXN0000317,ACCT006933,CUST000921,CASE003956,2024-11-10,IMPS,34966.71542341678,GB
TXN0000318,ACCT004201,CUST003496,CASE000468,2024-08-25,IMPS,58490.884097799106,SG
TXN0000319,ACCT003729,CUST002645,CASE004873,2023-12-10,NEFT,51278.945793334635,GB
TXN0000320,ACCT008196,CUST005555,CASE004700,2024-10-15,NEFT,30279.318540150492,AE
TXN0000321,ACCT004647,CUST003064,CASE000863,2023-04-05,IMPS,35321.37711803371,GB
TXN0000322,ACCT003140,CUST000790,CASE002363,2024-08-19,NEFT,16515.598557572444,AE
TXN0000323,ACCT002227,CUST000630,CASE002927,2024-12-17,NEFT,93628.23266166587,GB
TXN0000324,ACCT006209,CUST001725,CASE003799,2023-05-09,UPI,14819.58589570728,SG
TXN0000325,ACCT001322,CUST004709,CASE001983,2023-07-30,UPI,12461.31837081388,HK
TXN0000326,ACCT004437,CUST003534,CASE003124,2023-10-03,UPI,94808.45725094294,GB
TXN0000327,ACCT007685,CUST001418,CASE001721,2023-09-14,IMPS,40050.23178270992,HK
TXN0000328,ACCT002263,CUST005587,CASE001269,2024-06-05,IMPS,39155.116568200196,AE
TXN0000329,ACCT002023,CUST002611,CASE000545,2023-03-26,NEFT,73321.1826072208,IN
TXN0000330,ACCT000443,CUST003620,CASE000840,2024-01-15,UPI,24706.3594498428,AE
TXN0000331,ACCT006587,CUST005281,CASE001054,2023-10-07,UPI,17817.653131989566,AE
TXN0000332,ACCT001236,CUST000658,CASE003473,2024-11-02,IMPS,33983.96964030987,HK
TXN0000333,ACCT004004,CUST001467,CASE001115,2023-07-26,IMPS,33386.65746149826,SG
TXN0000334,ACCT006954,CUST002119,CASE002562,2023-03-26,NEFT,50188.31317285347,GB
TXN0000335,ACCT005097,CUST000926,CASE000699,2024-09-07,NEFT,43493.81536383082,US
TXN0000336,ACCT004510,CUST000505,CASE002595,2024-08-15,NEFT,20759.856429029453,US
TXN0000337,ACCT002527,CUST002456,CASE003021,2024-05-13,IMPS,33775.625506782526,IN
TXN0000338,ACCT008747,CUST001212,CASE002548,2024-03-26,IMPS,41804.94169725906,IN
TXN0000339,ACCT002998,CUST000758,CASE003035,2024-03-07,NEFT,20160.242904344577,US
TXN0000340,ACCT003769,CUST005125,CASE002731,2023-06-10,IMPS,24641.90754814354,GB
TXN0000341,ACCT002809,CUST000920,CASE004062,2023-01-22,NEFT,46959.60964769029,SG
TXN0000342,ACCT000747,CUST003725,CASE004800,2023-03-10,IMPS,54342.260430185685,GB
TXN0000343,ACCT007391,CUST001586,CASE001078,2024-12-09,NEFT,26221.284930628422,SG
TXN0000344,ACCT002963,CUST005500,CASE004004,2024-01-18,NEFT,35066.82164992127,HK
TXN0000345,ACCT004147,CUST003247,CASE003200,2024-03-15,NEFT,56222.75110649473,SG
TXN0000346,ACCT004019,CUST003055,CASE000434,2024-09-18,NEFT,14175.087460779341,IN
TXN0000347,ACCT007124,CUST005322,CASE004187,2024-11-09,IMPS,15630.735095038137,AE
TXN0000348,ACCT006393,CUST003946,CASE003748,2024-07-30,UPI,26956.160133621248,SG
TXN0000349,ACCT005981,CUST005031,CASE004608,2023-06-26,IMPS,35102.73960753421,SG
TXN0000350,ACCT004756,CUST002755,CASE000994,2023-04-19,UPI,29720.033229252487,IN
TXN0000351,ACCT004165,CUST000098,CASE002902,2023-07-16,NEFT,94442.01883415694,GB
TXN0000352,ACCT003246,CUST005569,CASE004699,2023-02-16,NEFT,42481.10510617841,US
TXN0000353,ACCT003647,CUST001720,CASE003840,2023-07-16,IMPS,46294.336718003695,IN
TXN0000354,ACCT007215,CUST001466,CASE000854,2023-10-08,UPI,28262.053710229,GB
TXN0000355,ACCT007814,CUST002911,CASE000466,2023-11-03,IMPS,16681.229357600583,AE
TXN0000356,ACCT002158,CUST004065,CASE004789,2024-08-05,UPI,25593.08552311985,SG
TXN0000357,ACCT004040,CUST002389,CASE001267,2023-07-27,NEFT,45329.736413581406,HK
TXN0000358,ACCT005858,CUST002808,CASE000744,2023-11-28,UPI,55757.11170732383,HK
TXN0000359,ACCT004336,CUST005319,CASE002510,2023-09-19,NEFT,22677.641762315732,US
TXN0000360,ACCT005806,CUST001727,CASE000951,2024-01-29,IMPS,69601.7202924885,AE
TXN0000361,ACCT007351,CUST004298,CASE002359,2024-07-05,NEFT,118448.26687032386,GB
TXN0000362,ACCT002355,CUST001264,CASE001088,2023-06-27,IMPS,44348.58915902778,AE
TXN0000363,ACCT004586,CUST004774,CASE003229,2023-06-12,IMPS,37113.88335629443,GB
TXN0000364,ACCT002120,CUST005697,CASE002217,2023-11-14,NEFT,55070.957513029876,GB
TXN0000365,ACCT000499,CUST001827,CASE003191,2024-07-19,NEFT,43477.95814513396,SG
TXN0000366,ACCT006007,CUST005376,CASE001896,2023-10-21,IMPS,30410.49439966007,US
TXN0000367,ACCT001302,CUST001295,CASE001113,2023-01-06,NEFT,55290.53227999803,GB
TXN0000368,ACCT002151,CUST003015,CASE003907,2023-01-30,UPI,49826.88876623259,GB
TXN0000369,ACCT004784,CUST003315,CASE004309,2024-09-08,UPI,26919.5810219602,GB
TXN0000370,ACCT002210,CUST000286,CASE003945,2024-01-16,NEFT,49680.25550829093,SG
TXN0000371,ACCT002992,CUST001666,CASE002171,2024-06-27,NEFT,59320.34456413281,AE
TXN0000372,ACCT003756,CUST001303,CASE003609,2024-07-09,UPI,72117.09054695077,US
TXN0000373,ACCT003539,CUST004809,CASE000654,2023-05-26,IMPS,86473.27964724651,SG
TXN0000374,ACCT001962,CUST005541,CASE004012,2023-01-02,NEFT,88741.80118173675,HK
TXN0000375,ACCT002706,CUST002745,CASE002060,2024-05-01,IMPS,20343.45598916358,GB
TXN0000376,ACCT008552,CUST000520,CASE003135,2024-06-01,IMPS,92159.61325349209,SG
TXN0000377,ACCT003549,CUST005034,CASE002037,2024-01-06,NEFT,29229.965769394174,IN
TXN0000378,ACCT000432,CUST000757,CASE004583,2024-03-17,IMPS,110905.09916093106,AE
TXN0000379,ACCT001074,CUST001436,CASE004656,2024-05-31,UPI,23705.84962822525,SG
TXN0000380,ACCT000848,CUST003693,CASE003681,2023-12-29,UPI,26540.71903561089,AE
TXN0000381,ACCT001728,CUST001059,CASE002255,2024-11-21,UPI,30425.32028744821,IN
TXN0000382,ACCT005102,CUST002144,CASE003719,2024-06-15,UPI,9751.990316828043,GB
TXN0000383,ACCT006114,CUST002354,CASE000152,2024-02-27,NEFT,29773.22707070559,IN
TXN0000384,ACCT000964,CUST000607,CASE003913,2024-03-11,UPI,18278.42408460973,IN
TXN0000385,ACCT002567,CUST003613,CASE001475,2023-09-27,NEFT,44563.43426558132,AE
TXN0000386,ACCT005298,CUST002381,CASE001922,2023-04-13,UPI,45706.70989100704,AE
TXN0000387,ACCT001236,CUST000658,CASE003806,2024-02-05,IMPS,153940.64760457212,SG
TXN0000388,ACCT001884,CUST000540,CASE001620,2023-01-23,IMPS,62868.8773791688,AE
TXN0000389,ACCT003222,CUST004103,CASE004411,2024-02-13,IMPS,35518.90405191705,IN
TXN0000390,ACCT007110,CUST004886,CASE000550,2024-12-30,NEFT,30536.868171323895,HK
TXN0000391,ACCT005509,CUST001260,CASE000998,2023-08-06,IMPS,39517.537767430775,AE
TXN0000392,ACCT000394,CUST000564,CASE003467,2024-02-29,IMPS,17299.11758466238,HK
TXN0000393,ACCT005728,CUST003961,CASE002791,2023-09-10,NEFT,139300.74211643494,GB
TXN0000394,ACCT008868,CUST002375,CASE002776,2024-04-01,UPI,110358.03309788993,US
TXN0000395,ACCT001589,CUST002089,CASE003586,2024-04-25,NEFT,26207.56498187204,AE
TXN0000396,ACCT004065,CUST003083,CASE003223,2024-06-09,NEFT,13306.55741438869,AE
TXN0000397,ACCT007297,CUST004568,CASE004426,2023-03-23,NEFT,90248.41341253297,IN
TXN0000398,ACCT004720,CUST001834,CASE004534,2024-05-20,UPI,23581.899807143724,SG
TXN0000399,ACCT005308,CUST005688,CASE003288,2023-07-21,IMPS,96301.42454218348,AE
TXN0000400,ACCT001738,CUST003253,CASE001585,2024-05-29,NEFT,19998.52545203269,SG
TXN0000401,ACCT003297,CUST000694,CASE003094,2023-11-27,UPI,36946.086527095766,HK
TXN0000402,ACCT004202,CUST001416,CASE003437,2024-03-10,IMPS,38251.996148416896,US
TXN0000403,ACCT008369,CUST001866,CASE000618,2023-07-30,NEFT,42226.42754184605,IN
TXN0000404,ACCT000895,CUST004765,CASE001239,2023-12-22,NEFT,34091.29644317813,HK
TXN0000405,ACCT004747,CUST005304,CASE004744,2023-07-03,IMPS,58310.80153355485,HK
TXN0000406,ACCT008815,CUST002459,CASE000594,2023-02-10,NEFT,16300.90038524084,AE
TXN0000407,ACCT004567,CUST004558,CASE002179,2023-12-01,UPI,28285.75198507614,SG
TXN0000408,ACCT008545,CUST002890,CASE003593,2023-07-11,NEFT,57656.533880873314,US
TXN0000409,ACCT000240,CUST000059,CASE003953,2023-01-31,NEFT,51867.11934947814,GB
TXN0000410,ACCT003292,CUST003156,CASE003663,2024-10-12,IMPS,53680.928151035136,SG
TXN0000411,ACCT006454,CUST001495,CASE004830,2024-11-30,NEFT,15130.23226893034,AE
TXN0000412,ACCT000823,CUST004016,CASE003848,2023-05-04,IMPS,18077.67129173762,AE
TXN0000413,ACCT005609,CUST003779,CASE003964,2023-10-30,NEFT,59773.31707263754,AE
TXN0000414,ACCT001186,CUST004413,CASE004527,2023-01-21,UPI,62600.511672948,SG
TXN0000415,ACCT007502,CUST000205,CASE004809,2024-09-03,NEFT,32931.97096423827,IN
TXN0000416,ACCT006020,CUST004245,CASE002789,2023-05-22,NEFT,72383.80783828779,HK
TXN0000417,ACCT006237,CUST004093,CASE000007,2024-09-01,IMPS,25961.796337714768,SG
TXN0000418,ACCT008047,CUST002414,CASE000379,2024-04-15,IMPS,62518.608183957695,GB
TXN0000419,ACCT003368,CUST004620,CASE002015,2023-02-26,NEFT,31729.618011879167,GB
TXN0000420,ACCT006647,CUST004076,CASE004224,2024-04-01,UPI,154729.4319686574,SG
TXN0000421,ACCT007106,CUST004962,CASE003636,2024-04-12,IMPS,93294.92277032763,GB
TXN0000422,ACCT007229,CUST001013,CASE000361,2023-11-28,UPI,40963.94255615366,IN
TXN0000423,ACCT008172,CUST001954,CASE002278,2024-10-07,UPI,96795.7189878267,AE
TXN0000424,ACCT004056,CUST001909,CASE002276,2024-08-31,UPI,36828.66717281541,GB
TXN0000425,ACCT001300,CUST005551,CASE003175,2023-06-02,NEFT,126703.89914496128,US
TXN0000426,ACCT007171,CUST003743,CASE003126,2024-10-03,IMPS,25294.74456410725,AE
TXN0000427,ACCT008254,CUST001377,CASE002931,2024-12-05,UPI,57312.10901195553,HK
TXN0000428,ACCT008025,CUST000754,CASE002089,2023-09-10,IMPS,95560.9498680896,SG
TXN0000429,ACCT008219,CUST000798,CASE002380,2023-04-26,IMPS,13134.319166109659,US
TXN0000430,ACCT008184,CUST002780,CASE004145,2024-01-15,UPI,12855.201647509455,SG
TXN0000431,ACCT003832,CUST000711,CASE004951,2024-07-24,IMPS,9420.503628057362,US
TXN0000432,ACCT008202,CUST000303,CASE002116,2024-07-04,UPI,25130.8676739703,GB
TXN0000433,ACCT002819,CUST004263,CASE001793,2023-06-09,UPI,68068.26599261297,US
TXN0000434,ACCT008588,CUST001674,CASE000196,2024-09-02,IMPS,68782.93854472325,IN
TXN0000435,ACCT007554,CUST001224,CASE000056,2024-05-29,UPI,32170.78798261506,SG
TXN0000436,ACCT004475,CUST003935,CASE003715,2023-11-23,NEFT,85750.01356356636,HK
TXN0000437,ACCT001165,CUST003143,CASE000905,2023-07-26,IMPS,22090.116456203294,GB
TXN0000438,ACCT007613,CUST000762,CASE003422,2023-09-03,NEFT,13134.598227779366,US
TXN0000439,ACCT003780,CUST001749,CASE002541,2023-11-09,UPI,25829.24999564054,SG
TXN0000440,ACCT007212,CUST002650,CASE003273,2023-12-16,IMPS,50025.65185013626,SG
TXN0000441,ACCT007764,CUST003230,CASE003229,2024-01-09,NEFT,35610.2797137959,IN
TXN0000442,ACCT005781,CUST003604,CASE002802,2024-07-26,IMPS,7019.929400900719,GB
TXN0000443,ACCT002289,CUST004539,CASE001516,2024-12-20,NEFT,32179.687743946753,IN
TXN0000444,ACCT008045,CUST001510,CASE004402,2024-04-29,IMPS,11879.65690986187,US
TXN0000445,ACCT008112,CUST004708,CASE003995,2024-01-25,IMPS,42294.12521438596,AE
TXN0000446,ACCT007669,CUST004489,CASE001365,2023-04-21,NEFT,41830.02324887979,IN
TXN0000447,ACCT007064,CUST004760,CASE000333,2023-10-09,IMPS,26162.39514797205,HK
TXN0000448,ACCT002789,CUST004963,CASE004311,2023-06-30,IMPS,28621.09216026352,HK
TXN0000449,ACCT004516,CUST005474,CASE002501,2023-04-19,NEFT,13757.54910390123,HK
TXN0000450,ACCT007075,CUST001190,CASE000719,2023-05-07,UPI,41117.24414690798,SG
TXN0000451,ACCT004050,CUST004478,CASE001556,2024-06-24,IMPS,53579.77529292278,US
TXN0000452,ACCT003917,CUST000648,CASE000918,2023-03-26,UPI,27823.571496796125,US
TXN0000453,ACCT004307,CUST002792,CASE004357,2024-01-25,NEFT,49816.495486790365,SG
TXN0000454,ACCT005622,CUST002711,CASE002372,2023-04-14,NEFT,29056.60469151555,SG
TXN0000455,ACCT002515,CUST001332,CASE002265,2023-02-28,NEFT,22723.55811256558,AE
TXN0000456,ACCT006752,CUST003046,CASE004287,2023-12-20,NEFT,50608.28225023765,AE
TXN0000457,ACCT005200,CUST005865,CASE004475,2024-11-14,IMPS,29015.053594480938,AE
TXN0000458,ACCT008220,CUST003738,CASE001979,2024-05-25,UPI,33574.77407574258,SG
TXN0000459,ACCT005720,CUST003656,CASE002028,2023-12-02,IMPS,26594.79242254024,GB
TXN0000460,ACCT003332,CUST001110,CASE004401,2023-10-04,IMPS,152080.39339941097,HK
TXN0000461,ACCT004102,CUST002139,CASE001154,2024-12-18,IMPS,39677.897941962176,SG
TXN0000462,ACCT006342,CUST004493,CASE004778,2024-04-22,IMPS,30334.287409860168,IN
TXN0000463,ACCT007081,CUST004566,CASE004938,2024-12-26,NEFT,36883.61180967805,SG
TXN0000464,ACCT007710,CUST004050,CASE001606,2024-04-04,UPI,43485.966457536415,HK
TXN0000465,ACCT008793,CUST003786,CASE002965,2024-10-29,IMPS,24870.473368876264,IN
TXN0000466,ACCT007951,CUST003802,CASE004967,2024-03-14,NEFT,43539.91568215958,IN
TXN0000467,ACCT001483,CUST001682,CASE000632,2024-09-23,NEFT,44419.329291825125,US
TXN0000468,ACCT000953,CUST003922,CASE001043,2024-06-09,IMPS,37383.152995982455,IN
TXN0000469,ACCT003079,CUST004003,CASE000827,2023-05-04,NEFT,38623.97232473226,AE
TXN0000470,ACCT002035,CUST005780,CASE002245,2023-02-02,IMPS,37630.17019403609,SG
TXN0000471,ACCT006271,CUST000994,CASE003417,2023-07-30,IMPS,12675.083546529826,GB
TXN0000472,ACCT002997,CUST003040,CASE003482,2023-09-19,NEFT,10128.761177802158,HK
TXN0000473,ACCT003557,CUST002502,CASE000299,2023-10-02,IMPS,98215.93805902828,US
TXN0000474,ACCT002551,CUST003936,CASE001051,2023-10-25,UPI,80588.98438934055,SG
TXN0000475,ACCT003942,CUST004988,CASE001926,2023-01-12,NEFT,23186.246953810023,IN
TXN0000476,ACCT008103,CUST000008,CASE004318,2024-08-10,IMPS,48091.835342206374,SG
TXN0000477,ACCT001074,CUST001436,CASE002320,2023-04-20,UPI,63408.57270651057,US
TXN0000478,ACCT004875,CUST000722,CASE003997,2023-02-08,NEFT,305070.5746206517,SG
TXN0000479,ACCT006047,CUST004242,CASE001740,2024-04-11,IMPS,94591.58573479,GB
TXN0000480,ACCT004043,CUST005102,CASE004629,2024-05-11,IMPS,37503.93048095799,US
TXN0000481,ACCT007629,CUST002978,CASE002477,2023-01-04,NEFT,16047.54856706937,AE
TXN0000482,ACCT001410,CUST005076,CASE003967,2023-12-30,UPI,20227.78137222173,IN
TXN0000483,ACCT002850,CUST000372,CASE001979,2024-06-19,IMPS,51617.65441204357,AE
TXN0000484,ACCT008012,CUST004303,CASE003574,2024-01-16,UPI,28042.44054079312,SG
TXN0000485,ACCT005623,CUST002926,CASE001043,2023-12-06,UPI,16232.886007844176,HK
TXN0000486,ACCT005849,CUST004774,CASE002540,2023-09-06,NEFT,36842.87128614676,US
TXN0000487,ACCT001749,CUST005813,CASE003192,2023-05-20,UPI,20371.616279333135,HK
TXN0000488,ACCT007013,CUST002498,CASE004753,2023-07-11,IMPS,95949.1466967638,AE
TXN0000489,ACCT002090,CUST004157,CASE001138,2023-02-09,IMPS,50467.16744073245,IN
TXN0000490,ACCT005665,CUST002503,CASE002087,2023-06-11,UPI,53622.47209258744,AE
TXN0000491,ACCT004089,CUST004141,CASE004421,2024-01-03,UPI,62254.608492418745,US
TXN0000492,ACCT005416,CUST000417,CASE003658,2024-09-22,NEFT,31205.41454597927,HK
TXN0000493,ACCT003096,CUST000278,CASE001079,2023-02-24,IMPS,27767.670169374298,US
TXN0000494,ACCT000712,CUST001807,CASE004920,2024-06-18,UPI,95762.10667727316,IN
TXN0000495,ACCT002426,CUST001309,CASE002971,2024-03-16,UPI,48488.69128706983,SG
TXN0000496,ACCT007569,CUST001160,CASE000734,2023-03-07,UPI,29177.2649881017,HK
TXN0000497,ACCT003064,CUST003421,CASE002665,2023-11-01,IMPS,22368.901080879932,US
TXN0000498,ACCT001456,CUST003643,CASE002060,2024-10-09,NEFT,14265.016478391535,AE
TXN0000499,ACCT006454,CUST001495,CASE002377,2023-07-27,NEFT,22703.495601675328,SG
TXN0000500,ACCT003445,CUST003205,CASE003428,2024-09-19,IMPS,83602.46876908027,US
TXN0000501,ACCT001523,CUST000894,CASE000062,2024-08-13,IMPS,90294.92184973008,GB
TXN0000502,ACCT000924,CUST004830,CASE003617,2024-12-15,UPI,19070.378640977226,HK
TXN0000503,ACCT008196,CUST005555,CASE000385,2024-01-31,NEFT,47960.231402948,GB
TXN0000504,ACCT008312,CUST004344,CASE003952,2024-06-03,NEFT,36205.67772201115,IN
TXN0000505,ACCT000924,CUST004830,CASE000324,2023-06-19,NEFT,22417.316387835,IN
TXN0000506,ACCT000715,CUST002236,CASE001735,2023-11-25,IMPS,36994.86796090305,GB
TXN0000507,ACCT002303,CUST004307,CASE003899,2024-05-16,NEFT,24094.929913525248,HK
TXN0000508,ACCT005419,CUST005423,CASE000988,2023-11-17,IMPS,37969.05132174342,HK
TXN0000509,ACCT002715,CUST003835,CASE000228,2024-05-23,NEFT,27368.308698363024,AE
TXN0000510,ACCT004740,CUST004789,CASE001805,2023-06-18,IMPS,58467.57486681709,AE
TXN0000511,ACCT004703,CUST005304,CASE004329,2023-11-17,IMPS,34269.90988600781,SG
TXN0000512,ACCT001066,CUST005524,CASE001645,2024-07-24,NEFT,29020.3242094238,SG
TXN0000513,ACCT001984,CUST003430,CASE000557,2023-09-01,UPI,19725.74002691062,US
TXN0000514,ACCT006004,CUST003149,CASE004661,2023-11-04,NEFT,34809.87101666423,GB
TXN0000515,ACCT006335,CUST001726,CASE004751,2023-10-08,IMPS,73188.50808377458,HK
TXN0000516,ACCT005361,CUST005677,CASE001874,2024-12-16,IMPS,32959.30946110413,GB
TXN0000517,ACCT003587,CUST000440,CASE004665,2023-05-22,UPI,26592.526139522273,HK
TXN0000518,ACCT004458,CUST001946,CASE000072,2023-03-10,UPI,34178.70219540633,US
TXN0000519,ACCT002618,CUST002598,CASE000759,2023-09-11,UPI,86430.04559783191,GB
TXN0000520,ACCT004352,CUST001044,CASE003017,2024-05-07,IMPS,12964.843388097526,GB
TXN0000521,ACCT003244,CUST003538,CASE003249,2024-01-12,UPI,61676.32076410678,HK
TXN0000522,ACCT000739,CUST001112,CASE003520,2024-12-27,UPI,17633.779716094632,SG
TXN0000523,ACCT003507,CUST005031,CASE004466,2023-02-05,NEFT,42130.15811777206,IN
TXN0000524,ACCT003616,CUST001378,CASE001170,2024-03-10,IMPS,18324.566822051936,IN
TXN0000525,ACCT000265,CUST001560,CASE001559,2023-08-30,UPI,12045.611312153565,US
TXN0000526,ACCT002504,CUST002729,CASE000713,2023-01-26,NEFT,16358.523289934377,GB
TXN0000527,ACCT005008,CUST004067,CASE002133,2024-03-08,UPI,37683.6151648128,IN
TXN0000528,ACCT007551,CUST005498,CASE002691,2024-04-04,IMPS,53359.567178598554,AE
TXN0000529,ACCT000892,CUST001994,CASE002409,2024-05-27,UPI,22651.430811416514,HK
TXN0000530,ACCT006601,CUST003585,CASE003591,2023-02-09,UPI,67455.9921344544,US
TXN0000531,ACCT002554,CUST005153,CASE003091,2023-11-01,NEFT,12439.698766604048,US
TXN0000532,ACCT005057,CUST002198,CASE000040,2024-09-28,IMPS,29894.333846840844,GB
TXN0000533,ACCT005068,CUST005652,CASE002917,2023-05-04,IMPS,19620.968823767445,GB
TXN0000534,ACCT000269,CUST003532,CASE002738,2023-05-21,IMPS,23307.950674338765,GB
TXN0000535,ACCT006999,CUST003971,CASE003116,2023-10-20,UPI,43486.96701728914,US
TXN0000536,ACCT002398,CUST002787,CASE003670,2023-09-12,UPI,29736.438969286803,GB
TXN0000537,ACCT002603,CUST004998,CASE003383,2024-07-11,NEFT,25280.61724273394,US
TXN0000538,ACCT002714,CUST004131,CASE002216,2024-06-13,IMPS,100138.7167312791,HK
TXN0000539,ACCT002898,CUST001882,CASE002076,2023-07-07,IMPS,34656.80843259617,GB
TXN0000540,ACCT004120,CUST003818,CASE002896,2023-02-05,UPI,61614.12135961386,IN
TXN0000541,ACCT004887,CUST004373,CASE004205,2023-10-21,UPI,13597.715694471255,HK
TXN0000542,ACCT002766,CUST000509,CASE004260,2024-08-11,NEFT,68765.94801450383,GB
TXN0000543,ACCT008549,CUST003465,CASE002227,2023-05-12,IMPS,128633.89538575952,SG
TXN0000544,ACCT004175,CUST000689,CASE002951,2024-12-27,IMPS,10922.428275990755,IN
TXN0000545,ACCT008522,CUST000335,CASE000711,2023-11-20,NEFT,27209.455934112782,AE
TXN0000546,ACCT004911,CUST000535,CASE001867,2024-02-24,IMPS,36058.4516341667,GB
TXN0000547,ACCT003856,CUST005394,CASE000994,2023-01-22,IMPS,36671.680156513765,HK
TXN0000548,ACCT003124,CUST004520,CASE001108,2023-02-22,IMPS,48734.406161304745,GB
TXN0000549,ACCT003334,CUST000056,CASE002030,2024-09-01,IMPS,38209.41568093395,GB
TXN0000550,ACCT000039,CUST001274,CASE000228,2023-05-05,UPI,51432.55808887087,IN
TXN0000551,ACCT006317,CUST003240,CASE000255,2023-05-21,NEFT,24651.983870080145,IN
TXN0000552,ACCT002512,CUST002687,CASE001772,2023-04-28,NEFT,85758.83186141906,IN
TXN0000553,ACCT003193,CUST005607,CASE001777,2024-05-09,NEFT,58290.31064104774,GB
TXN0000554,ACCT001091,CUST005490,CASE001454,2024-03-05,IMPS,59483.95022886272,IN
