ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,OPEN_DATE,ACCOUNT_RISK
ACCT000455,CUST003025,NRO,2017-02-24,LOW
ACCT000456,CUST004772,NRO,2017-09-07,HIGH
ACCT000457,CUST004527,SAVINGS,2020-09-15,MEDIUM
ACCT000458,CUST001214,NRO,2019-03-05,HIGH
ACCT000459,CUST003521,NRE,2016-02-16,MEDIUM
ACCT000460,CUST001045,SAVINGS,2015-05-18,HIGH
ACCT000461,CUST000343,SAVINGS,2018-09-06,MEDIUM
ACCT000462,CUST002526,NRO,2019-10-04,MEDIUM
ACCT000463,CUST002988,SAVINGS,2015-07-28,HIGH
ACCT000464,CUST000327,NRO,2022-06-19,MEDIUM
ACCT000465,CUST002932,NRE,2020-08-28,MEDIUM
ACCT000466,CUST001721,NRO,2017-11-25,LOW
ACCT000467,CUST005588,SAVINGS,2018-04-04,LOW
ACCT000468,CUST002045,NRO,2020-03-20,MEDIUM
ACCT000469,CUST005464,SAVINGS,2018-08-31,HIGH
ACCT000470,CUST000843,NRO,2022-04-16,HIGH
ACCT000471,CUST002898,NRE,2017-12-26,LOW
ACCT000472,CUST004587,NRE,2021-09-05,MEDIUM
ACCT000473,CUST003330,SAVINGS,2017-02-07,LOW
ACCT000474,CUST005085,CURRENT,2022-07-04,MEDIUM
ACCT000475,CUST001267,CURRENT,2017-06-23,MEDIUM
ACCT000476,CUST001940,NRE,2017-01-18,MEDIUM
ACCT000477,CUST001332,NRO,2021-10-25,MEDIUM
ACCT000478,CUST001451,SAVINGS,2016-05-20,HIGH
ACCT000479,CUST003378,NRE,2018-06-26,LOW
ACCT000480,CUST000204,NRE,2021-11-26,MEDIUM
ACCT000481,CUST001470,NRE,2017-04-27,MEDIUM
ACCT000482,CUST002722,SAVINGS,2022-05-04,LOW
ACCT000483,CUST003373,NRO,2021-07-13,MEDIUM
ACCT000484,CUST005488,NRE,2021-08-18,HIGH
ACCT000485,CUST002033,NRE,2019-05-21,LOW
ACCT000486,CUST002186,CURRENT,2015-10-18,MEDIUM
ACCT000487,CUST001305,NRO,2015-02-19,HIGH
ACCT000488,CUST005745,NRE,2020-06-07,MEDIUM
ACCT000489,CUST000886,NRE,2018-04-01,LOW
ACCT000490,CUST003134,NRE,2018-06-05,MEDIUM
ACCT000491,CUST000318,CURRENT,2016-10-28,LOW
ACCT000492,CUST003856,NRE,2017-09-25,MEDIUM
ACCT000493,CUST001823,NRE,2016-11-15,HIGH
ACCT000494,CUST001635,NRO,2021-07-31,MEDIUM
ACCT000495,CUST003771,NRE,2019-12-17,LOW
ACCT000496,CUST002865,NRO,2017-08-07,MEDIUM
ACCT000497,CUST002501,SAVINGS,2020-11-23,HIGH
ACCT000498,CUST001865,NRO,2021-04-28,HIGH
ACCT000499,CUST001827,NRO,2019-08-08,HIGH
ACCT000500,CUST000194,CURRENT,2019-05-15,HIGH
ACCT000501,CUST005407,NRE,2022-02-22,HIGH
ACCT000502,CUST001583,SAVINGS,2018-08-25,HIGH
ACCT000503,CUST003265,NRO,2016-01-11,HIGH
ACCT000504,CUST002690,NRE,2018-09-21,HIGH
ACCT000505,CUST002283,NRO,2021-05-03,HIGH
ACCT000506,CUST000569,CURRENT,2022-08-02,HIGH
ACCT000507,CUST002287,NRE,2019-09-26,LOW
ACCT000508,CUST002877,NRO,2021-06-09,LOW
ACCT000509,CUST005256,CURRENT,2017-11-11,HIGH
ACCT000510,CUST004174,SAVINGS,2021-10-31,HIGH
ACCT000511,CUST003275,NRO,2016-03-14,HIGH
ACCT000512,CUST005567,NRO,2021-09-04,MEDIUM
ACCT000513,CUST004393,NRO,2021-11-07,MEDIUM
ACCT000514,CUST002713,SAVINGS,2019-11-20,LOW
ACCT000515,CUST000227,NRO,2021-10-20,MEDIUM
ACCT000516,CUST000945,NRO,2018-07-22,LOW
ACCT000517,CUST002140,NRO,2018-11-20,LOW
ACCT000518,CUST001463,SAVINGS,2020-05-08,HIGH
ACCT000519,CUST004757,SAVINGS,2016-06-01,LOW
ACCT000520,CUST002175,SAVINGS,2020-04-03,LOW
ACCT000521,CUST000314,SAVINGS,2016-05-15,LOW
ACCT000522,CUST000889,SAVINGS,2015-10-10,MEDIUM
ACCT000523,CUST004888,NRE,2015-04-08,LOW
ACCT000524,CUST003560,NRO,2016-02-25,MEDIUM
ACCT000525,CUST002832,NRE,2022-03-19,MEDIUM
ACCT000526,CUST005969,SAVINGS,2021-10-15,LOW
ACCT000527,CUST002570,SAVINGS,2016-12-09,MEDIUM
ACCT000528,CUST003575,CURRENT,2022-06-18,LOW
ACCT000529,CUST004967,NRE,2018-11-25,LOW
ACCT000530,CUST004190,NRE,2016-04-11,MEDIUM
ACCT000531,CUST000948,CURRENT,2015-06-15,MEDIUM
ACCT000532,CUST003156,NRO,2022-08-02,HIGH
ACCT000533,CUST004724,NRO,2020-10-30,HIGH
ACCT000534,CUST001558,SAVINGS,2017-09-17,HIGH
ACCT000535,CUST002087,SAVINGS,2019-10-11,LOW
ACCT000536,CUST000364,CURRENT,2022-11-25,LOW
ACCT000537,CUST005807,SAVINGS,2018-05-22,MEDIUM
ACCT000538,CUST003573,CURRENT,2020-10-18,HIGH
ACCT000539,CUST000014,NRE,2018-05-05,LOW
ACCT000540,CUST004260,NRE,2022-11-26,MEDIUM
ACCT000541,CUST004411,NRE,2018-04-03,MEDIUM
ACCT000542,CUST005627,CURRENT,2016-03-26,MEDIUM
ACCT000543,CUST005894,SAVINGS,2022-04-09,HIGH
ACCT000544,CUST005494,SAVINGS,2022-12-06,MEDIUM
ACCT000545,CUST001615,NRE,2020-02-11,MEDIUM
ACCT000546,CUST002984,SAVINGS,2015-12-31,HIGH
ACCT000547,CUST003534,SAVINGS,2019-11-14,LOW
ACCT000548,CUST000574,SAVINGS,2022-02-19,MEDIUM
ACCT000549,CUST005442,NRO,2020-02-07,HIGH
ACCT000550,CUST002705,NRE,2019-12-09,HIGH
ACCT000551,CUST005105,SAVINGS,2018-01-07,LOW
ACCT000552,CUST002572,NRE,2019-06-05,MEDIUM
ACCT000553,CUST005435,CURRENT,2022-08-05,MEDIUM
ACCT000554,CUST001021,SAVINGS,2022-07-23,LOW
ACCT000555,CUST005897,SAVINGS,2021-06-03,HIGH
ACCT000556,CUST002461,CURRENT,2018-12-22,LOW
ACCT000557,CUST004155,NRE,2021-11-11,HIGH
ACCT000558,CUST002534,SAVINGS,2020-06-23,LOW
ACCT000559,CUST005464,NRE,2015-11-26,MEDIUM
ACCT000560,CUST003346,NRE,2015-04-26,MEDIUM
ACCT000561,CUST002673,NRE,2022-08-13,MEDIUM
ACCT000562,CUST003297,CURRENT,2022-05-28,LOW
ACCT000563,CUST005712,CURRENT,2016-06-23,HIGH
ACCT000564,CUST002423,NRE,2015-10-02,MEDIUM
ACCT000565,CUST004542,NRE,2016-03-05,HIGH
ACCT000566,CUST001043,NRO,2017-04-03,HIGH
ACCT000567,CUST001572,CURRENT,2019-06-05,MEDIUM
ACCT000568,CUST003445,NRO,2019-01-16,MEDIUM
ACCT000569,CUST005448,SAVINGS,2020-06-24,HIGH
ACCT000570,CUST003106,SAVINGS,2016-06-23,LOW
ACCT000571,CUST005549,CURRENT,2022-03-17,HIGH
ACCT000572,CUST001426,NRO,2019-10-08,LOW
ACCT000573,CUST005043,NRO,2019-07-06,HIGH
ACCT000574,CUST004663,SAVINGS,2019-08-28,HIGH
ACCT000575,CUST002466,NRO,2015-03-19,MEDIUM
ACCT000576,CUST003327,NRE,2019-03-07,LOW
ACCT000577,CUST004489,SAVINGS,2017-12-01,LOW
ACCT000578,CUST000004,SAVINGS,2021-03-26,MEDIUM
ACCT000579,CUST002490,NRO,2017-12-29,HIGH
ACCT000580,CUST002351,SAVINGS,2019-08-03,MEDIUM
ACCT000581,CUST001722,CURRENT,2022-01-14,HIGH
ACCT000582,CUST003522,CURRENT,2019-03-26,MEDIUM
ACCT000583,CUST004752,NRO,2020-01-08,HIGH
ACCT000584,CUST004970,NRE,2021-10-08,HIGH
ACCT000585,CUST005364,CURRENT,2016-01-21,LOW
ACCT000586,CUST002640,CURRENT,2017-06-10,HIGH
ACCT000587,CUST003810,SAVINGS,2020-03-14,HIGH
ACCT000588,CUST003620,NRO,2021-11-21,HIGH
ACCT000589,CUST003623,SAVINGS,2020-07-19,MEDIUM
ACCT000590,CUST005535,CURRENT,2018-05-24,MEDIUM
ACCT000591,CUST001751,NRE,2019-03-14,LOW
ACCT000592,CUST004188,NRE,2015-12-28,LOW
ACCT000593,CUST003877,NRE,2016-12-06,MEDIUM
ACCT000594,CUST001391,NRO,2017-02-16,LOW
ACCT000595,CUST005398,CURRENT,2015-08-13,MEDIUM
ACCT000596,CUST000695,NRE,2016-07-03,HIGH
ACCT000597,CUST002325,SAVINGS,2020-03-29,MEDIUM
ACCT000598,CUST004223,CURRENT,2021-07-17,MEDIUM
ACCT000599,CUST005439,NRO,2020-10-20,HIGH
ACCT000600,CUST005186,SAVINGS,2021-06-08,LOW
ACCT000601,CUST005073,NRO,2017-09-19,HIGH
ACCT000602,CUST002746,NRO,2015-03-17,MEDIUM
ACCT000603,CUST000766,NRO,2022-12-14,LOW
ACCT000604,CUST001925,SAVINGS,2016-06-01,MEDIUM
ACCT000605,CUST005512,SAVINGS,2017-09-22,MEDIUM
ACCT000606,CUST002543,CURRENT,2022-05-24,MEDIUM
ACCT000607,CUST001841,CURRENT,2020-11-15,HIGH
ACCT000608,CUST001632,NRE,2019-04-30,LOW
ACCT000609,CUST001208,NRO,2021-09-16,MEDIUM
ACCT000610,CUST000201,SAVINGS,2018-05-20,LOW
ACCT000611,CUST000379,NRO,2021-01-03,LOW
ACCT000612,CUST002006,NRE,2015-05-24,HIGH
ACCT000613,CUST003893,CURRENT,2022-04-29,MEDIUM
ACCT000614,CUST005008,SAVINGS,2019-12-30,HIGH
ACCT000615,CUST000597,NRE,2018-11-01,LOW
ACCT000616,CUST003731,SAVINGS,2015-01-03,HIGH
ACCT000617,CUST003396,NRO,2017-06-27,MEDIUM
ACCT000618,CUST005160,NRE,2016-02-17,MEDIUM
ACCT000619,CUST004716,CURRENT,2017-07-18,HIGH
ACCT000620,CUST001593,CURRENT,2022-08-27,HIGH
ACCT000621,CUST005885,SAVINGS,2015-09-09,MEDIUM
ACCT000622,CUST005705,NRE,2015-02-21,MEDIUM
ACCT000623,CUST003146,NRE,2017-09-06,LOW
ACCT000624,CUST004050,CURRENT,2017-07-19,HIGH
ACCT000625,CUST003274,NRE,2018-06-20,HIGH
ACCT000626,CUST001999,CURRENT,2017-05-07,LOW
ACCT000627,CUST001209,SAVINGS,2016-12-01,HIGH
ACCT000628,CUST005375,NRE,2020-02-08,HIGH
ACCT000629,CUST005634,NRO,2022-09-26,MEDIUM
ACCT000630,CUST000046,NRO,2019-06-28,MEDIUM
ACCT000631,CUST000874,SAVINGS,2020-12-20,HIGH
ACCT000632,CUST003483,NRE,2022-09-20,HIGH
ACCT000633,CUST001793,CURRENT,2022-12-03,LOW
ACCT000634,CUST001441,CURRENT,2017-07-25,HIGH
ACCT000635,CUST005701,NRO,2017-06-29,HIGH
ACCT000636,CUST004244,CURRENT,2016-03-17,LOW
ACCT000637,CUST003806,NRO,2022-06-08,LOW
ACCT000638,CUST000412,CURRENT,2017-08-31,HIGH
ACCT000639,CUST004567,NRE,2020-06-26,MEDIUM
ACCT000640,CUST002042,SAVINGS,2015-10-27,MEDIUM
ACCT000641,CUST000995,SAVINGS,2018-03-14,HIGH
ACCT000642,CUST003740,NRE,2021-05-25,LOW
ACCT000643,CUST001093,SAVINGS,2021-06-18,HIGH
ACCT000644,CUST003807,SAVINGS,2018-04-28,MEDIUM
ACCT000645,CUST005469,NRE,2018-12-21,HIGH
ACCT000646,CUST004352,SAVINGS,2019-11-16,HIGH
ACCT000647,CUST004579,SAVINGS,2016-04-13,LOW
ACCT000648,CUST004878,SAVINGS,2015-07-27,LOW
ACCT000649,CUST002600,NRO,2020-11-02,HIGH
ACCT000650,CUST003626,CURRENT,2022-01-19,HIGH
ACCT000651,CUST005019,CURRENT,2022-05-29,HIGH
ACCT000652,CUST005893,SAVINGS,2021-04-04,MEDIUM
ACCT000653,CUST004136,NRE,2021-04-14,MEDIUM
ACCT000654,CUST003496,NRE,2015-12-27,HIGH
ACCT000655,CUST004489,SAVINGS,2020-07-18,HIGH
ACCT000656,CUST003653,CURRENT,2019-12-14,HIGH
ACCT000657,CUST001304,NRO,2015-01-30,HIGH
ACCT000658,CUST003889,NRO,2021-05-03,LOW
ACCT000659,CUST003687,NRE,2020-03-15,LOW
ACCT000660,CUST002124,CURRENT,2015-10-20,LOW
ACCT000661,CUST002026,NRE,2018-07-06,LOW
ACCT000662,CUST005224,CURRENT,2015-11-08,HIGH
ACCT000663,CUST002272,NRO,2020-11-26,MEDIUM
ACCT000664,CUST004271,CURRENT,2018-02-02,MEDIUM
ACCT000665,CUST003970,NRO,2020-09-17,LOW
ACCT000666,CUST005135,NRO,2019-07-17,HIGH
ACCT000667,CUST001960,CURRENT,2018-02-05,HIGH
ACCT000668,CUST002250,NRE,2017-04-25,MEDIUM
ACCT000669,CUST003604,CURRENT,2020-08-30,MEDIUM
ACCT000670,CUST000635,SAVINGS,2022-10-06,LOW
ACCT000671,CUST005846,SAVINGS,2022-04-18,LOW
ACCT000672,CUST002341,SAVINGS,2019-09-06,MEDIUM
ACCT000673,CUST001921,NRE,2020-12-15,MEDIUM
ACCT000674,CUST002226,SAVINGS,2019-12-14,HIGH
ACCT000675,CUST002752,SAVINGS,2019-01-27,LOW
ACCT000676,CUST002620,SAVINGS,2020-03-30,MEDIUM
ACCT000677,CUST004425,CURRENT,2015-01-12,MEDIUM
ACCT000678,CUST000661,NRE,2018-10-15,LOW
ACCT000679,CUST001134,NRO,2016-10-25,MEDIUM
ACCT000680,CUST001236,NRE,2016-01-09,MEDIUM
ACCT000681,CUST001895,SAVINGS,2022-03-09,LOW
ACCT000682,CUST003138,NRO,2021-10-22,LOW
ACCT000683,CUST005685,CURRENT,2021-02-20,MEDIUM
ACCT000684,CUST001252,SAVINGS,2016-09-20,MEDIUM
ACCT000685,CUST005787,SAVINGS,2016-01-19,LOW
ACCT000686,CUST001753,NRO,2020-07-06,HIGH
ACCT000687,CUST000527,CURRENT,2018-11-24,LOW
ACCT000688,CUST003399,SAVINGS,2019-03-06,MEDIUM
ACCT000689,CUST003340,SAVINGS,2016-05-26,HIGH
ACCT000690,CUST002711,NRE,2015-01-29,LOW
ACCT000691,CUST004446,NRO,2017-01-03,HIGH
ACCT000692,CUST003817,NRE,2021-07-18,MEDIUM
ACCT000693,CUST003407,NRO,2020-01-10,MEDIUM
ACCT000694,CUST000511,NRE,2016-05-07,HIGH
ACCT000695,CUST001695,SAVINGS,2015-04-13,LOW
ACCT000696,CUST003442,NRO,2016-02-28,HIGH
ACCT000697,CUST003191,SAVINGS,2018-08-09,HIGH
ACCT000698,CUST004785,NRO,2019-02-02,LOW
ACCT000699,CUST005698,CURRENT,2016-03-17,LOW
ACCT000700,CUST000161,NRO,2019-09-16,LOW
ACCT000701,CUST004717,NRE,2015-01-21,HIGH
ACCT000702,CUST003117,CURRENT,2020-10-10,MEDIUM
ACCT000703,CUST003908,SAVINGS,2021-08-02,LOW
ACCT000704,CUST000049,SAVINGS,2022-03-21,MEDIUM
ACCT000705,CUST002882,SAVINGS,2017-08-19,MEDIUM
ACCT000706,CUST002447,NRO,2017-06-10,LOW
ACCT000707,CUST003195,SAVINGS,2017-02-12,HIGH
ACCT000708,CUST003433,SAVINGS,2018-03-12,LOW
ACCT000709,CUST004410,NRO,2015-03-23,LOW
ACCT000710,CUST004474,CURRENT,2018-06-26,LOW
ACCT000711,CUST004942,CURRENT,2017-02-26,MEDIUM
ACCT000712,CUST001807,CURRENT,2016-11-26,MEDIUM
ACCT000713,CUST004000,NRE,2022-03-03,HIGH
ACCT000714,CUST001798,NRE,2018-07-27,HIGH
ACCT000715,CUST002236,NRO,2022-12-15,HIGH
ACCT000716,CUST003571,CURRENT,2019-02-04,LOW
ACCT000717,CUST003979,NRE,2019-02-08,LOW
ACCT000718,CUST000238,NRO,2016-03-08,MEDIUM
ACCT000719,CUST003186,NRO,2016-07-20,MEDIUM
ACCT000720,CUST002754,NRO,2019-12-22,HIGH
ACCT000721,CUST005480,NRO,2019-06-26,MEDIUM
ACCT000722,CUST005564,CURRENT,2022-04-10,LOW
ACCT000723,CUST003313,NRE,2022-02-16,HIGH
ACCT000724,CUST005933,NRE,2015-04-08,MEDIUM
ACCT000725,CUST001353,NRO,2016-03-11,HIGH
ACCT000726,CUST003829,CURRENT,2016-12-18,MEDIUM
ACCT000727,CUST001046,SAVINGS,2019-06-12,LOW
ACCT000728,CUST005098,NRE,2016-06-16,LOW
ACCT000729,CUST004376,CURRENT,2020-01-18,LOW
ACCT000730,CUST000221,NRO,2016-03-05,HIGH
ACCT000731,CUST003228,NRO,2021-01-06,MEDIUM
ACCT000732,CUST004849,SAVINGS,2016-03-04,HIGH
ACCT000733,CUST004624,NRO,2017-03-02,HIGH
ACCT000734,CUST005432,CURRENT,2019-08-02,HIGH
ACCT000735,CUST000223,CURRENT,2017-01-24,LOW
ACCT000736,CUST000688,CURRENT,2015-09-04,HIGH
ACCT000737,CUST005266,NRO,2022-06-14,HIGH
ACCT000738,CUST003512,SAVINGS,2016-03-03,LOW
ACCT000739,CUST001112,SAVINGS,2018-09-12,HIGH
ACCT000740,CUST003783,NRE,2021-01-31,MEDIUM
ACCT000741,CUST001489,CURRENT,2016-09-05,MEDIUM
ACCT000742,CUST000412,SAVINGS,2018-10-25,MEDIUM
ACCT000743,CUST002132,NRO,2020-12-01,MEDIUM
ACCT000744,CUST003106,NRO,2019-08-11,MEDIUM
ACCT000745,CUST002682,NRO,2019-03-06,LOW
ACCT000746,CUST001734,NRE,2018-11-15,LOW
ACCT000747,CUST003725,NRE,2022-12-07,LOW
ACCT000748,CUST002678,NRE,2015-10-10,HIGH
ACCT000749,CUST002765,NRO,2015-12-27,HIGH
ACCT000750,CUST003106,NRO,2016-06-07,MEDIUM
ACCT000751,CUST002280,SAVINGS,2017-09-08,LOW
ACCT000752,CUST003454,NRE,2018-11-21,MEDIUM
ACCT000753,CUST002067,CURRENT,2020-06-02,LOW
ACCT000754,CUST000671,SAVINGS,2016-12-04,LOW
ACCT000755,CUST003853,CURRENT,2018-03-12,LOW
ACCT000756,CUST000159,NRE,2016-11-02,MEDIUM
ACCT000757,CUST004419,NRE,2018-08-27,MEDIUM
ACCT000758,CUST000427,NRO,2019-03-17,LOW
ACCT000759,CUST002867,SAVINGS,2017-11-23,LOW
ACCT000760,CUST001837,NRE,2021-02-03,MEDIUM
ACCT000761,CUST005326,CURRENT,2020-12-18,LOW
ACCT000762,CUST000563,CURRENT,2016-10-10,MEDIUM
ACCT000763,CUST005340,SAVINGS,2018-03-29,LOW
ACCT000764,CUST000330,NRE,2022-04-16,MEDIUM
ACCT000765,CUST000255,CURRENT,2019-12-17,LOW
ACCT000766,CUST002026,NRO,2015-04-15,HIGH
ACCT000767,CUST001634,NRE,2022-03-28,LOW
ACCT000768,CUST000167,SAVINGS,2021-06-30,MEDIUM
ACCT000769,CUST005090,CURRENT,2019-01-21,MEDIUM
ACCT000770,CUST001249,NRE,2020-06-16,HIGH
ACCT000771,CUST001955,CURRENT,2018-06-10,LOW
ACCT000772,CUST001035,NRE,2017-03-21,LOW
ACCT000773,CUST003880,NRE,2019-03-28,LOW
ACCT000774,CUST005485,SAVINGS,2021-03-06,HIGH
ACCT000775,CUST000938,CURRENT,2018-06-30,LOW
ACCT000776,CUST004621,CURRENT,2017-03-13,HIGH
ACCT000777,CUST001786,CURRENT,2022-10-02,HIGH
ACCT000778,CUST003810,NRE,2020-12-19,MEDIUM
ACCT000779,CUST005731,NRO,2015-09-26,MEDIUM
ACCT000780,CUST002100,NRO,2021-06-10,MEDIUM
ACCT000781,CUST003022,SAVINGS,2022-01-20,MEDIUM
ACCT000782,CUST001375,CURRENT,2017-11-27,LOW
ACCT000783,CUST004964,NRE,2018-06-17,LOW
ACCT000784,CUST004975,NRO,2015-11-26,MEDIUM
ACCT000785,CUST005885,SAVINGS,2016-10-31,LOW
ACCT000786,CUST000939,NRO,2022-06-08,LOW
ACCT000787,CUST001342,NRE,2021-10-07,MEDIUM
ACCT000788,CUST002549,SAVINGS,2015-09-22,HIGH
ACCT000789,CUST000886,NRE,2018-04-24,LOW
ACCT000790,CUST004741,SAVINGS,2018-07-26,HIGH
ACCT000791,CUST000211,SAVINGS,2018-06-20,HIGH
ACCT000792,CUST002556,NRO,2020-06-23,LOW
ACCT000793,CUST004717,CURRENT,2015-10-27,LOW
ACCT000794,CUST005549,SAVINGS,2021-11-01,LOW
ACCT000795,CUST003075,NRO,2017-03-02,MEDIUM
ACCT000796,CUST003250,NRO,2022-03-19,HIGH
ACCT000797,CUST005858,CURRENT,2017-09-29,LOW
ACCT000798,CUST001625,NRO,2015-09-05,LOW
ACCT000799,CUST000623,CURRENT,2017-05-28,MEDIUM
ACCT000800,CUST004851,SAVINGS,2015-08-31,HIGH
ACCT000801,CUST005658,CURRENT,2018-05-05,LOW
ACCT000802,CUST005139,CURRENT,2020-01-20,LOW
ACCT000803,CUST001990,SAVINGS,2019-12-11,LOW
ACCT000804,CUST000835,NRO,2022-09-10,HIGH
ACCT000805,CUST005712,NRE,2019-06-06,HIGH
ACCT000806,CUST002471,CURRENT,2016-04-16,HIGH
ACCT000807,CUST005606,CURRENT,2022-04-21,LOW
ACCT000808,CUST004919,SAVINGS,2019-11-27,MEDIUM
ACCT000809,CUST000992,NRO,2016-11-22,MEDIUM
ACCT000810,CUST004637,SAVINGS,2019-09-16,MEDIUM
ACCT000811,CUST000337,NRE,2017-09-13,HIGH
ACCT000812,CUST002845,NRO,2022-12-01,LOW
ACCT000813,CUST004365,NRO,2020-10-08,HIGH
ACCT000814,CUST003510,SAVINGS,2017-04-06,HIGH
ACCT000815,CUST005420,SAVINGS,2020-11-23,HIGH
ACCT000816,CUST003036,CURRENT,2015-07-15,LOW
ACCT000817,CUST000565,SAVINGS,2016-09-17,HIGH
ACCT000818,CUST004145,SAVINGS,2019-09-19,HIGH
ACCT000819,CUST005305,CURRENT,2020-10-30,MEDIUM
ACCT000820,CUST002796,CURRENT,2021-03-12,MEDIUM
ACCT000821,CUST000104,CURRENT,2020-07-31,MEDIUM
ACCT000822,CUST003442,NRE,2018-07-08,MEDIUM
ACCT000823,CUST004016,NRE,2018-06-05,HIGH
ACCT000824,CUST000865,NRO,2018-01-01,MEDIUM
ACCT000825,CUST003552,CURRENT,2015-04-09,HIGH
ACCT000826,CUST002968,NRE,2019-09-18,LOW
ACCT000827,CUST005207,CURRENT,2018-10-29,HIGH
ACCT000828,CUST003767,NRE,2015-01-24,HIGH
ACCT000829,CUST005795,NRE,2017-06-11,MEDIUM
ACCT000830,CUST001254,NRE,2021-10-08,HIGH
ACCT000831,CUST003568,NRO,2018-10-29,LOW
ACCT000832,CUST001443,SAVINGS,2020-12-07,MEDIUM
ACCT000833,CUST004275,CURRENT,2020-09-14,HIGH
ACCT000834,CUST005329,NRE,2022-07-26,HIGH
ACCT000835,CUST002213,NRE,2020-03-28,HIGH
ACCT000836,CUST005046,SAVINGS,2018-06-13,MEDIUM
ACCT000837,CUST004409,NRE,2020-01-12,LOW
ACCT000838,CUST003961,NRE,2017-06-20,LOW
ACCT000839,CUST003809,NRO,2019-06-24,MEDIUM
ACCT000840,CUST003569,SAVINGS,2017-12-12,LOW
ACCT000841,CUST005989,NRE,2022-03-03,MEDIUM
ACCT000842,CUST004854,CURRENT,2020-06-20,HIGH
ACCT000843,CUST002199,NRE,2020-02-23,HIGH
ACCT000844,CUST002641,NRE,2015-02-06,LOW
ACCT000845,CUST002012,SAVINGS,2019-06-01,LOW
ACCT000846,CUST000710,CURRENT,2017-03-19,MEDIUM
ACCT000847,CUST002285,SAVINGS,2015-01-26,HIGH
ACCT000848,CUST003693,SAVINGS,2022-12-07,MEDIUM
ACCT000849,CUST001998,NRE,2016-04-30,LOW
ACCT000850,CUST003807,SAVINGS,2019-10-03,MEDIUM
ACCT000851,CUST004669,CURRENT,2020-11-22,LOW
ACCT000852,CUST005000,CURRENT,2020-09-23,LOW
ACCT000853,CUST005474,NRO,2017-05-05,HIGH
ACCT000854,CUST003105,NRO,2017-06-13,HIGH
ACCT000855,CUST002756,NRE,2016-08-06,MEDIUM
ACCT000856,CUST000236,SAVINGS,2016-01-18,LOW
ACCT000857,CUST004050,NRO,2020-07-10,MEDIUM
ACCT000858,CUST002663,SAVINGS,2016-04-01,HIGH
ACCT000859,CUST001490,NRE,2022-09-14,MEDIUM
ACCT000860,CUST003995,CURRENT,2020-12-01,HIGH
ACCT000861,CUST001738,NRE,2019-12-12,MEDIUM
ACCT000862,CUST002907,CURRENT,2019-08-08,LOW
ACCT000863,CUST002117,NRE,2022-07-31,MEDIUM
ACCT000864,CUST002789,NRO,2018-10-10,MEDIUM
ACCT000865,CUST002291,NRO,2021-12-18,MEDIUM
ACCT000866,CUST004884,CURRENT,2016-02-22,MEDIUM
ACCT000867,CUST005745,SAVINGS,2018-03-15,MEDIUM
ACCT000868,CUST002264,NRO,2017-03-09,LOW
ACCT000869,CUST004554,NRO,2020-07-08,LOW
ACCT000870,CUST000084,SAVINGS,2020-12-15,HIGH
ACCT000871,CUST004233,NRO,2021-04-15,LOW
ACCT000872,CUST001566,CURRENT,2022-05-28,HIGH
ACCT000873,CUST000702,NRE,2019-05-26,MEDIUM
ACCT000874,CUST001978,SAVINGS,2018-05-31,MEDIUM
ACCT000875,CUST005899,NRO,2018-01-14,MEDIUM
ACCT000876,CUST003330,CURRENT,2017-04-05,HIGH
ACCT000877,CUST004003,NRE,2016-11-24,LOW
ACCT000878,CUST004549,CURRENT,2017-05-30,MEDIUM
ACCT000879,CUST001969,NRO,2021-12-15,HIGH
ACCT000880,CUST005658,NRO,2016-10-03,LOW
ACCT000881,CUST003901,NRE,2022-02-18,LOW
ACCT000882,CUST005292,SAVINGS,2015-06-11,HIGH
ACCT000883,CUST005832,NRE,2016-10-18,MEDIUM
ACCT000884,CUST004021,NRE,2021-12-31,HIGH
ACCT000885,CUST003672,NRO,2018-12-31,LOW
ACCT000886,CUST000142,NRO,2016-08-05,HIGH
ACCT000887,CUST000763,CURRENT,2018-07-07,HIGH
ACCT000888,CUST002411,NRO,2018-04-11,LOW
ACCT000889,CUST001816,CURRENT,2021-07-16,HIGH
ACCT000890,CUST003313,NRE,2017-04-24,LOW
ACCT000891,CUST005668,NRE,2016-01-30,MEDIUM
ACCT000892,CUST001994,CURRENT,2020-07-11,LOW
ACCT000893,CUST002509,NRO,2015-02-27,LOW
ACCT000894,CUST005440,NRO,2020-02-15,LOW
ACCT000895,CUST004765,NRO,2019-01-31,MEDIUM
ACCT000896,CUST003024,NRO,2019-07-10,MEDIUM
ACCT000897,CUST003877,CURRENT,2022-12-26,MEDIUM
ACCT000898,CUST004535,NRE,2021-09-02,MEDIUM
ACCT000899,CUST004350,NRO,2021-12-01,LOW
ACCT000900,CUST002817,NRE,2016-06-25,HIGH
ACCT000901,CUST003486,NRE,2022-11-22,LOW
ACCT000902,CUST004509,NRE,2019-01-04,MEDIUM
ACCT000903,CUST002710,NRO,2016-04-30,LOW
ACCT000904,CUST002883,NRO,2022-08-07,MEDIUM
ACCT000905,CUST005758,NRE,2016-04-23,MEDIUM
ACCT000906,CUST003718,CURRENT,2017-10-21,HIGH
ACCT000907,CUST002220,NRO,2017-10-01,MEDIUM
ACCT000908,CUST002512,CURRENT,2019-07-05,HIGH
ACCT000909,CUST002060,SAVINGS,2021-07-04,LOW
