CUSTOMER_ID,AVG_TXN,STATE,CUSTOMER_TYPE,OCCUPATION,KYC_RISK
CUST000415,19364,WB,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000416,4051,RJ,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000417,56774,TN,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000418,55227,KA,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000419,36587,DL,CORPORATE,TRADER,HIGH
CUST000420,44077,TN,INDIVIDUAL,RETIRED,MEDIUM
CUST000421,31041,DL,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000422,26368,WB,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000423,45860,WB,INDIVIDUAL,STUDENT,LOW
CUST000424,33066,TN,INDIVIDUAL,TRADER,HIGH
CUST000425,43888,WB,INDIVIDUAL,EMPLOYEE,LOW
CUST000426,29941,GJ,CORPORATE,EMPLOYEE,HIGH
CUST000427,38139,KA,CORPORATE,EMPLOYEE,HIGH
CUST000428,24256,RJ,INDIVIDUAL,TRADER,LOW
CUST000429,44638,WB,CORPORATE,EMPLOYEE,MEDIUM
CUST000430,4156,UP,CORPORATE,RETIRED,HIGH
CUST000431,51615,TN,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000432,43393,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST000433,31082,TN,INDIVIDUAL,EMPLOYEE,LOW
CUST000434,27544,UP,CORPORATE,SELF_EMPLOYED,LOW
CUST000435,27625,TN,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000436,42195,UP,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000437,23810,MH,CORPORATE,TRADER,LOW
CUST000438,18008,WB,CORPORATE,SELF_EMPLOYED,LOW
CUST000439,38344,MH,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000440,28001,WB,INDIVIDUAL,STUDENT,HIGH
CUST000441,3396,DL,CORPORATE,EMPLOYEE,LOW
CUST000442,6414,KA,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000443,14382,TN,INDIVIDUAL,RETIRED,LOW
CUST000444,30934,UP,CORPORATE,SELF_EMPLOYED,HIGH
CUST000445,15945,TN,CORPORATE,SELF_EMPLOYED,HIGH
CUST000446,19316,GJ,CORPORATE,RETIRED,MEDIUM
CUST000447,44654,TN,CORPORATE,STUDENT,LOW
CUST000448,26565,RJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000449,31926,RJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000450,4298,RJ,CORPORATE,EMPLOYEE,MEDIUM
CUST000451,42005,KA,INDIVIDUAL,TRADER,MEDIUM
CUST000452,33385,GJ,CORPORATE,TRADER,MEDIUM
CUST000453,39840,UP,INDIVIDUAL,TRADER,LOW
CUST000454,49849,UP,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000455,3273,MH,CORPORATE,STUDENT,MEDIUM
CUST000456,30251,RJ,CORPORATE,STUDENT,MEDIUM
CUST000457,23172,DL,CORPORATE,EMPLOYEE,LOW
CUST000458,28219,KA,INDIVIDUAL,STUDENT,MEDIUM
CUST000459,53545,WB,CORPORATE,TRADER,HIGH
CUST000460,6781,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST000461,34308,MH,CORPORATE,EMPLOYEE,HIGH
CUST000462,46625,KA,CORPORATE,RETIRED,MEDIUM
CUST000463,47634,KA,CORPORATE,SELF_EMPLOYED,HIGH
CUST000464,40902,KA,INDIVIDUAL,EMPLOYEE,LOW
CUST000465,45231,RJ,CORPORATE,RETIRED,LOW
CUST000466,36982,TN,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000467,19572,GJ,CORPORATE,RETIRED,MEDIUM
CUST000468,51099,RJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST000469,40526,WB,INDIVIDUAL,TRADER,HIGH
CUST000470,16731,RJ,CORPORATE,EMPLOYEE,LOW
CUST000471,56502,UP,INDIVIDUAL,EMPLOYEE,LOW
CUST000472,53708,RJ,CORPORATE,TRADER,HIGH
CUST000473,31242,KA,INDIVIDUAL,TRADER,LOW
CUST000474,49140,KA,INDIVIDUAL,STUDENT,LOW
CUST000475,35939,DL,CORPORATE,RETIRED,LOW
CUST000476,15165,TN,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000477,19996,RJ,CORPORATE,RETIRED,LOW
CUST000478,59908,KA,INDIVIDUAL,TRADER,LOW
CUST000479,27754,DL,CORPORATE,EMPLOYEE,MEDIUM
CUST000480,4944,TN,CORPORATE,STUDENT,HIGH
CUST000481,52842,DL,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000482,52269,MH,INDIVIDUAL,EMPLOYEE,LOW
CUST000483,37231,MH,CORPORATE,RETIRED,HIGH
CUST000484,52896,GJ,CORPORATE,STUDENT,MEDIUM
CUST000485,42608,RJ,CORPORATE,TRADER,HIGH
CUST000486,25483,WB,INDIVIDUAL,TRADER,HIGH
CUST000487,29114,RJ,INDIVIDUAL,TRADER,MEDIUM
CUST000488,55839,DL,INDIVIDUAL,STUDENT,HIGH
CUST000489,29332,KA,INDIVIDUAL,RETIRED,LOW
CUST000490,59951,GJ,INDIVIDUAL,TRADER,MEDIUM
CUST000491,43524,UP,CORPORATE,SELF_EMPLOYED,LOW
CUST000492,44816,WB,INDIVIDUAL,TRADER,LOW
CUST000493,55924,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST000494,34754,RJ,INDIVIDUAL,TRADER,MEDIUM
CUST000495,34203,DL,CORPORATE,TRADER,HIGH
CUST000496,15784,KA,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000497,55220,DL,CORPORATE,RETIRED,MEDIUM
CUST000498,14013,UP,INDIVIDUAL,STUDENT,HIGH
CUST000499,38433,TN,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000500,52365,DL,INDIVIDUAL,STUDENT,HIGH
CUST000501,4915,KA,CORPORATE,STUDENT,MEDIUM
CUST000502,17442,GJ,CORPORATE,EMPLOYEE,HIGH
CUST000503,11896,UP,INDIVIDUAL,TRADER,LOW
CUST000504,40746,DL,CORPORATE,STUDENT,HIGH
CUST000505,51691,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST000506,19979,DL,CORPORATE,EMPLOYEE,LOW
CUST000507,8841,WB,INDIVIDUAL,EMPLOYEE,HIGH
CUST000508,27100,KA,CORPORATE,STUDENT,HIGH
CUST000509,51294,MH,CORPORATE,EMPLOYEE,HIGH
CUST000510,38101,TN,CORPORATE,STUDENT,MEDIUM
CUST000511,53546,WB,INDIVIDUAL,RETIRED,HIGH
CUST000512,42427,TN,INDIVIDUAL,STUDENT,LOW
CUST000513,38277,UP,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000514,57867,TN,CORPORATE,STUDENT,LOW
CUST000515,42417,GJ,INDIVIDUAL,EMPLOYEE,HIGH
CUST000516,23980,GJ,INDIVIDUAL,TRADER,HIGH
CUST000517,40615,UP,INDIVIDUAL,STUDENT,MEDIUM
CUST000518,49146,RJ,INDIVIDUAL,TRADER,LOW
CUST000519,57256,TN,INDIVIDUAL,EMPLOYEE,LOW
CUST000520,59149,UP,CORPORATE,TRADER,HIGH
CUST000521,58608,KA,INDIVIDUAL,RETIRED,MEDIUM
CUST000522,25112,RJ,CORPORATE,TRADER,MEDIUM
CUST000523,28628,DL,CORPORATE,TRADER,HIGH
CUST000524,15785,RJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000525,52300,MH,CORPORATE,STUDENT,HIGH
CUST000526,13727,KA,CORPORATE,STUDENT,MEDIUM
CUST000527,12491,TN,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000528,45679,MH,CORPORATE,RETIRED,LOW
CUST000529,47454,KA,CORPORATE,STUDENT,HIGH
CUST000530,58159,KA,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000531,34055,KA,INDIVIDUAL,EMPLOYEE,HIGH
CUST000532,45604,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST000533,50353,RJ,INDIVIDUAL,EMPLOYEE,LOW
CUST000534,18784,RJ,CORPORATE,TRADER,HIGH
CUST000535,42069,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST000536,59681,RJ,CORPORATE,STUDENT,MEDIUM
CUST000537,3760,DL,INDIVIDUAL,EMPLOYEE,LOW
CUST000538,35061,TN,INDIVIDUAL,RETIRED,HIGH
CUST000539,40527,UP,CORPORATE,EMPLOYEE,HIGH
CUST000540,14868,RJ,CORPORATE,STUDENT,MEDIUM
CUST000541,40448,KA,INDIVIDUAL,TRADER,LOW
CUST000542,49777,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST000543,39441,UP,INDIVIDUAL,RETIRED,HIGH
CUST000544,38322,DL,INDIVIDUAL,EMPLOYEE,LOW
CUST000545,59492,KA,INDIVIDUAL,RETIRED,MEDIUM
CUST000546,55462,WB,INDIVIDUAL,EMPLOYEE,LOW
CUST000547,40688,TN,INDIVIDUAL,EMPLOYEE,HIGH
CUST000548,19827,MH,INDIVIDUAL,EMPLOYEE,HIGH
CUST000549,22567,WB,INDIVIDUAL,STUDENT,HIGH
CUST000550,3005,TN,CORPORATE,EMPLOYEE,HIGH
CUST000551,54301,GJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST000552,35141,WB,CORPORATE,RETIRED,HIGH
CUST000553,36462,TN,INDIVIDUAL,EMPLOYEE,LOW
CUST000554,5407,TN,INDIVIDUAL,TRADER,LOW
CUST000555,11795,TN,CORPORATE,TRADER,LOW
CUST000556,50782,RJ,INDIVIDUAL,RETIRED,MEDIUM
CUST000557,20083,RJ,INDIVIDUAL,STUDENT,MEDIUM
CUST000558,8456,GJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST000559,16353,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST000560,27388,KA,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000561,54628,RJ,CORPORATE,EMPLOYEE,HIGH
CUST000562,19220,DL,CORPORATE,EMPLOYEE,HIGH
CUST000563,10208,RJ,INDIVIDUAL,TRADER,HIGH
CUST000564,8831,WB,CORPORATE,TRADER,LOW
CUST000565,59941,TN,CORPORATE,EMPLOYEE,LOW
CUST000566,27717,TN,CORPORATE,EMPLOYEE,LOW
CUST000567,14516,GJ,CORPORATE,EMPLOYEE,HIGH
CUST000568,25865,GJ,CORPORATE,RETIRED,LOW
CUST000569,6143,KA,CORPORATE,STUDENT,LOW
CUST000570,25621,RJ,CORPORATE,RETIRED,LOW
CUST000571,19977,MH,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000572,27825,GJ,INDIVIDUAL,TRADER,HIGH
CUST000573,53956,TN,CORPORATE,STUDENT,LOW
CUST000574,31767,WB,CORPORATE,RETIRED,MEDIUM
CUST000575,21076,RJ,INDIVIDUAL,TRADER,HIGH
CUST000576,59224,DL,CORPORATE,STUDENT,MEDIUM
CUST000577,58394,DL,INDIVIDUAL,EMPLOYEE,HIGH
CUST000578,18731,DL,INDIVIDUAL,RETIRED,LOW
CUST000579,8543,GJ,CORPORATE,EMPLOYEE,MEDIUM
CUST000580,47370,KA,CORPORATE,STUDENT,HIGH
CUST000581,47900,DL,CORPORATE,EMPLOYEE,HIGH
CUST000582,15463,MH,CORPORATE,RETIRED,HIGH
CUST000583,25613,TN,INDIVIDUAL,RETIRED,MEDIUM
CUST000584,14044,TN,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000585,58011,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST000586,35473,RJ,INDIVIDUAL,TRADER,LOW
CUST000587,25148,TN,INDIVIDUAL,TRADER,MEDIUM
CUST000588,34662,GJ,CORPORATE,SELF_EMPLOYED,LOW
CUST000589,51367,RJ,INDIVIDUAL,TRADER,HIGH
CUST000590,36785,MH,CORPORATE,RETIRED,MEDIUM
CUST000591,6768,WB,INDIVIDUAL,RETIRED,MEDIUM
CUST000592,24531,GJ,CORPORATE,EMPLOYEE,LOW
CUST000593,25919,KA,CORPORATE,TRADER,LOW
CUST000594,9641,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST000595,37674,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST000596,3452,KA,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000597,28910,WB,CORPORATE,TRADER,MEDIUM
CUST000598,14939,GJ,INDIVIDUAL,STUDENT,HIGH
CUST000599,58008,UP,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000600,51961,RJ,INDIVIDUAL,TRADER,HIGH
CUST000601,16006,DL,INDIVIDUAL,TRADER,LOW
CUST000602,11760,RJ,CORPORATE,TRADER,LOW
CUST000603,13506,TN,CORPORATE,TRADER,LOW
CUST000604,30596,UP,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000605,52223,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST000606,10069,MH,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000607,35768,MH,INDIVIDUAL,EMPLOYEE,HIGH
CUST000608,57384,WB,CORPORATE,RETIRED,HIGH
CUST000609,3526,RJ,CORPORATE,TRADER,MEDIUM
CUST000610,34845,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST000611,12993,KA,INDIVIDUAL,TRADER,LOW
CUST000612,59634,GJ,INDIVIDUAL,STUDENT,LOW
CUST000613,34057,DL,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000614,44216,KA,INDIVIDUAL,EMPLOYEE,LOW
CUST000615,29298,MH,CORPORATE,SELF_EMPLOYED,LOW
CUST000616,30938,MH,INDIVIDUAL,EMPLOYEE,LOW
CUST000617,27926,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST000618,25031,RJ,CORPORATE,EMPLOYEE,HIGH
CUST000619,30988,MH,CORPORATE,EMPLOYEE,MEDIUM
CUST000620,26827,GJ,CORPORATE,STUDENT,LOW
CUST000621,23961,MH,INDIVIDUAL,EMPLOYEE,LOW
CUST000622,6416,WB,INDIVIDUAL,TRADER,MEDIUM
CUST000623,21360,DL,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000624,35196,WB,CORPORATE,TRADER,LOW
CUST000625,9349,MH,INDIVIDUAL,TRADER,MEDIUM
CUST000626,51581,WB,CORPORATE,SELF_EMPLOYED,HIGH
CUST000627,21084,TN,CORPORATE,EMPLOYEE,LOW
CUST000628,11551,DL,INDIVIDUAL,RETIRED,HIGH
CUST000629,56569,TN,INDIVIDUAL,STUDENT,LOW
CUST000630,7907,WB,CORPORATE,STUDENT,LOW
CUST000631,37967,KA,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000632,30407,GJ,CORPORATE,TRADER,MEDIUM
CUST000633,44278,DL,CORPORATE,EMPLOYEE,MEDIUM
CUST000634,30459,MH,INDIVIDUAL,RETIRED,MEDIUM
CUST000635,48659,KA,CORPORATE,EMPLOYEE,HIGH
CUST000636,6984,TN,CORPORATE,STUDENT,HIGH
CUST000637,37895,DL,INDIVIDUAL,STUDENT,HIGH
CUST000638,28175,RJ,CORPORATE,RETIRED,MEDIUM
CUST000639,16561,KA,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000640,17274,MH,CORPORATE,RETIRED,HIGH
CUST000641,50223,GJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000642,49416,GJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000643,5989,TN,CORPORATE,EMPLOYEE,HIGH
CUST000644,12708,GJ,INDIVIDUAL,TRADER,LOW
CUST000645,45101,TN,INDIVIDUAL,RETIRED,LOW
CUST000646,3091,WB,CORPORATE,TRADER,LOW
CUST000647,49233,GJ,INDIVIDUAL,STUDENT,HIGH
CUST000648,22326,WB,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000649,17370,GJ,INDIVIDUAL,TRADER,LOW
CUST000650,38218,DL,CORPORATE,TRADER,HIGH
CUST000651,44569,TN,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000652,20615,TN,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000653,18186,RJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000654,9140,UP,INDIVIDUAL,STUDENT,LOW
CUST000655,56451,KA,INDIVIDUAL,RETIRED,MEDIUM
CUST000656,50807,KA,CORPORATE,EMPLOYEE,MEDIUM
CUST000657,13677,KA,CORPORATE,RETIRED,LOW
CUST000658,7551,KA,INDIVIDUAL,STUDENT,LOW
CUST000659,32820,RJ,INDIVIDUAL,RETIRED,LOW
CUST000660,50629,MH,INDIVIDUAL,STUDENT,MEDIUM
CUST000661,4357,DL,INDIVIDUAL,EMPLOYEE,LOW
CUST000662,19275,DL,CORPORATE,SELF_EMPLOYED,HIGH
CUST000663,42297,MH,INDIVIDUAL,EMPLOYEE,HIGH
CUST000664,51243,WB,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000665,34485,UP,INDIVIDUAL,TRADER,MEDIUM
CUST000666,34385,KA,INDIVIDUAL,EMPLOYEE,HIGH
CUST000667,48353,GJ,INDIVIDUAL,EMPLOYEE,LOW
CUST000668,9738,GJ,INDIVIDUAL,RETIRED,MEDIUM
CUST000669,12295,MH,INDIVIDUAL,EMPLOYEE,LOW
CUST000670,30992,RJ,INDIVIDUAL,TRADER,HIGH
CUST000671,21798,TN,CORPORATE,EMPLOYEE,MEDIUM
CUST000672,14112,DL,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000673,26416,DL,CORPORATE,EMPLOYEE,MEDIUM
CUST000674,8557,MH,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000675,37765,WB,INDIVIDUAL,STUDENT,LOW
CUST000676,46730,GJ,CORPORATE,TRADER,LOW
CUST000677,20766,UP,CORPORATE,TRADER,HIGH
CUST000678,55342,DL,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000679,12606,WB,INDIVIDUAL,STUDENT,MEDIUM
CUST000680,50273,UP,INDIVIDUAL,EMPLOYEE,HIGH
CUST000681,31013,GJ,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000682,11358,KA,CORPORATE,TRADER,MEDIUM
CUST000683,35388,RJ,CORPORATE,STUDENT,HIGH
CUST000684,55002,WB,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000685,30437,UP,CORPORATE,RETIRED,HIGH
CUST000686,56831,TN,CORPORATE,EMPLOYEE,HIGH
CUST000687,49853,RJ,INDIVIDUAL,EMPLOYEE,LOW
CUST000688,26704,MH,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000689,39593,UP,INDIVIDUAL,EMPLOYEE,LOW
CUST000690,25894,WB,INDIVIDUAL,TRADER,MEDIUM
CUST000691,12446,RJ,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000692,6661,KA,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000693,51043,MH,CORPORATE,TRADER,LOW
CUST000694,48967,DL,INDIVIDUAL,STUDENT,HIGH
CUST000695,13366,MH,INDIVIDUAL,TRADER,LOW
CUST000696,8176,TN,INDIVIDUAL,EMPLOYEE,HIGH
CUST000697,57464,RJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000698,51729,KA,CORPORATE,STUDENT,MEDIUM
CUST000699,50353,WB,CORPORATE,EMPLOYEE,MEDIUM
CUST000700,10291,KA,INDIVIDUAL,EMPLOYEE,HIGH
CUST000701,52226,KA,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000702,57570,RJ,CORPORATE,RETIRED,HIGH
CUST000703,57363,GJ,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000704,13276,GJ,INDIVIDUAL,RETIRED,MEDIUM
CUST000705,11200,TN,CORPORATE,RETIRED,LOW
CUST000706,17346,RJ,INDIVIDUAL,RETIRED,HIGH
CUST000707,58162,DL,CORPORATE,STUDENT,MEDIUM
CUST000708,45775,RJ,CORPORATE,SELF_EMPLOYED,LOW
CUST000709,55647,WB,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000710,10104,DL,INDIVIDUAL,TRADER,HIGH
CUST000711,54039,WB,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000712,13666,DL,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000713,3719,GJ,INDIVIDUAL,RETIRED,LOW
CUST000714,44837,MH,INDIVIDUAL,TRADER,LOW
CUST000715,40363,MH,CORPORATE,EMPLOYEE,LOW
CUST000716,23616,DL,CORPORATE,EMPLOYEE,MEDIUM
CUST000717,52262,GJ,CORPORATE,RETIRED,LOW
CUST000718,23609,RJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST000719,47216,DL,CORPORATE,STUDENT,HIGH
CUST000720,36002,DL,INDIVIDUAL,EMPLOYEE,HIGH
CUST000721,55171,RJ,CORPORATE,RETIRED,LOW
CUST000722,22013,KA,INDIVIDUAL,STUDENT,LOW
CUST000723,44022,DL,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000724,45874,KA,INDIVIDUAL,RETIRED,HIGH
CUST000725,50757,WB,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000726,22060,WB,CORPORATE,EMPLOYEE,HIGH
CUST000727,53736,RJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000728,42772,DL,INDIVIDUAL,RETIRED,HIGH
CUST000729,35605,DL,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000730,38857,DL,CORPORATE,EMPLOYEE,MEDIUM
CUST000731,23559,KA,CORPORATE,SELF_EMPLOYED,LOW
CUST000732,21357,WB,CORPORATE,EMPLOYEE,LOW
CUST000733,14743,UP,CORPORATE,STUDENT,MEDIUM
CUST000734,53013,UP,INDIVIDUAL,EMPLOYEE,HIGH
CUST000735,34998,MH,CORPORATE,TRADER,MEDIUM
CUST000736,29806,KA,CORPORATE,TRADER,HIGH
CUST000737,58367,WB,CORPORATE,EMPLOYEE,HIGH
CUST000738,30079,UP,CORPORATE,EMPLOYEE,HIGH
CUST000739,45196,MH,INDIVIDUAL,RETIRED,LOW
CUST000740,13129,DL,CORPORATE,STUDENT,LOW
CUST000741,40364,RJ,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000742,33295,DL,CORPORATE,STUDENT,MEDIUM
CUST000743,45105,UP,INDIVIDUAL,EMPLOYEE,LOW
CUST000744,50957,DL,CORPORATE,STUDENT,LOW
CUST000745,29314,WB,INDIVIDUAL,TRADER,MEDIUM
CUST000746,42607,UP,INDIVIDUAL,STUDENT,LOW
CUST000747,21243,UP,INDIVIDUAL,RETIRED,LOW
CUST000748,33799,KA,INDIVIDUAL,TRADER,HIGH
CUST000749,5052,RJ,INDIVIDUAL,TRADER,MEDIUM
CUST000750,34025,TN,INDIVIDUAL,SELF_EMPLOYED,LOW
CUST000751,52716,RJ,CORPORATE,TRADER,HIGH
CUST000752,14541,DL,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000753,29546,DL,CORPORATE,STUDENT,MEDIUM
CUST000754,37391,TN,CORPORATE,SELF_EMPLOYED,LOW
CUST000755,9058,RJ,CORPORATE,TRADER,LOW
CUST000756,16015,WB,CORPORATE,STUDENT,MEDIUM
CUST000757,38094,KA,CORPORATE,TRADER,HIGH
CUST000758,40376,RJ,INDIVIDUAL,RETIRED,HIGH
CUST000759,16012,DL,INDIVIDUAL,TRADER,HIGH
CUST000760,56969,WB,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000761,12665,UP,CORPORATE,EMPLOYEE,HIGH
CUST000762,29632,GJ,INDIVIDUAL,STUDENT,LOW
CUST000763,44569,UP,INDIVIDUAL,EMPLOYEE,LOW
CUST000764,51870,TN,CORPORATE,RETIRED,LOW
CUST000765,42383,RJ,INDIVIDUAL,TRADER,LOW
CUST000766,15527,MH,CORPORATE,TRADER,LOW
CUST000767,22788,GJ,INDIVIDUAL,STUDENT,HIGH
CUST000768,32884,RJ,CORPORATE,TRADER,MEDIUM
CUST000769,57275,RJ,CORPORATE,EMPLOYEE,LOW
CUST000770,33069,RJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST000771,41986,KA,CORPORATE,STUDENT,MEDIUM
CUST000772,58383,RJ,CORPORATE,RETIRED,LOW
CUST000773,8742,DL,INDIVIDUAL,EMPLOYEE,HIGH
CUST000774,29953,DL,CORPORATE,RETIRED,HIGH
CUST000775,9534,UP,INDIVIDUAL,TRADER,MEDIUM
CUST000776,16885,TN,CORPORATE,RETIRED,MEDIUM
CUST000777,10503,TN,CORPORATE,EMPLOYEE,MEDIUM
CUST000778,55019,UP,CORPORATE,STUDENT,LOW
CUST000779,27552,TN,CORPORATE,TRADER,HIGH
CUST000780,20334,GJ,CORPORATE,SELF_EMPLOYED,LOW
CUST000781,30168,MH,INDIVIDUAL,EMPLOYEE,LOW
CUST000782,54806,WB,CORPORATE,TRADER,LOW
CUST000783,40498,RJ,INDIVIDUAL,RETIRED,MEDIUM
CUST000784,15626,RJ,INDIVIDUAL,RETIRED,MEDIUM
CUST000785,11445,RJ,INDIVIDUAL,STUDENT,MEDIUM
CUST000786,36900,KA,CORPORATE,SELF_EMPLOYED,LOW
CUST000787,49532,KA,INDIVIDUAL,RETIRED,MEDIUM
CUST000788,58248,GJ,INDIVIDUAL,TRADER,LOW
CUST000789,9111,DL,INDIVIDUAL,STUDENT,LOW
CUST000790,44215,KA,INDIVIDUAL,RETIRED,HIGH
CUST000791,38630,DL,CORPORATE,EMPLOYEE,HIGH
CUST000792,51114,KA,CORPORATE,TRADER,LOW
CUST000793,18710,TN,CORPORATE,SELF_EMPLOYED,HIGH
CUST000794,58080,TN,CORPORATE,TRADER,HIGH
CUST000795,6391,GJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000796,4516,DL,INDIVIDUAL,STUDENT,HIGH
CUST000797,11040,DL,INDIVIDUAL,TRADER,MEDIUM
CUST000798,14837,DL,INDIVIDUAL,STUDENT,MEDIUM
CUST000799,57939,TN,CORPORATE,EMPLOYEE,MEDIUM
CUST000800,55130,MH,CORPORATE,EMPLOYEE,MEDIUM
CUST000801,44004,DL,INDIVIDUAL,STUDENT,MEDIUM
CUST000802,23551,UP,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000803,3664,KA,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000804,25726,UP,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000805,51607,GJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000806,4936,MH,INDIVIDUAL,SELF_EMPLOYED,MEDIUM
CUST000807,10522,TN,INDIVIDUAL,TRADER,LOW
CUST000808,17402,DL,INDIVIDUAL,TRADER,MEDIUM
CUST000809,34560,TN,INDIVIDUAL,TRADER,HIGH
CUST000810,39142,GJ,CORPORATE,STUDENT,MEDIUM
CUST000811,36597,RJ,INDIVIDUAL,TRADER,LOW
CUST000812,15968,GJ,CORPORATE,EMPLOYEE,HIGH
CUST000813,54980,GJ,INDIVIDUAL,SELF_EMPLOYED,HIGH
CUST000814,34970,RJ,CORPORATE,STUDENT,HIGH
CUST000815,51960,GJ,CORPORATE,RETIRED,LOW
CUST000816,42799,RJ,CORPORATE,SELF_EMPLOYED,HIGH
CUST000817,26128,WB,INDIVIDUAL,STUDENT,LOW
CUST000818,5212,GJ,CORPORATE,TRADER,HIGH
CUST000819,57177,WB,CORPORATE,EMPLOYEE,LOW
CUST000820,14790,WB,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000821,19077,DL,INDIVIDUAL,TRADER,MEDIUM
CUST000822,12505,WB,INDIVIDUAL,EMPLOYEE,MEDIUM
CUST000823,48107,MH,CORPORATE,SELF_EMPLOYED,MEDIUM
CUST000824,40189,WB,INDIVIDUAL,RETIRED,LOW
