ACCOUNT_ID,customer_id,account_type,account_currency,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,customer_account_age_days,customer_kyc_age_days,customer_age_years,customer_address_change_count_12m,customer_phone_change_count_12m,account_txn_velocity_1h,account_txn_velocity_24h,account_pass_through_ratio_1d,account_pass_through_ratio_7d,account_pass_through_ratio_30d,account_incoming_txn_spike_score,account_outgoing_txn_spike_score,account_dormancy_days,account_dormant_reactivation_flag,account_unique_beneficiary_count_7d,account_unique_beneficiary_count_30d,upi_transaction_velocity_score,upi_transaction_entropy_score,upi_failed_transaction_ratio,upi_reversal_count_7d,upi_first_transaction_delay_minutes,upi_new_account_high_velocity_flag,upi_round_amount_transaction_ratio,upi_unique_counterparty_count_7d,upi_new_counterparty_ratio,upi_counterparty_growth_rate,upi_night_transaction_ratio,upi_ip_change_count_30d,upi_geo_location_variance,upi_device_change_count_30d,upi_pass_through_ratio_24h,upi_pass_through_ratio_7d,upi_burst_transaction_flag,upi_new_device_transfer_flag,atm_cash_withdrawal_count_24h,atm_cash_withdrawal_count_7d,atm_cash_withdrawal_amount_24h,atm_cash_withdrawal_amount_7d,atm_cash_deposit_count_24h,atm_cash_deposit_count_7d,atm_cash_deposit_amount_24h,atm_cash_deposit_amount_7d,atm_round_amount_deposit_ratio,atm_deposit_to_withdrawal_ratio,atm_night_withdrawal_ratio,atm_pin_retry_count_24h,atm_failed_transaction_count_7d,atm_terminal_usage_count_24h,atm_terminal_usage_count_7d,atm_geo_distance_variance,atm_multi_city_withdrawal_flag,atm_withdrawal_velocity_score,atm_rapid_withdrawal_flag,atm_new_account_cash_activity_flag,branch_cash_deposit_count_7d,branch_cash_deposit_count_30d,branch_cash_deposit_amount_7d,branch_cash_deposit_amount_30d,branch_structured_cash_deposit_flag,branch_multiple_same_day_deposits_flag,branch_deposit_round_amount_ratio,branch_cash_deposit_frequency_score,branch_deposit_spike_flag,branch_deposit_to_transfer_delay_minutes,branch_deposit_to_upi_transfer_ratio,branch_deposit_to_imps_transfer_ratio,branch_deposit_to_neft_transfer_ratio,branch_deposit_to_rtgs_transfer_ratio,branch_cash_pass_through_ratio,branch_deposit_count_new_account_7d,branch_deposit_amount_new_account_7d,merchant_transaction_count_24h,merchant_transaction_count_7d,merchant_transaction_amount_24h,merchant_transaction_amount_7d,merchant_avg_transaction_amount,merchant_round_amount_ratio,merchant_high_value_transaction_ratio,merchant_unique_customer_count_7d,merchant_new_customer_ratio,merchant_repeat_customer_ratio,merchant_refund_transaction_count,merchant_refund_ratio,merchant_chargeback_ratio,merchant_transaction_velocity_score,merchant_transaction_entropy_score,merchant_night_transaction_ratio,merchant_cross_border_transaction_ratio,merchant_terminal_switch_count,merchant_terminal_geo_variance,merchant_gateway_transaction_ratio,merchant_gateway_refund_ratio,merchant_gateway_chargeback_ratio,merchant_gateway_customer_entropy,merchant_settlement_amount_24h,merchant_settlement_velocity_score,device_session_duration_seconds,device_failed_login_count_24h,device_failed_login_count_7d,device_login_velocity_score,device_new_device_flag,device_device_change_count_30d,device_ip_change_count_7d,device_geo_variance_score,device_cross_country_login_flag,device_impossible_travel_flag,device_scripted_interaction_score,device_touch_pattern_entropy,device_typing_speed_score,device_session_entropy_score,customer_device_count,customer_ip_count,customer_login_count_7d,customer_login_count_30d,customer_login_geo_variance,sim_age_days,sim_swap_count_30d,foreign_sim_usage_flag,customer_phone_reuse_count,customer_email_reuse_count,customer_device_link_count,customer_identity_risk_score,customer_shared_mobile_count,customer_shared_email_count,total_fin_in_last_24h,total_fin_in_last_7d,total_fin_in_last_30d,fin_in_txn_count_24h,unique_senders_24h,avg_fin_in_amount,max_fin_in_amount,total_fin_out_last_24h,total_fin_out_last_7d,total_fin_out_last_30d,fin_out_txn_count_24h,unique_receivers_24h,avg_fin_out_amount,fin_in_fin_out_ratio,counterparty_is_new_beneficiary,inbound_outbound_time_gap,fin_out_immediate_after_in,fin_in_round_amount_ratio,fin_in_small_value_burst,fin_out_wallet_transfer_ratio,counterparty_shared_mobile_flag,counterparty_shared_device_flag,cross_border_transaction_count,cross_border_fin_in_ratio,cross_border_fin_out_ratio,high_risk_country_transfer_ratio,graph_node_degree,graph_in_degree,graph_out_degree,graph_degree_centrality,graph_betweenness_centrality,graph_closeness_centrality,graph_eigenvector_centrality,graph_pagerank_score,graph_clustering_coefficient,graph_triangle_count,graph_kcore_score,graph_community_size,graph_cross_border_edge_ratio,graph_money_flow_depth,graph_transaction_path_length,graph_cycle_detection_flag,graph_layering_pattern_score,graph_structuring_pattern_score,graph_ring_network_score,graph_account_device_link_count,graph_multi_identity_cluster_size,graph_channel_diversity_score,graph_channel_transition_score,graph_channel_behavior_entropy,network_neighbor_mule_ratio,network_two_hop_mule_exposure,network_three_hop_mule_exposure,network_suspicious_cluster_score,network_propagation_risk_score,network_behavior_anomaly_score,network_transaction_entropy,network_money_flow_concentration,network_cluster_risk_score,network_high_risk_neighbor_count,cross_channel_login_count_24h,cross_channel_device_usage_count,cross_channel_geo_variance,cross_channel_behavior_entropy,cross_channel_counterparty_overlap,cross_channel_session_overlap_flag,cross_channel_transaction_count_24h,cross_channel_transaction_amount_24h,cross_channel_channel_diversity,cross_channel_pass_through_ratio,cross_channel_velocity_score,mule_ring_shared_beneficiary_ratio,mule_ring_shared_sender_ratio,mule_ring_shared_device_count,mule_ring_shared_ip_count,mule_cartel_device_network_size,mule_cartel_layer_depth,mule_network_risk_score,mule_flag,mule_event_date,target_source_type,target_reason_summary,event_strength_score,mule_typology,typology_confidence,typology_reason_summary
ACC00002210,CUST0003126,CURRENT,INR,ACTIVE,390.32,262.86,349.27,384,383.0,308.0,48.26,1.0,1.0,0.0,0.0,0.0,0.0,0.8410942450577563,0.0,0.0,12.0,0.0,0.0,105.0,0.0,0.0,0.0303030303030303,0.0,300990.6827833667,0.0,0.5050505050505051,0.0,0.0,0.0,0.2626262626262626,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.142857142857,0.0,0.0,-0.2544905861170009,1.0,2.0,1.0,3.0,1.0,0.0,1.0238521033621673,0.8631205685637456,0.8571428571428571,2.807354922047505,2.0,7.0,1.0,2.0,3.0,383.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,4783150.87,0.0,0.0,76140.91050251258,200000.0,0.0,0.0,4023080.67,0.0,0.0,61164.927716894985,0.0,False,1223.6652043166666,0.0,0.0,0.0,0.7105263157894737,0.0,0.0,418.0,1.0,1.0,0.0,379.0,379.0,379.0,0.8692660550458715,0.0,0.0,0.0,0.8692660550458715,0.0,0.0,379.0,380.0,0.0,418.0,418.0,1.0,5.891347636547299,7.328240509910254,5.891347636547299,0.0,379.0,11.0,11.0,2.72871742077294,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.9587155963302753,379.0,0.0,0.0,1.0,18.0,2.540123243960706,375.0,1.0,0.0,0.0,7.0,0.3283726434358391,0.0,0,0,0.0,7.0,0.0,1.0,0.0,1,2024-08-27,ncrp_complaint,high_rapid_outflow|many_unique_counterparties|frequent_round_amounts|high_cash_withdrawals|low_balance_retention|external_signal_linked,1.0,layering_mule,0.68,many_unique_counterparties|network_dense
ACC00002211,CUST0003786,CURRENT,INR,ACTIVE,15166.35,16550.03,14760.21,2044,2043.0,6.0,22.69,1.0,1.0,0.0,0.0,0.0,0.0,2.81712412356427,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0333333333333333,0.0,2426970.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2509585400178876,-1.4428232973175177e-12,0.166,2.321928094880149,1.0,5.0,0.0,0.0,4.0,2043.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,101949.86,0.0,0.0,49247.115000000005,100000.0,0.0,0.0,287205.41000000003,0.0,0.0,38626.15181818182,0.0,False,-6796.0,0.0,0.0,0.0,0.6122448979591837,0.0,0.0,49.0,1.0,1.0,0.0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,31.0,0.0,28.0,28.0,1.0,-0.2036556785015292,3.7995812306157672,-0.2036556785015292,0.0,30.0,8.0,8.0,2.568925079349723,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9333333333333332,30.0,0.0,0.0,1.0,16.0,2.3128602354319825,28.0,1.0,0.0,0.0,6.0,0.3947158969442143,0.0,0,0,0.0,5.0,0.0,1.0,0.0,0,,,,,,,
ACC00002212,CUST0004343,SALARY,INR,ACTIVE,35704.05,32417.4,26590.75,1811,1810.0,806.0,45.69,0.0,0.0,0.0,1.0,0.0,0.0,0.5969866465699055,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2090249.0,0.0,0.2564102564102564,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2876.79,2876.79,2876.79,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2392875588944005,-1.4428232973175177e-12,0.0,0.0,8.0,5.0,1.0,0.0,0.0,-1.4428232973175177e-12,2876.79,-0.7127264302115989,1576.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.1354882416542522,-1.4428232973175177e-12,0.135,1.9999999999942293,1.0,4.0,0.0,0.0,4.0,1810.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2876.79,2876.79,105104.83,1.0,1.0,29530.56571428572,100000.0,0.0,0.0,62746.18,0.0,0.0,52414.488684210526,0.0,True,-3005.0,0.0,0.0,1.0,0.6610169491525424,0.0,0.0,59.0,1.0,1.0,0.0,39.0,39.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,40.0,0.0,37.0,37.0,1.0,-0.0685447675768015,4.182336833984575,-0.0685447675768015,0.0,39.0,9.0,9.0,2.740315527408716,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9487179487179488,39.0,0.0,1.0,1.0,17.0,2.5701785574280898,37.0,1.0,1.0,2876.79,7.0,0.241093185134786,-0.1835249764029459,0,0,0.0,4.0,0.0,1.0,0.0,0,,,,,,,
ACC00002213,CUST0001416,SAVINGS,INR,ACTIVE,49184.12,43402.07,40497.17,3616,3615.0,612.0,38.25,0.0,0.0,0.0,0.0,0.0,0.0,12.394660875881106,0.0,0.0,1.0,0.0,0.0,1.0,-0.1638873139879005,0.0,0.032258064516129,0.0,4690697.0,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.2,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.2509585400178876,-1.4428232973175177e-12,0.152,2.321928094880149,1.0,5.0,0.0,1.0,5.0,3615.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,4408.72,8067.99,0.0,0.0,41983.985,100000.0,0.0,0.0,100000.0,0.0,0.0,45670.38823529411,0.0,False,-43901.0,0.0,0.0,1.0,0.6739130434782609,1.0,0.0,46.0,1.0,1.0,0.0,33.0,33.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,34.0,0.0,31.0,31.0,1.0,-0.1586187081932867,3.68016533118713,-0.1586187081932867,0.0,33.0,7.0,7.0,2.3143078217023536,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9393939393939394,33.0,0.0,0.0,1.0,17.0,2.148532318692063,31.0,0.0,0.0,0.0,6.0,0.3389110348685911,0.0,0,0,0.0,5.0,0.0,1.0,0.0,0,,,,,,,
ACC00002214,CUST0000231,CURRENT,USD,ACTIVE,19253.5,16995.65,16936.56,3579,3578.0,736.0,61.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0100448,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.03125,0.0,4645864.0,0.0,0.28125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-0.908381804998532,-1.4428232973175177e-12,0.1149999999999999,0.9999999999971146,1.0,2.0,0.0,1.0,2.0,3578.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,100000.0,0.0,0.0,53734.59882352941,100000.0,0.0,0.0,1004.48,0.0,0.0,25846.11608695652,0.0,False,12143.0,0.0,0.0,0.0,0.8,1.0,0.0,40.0,1.0,1.0,0.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,25.0,0.0,22.0,22.0,1.0,-0.2937296191180144,3.3962406251572057,-0.2937296191180144,0.0,24.0,9.0,9.0,2.7509619827496925,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9166666666666666,24.0,0.0,0.0,1.0,17.0,2.262483183753636,22.0,0.0,0.0,0.0,7.0,0.2838935020906047,0.0,0,0,0.0,2.0,0.0,1.0,0.0,0,,,,,,,
ACC00002215,CUST0001467,NRE,INR,ACTIVE,2217.18,2059.21,1901.22,2367,2366.0,494.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,7.916483154083582,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0555555555555555,0.0,2948234.0,0.0,0.3055555555555556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0238521033621673,-1.4428232973175177e-12,0.1442857142857143,2.807354922047505,1.0,7.0,0.0,0.0,7.0,2366.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,21347.31,0.0,0.0,30407.550000000003,100000.0,0.0,0.0,168995.62,0.0,0.0,43910.53555555555,0.0,False,58736.0,0.0,0.0,0.0,0.7346938775510204,1.0,0.0,49.0,1.0,1.0,0.0,31.0,31.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,32.0,0.0,29.0,29.0,1.0,-0.1886433550654484,4.033895503483343,-0.1886433550654484,0.0,31.0,9.0,9.0,2.7745952969772176,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.935483870967742,31.0,0.0,0.0,1.0,15.0,2.375484572566156,29.0,0.0,0.0,0.0,7.0,0.3972391051498422,0.0,0,0,0.0,7.0,0.0,1.0,0.0,0,,,,,,,
ACC00002216,CUST0007204,SAVINGS,INR,ACTIVE,6918.44,5790.67,6895.27,451,450.0,3864.0,35.01,0.0,0.0,0.0,0.0,0.0,0.0,1.2467473,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,166031.0,0.0,0.4615384615384615,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2534.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.5219350233263921,-1.4428232973175177e-12,0.0933333333333333,1.584962500716828,1.0,3.0,0.0,0.0,3.0,450.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,100000.0,0.0,0.0,60307.61173913043,100000.0,0.0,0.0,124674.73,0.0,0.0,43997.5575,0.0,False,-18814.0,0.0,0.0,0.0,0.7090909090909091,0.0,0.0,55.0,1.0,1.0,0.0,40.0,40.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,41.0,0.0,38.0,38.0,1.0,-0.0535324441407207,4.119285186451113,-0.0535324441407207,0.0,40.0,8.0,8.0,2.528066674186352,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.95,40.0,0.0,0.0,1.0,17.0,2.296549025451012,38.0,1.0,0.0,0.0,6.0,0.354542270316857,0.0,0,0,0.0,3.0,0.0,1.0,0.0,0,,,,,,,
ACC00002217,CUST0000770,WALLET,INR,ACTIVE,64589.01,65229.64,57191.7,2775,2774.0,296.0,42.11,1.0,2.0,0.0,0.0,0.0,0.0,1.0004063148770257,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.027027027027027,0.0,3478739.0,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.0,0.0,1.0,-0.2544905861170009,0.0,1.0,1.0,6.0,0.0,0.0,0.6374053216900275,-1.4428232973175177e-12,0.14,2.5849625007125,1.0,6.0,1.0,2.0,6.0,2774.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,128791.74,0.0,0.0,42670.405000000006,100000.0,0.0,0.0,128844.07,0.0,0.0,57563.3046875,0.0,False,-26198.0,0.0,0.0,0.0,0.6166666666666667,1.0,0.0,60.0,1.0,1.0,0.0,39.0,39.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,40.0,0.0,37.0,37.0,1.0,-0.0685447675768015,4.051922312776266,-0.0685447675768015,0.0,39.0,8.0,8.0,2.556623131989932,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9487179487179488,39.0,0.0,0.0,1.0,17.0,2.4138960023639977,37.0,0.0,0.0,0.0,7.0,0.3817755173099168,0.0,0,0,0.0,6.0,0.0,1.0,0.0,0,,,,,,,
ACC00002218,CUST0006678,SALARY,INR,ACTIVE,821.79,777.69,619.61,2493,2492.0,708.0,69.58,0.0,0.0,0.0,0.0,0.0,0.0,1225.3810923204878,0.0,0.0,6.0,0.0,0.0,2.0,-0.1638873139879005,0.0,0.037037037037037,0.0,3067076.0,0.0,0.2592592592592592,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3311.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-0.908381804998532,-1.4428232973175177e-12,0.175,0.9999999999971146,1.0,2.0,0.0,1.0,2.0,2492.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,180.35,0.0,0.0,39190.91764705882,100000.0,0.0,20997.48,220997.48,0.0,0.0,37325.38680000001,0.0,False,-64415.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,42.0,1.0,1.0,0.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,26.0,0.0,23.0,23.0,1.0,-0.2787172956819335,3.857796811571185,-0.2787172956819335,0.0,25.0,9.0,9.0,2.694693951633718,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.92,25.0,0.0,0.0,1.0,16.0,2.270942421738438,23.0,0.0,0.0,0.0,7.0,0.481218140824008,0.0,0,0,0.0,2.0,0.0,1.0,0.0,0,,,,,,,
ACC00002219,CUST0001232,NRE,INR,ACTIVE,91574.91,100279.64,68658.12,1813,1812.0,504.0,65.25,0.0,0.0,0.0,0.0,0.0,135.76918749120915,242.65122603028743,0.0,0.0,1.0,0.0,1.0,2.0,-0.1638873139879005,-1.4428232973175177e-12,0.0555555555555555,0.0,2145211.0,0.0,0.1111111111111111,1.0,0.0526315789473684,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28958.21,14479.105,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.315675510387613,-1.4428232973175177e-12,0.0,0.0,12.0,9.0,1.0,0.0,0.0,-1.4428232973175177e-12,0.0,0.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2509585400178876,-1.4428232973175177e-12,0.12,2.321928094880149,1.0,5.0,0.0,0.0,4.0,1812.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,213.29,213.29,0.0,0.0,32074.976896551725,100000.0,0.0,28958.21,51755.08,0.0,0.0,32047.22870967742,0.0073654414413045,True,-2434.0,0.0,0.0,2.0,0.6,1.0,0.0,60.0,1.0,1.0,0.0,33.0,33.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,34.0,0.0,31.0,31.0,1.0,-0.1586187081932867,4.741363816286311,-0.1586187081932867,0.0,33.0,8.0,8.0,2.731100288206385,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9393939393939394,33.0,0.0,0.0,1.0,17.0,2.4611851885741056,31.0,1.0,0.0,0.0,6.0,0.2776585477014958,0.0,0,0,0.0,5.0,0.0,1.0,0.0,0,,,,,,,
ACC00002220,CUST0004710,SAVINGS,INR,ACTIVE,41170.45,44740.98,37006.75,506,505.0,617.0,43.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1638873139879005,0.0,0.074074074074074,0.0,206334.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.6374053216900275,-1.4428232973175177e-12,0.2133333333333333,2.5849625007125,1.0,6.0,0.0,0.0,6.0,505.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29280.135625000003,100000.0,0.0,21366.27,21366.27,0.0,0.0,46806.62304347828,0.0,False,-671.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,39.0,1.0,1.0,0.0,19.0,19.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,20.0,0.0,17.0,17.0,1.0,-0.3687912362984187,3.8268748818415546,-0.3687912362984187,0.0,19.0,8.0,8.0,2.655050539406233,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8947368421052632,19.0,0.0,0.0,1.0,15.0,2.337507682681077,17.0,1.0,0.0,0.0,6.0,0.5459661192031634,0.0,0,0,0.0,6.0,0.0,1.0,0.0,0,,,,,,,
